sam,,nek,,overlap,,decomp,
X,Y,X,Y,X,Y,X,Y
0.9704971480613072,0.282161243228648,0.48015799694593125,-0.0008132914530316615,1.4577730927707664,0.9524977308056669,0.48015799694593125,-0.0008132914530316615
0.9742424399597878,0.30405981214884703,0.489707193841826,-0.0008501965618081808,1.5080193365867351,0.9673653273207946,0.489707193841826,-0.0008501965618081808
0.9771775493921611,0.32403931541267317,0.515976134940406,0.00020159903831951098,1.5582200668477955,0.9761644498481356,0.515976134940406,0.00020159903831951098
0.9813466733992455,0.3493962005677945,0.5303090604543881,0.001363597393821081,1.6084101910089563,0.9835494257222139,0.5303076188485765,0.0011713832856103945
0.9847027317285997,0.37244959185012194,0.5446727402256837,0.006626163391145301,1.66287331717311,0.9876995809427338,0.5661007690089837,-0.0011454374320194471
0.9888862717938001,0.3997286180873477,0.5590599662252351,0.01502822648924007,1.7099068600605016,0.9880175799633572,0.5804245643528256,-0.001200795095184004
0.9918357972842893,0.42163026243327817,0.5734486338305982,0.023622503695545305,1.7588557616178935,0.9890641034050881,0.5899737612487204,-0.0012377002039603013
0.9943398665790006,0.4371903789211298,0.5878502758882655,0.0339467078757445,1.8089939879698376,0.9895293713835907,0.6162340527124308,-0.0013391892530953964
0.9968612351434512,0.45505706470750673,0.6022576843691791,0.045039768488785326,1.859135921308154,0.9904889042117772,0.6305578480562728,-0.0013945469162601754
0.9993804412991842,0.4726354293315679,0.616667976061716,0.056517257318247305,1.9092692050116011,0.990295152390701,0.6401070449521675,-0.0014314520250364726
1.0018866730026132,0.4884838669817352,0.6310797093600642,0.06818696025591953,1.959403724377173,0.9902661555195196,0.666367336415878,-0.0015329410741715677
1.0044210160193678,0.5080804797420061,0.6454986506874705,0.08081773373464407,2.0053554656691874,0.9895860470863543,0.68069113175972,-0.0015882987373361246
1.0069337349489489,0.5247938808791203,0.6599147088032535,0.09306407899694769,0.7514637256891104,0.011599663777861924,0.6902403286556147,-0.001625203846112644
1.0094378042436605,0.5403539973669719,0.6743365333422828,0.10607928069209305,,,0.7165092697541946,-0.0005734082459849521
1.0119591728081108,0.5582206831533487,0.6887540330638775,0.11851784006260702,,,0.7308518059735873,0.001870017497586085
1.0144718917376918,0.574934084290463,0.7031801824203416,0.13210968408238366,,,0.7416278094151352,0.006249423739052906
1.0169889354847075,0.5922241277522087,0.7176077733826174,0.14589374221037088,,,0.7632467068078881,0.02392697084295059
1.0195016544142885,0.6089375288893228,0.7320353643448931,0.1596778003383581,,,0.7741071883499944,0.03957012382554903
1.0220100485264347,0.6250742877018058,0.7452675757682081,0.17323581467508953,,,0.782569414463959,0.05376167586294245
1.0245097930037115,0.640057761865026,0.7585032470454707,0.18725514287152634,,,0.7898322245426905,0.0671889846060909
1.0270095374809884,0.6550412360282464,0.7717354584687857,0.200813157208258,,,0.7958912937687541,0.07927540773036346
1.0295179315931344,0.6711779948407293,0.7837688304991923,0.21368381389402924,,,0.8068056913682136,0.10210736836003254
1.0320176760704114,0.6861614690039496,0.7958073923105202,0.2272464413693578,,,0.814085800716684,0.11784124640170635
1.0332934972136583,0.6971130600333477,0.8078407643409269,0.24011709805512893,,,0.821357260430285,0.13242183979411748
1.0370085153900956,0.7149751326811276,0.8198810560792289,0.25391038246031017,,,0.8286344865671322,0.14777128961937047
1.039529883954546,0.7328418184675043,0.8319196178905568,0.26747300993563894,,,0.8359088294923565,0.16273631122820253
1.043249226948418,0.7512805334399155,0.843959909628859,0.28126629434082007,,,0.8431831724175807,0.1777013328370346
1.045748971425695,0.7662640076031358,0.8560002013671608,0.2950595787460013,,,0.8480183183096142,0.18575587282748485
1.049463989602132,0.7841260802509157,0.8680439529594108,0.3093141770108878,,,0.8589298326974504,0.2082034052407331
1.0539891902446763,0.8039072185550686,0.8800877045516606,0.323568775275774,,,0.8674021500520961,0.22374045603559944
1.0593461974405014,0.8284906341387511,0.8921349159978582,0.3382846874003653,,,0.8746649601308276,0.2371677647787479
1.0642721644986646,0.8486546629464592,0.904178667590108,0.3525392856652515,,,0.8819248869979359,0.25021064530547565
1.069189481921958,0.8676654071049046,0.9162224191823576,0.366793883930138,,,0.8891876970766677,0.2636379540486242
1.0740808504406432,0.8832162973155622,0.9282713605555293,0.3817404529845818,,,0.8964418575205295,0.27591197814251023
1.0789678941418936,0.8981905452015884,0.9403151121477791,0.3959950512494681,,,0.9097550871904552,0.30027242536066856
1.0838419633908398,0.9114348661137206,0.9523605936670028,0.41048030644420697,,,0.9182187549102314,0.3146561915062722
1.0899226567040774,0.9264045008611497,0.9644112649671481,0.42565753242850335,,,0.9254757985657165,0.32731464381657904
1.0984014612848751,0.942806515142963,1.0234350758711799,0.49676214419414244,,,0.9327328422212018,0.33997309612688575
1.1092649701991857,0.9588533177528035,1.0330880683855084,0.5105646548765178,,,0.9399870026650639,0.35224712022077165
1.1225015064399355,0.9729879744141664,1.0451247561092811,0.5238774040111729,,,0.9472440463205491,0.36490557253107847
1.1368959404685448,0.9823511080533134,1.0526064019502106,0.534651235433298,,,0.9605479055526993,0.3880166280458691
1.1512601007751109,0.9876777454200412,1.0607647375590945,0.5401556324072987,,,0.9690151772870046,0.4028809294619988
1.1656084034177498,0.9908900275964541,1.077622875919691,0.5596968875044049,,,0.9762722209424897,0.41553938177230565
1.1799480564255194,0.9929490251236043,1.0896674924754277,0.5740668142342176,,,0.9847387718738891,0.43030757613433035
1.1942718517693613,0.9928936674604397,1.1017086491772168,0.587975427104325,,,1.0210196653338803,0.49302319536123285
1.2085956471132036,0.992838309797275,1.1137454810615712,0.6013073976498012,,,1.0306769826656434,0.5074023483682395
1.2229194424570455,0.9927829521341105,1.1257771231650036,0.6139473974057197,,,1.0911054942724772,0.6066424924372902
1.2372432378008875,0.9927275944709458,1.1390179842231882,0.628658696391714,,,1.0983560507018102,0.6184359812606499
1.2515670331447297,0.9926722368077813,1.1522553854274247,0.6429086815180033,,,1.112848513925607,0.640869674258107
1.2658908284885717,0.9926168791446166,1.1654858669237658,0.6562360389248825,,,1.122503668848653,0.6549605061027979
1.2802146238324137,0.992561521481452,1.1787249980549763,0.6707166809810242,,,1.132156661362981,0.6687630167851732
1.294538419176256,0.9925061638182874,1.1919537496243433,0.6838133814580508,,,1.1418118162860267,0.6828538486298643
1.3088622145200979,0.9924508061551228,1.2063813405866193,0.6975974395860379,,,1.1490472358543382,0.6926290893170145
1.3231860098639399,0.9923954484919582,1.2208089315488948,0.711381497714025,,,1.1635245622171135,0.7130445341782619
1.337509805207782,0.9923400908287936,1.2352365225111706,0.7251655558420123,,,1.174375961642607,0.7274767382791345
1.351833600551624,0.992284733165629,1.2496626718676347,0.7387573998617889,,,1.185220008878461,0.740928650428134
1.366157395895466,0.9922293755024644,1.2640772883776061,0.750811531015882,,,1.196069245895237,0.7550725333666911
1.3804811912393082,0.9921740178392998,1.2784976713108238,0.7636345186028171,,,1.2177486907320765,0.7808230730154275
1.3948049865831502,0.9921186601761351,1.2929094046091723,0.7753042215404893,,,1.2297907123973524,0.7948470143504612
1.4091287819269922,0.9920633025129706,1.3073211379075207,0.7869739244781615,,,1.241820624573811,0.8072563571765272
1.4234525772708344,0.9920079448498059,1.3217271047826225,0.7978747709829921,,,1.2490413397628444,0.8150710139599309
1.4377763726146764,0.9919525871866414,1.3361345132635363,0.808967831596033,,,1.2670859197063702,0.833646585377388
1.4521001679585184,0.9918972295234767,1.350534713715392,0.8190998216680219,,,1.2815077442453995,0.8466617870725333
1.4664239633023606,0.9918418718603121,1.3649349141672475,0.8292318117400106,,,1.2947252512894365,0.8582592175055185
1.4807477586462026,0.9917865141971476,1.3793279065900454,0.8384027312709471,,,1.3199467216053236,0.8788061368167818
1.4950715539900445,0.9917311565339829,1.3937237822244664,0.8479580790183046,,,1.3343483636629907,0.889130340996981
1.5093953493338867,0.9916757988708182,1.4081124498298294,0.8565523562246098,,,1.3463475696356628,0.8974455233181646
1.5237191446777287,0.9916204412076537,1.422499675829381,0.8649544193227046,,,1.3727325600020748,0.9139705546292327
1.5380429400215707,0.9915650835444891,1.4368840186173093,0.8729720542043785,,,1.387116902790003,0.9219881895109066
1.552366735365413,0.9915097258813245,1.4512654781936145,0.8806052608696315,,,1.3979015558664205,0.9275208804016359
1.566690530709255,0.9914543682181599,1.465642612952485,0.8876618252102532,,,1.4230561356726503,0.9391490650919347
1.5810143260530969,0.9913990105549952,1.480021189317167,0.8949106036590854,,,1.4374246207966512,0.9450523447832938
1.595338121396939,0.9913436528918307,1.494392557652791,0.9011983115668653,,,1.447001208202966,0.9486675077305158
1.609661916740781,0.991288295228666,1.5087668092000386,0.9078704476910662,,,1.4733278135340089,0.9574078676590609
1.623985712084623,0.9912329375655015,1.5231338527182279,0.9135815132742147,,,1.4876833242057057,0.961581220376526
1.6383095074284653,0.9911775799023368,1.5374994546306056,0.9191003647491529,,,1.4984449115891378,0.9640384855358883
1.6490523539363466,0.9911360616549634,1.551863614937172,0.9244270021158807,,,1.523557684826832,0.9700924610880843
1.669344397340123,0.9910576382988135,1.5662234504263035,0.9291769971579771,,,1.5379031042578475,0.9729203150480763
1.683668192683965,0.9910022806356489,1.5805818443096233,0.933734778091863,,,1.5486646916412796,0.9753775802074386
1.6967983384158203,0.9909515361110813,1.5949402381929434,0.9382925590257489,,,1.5737558407918,0.9785483441364781
1.7218649802675439,0.9908546602005432,1.6092943072588286,0.9422736976350037,,,1.5880911689821346,0.980030699338997
1.7314141771634386,0.990817755091767,1.6236498179305252,0.9464470503524687,,,1.5988498731539436,0.9821035362819384
0.004398423234109133,0.002892669777687651,1.6380010037847874,0.9500437607453025,,,1.623933814275406,0.9843132296699256
1.7578041216196632,0.9903191211848931,1.6523493064274262,0.9532560429217154,,,1.6382604928308715,0.9846423002231819
2.003796991391554,0.9893684241036491,1.6666976090700651,0.9564683250981283,,,1.647824105784882,0.9865275361965099
1.9197994261035913,0.9896930523752934,1.6810430285010807,0.9592961790581203,,,1.6740872804602154,0.9868104753637956
,,1.695387006326285,0.9619318189099019,,,1.688419725438927,0.9879084023498936
,,1.7097324257573008,0.9647596728698938,,,1.6979746887580682,0.988640353673959
,,1.72407207876507,0.966818670397044,,,1.7242349802217785,0.9885388646248239
,,1.7384131733786512,0.9690698820324047,,,1.738564541988867,0.9892523633945011
,,1.7527513847806089,0.9709366654513446,,,1.7481252717312543,0.9907531711514082
,,1.7670867129709436,0.9724190206538634,,,1.7743855631949648,0.9906516821022731
,,1.7814249243729015,0.9742858040728033,,,1.7887093585388067,0.9905963244391085
,,1.7957631357748594,0.976152587491743,,,1.7982585554347015,0.9905594193303321
,,1.8100941391477594,0.9770583003696307,,,0.9916958928726705,0.44255528825251444
,,1.8531058901420097,0.9822742224100292,,,1.000804324512333,0.4570128402075303
,,1.867436412979639,0.9831158639185134,,,1.009934494652329,0.4743688588736559
,,1.896107549895579,0.9861446456929547,,,1.0433465696646473,0.5293121938494537
,,1.9116062539758572,0.9835858914844573,,,1.0798020347236312,0.5900408683806266
,,1.924768115035567,0.9877638573405194,,,1.0706718645836353,0.5726848497145011
,,1.939091910379409,0.9877084996773549,,,1.0554983913509755,0.5495550853598447
,,1.9498289904640447,0.9868981249971396,,,2.003796991391554,0.9893684241036491
,,1.9725112163034173,0.9871949035802164,,,1.9797976870235643,0.9894611750384046
,,1.986843661282129,0.9882928305663146,,,1.9527984696095766,0.9895655198400045
,,1.9975893910016338,0.988635740535362,,,1.9257992521955885,0.9896698646416044
,,1.8237152546303008,0.9784701892698762,,,1.8928002086896032,0.9897973971768933
,,1.8387148198602938,0.978412219935654,,,1.8538013390916208,0.9899481174458711
,,1.8807570795049418,0.9840468392220514,,,1.8268021216776327,0.990052462247471
,,0.9766745891423436,0.4397147908756268,,,,
,,0.985761282281673,0.45127387611953274,,,,
,,0.9948479754210022,0.46283296136343877,,,,
,,1.0039346685603316,0.4743920466073448,,,,
,,1.0130213616996608,0.4859511318512507,,,,
