time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,NekRS_pressureDrop,mFlow_deadend,mFlow_out2,mFlow_out6,p_inlet_interface,p_outlet_interface,toNekRS_temperature,toNekRS_velocity,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity
91,0.41530612632337,15018944.644491,546.83325499595,0.18966900135376,0.4699766178989,15018751.28265,546.82879816754,0.21463473405997,10.863,0.05429817935647,0.47026663921278,0.41530612632337,15018762.14565,15018751.28265,546.83325499595,0.18966900135376,14999979.37968,769.43671857214,549.7559087299,0.21614071428861,15011228.537659,769.51258340242,549.71147120295,0.21614071481356,15003759.216482,769.40657247375,549.77356668886,0.19117472027554,15011340.389419,774.55218490551,546.7595443777,0.18966900141291
92,0.54356918539032,15018762.145703,546.83961436327,0.24824981719188,0.41530612632299,15018819.978954,546.83325499637,0.18966900135376,10.863,-0.12737387437734,0.41583341986701,0.54356918539032,15018830.841954,15018819.978954,546.83961436327,0.24824981719188,14999970.84294,769.40927012788,549.77198654853,0.24975591231507,15011271.080079,769.29836940357,549.83694621307,0.19117571200985,15003712.089606,769.41534274613,549.76842953619,0.24975591232058,15011225.171608,774.47180174382,546.80662849956,0.24824981719235
93,0.5921392551418,15018830.841986,546.84251375184,0.27043365478109,0.54356918539037,15018987.848101,546.83961436297,0.24824981719174,10.863,-0.048236199352068,0.54330627273125,0.5921392551418,15018998.711101,15018987.848101,546.84251375184,0.27043365478109,14999974.528616,769.42959674636,549.76008031143,0.27194035242278,15011370.766047,769.3724742002,549.79353961893,0.24975616242244,15003728.692624,769.4202099832,549.76557857116,0.27194035251467,15011267.208322,774.27854826141,546.91982596933,0.27043365466613
94,0.47595206677629,15018998.711048,546.84360272,0.21737077013895,0.59213925514196,15018922.52238,546.84251375177,0.27043365478112,10.863,0.11539373872198,0.59170747360095,0.47595206677629,15018933.38538,15018922.52238,546.84360272,0.21737077013895,14999978.466317,769.44975272895,549.74827402364,0.27193940531253,15011330.829588,769.56099859241,549.68311219521,0.27193940531304,15003774.165352,769.42499901439,549.76277341491,0.21887712314385,15011374.24606,774.35136408247,546.87717438758,0.21737077013884
95,0.43192381861517,15018933.385196,546.84575083845,0.19726368318902,0.47595206677578,15018769.578403,546.84360272055,0.21737077013898,10.863,0.043730373648604,0.47620291704035,0.43192381861517,15018780.441403,15018769.578403,546.84575083845,0.19726368318902,14999979.197351,769.45147346128,549.74726611142,0.21887686257678,15011239.588849,769.48531246106,549.72744504995,0.2188768625973,15003756.292586,769.43166936041,549.75886628588,0.1987694395941,15011333.30837,774.52856064015,546.77338219853,0.19726368322196
96,0.54078517594185,15018780.441511,546.84849573111,0.24698318676002,0.43192381861516,15018829.780319,546.84575083854,0.19726368318906,10.863,-0.10810627510431,0.4323570295754,0.54078517594185,15018840.643319,15018829.780319,546.84849573111,0.24698318676002,14999971.784653,769.42731249095,549.76141830509,0.24848926321638,15011276.766554,769.30579372426,549.83259744632,0.19877037614857,15003716.593246,769.43716534456,549.7556470347,0.24848926322744,15011236.625064,774.46121579703,546.81282917639,0.24698318676542
97,0.58039601398653,15018840.643357,546.84807355195,0.26507369298705,0.54078517594263,15018970.237288,546.84849573053,0.24698318676006,10.863,-0.03933556120942,0.54055048796014,0.58039601398653,15018981.100288,15018970.237288,546.84807355195,0.26507369298705,14999975.211493,769.4385444659,549.75483921979,0.26658027533606,15011360.122957,769.37179797075,549.79393571767,0.24848955550859,15003731.294153,769.43814874252,549.75507101321,0.26658027534232,15011273.543112,774.30112369418,546.90660249808,0.26507369301573
98,0.48205720837931,15018981.100336,546.84687610059,0.22016062146074,0.58039601398664,15018913.172717,546.84807355182,0.26507369298703,10.863,0.097669273369527,0.5800234827251,0.48205720837931,15018924.035717,15018913.172717,546.84687610059,0.22016062146074,14999978.316303,769.44798764961,549.74930791195,0.26657955030894,15011325.205554,769.53235410834,549.69989058946,0.26657955031548,15003769.212491,769.43875927288,549.75471339744,0.22166691262319,15011363.03223,774.36444950346,546.86950965353,0.22016062145655
99,0.44667491952129,15018924.035827,546.84713719195,0.20400127364013,0.48205720837863,15018785.140895,546.846876101,0.22016062146063,10.863,0.035143723838218,0.48226322224394,0.44667491952129,15018796.003895,15018785.140895,546.84713719195,0.20400127364013,14999978.990367,769.44537027965,549.75084102614,0.22166675885783,15011248.838165,769.47003212668,549.73639544592,0.2216667589816,15003753.730125,769.44048189639,549.75370437747,0.20550708092335,15011327.286112,774.51108791133,546.78361678094,0.20400127367005
100,0.53887163484449,15018796.003949,546.84796965423,0.24610896376664,0.44667491952145,15018837.855923,546.84713719174,0.2040012736401,10.863,-0.091555727134602,0.44702291560581,0.53887163484449,15018848.718923,15018837.855923,546.84796965423,0.24610896376664,14999972.582029,769.42524705618,549.76262812541,0.24761506032233,15011281.31168,769.32423911214,549.82179313268,0.20550789421101,15003720.355477,769.44022555153,549.75385453047,0.24761506031476,15011246.256474,774.45010992918,546.81933439495,0.24610896377141
101,0.57084185259236,15018848.719227,546.8468028848,0.26070946467052,0.53887163484495,15018955.271559,546.84796965396,0.24610896376671,10.863,-0.031747050565836,0.53865909284046,0.57084185259236,15018966.134559,15018955.271559,546.8468028848,0.26070946467052,14999975.740911,769.43095167865,549.75928666516,0.26221599833259,15011350.970034,769.38669417438,549.78521032479,0.24761529222794,15003733.365928,769.43689345174,549.75580629486,0.26221599833247,15011278.659812,774.31341481202,546.89940302399,0.26070946469372
102,0.48743035086288,15018966.134571,546.84566539245,0.22261399824002,0.57084185259232,15018905.46688,546.84680288499,0.26070946467061,10.863,0.08284203938197,0.57052266448918,0.48743035086288,15018916.32988,15018905.46688,546.84566539245,0.22261399824002,14999978.185392,769.43597572989,549.75634384683,0.26221535119771,15011320.510778,769.52534197371,549.70399791984,0.26221535119727,15003765.004713,769.43443732282,549.75724496275,0.22412029270067,15011353.441792,774.36559386636,546.86883934745,0.22261399824049
103,0.45887430926523,15018916.329882,546.84631495852,0.20957248718074,0.48743035086317,15018798.429697,546.84566539234,0.2226139982401,10.863,0.028362110113501,0.48760358845892,0.45887430926523,15018809.292697,15018798.429697,546.84631495852,0.20957248718074,14999978.817656,769.4341232495,549.75742892996,0.22412012236039,15011256.71026,769.47440833155,549.73383210107,0.22412012242606,15003751.610388,769.43359193788,549.75774014366,0.21107839184909,15011322.273561,774.48497112114,546.79891458842,0.2095724871984
104,0.53669243639337,15018809.29266,546.84798085876,0.24511370445939,0.45887430926536,15018844.537836,546.84631495839,0.20957248718074,10.863,-0.077278276414435,0.4591598249056,0.53669243639337,15018855.400836,15018844.537836,546.84798085876,0.24511370445939,14999973.327905,769.420380362,549.76547877245,0.24661986655508,15011285.08106,769.35534856609,549.80357089197,0.211079007062,15003723.636534,769.43191582154,549.75872192224,0.24661986655262,15011254.491847,774.42899979248,546.83169957477,0.24511370445694
105,0.56221233299625,15018855.400863,546.848406624,0.25676918033085,0.53669243639321,15018942.610599,546.84798085896,0.24511370445943,10.863,-0.025343653919668,0.53651096427204,0.56221233299625,15018953.473599,15018942.610599,546.848406624,0.25676918033085,14999976.223345,769.42696181406,549.7616237127,0.25827571154144,15011343.283656,769.41117261847,549.77087217212,0.2466199762747,15003735.148975,769.42927170314,549.76027070423,0.25827571154279,15011282.92637,774.31263582207,546.8998593143,0.25676918033864
106,0.49137674329116,15018953.473651,546.84886656297,0.22441793631468,0.56221233299647,15018899.19364,546.84840662392,0.25676918033091,10.863,0.070349530430298,0.56195069129245,0.49137674329116,15018910.05664,15018899.19364,546.84886656297,0.22441793631468,14999978.144033,769.43356451182,549.75775620837,0.25827508919994,15011316.778929,769.52693903091,549.70306244984,0.25827508920216,15003761.5521,769.4282547857,549.76086635963,0.22592426084978,15011345.39652,774.35693118179,546.87391348098,0.22441793631357
107,0.46832336838987,15018910.056648,546.8508568111,0.21389010864359,0.49137674329127,15018809.789965,546.84886656298,0.22441793631473,10.863,0.02289481716142,0.49153276555736,0.46832336838987,15018820.652965,15018809.789965,546.8508568111,0.21389010864359,14999978.729847,769.43526181041,549.75676202237,0.22592405841239,15011263.543569,769.48140713163,549.72973258136,0.22592405843748,15003749.969737,769.42923335223,549.76029316812,0.21539610754814,15011318.265116,774.45600765825,546.81587982327,0.21389010865432
108,0.5339785286984,15018820.652935,546.85371124925,0.24387731203417,0.46832336838977,15018850.050623,546.85085681114,0.21389010864356,10.863,-0.065202148482281,0.46856701009345,0.5339785286984,15018860.913623,15018850.050623,546.85371124925,0.24387731203417,14999974.048045,769.42731674732,549.76141581194,0.24538352531272,15011288.303078,769.38031084683,549.78894933389,0.21539656769055,15003726.563126,769.43046569352,549.75957132904,0.24538352531308,15011261.638554,774.40779643511,546.84411935824,0.24387731203371
109,0.55432747601317,15018860.913736,546.85526081888,0.25317189624557,0.53397852869847,15018931.915548,546.85371124928,0.24387731203422,10.863,-0.020210241651291,0.53383144533684,0.55432747601317,15018942.778548,15018931.915548,546.85526081888,0.25317189624557,14999976.669417,769.43587935436,549.75640029843,0.25467840750294,15011336.908203,769.42592705388,549.76222981942,0.2453835663684,15003736.708533,769.43141477985,549.75901540545,0.25467840750519,15011286.542332,774.31204609974,546.90020474184,0.25317189625001
110,0.49430774572834,15018942.778489,546.8563931265,0.22576030799382,0.55432747601313,15018894.104587,546.85526081885,0.25317189624553,10.863,0.059607234617121,0.55411825040092,0.49430774572834,15018904.967587,15018894.104587,546.8563931265,0.22576030799382,14999978.173617,769.4434328535,549.75197586591,0.25467786421897,15011313.855664,769.51908170249,549.70766484916,0.25467786421931,15003758.716961,769.43337595076,549.75786665727,0.22726663007965,15011338.69242,774.35260151682,546.87644956526,0.22576030799151
111,0.47588040885131,15018904.967569,546.85848737217,0.21734517540667,0.49430774572829,15018819.458598,546.85639312666,0.22576030799387,10.863,0.018300044735122,0.49444997835715,0.47588040885131,15018830.321598,15018819.458598,546.85848737217,0.21734517540667,14999978.696722,769.44629339408,549.75030031548,0.22726647141273,15011269.43613,769.47609344135,549.73284505461,0.22726647145013,15003748.680452,769.43668999105,549.75592547116,0.21885121724585,15011315.08223,774.43739325763,546.82678313546,0.21734517538846
112,0.53142961289063,15018830.321588,546.86081795265,0.24271698046164,0.47588040885124,15018854.54828,546.85848737222,0.21734517540667,10.863,-0.055166678115364,0.47608830317678,0.53142961289063,15018865.41128,15018854.54828,546.86081795265,0.24271698046164,14999974.689674,769.4405871016,549.75364275393,0.24422319592267,15011290.986218,769.38882019681,549.78396501549,0.21885162644201,15003729.090644,769.43995436369,549.75401337769,0.24422319591561,15011267.780233,774.39810719977,546.84979478985,0.24271698046384
113,0.54776202907076,15018865.411355,546.86158851688,0.25017682180717,0.53142961289052,15018922.850235,546.86081795269,0.24271698046161,10.863,-0.016220681186771,0.53130713042765,0.54776202907076,15018933.713235,15018922.850235,546.86158851688,0.25017682180717,14999977.027515,769.44748986172,549.74959948925,0.25168327631959,15011331.529552,769.42581482163,549.76229555902,0.24422326308625,15003737.975638,769.44230574828,549.75263606338,0.25168327631983,15011289.519538,774.32082711374,546.89506129731,0.25017682181001
114,0.49708001510537,15018933.71322,546.86177841901,0.22702915468293,0.54776202907078,15018889.948266,546.86158851684,0.25017682180716,10.863,0.050334781009235,0.54758937078239,0.49708001510537,15018900.811266,15018889.948266,546.86177841901,0.22702915468293,14999978.201077,769.45220984958,549.74683477487,0.25168286608035,15011311.465429,769.50154630319,549.71793614056,0.25168286608022,15003756.293824,769.44460392997,549.75128991246,0.22853543956171,15011333.012552,774.35829724134,546.87311331695,0.22702915468268
115,0.48252907182027,15018900.811274,546.86260943357,0.22038377053716,0.49708001510561,15018827.644908,546.86177841883,0.22702915468295,10.863,0.01445133887091,0.49720224544762,0.48252907182027,15018838.507908,15018827.644908,546.86260943357,0.22038377053716,14999978.655049,769.45290640164,549.74642677223,0.22853536705409,15011274.390104,769.46310490873,549.74045303668,0.22853536706903,15003747.578014,769.44725130263,549.74973922431,0.22188981942572,15011312.458232,774.43062036735,546.8307503294,0.22038377053887
116,0.52960767670408,15018838.507889,546.8633491245,0.24188620717563,0.48252907182026,15018858.183671,546.8626094336,0.22038377053717,10.863,-0.046753284271243,0.48269922667197,0.52960767670408,15018869.046671,15018858.183671,546.8633491245,0.24188620717563,14999975.212432,769.44685526201,549.74997120354,0.24339240456587,15011293.101582,769.39008336924,549.78322511719,0.22189021804675,15003731.177905,769.44906667357,549.74867587789,0.24339240456569,15011272.940224,774.39764013044,546.85006837388,0.2418862071747
117,0.54271506509404,15018869.046646,546.86273691573,0.24787237282317,0.52960767670394,15018915.142961,546.86334912458,0.24188620717562,10.863,-0.01301624050305,0.52949786516584,0.54271506509404,15018926.005961,15018915.142961,546.86273691573,0.24787237282317,14999977.280367,769.44988718791,549.74819526483,0.24937877106698,15011326.886316,769.42297846898,549.76395694147,0.24339250449281,15003738.931493,769.44953871335,549.74839938244,0.24937877106626,15011291.869827,774.33371622524,546.88751155077,0.24787237282424
118,0.49993598393493,15018926.005957,546.86185351288,0.2283335864846,0.54271506509401,15018886.541588,546.86273691578,0.24787237282318,10.863,0.042486876364189,0.54256578231621,0.49993598393493,15018897.404588,15018886.541588,546.86185351288,0.2283335864846,14999978.19235,769.45091015393,549.7475960665,0.24937846269677,15011309.433106,769.48754697344,549.72613619308,0.24937846269564,15003754.174965,769.44966529166,549.74832523969,0.22983984263799,15011328.119342,774.36609740705,546.86854440046,0.22833358648458
119,0.48846816027713,15018897.404488,546.86171505823,0.22309586918889,0.49993598393519,15018834.575098,546.86185351275,0.22833358648465,10.863,0.011390032781744,0.50003558827185,0.48846816027713,15018845.438098,15018834.575098,546.86171505823,0.22309586918889,14999978.587441,769.44948388248,549.74843149941,0.22983981255806,15011278.507525,769.456006542,549.74461087716,0.2298398126993,15003746.612525,769.44980746476,549.74824196236,0.22460193527255,15011310.238579,774.4256709347,546.83364944016,0.22309586919511
120,0.52827700739693,15018845.438098,546.86167742099,0.24127756513656,0.48846816027716,15018861.127333,546.8617150582,0.22309586918889,10.863,-0.039532910961888,0.48860359004982,0.52827700739693,15018871.990333,15018861.127333,546.86167742099,0.24127756513656,14999975.641756,769.44371174954,549.75181250365,0.242783766329,15011294.745056,769.39724035688,549.77903293974,0.22460228367478,15003732.903536,769.44910579481,549.74865296278,0.24278376632928,15011277.24949,774.39577128838,546.85116304079,0.24127756513539
121,0.53865400989337,15018871.990551,546.8608223246,0.24601654270616,0.5282770073969,15018908.605478,546.86167742094,0.24127756513652,10.863,-0.010304388614752,0.52817729980845,0.53865400989337,15018919.468478,15018908.605478,546.8608223246,0.24601654270616,14999977.471152,769.4447132763,549.75122586328,0.24752291831067,15011322.894865,769.42818005652,549.76091013195,0.24278384334316,15003739.673303,769.44758371159,549.74954451706,0.24752291833831,15011293.723723,774.3409630921,546.88326672692,0.24601654270763
122,0.50244659254695,15018919.468472,546.86005504267,0.22947933594989,0.53865400989336,15018883.775305,546.86082232461,0.24601654270616,10.863,0.03595960298429,0.53852575532394,0.50244659254695,15018894.638305,15018883.775305,546.86005504267,0.22947933594989,14999978.176809,769.4447439307,549.75120790758,0.24752264241695,15011307.751082,769.48415991015,549.72812015213,0.24752264241618,15003752.371518,769.44622074279,549.75034287069,0.23098559581136,15011323.935968,774.36746337924,546.8677442876,0.229479335951
123,0.49334188667987,15018894.638303,546.86019843537,0.22532107097616,0.5024465925469,15018840.467499,546.86005504273,0.2294793359499,10.863,0.0090424778259371,0.5025298535869,0.49334188667987,15018851.330499,15018840.467499,546.86019843537,0.22532107097616,14999978.528189,769.44374771092,549.75179143941,0.23098554973013,15011281.994341,769.45848578492,549.74315867034,0.23098554969849,15003745.830343,769.44525615358,549.75090787504,0.22682717911236,15011308.415174,774.41554730689,546.83957931547,0.22532107095758
124,0.52688335850339,15018851.330487,546.86066996231,0.2406405157062,0.49334188667985,15018863.530709,546.86019843538,0.22532107097616,10.863,-0.033309534447366,0.49345291760833,0.52688335850339,15018874.393709,15018863.530709,546.86066996231,0.2406405157062,14999976.028815,769.44010913854,549.75392271893,0.2421467439527,15011296.090689,769.41078617721,549.77109852858,0.22682743887726,15003734.398513,769.44412170413,549.75157237436,0.24214674395275,15011280.917217,774.38818324073,546.85560770996,0.24064051570694
125,0.53497035440542,15018874.393712,546.86064337945,0.24433403019732,0.52688335850291,15018903.087175,546.86066996268,0.24064051570617,10.863,-0.008031253693172,0.5267982645637,0.53497035440542,15018913.950175,15018903.087175,546.86064337945,0.24433403019732,14999977.647582,769.44193569164,549.75285282261,0.24584040566267,15011319.552369,769.43829924311,549.75498285808,0.24214676652114,15003740.31341,769.44296054565,549.75225251838,0.24584040567332,15011295.254772,774.34141740347,546.88300061581,0.24433403019898
126,0.50427780092363,15018913.950179,546.86074605432,0.23031604333676,0.5349703544054,15018881.558337,546.86064337946,0.24433403019732,10.863,0.030481339572994,0.53486576708585,0.50427780092363,15018892.421337,15018881.558337,546.86074605432,0.23031604333676,14999978.190897,769.44332078777,549.75204150798,0.24584013605993,15011306.444559,769.48499132649,549.72763315327,0.24584013605873,15003750.897189,769.44239645914,549.75258292985,0.23182231922368,15011320.43739,774.36380251271,546.86988862582,0.23031604333581
127,0.49704765027697,15018892.421296,546.86161557074,0.22701429133503,0.50427780092366,15018845.487955,546.86074605427,0.23031604333674,10.863,0.0071797975042705,0.50435257591011,0.49704765027697,15018856.350955,15018845.487955,546.86161557074,0.22701429133503,14999978.504553,769.44409271752,549.75158935315,0.23182225198244,15011285.015404,769.46214895277,549.74101298414,0.23182225199742,15003745.248071,769.44253022413,549.75250457753,0.22852043993674,15011306.99111,774.40361968582,546.84656587276,0.22701429125185
128,0.52530188972839,15018856.350962,546.86271784961,0.23991930343734,0.49704765027698,15018865.493522,546.86161557072,0.22701429133502,10.863,-0.028059814742516,0.4971432921128,0.52530188972839,15018876.356522,15018865.493522,546.86271784961,0.23991930343734,14999976.389625,769.44275303449,549.75237406724,0.24142555189592,15011297.242991,769.42147772637,549.76483599557,0.22852063233699,15003735.724717,769.44289331314,549.75229189956,0.24142555189554,15011284.0916,774.38015917059,546.86030777759,0.2399193034377
129,0.53159241182678,15018876.356523,546.86326256023,0.24279264326518,0.52530188972822,15018898.43324,546.86271784974,0.23991930343732,10.863,-0.0062478987311672,0.52523305075039,0.53159241182678,15018909.29624,15018898.43324,546.86326256023,0.24279264326518,14999977.813502,769.44566835227,549.75066643127,0.24429900950711,15011316.788597,769.44389347097,549.75170606104,0.24142554897994,15003740.878492,769.443415184,549.75198621576,0.24429900951153,15011296.552062,774.34184126793,546.88275233887,0.24279264326572
130,0.50563964364961,15018909.296195,546.86372088372,0.23093954491767,0.53159241182649,15018879.783803,546.86326256074,0.24279264326532,10.863,0.02577372477542,0.53150965286417,0.50563964364961,15018890.646803,15018879.783803,546.86372088372,0.23093954491767,14999978.283152,769.44784814642,549.74938962539,0.24429877361409,15011305.447961,769.48118931271,549.72986016794,0.24429877371304,15003749.68898,769.44434812729,549.75143974788,0.23244582034817,15011317.529845,774.36220621994,546.87082364805,0.23093954492
131,0.49999109209623,15018890.646787,546.86463441629,0.22836015584712,0.5056396436496,15018849.748835,546.86372088368,0.23093954491765,10.863,0.0056089664872777,0.50570753589227,0.49999109209623,15018860.611835,15018849.748835,546.86463441629,0.22836015584712,14999978.502339,769.44917537827,549.74861220454,0.23244576961756,15011287.615671,769.45976761082,549.74240784585,0.23244576963444,15003744.802796,769.44570489007,549.7506450294,0.22986632070766,15011305.884405,774.3964415641,546.85077042942,0.22836015592854
132,0.52386773424358,15018860.611781,546.86551223907,0.23926576062482,0.4999910920965,15018867.076091,546.86463441632,0.22836015584726,10.863,-0.023712414448382,0.50007312336847,0.52386773424358,15018877.939091,15018867.076091,546.86551223907,0.23926576062482,14999976.748476,769.44842677923,549.74905069349,0.24077200636683,15011298.196024,769.42444384653,549.76309860231,0.22986649451769,15003736.861891,769.44704905881,549.74985768783,0.24077200627082,15011286.810898,774.37737577735,546.86193813927,0.23926576062583
133,0.52880813421561,15018877.939095,546.86572024686,0.24152229696555,0.52386773424347,15018894.491389,546.86551223913,0.2392657606248,10.863,-0.0049066689733352,0.52381039414871,0.52880813421561,15018905.354389,15018894.491389,546.86572024686,0.24152229696555,14999977.94405,769.45063540698,549.74775699845,0.24302863625297,15011314.457562,769.44260880137,549.75245855122,0.24077202097042,15003741.331017,769.44818337017,549.7491932694,0.24302863625488,15011297.610728,774.3466638008,546.87992755914,0.2415222969656
134,0.50694433106803,15018905.354585,546.86572421102,0.23153645419032,0.52880813421533,15018878.347956,546.86572024697,0.24152229696548,10.863,0.021713437840395,0.52874010789268,0.50694433106803,15018889.210956,15018878.347956,546.86572421102,0.23153645419032,14999978.297781,769.45179013515,549.74708062095,0.24302846110972,15011304.638866,769.47277233437,549.73479038001,0.24302846095858,15003748.651624,769.44924808479,549.74856961698,0.23304271253708,15011315.065672,774.36531810429,546.869000874,0.23153645419312
135,0.50262004273458,15018889.210939,546.86600076285,0.22956156390719,0.50694433106801,15018853.345247,546.865724211,0.2315364541903,10.863,0.0042945074654269,0.50700225597991,0.50262004273458,15018864.208247,15018853.345247,546.86600076285,0.22956156390719,14999978.49142,769.45203431213,549.74693759524,0.23304269985593,15011289.791645,769.45376173583,549.74592576358,0.2330426997252,15003744.418232,769.45027299975,549.74796927706,0.23106772921358,15011304.975867,774.39458997941,546.85185498789,0.22956156386666
136,0.52283389212167,15018864.208492,546.866166907,0.23879391925837,0.50262004273472,15018868.335091,546.86600076289,0.22956156390727,10.863,-0.020074151211313,0.50268669796862,0.52283389212167,15018879.198091,15018868.335091,546.866166907,0.23879391925837,14999976.985753,769.45052870984,549.74781949588,0.24030015349853,15011298.926667,769.42431648544,549.76317320357,0.23106790353337,15003737.792527,769.45092644653,549.74758652317,0.24030015367624,15011289.084222,774.37857420898,546.86123616264,0.23879391925917
137,0.52671089404505,15018879.198066,546.86575390415,0.24056444327348,0.52283389212154,15018891.1424,546.86616690712,0.23879391925838,10.863,-0.003849836602859,0.52278242030225,0.52671089404505,15018902.0054,15018891.1424,546.86575390415,0.24056444327348,14999978.030764,769.45111053492,549.74747869412,0.24207075650352,15011312.441806,769.44043639355,549.75373103059,0.24030018619428,15003741.658444,769.45111367451,549.74747685512,0.24207075650491,15011298.425622,774.35320690569,546.8760949611,0.24056444327375
138,0.50829578731554,15018902.005432,546.8652581071,0.23215346562768,0.52671089404506,15018877.182023,546.86575390412,0.24056444327347,10.863,0.018288948721394,0.52665174323507,0.50829578731554,15018888.045023,15018877.182023,546.8652581071,0.23215346562768,14999978.295133,769.45085329371,549.74762937215,0.24207062556498,15011303.945686,769.46624316774,549.73861481377,0.2420706255421,15003747.739294,769.45108287818,549.74749489394,0.23365971163363,15011312.93953,774.36918892388,546.8667335566,0.23215346562783
139,0.504997649067,15018888.045012,546.86509586583,0.23064702749131,0.50829578731559,15018856.380774,546.86525810705,0.23215346562769,10.863,0.0032758446133236,0.50834264301473,0.504997649067,15018867.243774,15018856.380774,546.86509586583,0.23064702749131,14999978.4651,769.4500862222,549.74807868128,0.23365971520929,15011291.590823,769.45076870415,549.74767892015,0.23365971519076,15003744.076848,769.45091232571,549.74759479439,0.23215319944603,15011304.20497,774.39313733448,546.85270586896,0.23064702750195
140,0.52206550973455,15018867.243918,546.86494620474,0.23844233427246,0.50499764906719,15018869.338424,546.86509586577,0.23064702749137,10.863,-0.016949541046459,0.50505006039749,0.52206550973455,15018880.201424,15018869.338424,546.86494620474,0.23844233427246,14999977.179099,769.44828244437,549.74913523707,0.23994856873503,15011299.475354,769.42733458477,549.76140536372,0.23215334987935,15003738.557083,769.45041558821,549.74788575643,0.23994856913868,15011290.973936,774.37864597533,546.86119412578,0.23844233427395
141,0.52503824661418,15018880.201448,546.8644670458,0.23979981538924,0.52206550973452,15018888.30575,546.86494620479,0.23844233427247,10.863,-0.0029517380519072,0.52201884928868,0.52503824661418,15018899.16875,15018888.30575,546.8644670458,0.23979981538924,14999978.093828,769.44815098009,549.74921224176,0.24130611918858,15011310.709595,769.44240406396,549.75257847536,0.23994859242138,15003741.905117,769.44967796373,549.74831781708,0.24130611918911,15011299.052148,774.3567703605,546.87400768142,0.23979981538902
142,0.50947669262102,15018899.168999,546.86407316204,0.23269221153285,0.52503824661397,15018876.248261,546.86446704587,0.23979981538918,10.863,0.015454780062863,0.52498730278549,0.50947669262102,15018887.111261,15018876.248261,546.86407316204,0.23269221153285,14999978.289502,769.44770864615,549.74947133713,0.24130600185562,15011303.375603,769.46490088374,549.73940105135,0.24130600175555,15003746.962839,769.44894578763,549.74874668636,0.23419846091437,15011311.122881,774.36976892271,546.86639382456,0.23269221153261
143,0.50693284173429,15018887.111275,546.86408327859,0.23153036906525,0.50947669262102,15018858.955178,546.86407316204,0.23269221153285,10.863,0.0025264625648728,0.5095157469457,0.50693284173429,15018869.818178,15018858.955178,546.86408327859,0.23153036906525,14999978.441575,769.44721309923,549.7497616018,0.23419845273582,15011293.111043,769.45234492074,549.74675565747,0.23419845273582,15003743.805731,769.44832352535,549.74911117405,0.23303655987112,15011303.578705,774.38891016945,546.85518191431,0.23153036906532
144,0.52128834951432,15018869.81834,546.86422537212,0.23808700448171,0.50693284173407,15018870.147925,546.86408327872,0.23153036906521,10.863,-0.01425630453814,0.50697574758977,0.52128834951432,15018881.010925,15018870.147925,546.86422537212,0.23808700448171,14999977.353143,769.44621566808,549.75034584319,0.23959325115967,15011299.920842,769.43343739366,549.75783066733,0.23303667066955,15003739.218514,769.44771007884,549.74947049794,0.2395932511476,15011292.579162,774.37571658437,546.86291000505,0.23808700448232
145,0.52350391338136,15018881.010936,546.86416867114,0.23909888472833,0.52128834951436,15018885.916025,546.86422537209,0.23808700448171,10.863,-0.0022003090960585,0.52124872810164,0.52350391338136,15018896.779025,15018885.916025,546.86416867114,0.23909888472833,14999978.154853,769.44665489695,549.75008856659,0.24060518948841,15011309.264213,769.44674568876,549.75003538564,0.23959325042106,15003742.12168,769.44717983573,549.74978108576,0.24060518948855,15011299.567207,774.35700885129,546.87386798637,0.23909888472864
146,0.51033106744218,15018896.779051,546.86421230966,0.23308249983986,0.52350391338132,15018875.513249,546.86416867127,0.23909888472838,10.863,0.013081948474744,0.52346272134566,0.51033106744218,15018886.376249,15018875.513249,546.86421230966,0.23308249983986,14999978.297473,769.44701311226,549.74987874338,0.2406050733487,15011302.947176,769.46543616412,549.73908751297,0.24060507333,15003746.331398,769.44689750617,549.7499464592,0.23458875786411,15011309.608935,774.36795040876,546.86745901197,0.23308249983961
147,0.50837328890112,15018886.376257,546.8646019685,0.23218852698047,0.5103310674422,15018861.144387,546.86421230964,0.23308249983986,10.863,0.0019439401832705,0.51036613620849,0.50837328890112,15018872.007387,15018861.144387,546.8646019685,0.23218852698047,14999978.434289,769.44738894318,549.74965860189,0.2345887373513,15011294.42861,769.45429993809,549.74561051372,0.23458873735144,15003743.614442,769.44688232799,549.74995534975,0.23369473569851,15011303.104432,774.38376403422,546.85819624285,0.23218852698047
148,0.52044721566893,15018872.007362,546.86505634154,0.23770327054393,0.50837328890138,15018870.802807,546.86460196839,0.23218852698053,10.863,-0.011990913832928,0.50841062654988,0.52044721566893,15018881.665807,15018870.802807,546.86505634154,0.23770327054393,14999977.515355,769.44735145237,549.74968056198,0.23920952530975,15011300.306968,769.4380899742,549.75510543652,0.23369481459652,15003739.805082,769.44702768583,549.74987020697,0.23920952539415,15011293.967879,774.37253058122,546.86477619391,0.23770327054393
