time,dP,inlet_P,inlet_V,outlet_P,outlet_V
1.22,1117.7393492894,1117.7393492894,0.26949629916092,0,0.26791152908656
1.23,-2792.0356557387,-2792.0356557387,0.24118120989434,0,0.24000219065878
1.24,-1374.7217592109,-1374.7217592109,0.22746378964695,0,0.22624118037672
1.25,2642.0630714193,2642.0630714193,0.25409793024069,0,0.25246841761987
1.26,1642.9617758667,1642.9617758667,0.27033996238767,0,0.26871410346273
1.27,-2437.1514564307,-2437.1514564307,0.24555764647741,0,0.24433464569132
1.28,-1859.1499869671,-1859.1499869671,0.22693073522699,0,0.22574625629316
1.29,2241.4991923329,2241.4991923329,0.24956901845064,0,0.24798864572083
1.3,2082.6031430309,2082.6031430309,0.27027266676464,0,0.2686153887251
1.31,-1996.0739647625,-1996.0739647625,0.24989846199047,0,0.24862504134413
1.32,-2250.0652530125,-2250.0652530125,0.22729714711213,0,0.22613951052222
1.33,1764.9630692055,1764.9630692055,0.24516655842293,0,0.2436399439887
1.34,2421.9498335581,2421.9498335581,0.26932760687106,0,0.26764941039923
1.35,-1489.8521043434,-1489.8521043434,0.25402594482314,0,0.25269800819041
1.36,-2535.0467710212,-2535.0467710212,0.22851219710971,0,0.22736969763196
1.37,1234.5724785369,1234.5724785369,0.24106151325676,0,0.23959126501193
1.38,2650.9015344606,2650.9015344606,0.26757221106226,0,0.26588453844432
1.39,-941.40547288025,-941.40547288025,0.25777741653273,0,0.25639374189918
1.4,-2706.5260476326,-2706.5260476326,0.23049134538205,0,0.22935271579068
1.41,673.81628720284,673.81628720284,0.23740534551017,0,0.23599214205565
1.42,2764.1046598501,2764.1046598501,0.26510210282794,0,0.26341681103874
1.43,-374.52215891221,-374.52215891221,0.26100926308508,0,0.2595710751929
1.44,-2761.4080780275,-2761.4080780275,0.23312410651213,0,0.23197833158406
1.45,106.60085248605,106.60085248605,0.23432815054549,0,0.23296998684313
1.46,2761.3040555304,2761.3040555304,0.26204288300279,0,0.26037104244705
1.47,187.11353386613,187.11353386613,0.26360850885306,0,0.26211871119475
1.48,-2701.944353539,-2701.944353539,0.23627676351778,0,0.23511320561648
1.49,-443.82141217458,-443.82141217458,0.23193066300319,0,0.23062308437873
1.5,2646.8644905286,2646.8644905286,0.25853735187605,0,0.25688895558941
1.51,720.90318571742,720.90318571742,0.26548993205555,0,0.26395335084062
1.52,-2534.7436262864,-2534.7436262864,0.23979933140054,0,0.2386086095475
1.53,-955.7348368041,-955.7348368041,0.23028222111443,0,0.22901902575711
1.54,2429.5204168962,2429.5204168962,0.25474105959403,0,0.2531250518962
1.55,1206.2063540902,1206.2063540902,0.26660044619439,0,0.26502386707788
1.56,-2270.5379316727,-2270.5379316727,0.24353226116293,0,0.24230673567011
1.57,-1409.7821163767,-1409.7821163767,0.22941918253363,0,0.22819279045355
1.58,2121.8653593638,2121.8653593638,0.25081564182524,0,0.24923950077624
1.59,1625.1078625995,1625.1078625995,0.26692020076483,0,0.26531184058266
1.6,-1923.5950038026,-1923.5950038026,0.2473133916204,0,0.24604711445546
1.61,-1789.6646672608,-1789.6646672608,0.22934478172797,0,0.22814626164114
1.62,1739.696217763,1739.696217763,0.24692213174641,0,0.2453913156106
1.63,1963.0445157937,1963.0445157937,0.2664622523819,0,0.26483103141988
1.64,-1511.0187436705,-1511.0187436705,0.25098463681749,0,0.24967326815007
1.65,-2082.6899355324,-2082.6899355324,0.23003022781385,0,0.22884963940432
1.66,1301.2531985079,1301.2531985079,0.24321444602255,0,0.24173215599715
1.67,2209.262213993,2209.262213993,0.26527070800428,0,0.26362606716786
1.68,-1051.9455669664,-1051.9455669664,0.25439814641445,0,0.25303931031399
1.69,-2280.1549442799,-2280.1549442799,0.23141691097425,0,0.23024405840301
1.7,826.38840918264,826.38840918264,0.2398332443163,0,0.23840082289199
1.71,2357.1209824155,2357.1209824155,0.26341772681697,0,0.26176963848563
1.72,-566.70603112412,-566.70603112412,0.25742179291497,0,0.25601553146908
1.73,-2377.5531068392,-2377.5531068392,0.23341978320333,0,0.23224500791469
1.74,335.70852011971,335.70852011971,0.23690070503402,0,0.23551768007709
1.75,2404.2175817589,2404.2175817589,0.26099961295585,0,0.25935809110029
1.76,-75.935836824846,-75.935836824846,0.25994417460448,0,0.25849239571116
1.77,-2374.5977458739,-2374.5977458739,0.23593202578082,0,0.2347459166528
1.78,-150.28998104732,-150.28998104732,0.23451648441964,0,0.23318005963497
1.79,2352.3364047266,2352.3364047266,0.25813232438756,0,0.25650642794575
1.8,400.25110775785,400.25110775785,0.2618784691033,0,0.26038445181067
1.81,-2275.0888498684,-2275.0888498684,0.2388301491084,0,0.23762391685359
1.82,-612.05525161564,-612.05525161564,0.23275437741288,0,0.23145980856749
1.83,2207.2023803217,2207.2023803217,0.25494573871282,0,0.25334370668694
1.84,843.06143573728,843.06143573728,0.26316476672254,0,0.2616336605362
1.85,-2086.6089952356,-2086.6089952356,0.24197938092865,0,0.24074579120777
1.86,-1031.743885092,-1031.743885092,0.23166001180304,0,0.23040155463234
1.87,1978.1257187865,1978.1257187865,0.25157780785827,0,0.25000698953258
1.88,1235.7440275868,1235.7440275868,0.26377152258088,0,0.26221004481416
1.89,-1820.0562426796,-1820.0562426796,0.24523972596489,0,0.24397300761795
1.9,-1393.8631012947,-1393.8631012947,0.23125038642632,0,0.23002078163005
1.91,1677.4808948619,1677.4808948619,0.24816892523319,0,0.24663489963587
1.92,1564.2087216247,1564.2087216247,0.26369618517137,0,0.26211159325976
1.93,-1489.1046912478,-1489.1046912478,0.24847199193363,0,0.24716749428903
1.94,-1685.8306357647,-1685.8306357647,0.23151419422321,0,0.23030483155269
1.95,1320.0947787018,1320.0947787018,0.24485611337303,0,0.2433624480414
1.96,1817.4768827668,1817.4768827668,0.26296397841259,0,0.26136393994566
1.97,-1109.5467027723,-1109.5467027723,0.25154317529903,0,0.2501978923802
1.98,-1898.3761193724,-1898.3761193724,0.23241312876187,0,0.23121504188061
1.99,922.55152791944,922.55152791944,0.24176736141932,0,0.24031615548592
2,1988.0140339743,1988.0140339743,0.26162565209417,0,0.26001864627667
2.01,-698.56740127983,-698.56740127983,0.25433149131748,0,0.25294489166528
2.02,-2025.7869819623,-2025.7869819623,0.23388436656176,0,0.23268920061663
2.03,502.44965948447,502.44965948447,0.23901667714713,0,0.23760893436801
2.04,2071.9275080369,2071.9275080369,0.25975456383726,0,0.25814961301242
2.05,-273.98522229912,-273.98522229912,0.25673108943008,0,0.25530461498443
2.06,-2066.0064888398,-2066.0064888398,0.23584423871513,0,0.23464392812137
2.07,77.672952827669,77.672952827669,0.23670038868527,0,0.23533524417113
2.08,2068.9843426109,2068.9843426109,0.25744325490856,0,0.25584878311418
2.09,146.47250473921,146.47250473921,0.2586559455492,0,0.25719228708188
2.1,-2020.5927370177,-2020.5927370177,0.23819246821889,0,0.23697913938303
2.11,-334.36267256753,-334.36267256753,0.23489380881033,0,0.23356841697104
2.12,1982.4829719701,1982.4829719701,0.2547988391329,0,0.25322224794023
2.13,545.88553855242,545.88553855242,0.26004244299025,0,0.25854550122477
2.14,-1894.5209393989,-1894.5209393989,0.24081667601025,0,0.23958305072144
2.15,-717.3992025002,-717.3992025002,0.23364875772394,0,0.23235867222862
2.16,1818.9950419425,1818.9950419425,0.25193800534346,0,0.25038564254596
2.17,908.80382338656,908.80382338656,0.26085108920684,0,0.25932598535547
2.18,-1695.8620710414,-1695.8620710414,0.24359731306736,0,0.24233723376384
2.19,-1056.9507822774,-1056.9507822774,0.23299230678602,0,0.231731786018
2.2,1587.9768534597,1587.9768534597,0.24898191089703,0,0.24745886926254
2.21,1221.8295189256,1221.8295189256,0.26106732416244,0,0.25952006871031
2.22,-1435.3334141564,-1435.3334141564,0.24641291989478,0,0.24512143473641
2.23,-1340.8282227697,-1340.8282227697,0.23292668186636,0,0.23168899786492
2.24,1301.2828278587,1301.2828278587,0.24605119893135,0,0.24456129763596
2.25,1474.0752229366,1474.0752229366,0.26070114322824,0,0.25913863027111
2.26,-1125.7787535146,-1125.7787535146,0.24914496404342,0,0.24781892537302
2.27,-1559.5489003172,-1559.5489003172,0.23342993917712,0,0.23220799591305
2.28,972.59073436003,972.59073436003,0.24326093625889,0,0.24180695476073
2.29,1657.5258255298,1657.5258255298,0.25978576679731,0,0.25821555969141
2.3,-781.56188973641,-781.56188973641,0.25168259635654,0,0.25032060335172
2.31,-1706.6184850243,-1706.6184850243,0.23445784642281,0,0.23324424335065
2.32,616.79268879663,616.79268879663,0.24071638428607,0,0.23929953359079
2.33,1767.2548985631,1767.2548985631,0.25837562490399,0,0.25680526657025
2.34,-417.92727188034,-417.92727188034,0.25392705708102,0,0.25252900050664
2.35,-1778.6950382778,-1778.6950382778,0.23594655980409,0,0.23473370125485
2.36,249.33913716798,249.33913716798,0.2385090788268,0,0.23712877398252
2.37,1801.5047400263,1801.5047400263,0.2565432947316,0,0.25497998929323
2.38,-50.353366047164,-50.353366047164,0.25579513185378,0,0.25436213851511
2.39,-1775.6084644047,-1775.6084644047,0.23781584321073,0,0.23659627611523
2.4,-114.41107210922,-114.41107210922,0.23671350297139,0,0.23536755294321
2.41,1761.6518265588,1761.6518265588,0.25437587272635,0,0.25282612907868
2.42,306.08279769285,306.08279769285,0.25722190606659,0,0.25575648121641
2.43,-1700.2405091183,-1700.2405091183,0.23997297501799,0,0.23873976685989
2.44,-459.82314868824,-459.82314868824,0.23538460649852,0,0.23406961373052
2.45,1652.0343603601,1652.0343603601,0.25197082164321,0,0.25044056792943
2.46,637.30897169166,637.30897169166,0.2581627196611,0,0.25666889871994
2.47,-1558.3073720263,-1558.3073720263,0.24231683672666,0,0.24106431155878
2.48,-773.54380229095,-773.54380229095,0.23455627634196,0,0.23326822577826
2.49,1479.6631607761,1479.6631607761,0.24943156164631,0,0.24792623885693
2.5,930.79348303505,930.79348303505,0.25859418173616,0,0.25707746309359
2.51,-1358.0134673006,-1358.0134673006,0.24474239960509,0,0.24346626192274
2.52,-1043.9899817981,-1043.9899817981,0.23424085309979,0,0.23297491789601
2.53,1253.8454528163,1253.8454528163,0.2468632459327,0,0.24538716282273
2.54,1176.0068965173,1176.0068965173,0.25851461396587,0,0.25698099198335
2.55,-1109.6318320461,-1109.6318320461,0.24714532849947,0,0.24584207222874
2.56,-1261.7586015263,-1261.7586015263,0.23442957693597,0,0.23317966711543
2.57,985.71993221793,985.71993221793,0.24436855690031,0,0.24292426774407
2.58,1364.7621020747,1364.7621020747,0.25794332374387,0,0.25639887744725
2.59,-825.02314415422,-825.02314415422,0.24942609559881,0,0.24809318465227
2.6,-1419.9457478731,-1419.9457478731,0.23509345735588,0,0.23385309227107
2.61,687.73576776893,687.73576776893,0.24204335308793,0,0.24063203941674
2.62,1491.4525323071,1491.4525323071,0.25691868430523,0,0.25537014886769
2.63,-517.07745432839,-517.07745432839,0.25149366706838,0,0.25013020240175
2.64,-1514.3275829921,-1514.3275829921,0.23618507231072,0,0.23494831198936
2.65,373.10067448346,373.10067448346,0.2399729285454,0,0.23859477335987
2.66,1553.2025380721,1553.2025380721,0.25549595226656,0,0.25395051755915
2.67,-199.14843076306,-199.14843076306,0.25326898794208,0,0.25187547198606
2.68,-1543.4155766128,-1543.4155766128,0.23764144929725,0,0.23640263266582
2.69,55.219949459254,55.219949459254,0.23822922553351,0,0.23688288343904
2.7,1549.8855268978,1549.8855268978,0.25374469703139,0,0.25220909759112
2.71,115.49152816238,115.49152816238,0.25468792355901,0,0.25326571579946
2.72,-1508.4294477411,-1508.4294477411,0.23938725033313,0,0.23814076737491
2.73,-252.86890489259,-252.86890489259,0.23686835944799,0,0.23555097776274
2.74,1484.0235257898,1484.0235257898,0.2517453840462,0,0.25022564139627
2.75,414.17794746726,414.17794746726,0.25570314811371,0,0.25425467909214
2.76,-1413.1511548756,-1413.1511548756,0.24133807406704,0,0.24007892983323
2.77,-539.0081269948,-539.0081269948,0.23592872023425,0,0.2346364512175
2.78,1360.590088657,1360.590088657,0.24958552343293,0,0.24808701160017
2.79,685.36201328828,685.36201328828,0.25628541861578,0,0.25481427829035
2.8,-1263.6726375063,-1263.6726375063,0.24340424052422,0,0.24212835655447
2.81,-792.37983416157,-792.37983416157,0.23543011967414,0,0.23415853383999
2.82,1186.7225259312,1186.7225259312,0.24735594136609,0,0.2458832746722
2.83,919.0306211089,919.0306211089,0.2564241130686,0,0.25493490039606
2.84,-1068.0636008359,-1068.0636008359,0.24549464247923,0,0.24419888387025
2.85,-1003.8886069524,-1003.8886069524,0.23537375096081,0,0.23411787508586
2.86,971.35147276907,971.35147276907,0.24514706413877,0,0.24370354070363
2.87,1107.0585830986,1107.0585830986,0.2561270846591,0,0.25462494182763
2.88,-835.96531651993,-835.96531651993,0.24752065460681,0,0.24620267330039
2.89,-1166.4764562256,-1166.4764562256,0.235742878771,0,0.234497187372
2.9,724.76141898082,724.76141898082,0.24304518232931,0,0.24163270440103
2.91,1243.4771455138,1243.4771455138,0.25541965386471,0,0.2539099917644
2.92,-578.15460298045,-578.15460298045,0.24939950215635,0,0.24805761985522
2.93,-1275.3352623021,-1275.3352623021,0.23650405778811,0,0.23526276849546
2.94,458.14186570526,458.14186570526,0.24112918445809,0,0.2397478121642
2.95,1324.6229330001,1324.6229330001,0.25434289588202,0,0.25283129602565
2.96,-306.046801674,-306.046801674,0.25105755044661,0,0.24969082492841
2.97,-1328.032707581,-1328.032707581,0.23760908915958,0,0.23636647732182
2.98,183.07772398964,183.07772398964,0.23946738677399,0,0.23811564956803
2.99,1349.227786185,1349.227786185,0.25295141284729,0,0.25144318638179
3,-31.222603092245,-31.222603092245,0.25243283497277,0,0.25104122410766
3.01,-1324.495893062,-1324.495893062,0.23899767856278,0,0.23774806367694
3.02,-88.945478065338,-88.945478065338,0.23811520303994,0,0.23679050288284
3.03,1318.3794247658,1318.3794247658,0.25131063329637,0,0.2498108775022
3.04,235.04193126386,235.04193126386,0.25347709428861,0,0.25206201930826
3.05,-1266.94934907,-1266.94934907,0.24060007487741,0,0.23933864497221
3.06,-346.99517237955,-346.99517237955,0.23711319674665,0,0.23581272199115
3.07,1235.3891803083,1235.3891803083,0.2494935827908,0,0.24800751849744
3.08,482.23096408707,482.23096408707,0.2541571399985,0,0.25272186076453
3.09,-1159.7260578037,-1159.7260578037,0.24234027234024,0,0.24106346967822
3.1,-581.10715732568,-581.10715732568,0.23648611136003,0,0.23520695043367
3.11,1105.5748067359,1105.5748067359,0.24757776880908,0,0.24611003545848
3.12,700.99692409891,700.99692409891,0.25445588568925,0,0.25300443875207
3.13,-1009.0060276259,-1009.0060276259,0.24413969208853,0,0.24284420038735
3.14,-782.64318570945,-782.64318570945,0.23624289431317,0,0.23498084722612
3.15,935.96248265936,935.96248265936,0.24564221325561,0,0.2441954172526
3.16,883.48924608378,883.48924608378,0.254372693007,0,0.25290888754164
3.17,-822.50764013539,-822.50764013539,0.24592056439409,0,0.24460294721124
3.18,-944.6287314154,-944.6287314154,0.23637667801908,0,0.23512653120283
3.19,734.91936228001,734.91936228001,0.2437637753896,0,0.24233924404824
3.2,1023.6144348088,1023.6144348088,0.25392235744114,0,0.25245026036945
3.21,-609.1422706179,-609.1422706179,0.24760840925482,0,0.24626673645224
3.22,-1061.938255925,-1061.938255925,0.23686535694394,0,0.23562192656873
3.23,511.75752081759,511.75752081759,0.24201375584629,0,0.24061269173142
3.24,1117.2452167952,1117.2452167952,0.25313384649976,0,0.25165819869256
3.25,-378.5803553123,-378.5803553123,0.24913510267736,0,0.24776933225913
3.26,-1131.4404558498,-1131.4404558498,0.23767314306851,0,0.23643132792364
3.27,276.35275364925,276.35275364925,0.24045559867393,0,0.23907891143446
3.28,1162.3145803857,1162.3145803857,0.2520489748468,0,0.25057440815281
3.29,-140.84368022397,-140.84368022397,0.25044165637874,0,0.24905322842764
3.3,-1152.0562657225,-1152.0562657225,0.23875272587217,0,0.23750733163186
3.31,38.710906897789,38.710906897789,0.23914271072286,0,0.23779068857225
3.32,1158.8024751152,1158.8024751152,0.2507201317276,0,0.2492509516723
3.33,94.121834028553,94.121834028553,0.25148026812388,0,0.25007171205046
3.34,-1124.7459139566,-1124.7459139566,0.2400474413145,0,0.23879351074713
3.35,-191.42641932345,-191.42641932345,0.23811665284975,0,0.23678859326889
3.36,1108.6557402955,1108.6557402955,0.24920769103717,0,0.24774767739134
3.37,316.86281090982,316.86281090982,0.25221590923166,0,0.25079019931167
3.38,-1052.3906465311,-1052.3906465311,0.24149399316799,0,0.24022702136218
3.39,-404.96861563123,-404.96861563123,0.23740594365476,0,0.2360998032015
3.4,1015.6263937689,1015.6263937689,0.24757722845077,0,0.24612958151672
3.41,518.77987126498,518.77987126498,0.25262722123355,0,0.25118760099404
3.42,-939.60411347535,-939.60411347535,0.24302524658981,0,0.24174146976677
3.43,-593.83911130573,-593.83911130573,0.23702519805573,0,0.2357378721562
3.44,885.07007629995,885.07007629995,0.24589665391726,0,0.2444641171091
3.45,692.43924732049,692.43924732049,0.25270679471546,0,0.25125685403968
3.46,-792.47467429763,-792.47467429763,0.24457305171029,0,0.24326990026079
3.47,-751.2646567929,-751.2646567929,0.23697501474395,0,0.23570280036285
3.48,723.66654414255,723.66654414255,0.24423330933238,0,0.2428183719601
3.49,831.83373830138,831.83373830138,0.25246090859074,0,0.25100457053697
3.5,-618.25936612234,-618.25936612234,0.24607106381814,0,0.24474705412787
3.51,-871.9952509022,-871.9952509022,0.23724253133108,0,0.23598092442046
3.52,539.1161754414,539.1161754414,0.24265147676436,0,0.24125573618332
3.53,932.57664715763,932.57664715763,0.25190903537498,0,0.25044994190145
3.54,-425.04980940172,-425.04980940172,0.247457576587,0,0.24611183657113
3.55,-952.47867519842,-952.47867519842,0.23780248640843,0,0.23654641960474
3.56,339.78301321498,339.78301321498,0.24120985595572,0,0.23983369787399
3.57,992.00001379043,992.00001379043,0.25108231517487,0,0.24962388011279
3.58,-221.40201726422,-221.40201726422,0.24867774433029,0,0.24730988512067
3.59,-990.94085779877,-990.94085779877,0.23861861105614,0,0.23736272049254
3.6,134.32868862035,134.32868862035,0.23995929903002,0,0.23860207613029
3.61,1009.2161695209,1009.2161695209,0.25002195766233,0,0.24856735593393
3.62,-15.993874778745,-15.993874778745,0.24968543144323,0,0.24829603128787
3.63,-987.381413488,-987.381413488,0.23964548704158,0,0.23838478753906
3.64,-68.662562930748,-68.662562930748,0.23894087010284,0,0.23760135619992
