time,Branch_in:massflow,Branch_in:pressure,Branch_in:temperature,Branch_in:velocity,Branch_out:massflow,Branch_out:pressure,Branch_out:temperature,Branch_out:velocity,NekRS_pressureDrop,fromNekRS_velocity,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_outlet_interface,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,pres_inlet_interface,temp_interface,toNekRS_velocity,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0,2.0628662690108,-26.244163768622,1.0000000020719,0.26329452090022,2.0628670563375,-26.244136968564,1,0.26329462139089,0,0,2.0628662690108,2.0628662690108,2.0628670563373,7.8732638923296e-07,-26.244136968564,-34.577462190219,-42.910812979015,-17.910812979846,-26.244163768622,-26.244136968564,-34.577488584037,-4.4546301374834e-07,-26.244136968564,1,0.26329452090022,1.0049062683283e-07,-34.577488583883,997.561,1.0000000000009,0.26329462139085,-17.91081297984,25,997.561,1.0000000017201,0.26329452090024
0.01,2.0438538410416,-26.24413695138,1.0000000217689,0.2608678642679,1.6620012305382,-5605.7680607747,1,0.21212999810209,7.6713128848925,0.21212999810534,2.0438538412361,2.0438538410416,1.6620012304957,-0.3818526107413,-5605.7680607747,-518.99271953161,-285.1184278743,-260.11842811541,-26.24413695138,-5605.7680607747,-507.49438096138,-486.23448087216,-5598.0967478898,1,0.2608678642679,-0.048737866196165,-518.99271950519,997.561,1.0000002148334,0.2608678642918,-260.11842805802,25,997.561,1.0000000568983,0.26086786430605
0.02,2.2693906000581,-5598.0967475844,0.9999914297651,0.28965431242632,2.0295616994349,4835.833939227,1,0.25904368272327,4720.5035839838,0.25904368271828,2.2693906001482,2.2693906000581,2.0295616996121,-0.239828900729,4835.833939227,139.43077913766,-2741.8329840796,-2716.8329854671,-5598.0967475844,4835.833939227,147.80829252797,180.81103703351,9556.3375232108,1,0.28965431242632,-0.03061062971656,139.43077927693,997.561,1.000000013329,0.28965431242364,-2716.8329835849,25,997.561,0.99997271812876,0.28965431243023
0.03,1.9220134069208,9556.3375232107,1.0000108622543,0.24531672592703,2.2549411700691,3568.0261200944,1,0.28781005533443,2902.9456709888,0.28781005533443,1.9220134069208,1.9220134069208,2.2549411700691,0.33292776314826,3568.0261200944,700.17475256567,5115.7561373241,5140.7561373317,9556.3375232107,3568.0261200944,688.87521429428,729.29087206001,6470.9717910832,1,0.24531672592703,0.042493329407408,688.87521424859,997.561,0.99999999453154,0.28781005533443,5140.7561373308,25,997.561,0.99999997832734,0.24531672592703
0.04,1.6634230278738,6470.9717906593,1.0000059010933,0.212311469608,1.9134216268118,-4475.8660585895,1,0.24422011163775,-4363.2132908578,0.2442201116346,1.6634230279642,1.6634230278738,1.9134216268068,0.24999859880097,-4475.8660585895,-127.54321404991,3159.2142886824,3184.2142885603,6470.9717906593,-4475.8660585895,-134.80910085786,-105.56802198728,-8839.0793494473,1,0.212311469608,0.031908642012259,-134.80910030547,997.561,1.0000000004283,0.24422011163189,3184.2142877249,25,997.561,0.99999994937221,0.21231146961727
0.05,1.9809063862722,-8839.0793522896,0.99998057853598,0.25283354803792,1.6553270080532,-4034.7791900797,1,0.21127813182363,-3300.5293971771,0.21127813183074,1.9809063863889,1.9809063862722,1.6553270080989,-0.32557937803406,-4034.7791900797,-763.90494862713,-4813.9921487532,-4788.9921494949,-8839.0793522896,-4034.7791900797,-754.28529169161,-732.88166217646,-7335.3085872567,1,0.25283354803792,-0.041555416190686,-763.90495065021,997.561,0.9999998647089,0.25283354802212,-4788.9921492131,25,997.561,0.99994102845582,0.25283354802108
0.06,2.2687765109076,-7335.3085872572,1.0000196530299,0.28957593298356,1.9672545431467,3979.1492480031,1,0.2510910911714,4006.2285954967,0.2510910911714,2.2687765109075,2.2687765109076,1.9672545431466,-0.30152196776094,3979.1492480031,-10.483997934929,-3685.3962930776,-3660.3962928156,-7335.3085872572,3979.1492480031,-0.10561832113764,30.602127842853,7985.3778434997,1,0.28957593298356,-0.038484841812155,-10.483997958888,997.561,0.99999737881889,0.28957593298354,-3660.3962928094,25,997.561,1.0000002481124,0.28957593298356
0.07,1.9829651986937,7985.3778434983,1.0000080596978,0.25309632514484,2.2541037240953,4350.2711522008,1,0.28770316768023,3689.8292728776,0.28770316768024,1.9829651986934,1.9829651986937,2.2541037240957,0.27113852540179,4350.2711522008,697.804664778,4329.0912541381,4354.0912541376,7985.3778434983,4350.2711522008,688.46979241441,729.15804729159,8040.1004250784,1,0.25309632514484,0.034606842535407,688.46978379232,997.561,1.0000000010175,0.28770316768154,4354.0912543442,25,997.561,1.0000008422316,0.25309632514484
0.08,1.6685993297723,8040.1004250861,1.0000007924612,0.21297214836787,1.9736466440477,-3550.869864294,1,0.25190694878154,-3580.9287385375,0.25190694878155,1.6685993297723,1.6685993297723,1.9736466440476,0.30504731427549,-3550.869864294,21.336288188135,4018.2183566398,4043.2183566342,8040.1004250861,-3550.869864294,12.308352171448,43.203404493052,-7131.7986028315,1,0.21297214836787,0.038934800413689,12.308352330972,997.561,1.0000000367531,0.25190694878156,4043.2183566586,25,997.561,1.0000000509005,0.21297214836787
0.09,1.9197190190646,-7131.7986028353,0.99999692762766,0.24502388108272,1.6608755541839,-4716.4833213926,1,0.21198632208158,-4001.2979855462,0.21198632208159,1.9197190190646,1.9197190190646,1.6608755541838,-0.2588434648805,-4716.4833213926,-747.39098897639,-3952.094795913,-3927.0947959017,-7131.7986028353,-4716.4833213926,-739.86012218421,-717.99023163264,-8717.7813069388,1,0.24502388108272,-0.033037559001121,-747.39102640462,997.561,0.99999201827947,0.24502388108339,-3927.0947960074,25,997.561,1.0000014879838,0.24502388108269
