time,Branch_in:massflow,Branch_in:pressure,Branch_in:temperature,Branch_in:velocity,Branch_out:massflow,Branch_out:pressure,Branch_out:temperature,Branch_out:velocity,NekRS_pressureDrop,fromNekRS_velocity,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_outlet_interface,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,pres_inlet_interface,temp_interface,toNekRS_velocity,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0.1,1.923734754294,-3806.5160434351,0.99999935594316,0.24553643058687,1.7662088621766,1251.3937095794,1,0.22543056870067,1340.574070914,0.22543056870065,1.9237347542944,1.923734754294,1.7662088621763,-0.15752589211785,1251.3937095794,-84.070770739066,-1957.7934070199,-1932.7934071634,-3806.5160434351,1251.3937095794,-79.347699836665,-54.201827967427,2591.9677804934,1,0.24553643058687,-0.020105861886258,-84.070770853331,997.561,0.99999897047781,0.24553643058688,-1932.7934071592,25,997.561,1.0000000418298,0.24553643058687
0.11,1.8331405491177,2591.967780493,0.99999946403048,0.23397341353309,1.9118720524832,2133.1019184812,1,0.24402233127913,1876.5916558028,0.24402233127916,1.8331405491178,1.8331405491177,1.9118720524829,0.078731503365675,2133.1019184812,273.56054604102,1420.2641632871,1445.2641632606,2591.967780493,2133.1019184812,271.16471858802,300.8151662245,4009.693574284,1,0.23397341353309,0.010048917746064,271.16471140838,997.561,1.0000000031745,0.24402233127902,1445.264163214,25,997.561,0.99999994598901,0.23397341353307
0.12,1.678614997348,4009.6935742789,0.999999167379,0.21425050093752,1.8233762019212,-1062.8172979137,1,0.23272713831126,-1124.0024403437,0.23272713831132,1.6786149973454,1.678614997348,1.823376201922,0.14476120457764,-1062.8172979137,61.351595618091,2023.0225848239,2048.0225850632,4009.6935742789,-1062.8172979137,57.232287090711,84.076829091543,-2186.8197382574,1,0.21425050093752,0.018476637374311,57.232287338651,997.561,0.99999998574847,0.23272713831169,2048.0225848791,25,997.561,0.99999881992856,0.21425050093726
0.13,1.7526323249022,-2186.8197382427,1.0000005049439,0.2236977235178,1.6699849929176,-2259.4342283745,1,0.21314900787614,-1958.1737648218,0.21314900787608,1.7526323249047,1.7526323249022,1.6699849929165,-0.082647331986634,-2259.4342283745,-314.45247240315,-1263.1361052326,-1238.1361054619,-2186.8197382427,-2259.4342283745,-312.1539705737,-289.54853887603,-4217.6079931963,1,0.2236977235178,-0.01054871564192,-314.45249138072,997.561,0.99999846388153,0.22369772351731,-1238.1361054546,25,997.561,1.0000006400812,0.22369772351782
0.14,1.9130862324942,-4217.607993167,1.0000005050473,0.24417730348895,1.7420300331427,786.51115310526,1,0.22234449700419,930.50564112077,0.22234449700396,1.9130862324941,1.9130862324942,1.7420300331376,-0.17105619934932,786.51115310526,-142.07477859649,-2192.3413857451,-2167.3413860324,-4217.607993167,786.51115310526,-136.99435439402,-112.57371041232,1717.016794226,1,0.24417730348895,-0.021832806484489,-142.07477871046,997.561,0.99999660793192,0.24417730348888,-2167.341385892,25,997.561,1.0000014137289,0.24417730348875
0.15,1.8558192687043,1717.0167933801,1.0000000773614,0.2368680183351,1.901173338467,2279.6913588107,1,0.24265679788346,2048.9274899295,0.24265679789424,1.8558192685283,1.8558192687043,1.9011733384647,0.045354070012567,2279.6913588107,247.57580537084,969.79630034803,994.79629852387,1717.0167933801,2279.6913588107,246.19126128111,275.54314294355,4328.6188487401,1,0.2368680183351,0.0057887795802491,246.19125893156,997.561,0.99999999801801,0.24265679792277,994.79629974224,25,997.561,1.0000013660917,0.2368680183218
0.16,1.690922175412,4328.6188487401,0.99999963234824,0.21582133109781,1.8457209818512,-587.31328907275,1,0.23557912063056,-700.47891367909,0.23557912063056,1.690922175412,1.690922175412,1.8457209818512,0.15479880643921,-587.31328907275,116.31718157423,2209.9680161965,2234.9680162011,4328.6188487401,-587.31328907275,111.86872061502,139.35509337978,-1287.7922027518,1,0.21582133109781,0.019757789532756,111.86872061368,997.561,1.0000000007779,0.23557912063056,2234.9680161981,25,997.561,1.0000006892349,0.21582133109781
0.17,1.7308710157606,-1287.7922024786,0.99999950073417,0.22092021265795,1.6823169434797,-2356.5894206623,1,0.21472299988124,-2086.2413324598,0.2147229998605,1.7308710162376,1.7308710157606,1.6823169433671,-0.048554072455368,-2356.5894206623,-283.24303544764,-798.01761521223,-773.01761682967,-1287.7922024786,-2356.5894206623,-281.89644195879,-258.91733308993,-4442.8307531221,1,0.22092021265795,-0.0061972127989767,-283.24303678399,997.561,0.99999997749794,0.22092021265748,-773.01761523629,25,997.561,0.9999998373922,0.22092021265921
0.18,1.8981665163801,-4442.8307531221,1.0000000331302,0.2422730212942,1.720613146327,305.61344556479,1,0.21961094658552,497.76821470266,0.21961094658552,1.8981665163801,1.8981665163801,1.720613146327,-0.17755337005303,305.61344556479,-193.27653087933,-2330.553646068,-2305.5536460769,-4442.8307531221,305.61344556479,-188.05567154834,-164.25616132946,803.38166026745,1,0.2422730212942,-0.022662074708677,-193.27653086744,997.561,0.99999992703346,0.2422730212942,-2305.5536460583,25,997.561,0.99999983196741,0.2422730212942
0.19,1.8753473151788,803.38166035978,1.000000332777,0.23936048608149,1.8862717743893,2327.425062485,1,0.24075483252902,2132.0556129628,0.24075483252889,1.8753473151946,1.8753473151788,1.8862717743736,0.010924459202103,2327.425062485,211.40198993928,494.89182499621,519.89182504129,803.38166035978,2327.425062485,211.06808273843,239.97787113072,4459.4806754478,1,0.23936048608149,0.0013943464464573,211.06808277605,997.561,0.99999999938352,0.24075483253046,519.89182504346,25,997.561,0.9999997375269,0.23936048608351
0.2,1.7071560217158,4459.4806754484,1.0000004605005,0.21789334267176,1.864921440388,-105.94394690234,1,0.23802977659768,-263.43378061931,0.23802977659768,1.7071560217157,1.7071560217158,1.8649214403881,0.15776541867219,-105.94394690234,163.49130909911,2298.9859922451,2323.9859923607,4459.4806754484,-105.94394690234,158.91216536598,186.96991287712,-369.37772752164,1,0.21789334267176,0.020136433925907,158.91216531197,997.561,0.99999999176158,0.23802977659768,2323.9859922865,25,997.561,0.9999995313902,0.21789334267177
0.21,1.7126398125421,-369.37772816213,0.99999799634041,0.21859326786809,1.6985075974164,-2355.2238230523,1,0.21678949858518,-2124.4998446719,0.21678949856418,1.7126398127821,1.7126398125421,1.6985075973153,-0.01413221535725,-2355.2238230523,-242.69910831076,-318.53842047925,-293.53842078404,-369.37772816213,-2355.2238230523,-242.30739872278,-218.86382246318,-4479.7236677242,1,0.21859326786809,-0.0018037693124577,-242.69910802455,997.561,1.0000000087771,0.21859326788577,-293.53842042963,25,997.561,0.99999318755417,0.2185932679258
0.22,1.8797220898982,-4479.7236677242,1.0000029870118,0.23991886169269,1.7027152588683,-171.16050595911,1,0.21732654464713,60.764255560778,0.21732654464713,1.8797220898982,1.8797220898982,1.7027152588683,-0.17700683102988,-171.16050595911,-235.84325699856,-2370.2834598335,-2345.2834598631,-4479.7236677242,-171.16050595911,-230.69073299219,-207.38750155852,-110.39625039833,1,0.23991886169269,-0.022592317045558,-235.84325702899,997.561,0.99999978454972,0.23991886169269,-2345.2834598095,25,997.561,0.99999969707793,0.23991886169269
0.23,1.8910304888676,-110.39624984413,1.0000014018792,0.24136221240016,1.867912124071,2277.9463713554,1,0.23841149335717,2125.7892324439,0.23841149337076,1.8910304896404,1.8910304888676,1.8679121245941,-0.023118364831822,2277.9463713554,166.88355392034,15.743647782912,40.743646912056,-110.39624984413,2277.9463713554,167.58966859999,195.93780028943,4403.7356037993,1,0.24136221240016,-0.0029507190474883,166.88355386415,997.561,0.99999998758707,0.24136221248124,40.743646802175,25,997.561,0.99999852961775,0.24136221240383
0.24,1.7265010036493,4403.7356037992,1.0000016139005,0.22036244492358,1.8802970791325,361.50056644482,1,0.23999225060657,168.8609723625,0.23999225060657,1.7265010036493,1.7265010036493,1.8802970791325,0.15379607548317,361.50056644482,201.23177700518,2289.983694969,2314.9836949457,4403.7356037992,361.50056644482,196.72446276859,225.26016964107,530.36153880732,1,0.22036244492358,0.019629805682989,196.72446275794,997.561,0.99999999986348,0.23999225060657,2314.9836949672,25,997.561,0.99999995627541,0.22036244492358
0.25,1.6985397955094,530.36153832934,1.0000007680645,0.21679360819791,1.7177468401669,-2258.9413680381,1,0.21924510478641,-2074.6493893547,0.21924510475602,1.6985397965653,1.6985397955094,1.717746840356,0.019207044048699,-2258.9413680381,-194.80277277512,155.27938074291,180.27938108317,530.36153832934,-2258.9413680381,-195.33594383302,-171.36583138842,-4333.5907573927,1,0.21679360819791,0.0024514965107926,-195.33594240411,997.561,1.0000000022433,0.21924510476847,180.27938136871,25,997.561,0.99999998819543,0.21679360830421
0.26,1.8586174849168,-4333.5907573927,1.0000001232847,0.23722516945445,1.6889248424099,-624.56709926362,1,0.215566400934,-362.58309275053,0.215566400934,1.8586174849168,1.8586174849168,1.6889248424099,-0.16969264250695,-624.56709926362,-268.3578902128,-2313.4743211586,-2288.4743211611,-4333.5907573927,-624.56709926362,-263.46639540899,-240.52260666876,-987.15019201416,1,0.23722516945445,-0.021658768520455,-268.3578902437,997.561,0.99999988415013,0.23722516945445,-2288.4743211554,25,997.561,1.0000000094886,0.23722516945445
0.27,1.9023571377257,-987.1501930596,0.99999913376951,0.24280789243735,1.8469542662634,2136.7841448126,1,0.23573653123605,2033.600498992,0.23573653122492,1.9023571375967,1.9023571377257,1.8469542661387,-0.05540287120156,2136.7841448126,116.13525431703,-448.00746923235,-423.00746889451,-987.1501930596,2136.7841448126,117.82310780546,145.51656031658,4170.3846438047,1,0.24280789243735,-0.0070713611680251,116.13525409977,997.561,0.99999998777157,0.2428078924035,-423.00746938351,25,997.561,0.99999852711793,0.24280789244447
0.28,1.7480454725302,4170.3846438047,1.0000000935267,0.2231122793153,1.8913483478776,796.50766268384,1,0.24140278242499,578.98611121035,0.24140278242499,1.7480454725302,1.7480454725302,1.8913483478776,0.14330287534742,796.50766268384,228.34331543431,2186.8639799911,2211.8639799867,4170.3846438047,796.50766268384,224.10556965239,253.00529134862,1375.4937738942,1,0.2231122793153,0.018290503109693,224.10556965723,997.561,0.99999999726024,0.24140278242499,2211.863979991,25,997.561,1.0000001665632,0.2231122793153
0.29,1.6889832856211,1375.4937741593,0.99999966638167,0.21557386034983,1.7391300326208,-2075.0868992774,1,0.22197435461566,-1941.9074599458,0.22197435462726,1.6889832856209,1.6889832856211,1.7391300325709,0.050146747137109,-2075.0868992774,-141.76719040811,604.36329060203,629.36329044958,1375.4937741593,-2075.0868992774,-143.16403725667,-118.60853796651,-4016.9943592232,1,0.21557386034983,0.0064004942833747,-143.16403741177,997.561,0.99999999885802,0.22197435464206,629.36329056022,25,997.561,1.0000001484757,0.21557386034551
0.3,1.8357954749228,-4016.9943592232,0.99999943292132,0.23431227574068,1.679641902954,-1037.011755968,1,0.21438157032559,-755.54973562702,0.21438157032559,1.8357954749228,1.8357954749228,1.679641902954,-0.15615357196877,-1037.011755968,-289.86176600422,-2165.9280614566,-2140.9280614641,-4016.9943592232,-1037.011755968,-285.40127941197,-262.67573019488,-1792.561491595,1,0.23431227574068,-0.019930705415088,-289.86176599605,997.561,0.99999996492012,0.23431227574068,-2140.9280614707,25,997.561,1.0000001857805,0.23431227574068
0.31,1.9090124307133,-1792.5614915847,0.99999955441352,0.24365734264406,1.8243324544763,1912.993643221,1,0.23284918987715,1862.3406462927,0.23284918987707,1.9090124307133,1.9090124307133,1.8243324544753,-0.084679976235761,1912.993643221,61.44613918767,-878.05767619402,-853.05767619857,-1792.5614915847,1912.993643221,64.014962412131,90.999989122335,3775.3342895137,1,0.24365734264406,-0.010808152766747,61.446138963605,997.561,0.99999858840495,0.24365734264387,-853.05767623926,25,997.561,1.0000008206849,0.24365734264402
0.32,1.7708222126038,3775.334289536,0.99999887013283,0.22601939498995,1.8977697608168,1182.5584613619,1,0.24222238128543,951.05692188416,0.24222238128559,1.7708222126038,1.7708222126038,1.8977697608167,0.12694754821212,1182.5584613619,244.10814235133,1997.2212160403,2022.2212158288,3775.334289536,1182.5584613619,240.32388042897,269.45712386597,2133.615383246,1,0.22601939498995,0.016202986295373,240.32384007649,997.561,0.99999995139184,0.24222238128534,2022.2212162027,25,997.561,0.99999971518547,0.22601939499016
0.33,1.6841834234132,2133.6153832493,0.9999994122429,0.21496122857655,1.7616977788966,-1814.3071339539,1,0.2248547953077,-1734.6724083394,0.2248547953077,1.6841834234132,1.6841834234132,1.7616977788965,0.077514355483924,-1814.3071339539,-85.936485716414,1011.3394487621,1036.3394487664,2133.6153832493,-1814.3071339539,-88.10686856165,-62.937528186595,-3548.9795422933,1,0.21496122857655,0.0098935667312144,-88.106868560933,997.561,1.0000000108636,0.22485479530768,1036.3394486024,25,997.561,1.0000002359184,0.21496122857645
0.34,1.8122353068344,-3548.9795422944,0.9999996440913,0.23130516700932,1.6750688632889,-1393.1967222739,1,0.21379788911185,-1103.2545327219,0.21379788911182,1.8122353068334,1.8122353068344,1.675068863289,-0.13716644354494,-1393.1967222739,-299.87807060664,-1936.9288065549,-1911.9288063618,-3548.9795422944,-1393.1967222739,-295.99127061254,-273.34510145505,-2496.4512549958,1,0.23130516700932,-0.017507277897404,-299.87809409245,997.561,0.99999818998002,0.2313051670094,-1911.9288065267,25,997.561,1.000000637774,0.23130516700921
0.35,1.9108834428235,-2496.4512549961,0.99999969998547,0.24389614980502,1.8010152317401,1618.6655899009,1,0.22987308954468,1621.8344174878,0.22987308954468,1.9108834428236,1.9108834428235,1.8010152317401,-0.10986821108338,1618.6655899009,5.1811675330226,-1258.1350436752,-1233.1350437813,-2496.4512549961,1618.6655899009,8.4949178194973,34.753213396058,3240.5000073887,1,0.24389614980502,-0.014023060260342,5.1811675631722,997.561,0.9999997529142,0.24389614980503,-1233.135043691,25,997.561,1.0000009083144,0.24389614980503
0.36,1.7938491793035,3240.5000073893,0.99999944529285,0.22895844841095,1.89945514365,1505.7173652355,1,0.24243749560102,1271.3114801478,0.24243749560103,1.7938491793034,1.7938491793035,1.8994551436501,0.10560596434661,1505.7173652355,248.29770279107,1731.8988550449,1756.8988551413,3240.5000073893,1505.7173652355,245.12846073511,274.3541300343,2777.0288453833,1,0.22895844841095,0.013479047190093,245.12846048125,997.561,0.99999997310713,0.24243749560167,1756.8988550466,25,997.561,1.0000004307778,0.22895844841093
0.37,1.6841525833065,2777.0288453833,0.99999954569222,0.2149572922908,1.784477370016,-1489.9899951369,1,0.22776227487639,-1464.0683076977,0.22776227487639,1.6841525833065,1.6841525833065,1.784477370016,0.10032478670947,-1489.9899951369,-29.68575000186,1361.1715476826,1386.1715476959,2777.0288453833,-1489.9899951369,-32.513345023708,-6.7205643020633,-2954.0583028347,1,0.2149572922908,0.012804982585592,-32.513345044639,997.561,0.99999999870505,0.22776227487639,1386.1715477099,25,997.561,1.000000219138,0.2149572922908
0.38,1.7889113277004,-2954.0583028568,0.99999970617662,0.22832820432211,1.6752094394513,-1680.6627677381,1,0.21381583159018,-1393.1923155667,0.21381583159018,1.7889113276911,1.7889113277004,1.6752094394478,-0.11370188823991,-1680.6627677381,-298.40966970238,-1638.733986113,-1613.733986184,-2954.0583028568,-1680.6627677381,-295.20921513793,-272.51140999458,-3073.8550833048,1,0.22832820432211,-0.014512372730751,-298.40966967198,997.561,0.99999998901253,0.22832820432037,-1613.7339861703,25,997.561,0.99999998559466,0.22832820432237
0.39,1.9080561176199,-3073.8550833048,0.9999999385697,0.24353528335134,1.7779648018954,1268.3261496605,1,0.22693104139853,1324.3698866049,0.22693104139853,1.9080561176198,1.9080561176199,1.7779648018954,-0.13009131572445,1268.3261496605,-50.31727081538,-1574.5861771325,-1549.5861770721,-3073.8550833048,1268.3261496605,-46.420926588395,-20.872393513904,2592.6960362654,1,0.24353528335134,-0.016604241952811,-50.3172706938,997.561,0.99999989746983,0.24353528335135,-1549.5861770423,25,997.561,0.9999998441379,0.24353528335134
0.4,1.8161697661272,2592.6960362652,1.0000001290032,0.23180734283626,1.896496117328,1755.1234710289,1,0.24205981943777,1528.5902194482,0.24205981943778,1.8161697661272,1.8161697661272,1.896496117328,0.08032635120092,1755.1234710289,241.16570382036,1404.4308700737,1429.4308700107,2592.6960362652,1755.1234710289,238.74247050395,267.91506566322,3283.713690477,1,0.23180734283626,0.010252476601526,238.74246980753,997.561,1.0000000039355,0.24205981943779,1429.430870135,25,997.561,0.99999975145188,0.23180734283626
0.41,1.6887083754639,3283.7136904822,1.0000001578181,0.21553877211399,1.8065236178997,-1117.6275302424,1,0.23057615397334,-1143.3948125055,0.23057615397333,1.6887083754639,1.6887083754639,1.8065236178999,0.11781524243556,-1117.6275302424,24.677601182426,1641.6956458311,1666.6956458281,3283.7136904822,-1117.6275302424,21.331567367204,47.736618722002,-2261.022342748,1,0.21553877211399,0.015037381859315,21.33156722043,997.561,1.000000005989,0.23057615397331,1666.6956459022,25,997.561,0.99999944467208,0.21553877211402
0.42,1.7667528825052,-2261.0223427503,1.0000005158914,0.22550000488949,1.6798764384722,-1890.1983289265,1,0.21441150533293,-1615.6657554265,0.21441150533291,1.7667528825048,1.7667528825052,1.679876438472,-0.086876444033162,-1890.1983289265,-285.92655705921,-1285.9744499659,-1260.9744498386,-2261.0223427503,-1890.1983289265,-283.49351543624,-260.62475200083,-3505.864084353,1,0.22550000488949,-0.011088499556588,-285.92656257104,997.561,0.99999956491872,0.22550000488954,-1260.9744498455,25,997.561,0.99999984628556,0.22550000488949
0.43,1.9008044709596,-3505.8640843621,1.0000005568075,0.2426097173746,1.7560982656312,878.24951273468,1,0.22414009984506,984.11076417522,0.22414009984505,1.9008044709596,1.9008044709596,1.7560982656314,-0.14470620532876,878.24951273468,-102.82425422224,-1816.8441692887,-1791.8441692883,-3505.8640843621,878.24951273468,-98.524387215924,-73.636387453213,1862.3602769099,1,0.2426097173746,-0.018469617529592,-102.82425421173,997.561,0.99999896797033,0.24260971737461,-1791.8441692896,25,997.561,1.0000001391904,0.2426097173746
0.44,1.836890846883,1862.3602769089,1.0000002468475,0.23445208385127,1.8891702276307,1923.3040776117,1,0.24112477742996,1714.7032530075,0.24112477743008,1.836890846881,1.836890846883,1.889170227633,0.052279380750743,1923.3040776117,223.41717239347,1030.3887246641,1055.3887246775,1862.3602769089,1923.3040776117,221.83433131727,250.81171983753,3638.0073306192,1,0.23445208385127,0.0066726935790792,221.83432370996,997.561,0.99999994394599,0.24112477742992,1055.3887246676,25,997.561,0.99999982085984,0.23445208385101
0.45,1.697488580895,3638.0073306638,0.99999950740324,0.21665943612267,1.8269558736594,-714.10144391569,1,0.23318403072812,-787.50474961661,0.23318403072805,1.6974885808987,1.697488580895,1.8269558736582,0.12946729276179,-714.10144391569,75.00633899915,1844.0068348331,1869.0068348058,3638.0073306638,-714.10144391569,71.298577445795,98.283226820524,-1501.6061935323,1,0.21665943612267,0.016524594605113,71.298577429796,997.561,1.0000000180719,0.23318403072794,1869.0068348136,25,997.561,0.99999810718489,0.21665943612314
0.46,1.7466082040379,-1501.6061933737,1.0000006483443,0.22292883314394,1.6887060553719,-2016.0935251026,1,0.21553847598839,-1764.0703347375,0.21553847598607,1.746608203934,1.7466082040379,1.6887060552696,-0.057902148578161,-2016.0935251026,-263.32917438333,-894.96768378125,-869.96768304784,-1501.6061933737,-2016.0935251026,-261.71291211235,-238.56817814966,-3780.1638598401,1,0.22292883314394,-0.0073903571443297,-263.32917464856,997.561,0.99999999749466,0.2229288331274,-869.96768316432,25,997.561,0.99999943486476,0.22292883315744
0.47,1.8895723518394,-3780.163859905,1.0000011155786,0.24117610266731,1.7362523387402,465.74227773838,1,0.22160705934162,616.44630700838,0.22160705934145,1.8895723518439,1.8895723518394,1.7362523387357,-0.15332001310938,465.74227773838,-150.31655544116,-1977.7402089617,-1952.7402091814,-3780.163859905,465.74227773838,-145.79936761401,-121.49516769579,1082.1885847468,1,0.24117610266731,-0.019569043326986,-150.31655508509,997.561,0.99999811816092,0.24117610266868,-1952.7402088334,25,997.561,1.0000011707929,0.2411761026681
0.48,1.8552163889424,1082.1885850813,1.0000000469378,0.23679106960582,1.8779238173162,2006.3628527685,1,0.23968933866202,1824.6494884748,0.23968933871856,1.855216389006,1.8552163889424,1.8779238171738,0.022707428944423,2006.3628527685,196.16369790442,626.67614139156,651.6761412356,1082.1885850813,2006.3628527685,195.47489707324,224.12244330536,3831.0123412433,1,0.23679106960582,0.0028982691290331,195.47489893689,997.561,1.0000000022105,0.23968933864394,651.67614210966,25,997.561,1.00000050205,0.23679106956025
0.49,1.7099719517103,3831.0123412433,0.99999969203865,0.2182527546947,1.8449918309259,-296.95403935358,1,0.23548605524556,-412.1470029257,0.23548605524556,1.7099719517103,1.7099719517103,1.8449918309259,0.13501987921565,-296.95403935358,119.39455931475,1962.7034512195,1987.7034512326,3831.0123412433,-296.95403935358,115.49438708643,143.00547131587,-709.10104227929,1,0.2182527546947,0.017233300550858,115.49438707652,997.561,0.99999999839765,0.23548605524556,1987.7034512217,25,997.561,1.00000019611,0.2182527546947
0.5,1.7292127682709,-709.10104227929,0.99999958119537,0.22070856176962,1.7011787890062,-2056.2543104374,1,0.21713043688082,-1835.0537521669,0.21713043688082,1.7292127682709,1.7292127682709,1.7011787890062,-0.02803397926464,-2056.2543104374,-231.89802530118,-482.999533792,-457.99953378774,-709.10104227929,-2056.2543104374,-231.11661465412,-207.6076812883,-3891.3080626043,1,0.22070856176962,-0.0035781248887984,-231.89802527375,997.561,0.99999999571848,0.22070856176962,-457.99953378783,25,997.561,0.99999995995364,0.22070856176962
