time,Branch_in:massflow,Branch_in:pressure,Branch_in:temperature,Branch_in:velocity,Branch_out:massflow,Branch_out:pressure,Branch_out:temperature,Branch_out:velocity,NekRS_pressureDrop,fromNekRS_velocity,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_outlet_interface,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,pres_inlet_interface,temp_interface,toNekRS_velocity,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0,1.5045253766248,-2.9862498372006,1.0000000004765,0.19203052285625,1.5045261557121,-13.596230542753,1,0.19203062229528,10.61,0,1.5045253766248,1.5045253766248,1.5045261557122,7.7908722882311e-07,-13.596230542753,-18.392891268617,-23.189570552956,1.8104294471925,-2.9862498372006,-13.596230542753,-18.392910317721,-3.5735064324627e-07,-2.9862305427525,1,0.19203052285625,9.9439019258788e-08,-18.392910317522,997.561,0.99999999999502,0.19203062229528,1.8104294471955,25,997.561,1.0000000003804,0.19203052285623
0.01,1.512021215312,-2.9862305306838,0.99999147100151,0.19298725635156,1.6620012305271,2179.4479990445,1,0.21212999810068,7.6713128848925,0.21212999810534,1.5120212154406,1.512021215312,1.6620012305311,0.14998001518596,2179.4479990445,172.57113191484,72.292450305359,97.292450449723,-2.9862305306838,2179.4479990445,168.70306224137,190.96497789501,2187.1193119294,1,0.19298725635156,0.019142741745413,168.70306169456,997.561,0.99999999423798,0.21212999810818,97.292450374669,25,997.561,0.99998103708743,0.19298725636795
0.02,1.4227246808065,2187.1193119306,1.0000068463632,0.18158986786162,1.5046032151427,-2104.3038404338,1,0.19204045779755,-2010.4935020746,0.19204045779758,1.4227246808065,1.4227246808065,1.5046032151434,0.081878534337189,-2104.3038404338,-103.09928493134,1029.5100136997,1054.5100137066,2187.1193119306,-2104.3038404338,-105.04686206785,-86.706554710358,-4114.7973425084,1,0.18158986786162,0.010450589936041,-105.04686201921,997.561,1.0000000244189,0.19204045779765,1054.5100137487,25,997.561,0.99999969082756,0.18158986786165
0.03,1.5721677037714,-4114.797342445,1.0000046647987,0.2006640704527,1.4152772751259,-1453.1151465222,1,0.18063931612685,-1140.0344459023,0.18063931612674,1.5721677037727,1.5721677037714,1.415277275125,-0.1568904286493,-1453.1151465222,-323.90018000841,-2231.8487612775,-2206.8487612111,-4114.797342445,-1453.1151465222,-320.09167741007,-304.01611015914,-2593.1495924245,1,0.2006640704527,-0.020024754326346,-323.900240498,997.561,0.99999387717782,0.20066407045278,-2206.8487614825,25,997.561,1.0000007320049,0.20066407045258
0.04,1.6758022363959,-2593.1495924233,1.0000029549997,0.2138914933962,1.5622552952464,1911.9620004395,1,0.19939889738125,1888.954506296,0.19939889738126,1.6758022363959,1.6758022363959,1.562255295246,-0.11354694114987,1911.9620004395,32.468306946758,-1292.8406427206,-1267.8406427632,-2593.1495924233,1911.9620004395,35.455839495988,55.182555911126,3800.9165067355,1,0.2138914933962,-0.014492596014999,32.468307083561,997.561,0.99999905607588,0.21389149339627,-1267.8406427538,25,997.561,1.0000024512107,0.2138914933962
0.05,1.5384258537306,3800.9165067363,1.000000241213,0.19635741985968,1.665779818916,1608.161954913,1,0.21261227930062,1334.5895631796,0.21261227930058,1.5384258537306,1.5384258537306,1.6657798189157,0.12735396518497,1608.161954913,287.62995829264,2031.7732325132,2056.7732325192,3800.9165067363,1608.161954913,284.31417529395,306.7292382042,2942.7515180927,1,0.19635741985968,0.016254859440888,284.31416369506,997.561,0.99999993927084,0.21261227930165,2056.7732325155,25,997.561,1.0000012555013,0.19635741985968
0.06,1.4219356969755,2942.7515180927,0.99999911889404,0.18148916568675,1.5307332923625,-1757.0880188393,1,0.19537557760924,-1723.301829854,0.19537557760924,1.4219356969755,1.4219356969755,1.5307332923625,0.10879759538696,-1757.0880188393,-39.955568386398,1438.8979748497,1463.8979748494,2942.7515180927,-1757.0880188393,-42.565838206284,-23.622761907499,-3480.3898486933,1,0.18148916568675,0.013886411922496,-42.565838219441,997.561,0.99999999556205,0.19537557760924,1463.8979748495,25,997.561,1.0000008708466,0.18148916568675
0.07,1.5464089839446,-3480.3898486931,0.99999851947111,0.19737634894711,1.4146059222494,-1796.7395369656,1,0.18055362781219,-1483.3627856362,0.18055362781218,1.5464089839446,1.5464089839446,1.4146059222494,-0.13180306169516,-1796.7395369656,-325.63716846505,-1915.5135085776,-1890.513508578,-3480.3898486931,-1796.7395369656,-322.4660131326,-306.34711878765,-3280.1023226018,1,0.19737634894711,-0.016822721134924,-325.63716429112,997.561,0.99999965104888,0.19737634894783,-1890.5135085439,25,997.561,1.0000005505644,0.19737634894711
0.08,1.6745589910362,-3280.1023226018,0.99999823531851,0.21373281142237,1.5368010810821,1534.1924621015,1,0.1961500415422,1571.4981993151,0.1961500415422,1.6745589910362,1.6745589910362,1.5368010810821,-0.13775790995413,1534.1924621015,-30.217898960195,-1667.6601107812,-1642.6601107812,-3280.1023226018,1534.1924621015,-26.623249529398,-7.5869501103527,3105.6906614166,1,0.21373281142237,-0.017582769880174,-30.217898990913,997.561,0.99999997755762,0.21373281142237,-1642.6601107812,25,997.561,1.0000000563318,0.21373281142237
0.09,1.5642918889385,3105.6906614508,0.99999835340778,0.19965883859436,1.6643760162869,1910.4648389556,1,0.2124331045542,1642.8371789981,0.21243310455453,1.5642918889385,1.5642918889385,1.6643760162844,0.10008412735484,1910.4648389556,283.03176290991,1681.8612121648,1706.8612122044,3105.6906614508,1910.4648389556,280.406096515,302.83358314338,3553.3020179537,1,0.19965883859436,0.012774265960656,280.40609651097,997.561,0.99999999988701,0.21243310455732,1706.8612121663,25,997.561,0.99999977528568,0.19965883859529
0.1,1.4262476145012,3553.3020179529,0.99999847843791,0.18203951850222,1.5562997891503,-1352.3620792745,1,0.19863876467278,-1377.1797053989,0.19863876467278,1.4262476145012,1.4262476145012,1.5562997891502,0.13005217464915,-1352.3620792745,21.769891397488,1775.0359546642,1800.0359546631,3553.3020179529,-1352.3620792745,18.618103163572,38.161229434416,-2729.5417846733,1,0.18203951850222,0.016599246170572,18.618103345327,997.561,1.0000000077107,0.19863876467282,1800.0359545529,25,997.561,0.99999932932042,0.18203951850219
0.11,1.5216654766309,-2729.5417846738,0.99999914050414,0.19421820437835,1.4190614075191,-2055.551575423,1,0.18112230493735,-1753.4609276496,0.18112230493735,1.5216654766307,1.5216654766309,1.4190614075192,-0.10260406911169,-2055.551575423,-314.95973642256,-1534.7507605907,-1509.7507605013,-2729.5417846738,-2055.551575423,-312.50801290039,-296.23091384184,-3809.0125030725,1,0.19421820437835,-0.013095899440991,-314.95974079462,997.561,0.9999993973856,0.19421820437848,-1509.7507605911,25,997.561,0.99999969288907,0.19421820437833
0.12,1.6682324429645,-3809.0125030719,0.99999951773067,0.21292532066617,1.5123795641627,1106.8121544234,1,0.19303299430867,1201.3369898792,0.19303299430863,1.6682324429638,1.6682324429645,1.5123795641625,-0.15585287880164,1106.8121544234,-90.220359133544,-1962.1164311381,-1937.1164310725,-3809.0125030719,1106.8121544234,-86.192451514788,-67.804378983595,2308.1491443026,1,0.21292532066617,-0.01989232635748,-90.220359153964,997.561,0.99999858329787,0.21292532066606,-1937.1164310462,25,997.561,0.99999989698621,0.21292532066614
0.13,1.5886146534447,2308.1491442872,0.99999961783168,0.20276328153563,1.6579468211108,2123.5263404781,1,0.21161251240573,1873.3117816445,0.21161251240572,1.5886146534447,1.5886146534447,1.6579468211125,0.06933216766555,2123.5263404781,266.24983265196,1274.699488467,1299.6994884733,2308.1491442872,2123.5263404781,264.42083198052,286.71704557675,3996.8381221226,1,0.20276328153563,0.0088492308700306,264.42082212144,997.561,1.00000001224,0.21161251240533,1299.6994885592,25,997.561,0.99999974187483,0.20276328153573
