time,SAM_dudt,coupled_nekdP,dP_over,dt,du,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_in,p_out,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,toNekRS_velocity,u,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,junction1:pressure,junction1:rho,junction1:temperature,junction1:velocity,junction2:pressure,junction2:rho,junction2:temperature,junction2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0.055,-0.010418384876343,21.029582346885,10.63651760086,0.005,-5.2091924381714e-05,2.920632594746,2.9206325947411,2.920632588701,6.9519108766865e-10,-53.886995884091,-64.523513484951,-69.311422906333,-74.09919968426,-49.0992004034,-53.886995884091,-64.523513484951,-69.311417032429,-1.3150423894715e-06,0.3727757689919,0.3727757689919,8.8730911504796e-11,-69.311424184998,997.561,1.0338261664891,0.37277576900302,-53.886989071748,997.561,0.94571566494233,0.37277576851427,-64.52351650198,997.561,1.0544986845985,0.37277576823839,-49.099199065636,25,997.561,1.0390967637299,0.37277576931389
0.06,-0.010330616828824,20.690116517765,10.384747158352,0.005,-5.1653084144121e-05,2.9202279019427,2.9202279019104,2.9202279018636,-7.1788863483559e-10,-54.035799873134,-64.420547031487,-69.292215930808,-74.164038367492,-49.164036709223,-54.035799873134,-64.420547031487,-69.292214560252,-3.5983915676225e-06,0.37272411590776,0.37272411590776,-9.1627919370359e-11,-69.292213896976,997.561,0.98443549091168,0.3727241157724,-54.035799869796,997.561,0.94131261791455,0.37272411595035,-64.420546468887,997.561,1.0764299488138,0.37272411579072,-49.164036348422,25,997.561,1.0770852479316,0.37272411580808
0.065,-0.010143495387183,19.954835972996,9.8360901527846,0.005,-5.0717476935913e-05,2.9198305372809,2.9198305393977,2.9198305410943,1.9686097222827e-09,-54.382618607931,-64.218708760716,-69.273359087393,-74.327967980596,-49.327967361786,-54.382618607931,-64.218708760716,-69.273359992899,6.8411398671054e-06,0.37267339843082,0.37267339843082,2.5126405984451e-10,-69.273357551639,997.561,1.0441686960584,0.37267339837162,-54.382618074105,997.561,0.88713857157919,0.37267339815044,-64.218705364062,997.561,0.90464218954725,0.37267339849308,-49.327966434183,25,997.561,1.0489519356373,0.37267339847121
0.07,-0.010247704958322,20.382074416285,10.159320729673,0.005,-5.1238524791608e-05,2.919429093972,2.9194290945666,2.9194290940081,1.8919078909513e-09,-54.148093505941,-64.307414235614,-69.254267010797,-74.201186855493,-49.201189375887,-54.148093505941,-64.307414235614,-69.254266822561,-1.9527483488984e-07,0.37262215990603,0.37262215990603,2.4147419986378e-10,-69.254264883151,997.561,1.0209482788772,0.37262216013032,-54.148089794713,997.561,0.94501438951353,0.37262216005425,-64.307411188746,997.561,1.0501182811392,0.37262215975318,-49.201185363352,25,997.561,0.99244739070702,0.37262215958567
0.075,-0.010145227080383,19.984198142293,9.8637063034349,0.005,-5.0726135401913e-05,2.919031664887,2.9190316642163,2.9190316616179,-1.9811959581044e-09,-54.326265247823,-64.189971551258,-69.235404369216,-74.280864920448,-49.280864617641,-54.326265247823,-64.189971551258,-69.23540441016,-9.8628696883984e-06,0.37257143377063,0.37257143377063,-2.5287050762079e-10,-69.235402679604,997.561,0.95732692581145,0.37257143339922,-54.326264054022,997.561,0.94006608820178,0.37257143375034,-64.189969707056,997.561,1.1045401502329,0.37257143375666,-49.280863726218,25,997.561,1.0648450002607,0.37257143358798
0.08,-0.010045797964486,19.59853219065,9.5772192586923,0.005,-5.0228989822432e-05,2.9186381301836,2.9186381289141,2.918638128989,-1.2365441432573e-09,-54.498685061153,-64.075904319845,-69.216877459798,-74.357790241351,-49.35778956624,-54.498685061153,-64.075904319845,-69.216877334943,1.8962280766713e-06,0.37252120478081,0.37252120478081,-1.5782666218448e-10,-69.216875207175,997.561,0.89342229964731,0.37252120467615,-54.498683491419,997.561,0.95895136344398,0.37252120482303,-64.075903216465,997.561,1.0597947366217,0.37252120486785,-49.357788227763,25,997.561,1.0895088316379,0.3725212046201
0.085,-0.009990235276347,19.387577985492,9.421781469594,0.005,-4.9951176381735e-05,2.9182467707125,2.9182467702315,2.9182467722383,3.3398430489612e-11,-54.583689132973,-64.005470602567,-69.198206278144,-74.390913978824,-49.390914867767,-54.583689132973,-64.005470602567,-69.198205175665,3.2338952682634e-06,0.37247125360442,0.37247125360442,4.2628181412839e-12,-69.198205059294,997.561,0.96889577885983,0.37247125366297,-54.583687632353,997.561,0.96097834449449,0.37247125380773,-64.005468910757,997.561,0.99435150002944,0.37247125352327,-49.390912959453,25,997.561,1.0176258541618,0.37247125365795
0.09,-0.0099144391757067,19.096282605827,9.2059962662186,0.005,-4.9572195878533e-05,2.9178583812722,2.9178583807944,2.9178583812951,5.5663695408576e-11,-54.709179776384,-63.915176042603,-69.179824883132,-74.444520965136,-49.444520907525,-54.709179776384,-63.915176042603,-69.179825754231,5.6698160987383e-08,0.37242168140855,0.37242168140855,7.10465153961e-12,-69.179824234642,997.561,0.98101686796724,0.37242168146926,-54.70917932014,997.561,1.0443721274818,0.37242168140427,-63.915175002613,997.561,1.1047510334331,0.37242168147951,-49.444520395327,25,997.561,0.96386329667283,0.37242168148001
0.095,-0.0098761978282291,18.95455061542,9.1023991652515,0.005,-4.9380989141146e-05,2.9174714886716,2.9174714894285,2.9174714898868,1.3843849472206e-09,-54.759910966613,-63.862310131864,-69.161525300124,-74.460711517685,-49.460710301951,-54.759910966613,-63.862310131864,-69.161524121716,3.3835625561502e-06,0.3723723004194,0.3723723004194,1.7669636509919e-10,-69.161524503066,997.561,0.81493343737597,0.37237230048313,-54.759911865421,997.561,1.0758075272836,0.37237230029891,-63.862310126895,997.561,1.2181306821399,0.37237230029498,-49.460710222421,25,997.561,1.0856098551245,0.37237230030583
0.1,-0.0098255874981135,18.765572636599,8.9633723586695,0.005,-4.9127937490567e-05,2.9170865438827,2.9170865806777,2.9170865475283,-2.2672528646679e-09,-54.834137086058,-63.797509444727,-69.14323876667,-74.488703357308,-49.488720455076,-54.834137086058,-63.797509444727,-69.143274155103,-9.2988844059287e-06,0.37232317248191,0.37232317248191,-2.8938146196392e-10,-69.143239494531,997.561,0.9053870895165,0.37232317157527,-54.834106333427,997.561,1.0233554695799,0.37232316825444,-63.797464660226,997.561,0.98473334857691,0.37232317162224,-49.488682476654,25,997.561,1.0550599465608,0.37232316801113
0.105,-0.0097791323089291,18.586539049527,8.8317494379355,0.005,-4.8895661544646e-05,2.9167034918274,2.9167034917682,2.9167034909822,-1.2348737308372e-09,-54.90410967864,-63.735859116576,-69.125053945657,-74.514632358959,-49.514632447949,-54.90410967864,-63.735859116576,-69.125053400436,2.6289332059988e-06,0.37227427682037,0.37227427682037,-1.576134586218e-10,-69.125052526968,997.561,0.91402155204819,0.37227427686774,-54.904108466749,997.561,1.0690026780802,0.37227427679994,-63.735858190097,997.561,1.0251693435537,0.37227427670483,-49.514631154864,25,997.561,0.97322400519397,0.3722742767955
0.11,-0.0097329085057773,18.414801456029,8.7056723951253,0.005,-4.8664542528887e-05,2.9163222135381,2.9163222136355,2.9163222133388,3.2812637861311e-11,-54.969881147352,-63.675553542478,-69.107003601424,-74.538442764618,-49.538442746795,-54.969881147352,-63.675553542478,-69.107003680414,3.22814506457e-06,0.37222561227784,0.37222561227784,4.1880503331461e-12,-69.107002475156,997.561,0.94984468429883,0.3722256121096,-54.969879560995,997.561,1.0293157691877,0.37222561231778,-63.675552414879,997.561,1.0211476715247,0.37222561214119,-49.538440880702,25,997.561,1.0425425819651,0.3722256122053
0.115,-0.0096962789627786,18.27937383047,8.6067357244757,0.005,-4.8481394813893e-05,2.9159423709338,2.9159423704329,2.9159423707377,4.5828394243145e-10,-55.017837095902,-63.624572820378,-69.088997999115,-74.55341792121,-49.553417344953,-55.017837095902,-63.624572820378,-69.088998187328,1.083453023784e-06,0.37217713088303,0.37217713088303,5.8493200878512e-11,-69.088996826003,997.561,0.99749579038567,0.37217713100414,-55.017836394541,997.561,1.0423010980219,0.3721771308913,-63.624571442106,997.561,0.95785985149799,0.37217713087293,-49.553416607687,25,997.561,1.0369792263497,0.3721771309108
0.12,-0.0096591693397263,18.141939811316,8.5063409058732,0.005,-4.8295846698632e-05,2.9155639804779,2.9155639809672,2.9155639811727,1.0866195376227e-09,-55.066782378092,-63.573123283965,-69.071019489924,-74.568888347717,-49.568889048343,-55.066782378092,-63.573123283965,-69.071019413054,1.6000501733025e-06,0.37212883503633,0.37212883503633,1.3869099265285e-10,-69.071018433107,997.561,0.90905791203548,0.37212883504413,-55.066780779435,997.561,1.0916031814417,0.37212883502809,-63.573122233874,997.561,1.0872467780341,0.37212883510552,-49.568887528618,25,997.561,1.0196806098112,0.37212883501016
0.125,-0.0096229779799728,18.007784330075,8.4083573963422,0.005,-4.8114889899864e-05,2.9151870118392,2.9151870092662,2.9151870082329,-1.4742577152868e-09,-55.114292445307,-63.522649841649,-69.053195161267,-74.583746343506,-49.583748664086,-55.114292445307,-63.522649841649,-69.053195689389,-6.5212591425451e-06,0.37208072014643,0.37208072014643,-1.8816730132294e-10,-69.053192737396,997.561,1.0269162958961,0.37208072011106,-55.114293307419,997.561,1.0209268725261,0.372080720167,-63.522645754183,997.561,0.95440888792925,0.37208071980432,-49.583746599677,25,997.561,0.99847111390634,0.37208072028489
0.13,-0.0095909592319643,17.891150631168,8.3235502724467,0.005,-4.7954796159821e-05,2.9148112913752,2.9148112918715,2.9148112915866,-5.376373417307e-10,-55.152997066459,-63.476547338906,-69.035335969746,-74.594164448336,-49.594164751193,-55.152997066459,-63.476547338906,-69.035335993527,2.3850896342753e-06,0.37203276535027,0.37203276535027,-6.8621494488315e-11,-69.03533456981,997.561,0.99315515271778,0.37203276534846,-55.152995895157,997.561,1.1189629159979,0.37203276532221,-63.476545807327,997.561,1.1145309553454,0.37203276545119,-49.594163316916,25,997.561,0.92658191758078,0.3720327653289
0.135,-0.0095610135891766,17.781791997545,8.2441139554951,0.005,-4.7805067945883e-05,2.9144367499125,2.914436747571,2.9144367508418,1.9814923202767e-09,-55.188290573402,-63.432404528897,-69.017729339704,-74.603024172865,-49.60302211146,-55.188290573402,-63.432404528897,-69.017727658644,6.4149331151633e-06,0.37198496028232,0.37198496028232,2.5290833389065e-10,-69.017728307535,997.561,0.93795554605419,0.37198496034548,-55.188290347197,997.561,1.1003108357161,0.37198496050632,-63.432405184046,997.561,1.1182242005741,0.37198496073591,-49.603022289337,25,997.561,0.97545462817469,0.37198496049847
0.14,-0.0095310486573297,17.673141128694,8.1652524860995,0.005,-4.7655243286648e-05,2.9140633754136,2.9140633771204,2.9140633754804,-1.437410365503e-09,-55.223124643532,-63.388377129631,-68.999922379603,-74.611509412259,-49.61150918922,-55.223124643532,-63.388377129631,-68.999923006242,-8.7062310552409e-06,0.37193730503904,0.37193730503904,-1.8346427939007e-10,-68.999921251526,997.561,0.9023206640631,0.37193730480225,-55.223122509579,997.561,1.0575823311297,0.37193730495964,-63.388375792314,997.561,1.0398738567617,0.37193730461496,-49.61150805324,25,997.561,0.99936130535312,0.37193730485712
0.145,-0.0095060262522595,17.583273011883,8.1004231185944,0.005,-4.7530131261297e-05,2.9136909863539,2.9136909869004,2.9136909859814,-7.0192821614263e-10,-55.248752399788,-63.349175518382,-68.982356634341,-74.615568077348,-49.615568691669,-55.248752399788,-63.349175518382,-68.982356722765,1.8728932302608e-06,0.37188977490777,0.37188977490777,-8.9590806807001e-11,-68.982356404648,997.561,0.87467272080578,0.37188977485703,-55.248751939743,997.561,0.96022122863553,0.37188977488876,-63.349175024865,997.561,0.97035282828926,0.37188977468398,-49.61556782285,25,997.561,1.0767931999849,0.37188977490017
0.15,-0.0094817082314402,17.496567728083,8.0380357443043,0.005,-4.7408541157201e-05,2.9133195477101,2.9133195493176,2.9133195482256,1.3927406479679e-09,-55.272767628879,-63.310803373183,-68.96482986549,-74.618776130339,-49.618773515123,-55.272767628879,-63.310803373183,-68.964829032105,5.3340505836468e-06,0.37184236636662,0.37184236636662,1.7776284733223e-10,-68.96482717389,997.561,0.99297959935832,0.37184236593837,-55.272770618066,997.561,0.96301024392159,0.37184236639255,-63.310799821395,997.561,0.99953980482634,0.37184236642452,-49.618774825656,25,997.561,1.0316102780842,0.37184236637127
0.155,-0.0094576343219743,17.4111495021,7.9765444529041,0.005,-4.7288171609872e-05,2.9129490536732,2.912949054809,2.9129490531676,-8.5138136460677e-10,-55.296201579417,-63.272746032321,-68.947213892046,-74.62172766192,-49.621727885841,-55.296201579417,-63.272746032321,-68.947213697243,-5.7146486057487e-06,0.37179507819501,0.37179507819501,-1.0866630176905e-10,-68.94721249698,997.561,1.0549727615729,0.37179507798829,-55.296200112467,997.561,1.0694004763027,0.37179507811184,-63.272745144985,997.561,1.0751850046609,0.37179507813411,-49.621726505789,25,997.561,0.95367752855782,0.37179507818369
0.16,-0.0094359129461097,17.334659631117,7.9217864553129,0.005,-4.7179564730548e-05,2.9125794071217,2.9125794112162,2.9125794118112,1.4109630099595e-09,-55.315217712872,-63.237004168184,-68.929777007925,-74.622477105084,-49.622479756046,-55.315217712872,-63.237004168184,-68.929780139742,5.7610467069108e-06,0.37174789863028,0.37174789863028,1.8008866366959e-10,-68.92977798119,997.561,0.95009059820928,0.37174789843573,-55.31521595085,997.561,1.0006780247557,0.37174789882373,-63.23700199978,997.561,1.0299160213648,0.371747898365,-49.622478129379,25,997.561,1.0319840432456,0.3717478986103
0.165,-0.0094174960225679,17.271599397549,7.8770473758239,0.005,-4.708748011284e-05,2.912210488729,2.9122104890902,2.91221048878,3.2200262529046e-11,-55.327575659805,-63.204623035629,-68.912256508738,-74.619944701645,-49.61994426776,-55.327575659805,-63.204623035629,-68.912256957826,-3.5110004641759e-06,0.37170081115016,0.37170081115016,4.1098896340538e-12,-68.912255812659,997.561,0.94400367401797,0.37170081109026,-55.327575091146,997.561,0.96831498749195,0.37170081099449,-63.204622609218,997.561,1.0305360668163,0.37170081123712,-49.619943243991,25,997.561,1.0141067418539,0.37170081116833
0.17,-0.0093990049232162,17.208023145109,7.8319590589575,0.005,-4.6995024616081e-05,2.9118422908026,2.9118422913368,2.9118422915074,5.6503630404847e-11,-55.340209863626,-63.172168922584,-68.894832752669,-74.617511609219,-49.617511855061,-55.340209863626,-63.172168922584,-68.894832259114,6.188763199722e-08,0.37165381612555,0.37165381612555,7.2118568809125e-12,-68.894831645097,997.561,1.0610176581236,0.37165381608402,-55.340209000581,997.561,0.90037759506747,0.37165381612239,-63.172168217801,997.561,0.89497013510726,0.37165381619129,-49.617510842814,25,997.561,1.0151337492495,0.37165381615109
0.175,-0.0093813957573907,17.14793287944,7.7893883544146,0.005,-4.6906978786954e-05,2.9114747854358,2.9114747834069,2.9114747843141,3.291437054134e-09,-55.351240356056,-63.14062871047,-68.877452251189,-74.614420871648,-49.61443496791,-55.351240356056,-63.14062871047,-68.877450269252,8.2376949590222e-06,0.37160690914676,0.37160690914676,4.2010350125946e-10,-68.877434902887,997.561,1.0489976918172,0.37160690884319,-55.351217172169,997.561,0.97383138657547,0.37160690882444,-63.140623848351,997.561,1.0047792759302,0.37160690905488,-49.614413333965,25,997.561,0.98552891768914,0.37160690855647
0.18,-0.0093661768560627,17.097860196541,7.7545315999554,0.005,-4.6830884280313e-05,2.9111078716047,2.9111078716641,2.9111078717297,-5.6346262803041e-11,-55.357042539407,-63.111574139362,-68.860077292094,-74.608477690818,-49.608477779515,-55.357042539407,-63.111574139362,-68.86007740524,-8.5251453169448e-06,0.37156007826248,0.37156007826248,-7.1917712224551e-12,-68.860076178965,997.561,0.99863433598381,0.37156007826227,-55.357041420913,997.561,0.98610595562777,0.37156007829205,-63.111572966845,997.561,1.0803243408197,0.37156007825181,-49.608476600764,25,997.561,1.0083410376472,0.37156007827078
0.185,-0.0093525231607772,17.053320657047,7.7236460651304,0.005,-4.6762615803886e-05,2.9107414942421,2.9107414947928,2.9107414946939,8.5656340832142e-10,-55.360299900969,-63.0839459661,-68.842739119923,-74.601512239697,-49.601512223489,-55.360299900969,-63.0839459661,-68.842738453609,2.324719914136e-06,0.37151331564668,0.37151331564668,1.0932771338726e-10,-68.8427377262,997.561,0.90630963001588,0.37151331545396,-55.360298534187,997.561,0.9536414968971,0.37151331572789,-63.083944978904,997.561,1.0807066412254,0.37151331566599,-49.60151093303,25,997.561,1.0745039724611,0.37151331562881
0.19,-0.0093389772387265,17.009495261258,7.6933765946262,0.005,-4.6694886193632e-05,2.9103756485956,2.9103756485711,2.9103756488261,1.3171000190598e-09,-55.363125438033,-63.05650203266,-68.825381829074,-74.59424117592,-49.594235748211,-55.363125438033,-63.05650203266,-68.825380372505,1.1727572521439e-06,0.37146662076048,0.37146662076048,1.6810843422357e-10,-68.825379938458,997.561,0.9686354082698,0.37146662125704,-55.363127941252,997.561,0.95952865701887,0.37146662105183,-63.056502703055,997.561,1.0487264422028,0.37146662120718,-49.594237533536,25,997.561,1.0070886908537,0.37146662096307
0.195,-0.009326421152045,16.969861521667,7.666097541248,0.005,-4.6632105760225e-05,2.9100102943819,2.9100102942231,2.9100102943789,-1.2605285431274e-10,-55.36415246864,-63.030250009888,-68.808209248129,-74.58620422295,-49.586203895815,-55.36415246864,-63.030250009888,-68.808209074576,-3.6749762965359e-06,0.37141998865472,0.37141998865472,-1.6088791785952e-11,-68.808207840613,997.561,1.0053145689679,0.37141998866766,-55.364151336379,997.561,0.93726967484868,0.37141998867606,-63.030248840127,997.561,1.0026122325465,0.37141998867478,-49.586202733714,25,997.561,1.0153033577164,0.37141998866802
0.2,-0.0093157550157597,16.937411240825,7.6443627020631,0.005,-4.6578775078798e-05,2.9096453574754,2.9096453577116,2.9096453570691,-4.9075953668344e-10,-55.361434393003,-63.005797095066,-68.790998982586,-74.576217683687,-49.576217484128,-55.361434393003,-63.005797095066,-68.790998759539,-9.287179920323e-07,0.37137340987964,0.37137340987964,-6.2638232555059e-11,-68.79099803261,997.561,1.0591428541363,0.37137340985482,-55.361433830146,997.561,1.0279984034102,0.37137340999852,-63.005795887511,997.561,1.0421711573183,0.37137340985118,-49.576216862047,25,997.561,0.9253321496319,0.37137340985951
0.205,-0.009306021445854,16.908896724058,7.6255546906155,0.005,-4.653010722927e-05,2.9092808008581,2.9092808025041,2.9092808039451,1.2612028569732e-09,-55.356624960857,-62.982179651473,-68.773682779084,-74.565141964215,-49.565142256157,-55.356624960857,-62.982179651473,-68.773682884994,4.4613474803232e-06,0.37132687977241,0.37132687977241,1.6097398409834e-10,-68.773680915333,997.561,1.0119505015137,0.37132687950722,-55.35662416961,997.561,1.0007211301436,0.37132687983105,-62.982178146686,997.561,0.99609691869063,0.37132687981951,-49.565140990111,25,997.561,0.99059150609371,0.37132687979867
0.21,-0.0092962252336459,16.879692208869,7.6061626065612,0.005,-4.648112616823e-05,2.9089166313236,2.9089166310546,2.9089166310209,3.6092312528679e-10,-55.352371414109,-62.958534020671,-68.756471808165,-74.554431154866,-49.554431236801,-55.352371414109,-62.958534020671,-68.756471876055,-2.2925541893838e-06,0.37128039864625,0.37128039864625,4.606652538837e-11,-68.756470615238,997.561,0.93505075062628,0.37128039868104,-55.352370252241,997.561,1.0330044672021,0.37128039869016,-62.958532790219,997.561,1.061262108078,0.37128039867167,-49.554430049404,25,997.561,0.98740982230346,0.37128039864932
0.215,-0.0092876183203305,16.855630191011,7.5906671036251,0.005,-4.6438091601653e-05,2.9085527954894,2.9085527967734,2.9085527977649,1.5809165129673e-09,-55.345504135161,-62.936171238786,-68.739303776725,-74.54240474561,-49.542403091648,-55.345504135161,-62.936171238786,-68.739304922254,3.1067037294836e-06,0.37123396055464,0.37123396055464,2.0178072719401e-10,-68.739302439214,997.561,0.89876639229179,0.37123396061825,-55.345503289948,997.561,0.95908664786707,0.37123396037875,-62.93616952574,997.561,1.0164993691984,0.37123396047409,-49.542402554356,25,997.561,1.079318079529,0.37123396050349
0.22,-0.0092805202716373,16.837557643917,7.5796637362199,0.005,-4.6402601358186e-05,2.9081892427002,2.908189240552,2.908189242431,-1.0381559395118e-09,-55.335706937539,-62.915370673759,-68.722142613795,-74.528947397439,-49.528950733765,-55.335706937539,-62.915370673759,-68.722143547354,-6.6694568970619e-06,0.37118755795329,0.37118755795329,-1.3250532757247e-10,-68.722142302769,997.561,0.99477106268826,0.37118755792324,-55.335704933485,997.561,1.0203836834236,0.37118755797593,-62.915370236331,997.561,1.0201199090661,0.37118755806251,-49.528948126788,25,997.561,0.99487269461451,0.37118755806705
