time,SAM_dudt,coupled_nekdP,dP,inlet_P,inlet_V,nekRS_accelGradPres,nekRS_posGradPres,outlet_P,outlet_V
0,0,7.6713128848925,7.6713128848925,4.449913001598,0,0,7.6713128848925,-3.2213998832945,0.21212999810534
0.005,-0.010211010365335,42324.25983686,42314.073731149,42314.073731149,0.42667079539784,-10.186105711054,42314.073731149,0,0.42279943525868
0.01,-10.612129350897,381.06374659609,-10205.182620814,-10205.182620814,0.37361014864335,-10586.24636741,-10205.182620814,0,0.37181403027617
0.015,-0.10066541530962,-69.891062946434,-170.31095530811,-170.31095530811,0.37310682156681,-100.41989236168,-170.31095530811,0,0.37085740973734
0.02,0.012345667558533,40.20706025335,52.522616728708,52.522616728708,0.3731685499046,12.315556475358,52.522616728708,0,0.37099623253139
0.025,-0.015241959384371,21.098222275424,5.8934380299917,5.8934380299917,0.37309234010768,-15.204784245433,5.8934380299917,0,0.37090452558414
0.03,-0.01045085129795,21.942222056921,11.516860385287,11.516860385287,0.37304008585119,-10.425361671634,11.516860385287,0,0.37085849771431
0.035,-0.010658287062826,22.106232086517,11.473940585837,11.473940585837,0.37298679441587,-10.63229150068,11.473940585837,0,0.37079539492541
0.04,-0.010696974955482,21.656037434575,10.985152401009,10.985152401009,0.37293330954109,-10.670885033566,10.985152401009,0,0.37074869150018
0.045,-0.010581192192938,21.377460724165,10.822076058985,10.822076058985,0.37288040358013,-10.555384665179,10.822076058985,0,0.37068965405406
0.05,-0.010508532769371,21.029582346885,10.546679888938,10.546679888938,0.37282786091628,-10.482902457947,10.546679888938,0,0.37064233324221
0.055,-0.010418384876343,20.690116517765,10.297142082136,10.297142082136,0.3727757689919,-10.392974435629,10.297142082136,0,0.37058657714271
0.06,-0.010330616828824,19.954835972996,9.6494155186175,9.6494155186175,0.37272411590776,-10.305420454379,9.6494155186175,0,0.37053816750255
0.065,-0.010143495387183,20.382074416285,10.263319014352,10.263319014352,0.37267339843082,-10.118755401933,10.263319014352,0,0.37048617432572
0.07,-0.010247704958322,19.984198142293,9.7614873363649,9.7614873363649,0.37262215990603,-10.222710805928,9.7614873363649,0,0.37043802218673
0.075,-0.010145227080383,19.59853219065,9.478049319116,9.478049319116,0.37257143377063,-10.120482871534,9.478049319116,0,0.37038605548001
0.08,-0.010045797964486,19.387577985492,9.3662817222411,9.3662817222411,0.37252120478081,-10.021296263251,9.3662817222411,0,0.37033953292902
0.085,-0.009990235276347,19.096282605827,9.1304135133191,9.1304135133191,0.37247125360442,-9.965869092508,9.1304135133191,0,0.37028799894086
0.09,-0.0099144391757067,18.95455061542,9.0642927568628,9.0642927568628,0.37242168140855,-9.8902578585571,9.0642927568628,0,0.37023992254971
0.095,-0.0098761978282291,18.765572636599,8.9134628548731,8.9134628548731,0.3723723004194,-9.8521097817261,8.9134628548731,0,0.37019044329108
0.1,-0.0098255874981135,18.586539049527,8.784916159321,8.784916159321,0.37232317248191,-9.8016228902056,8.784916159321,0,0.37014300174744
0.105,-0.0097791323089291,18.414801456029,8.6595204508009,8.6595204508009,0.37227427682037,-9.7552810052277,8.6595204508009,0,0.37009467966916
0.11,-0.0097329085057773,18.27937383047,8.5702038885384,8.5702038885384,0.37222561227784,-9.7091699419318,8.5702038885384,0,0.37004722697035
0.115,-0.0096962789627786,18.141939811316,8.4693100729278,8.4693100729278,0.37217713088303,-9.6726297383884,8.4693100729278,0,0.3699994687156
0.12,-0.0096591693397263,18.007784330075,8.3721737043683,8.3721737043683,0.37212883503633,-9.6356106257067,8.3721737043683,0,0.36995203005725
0.125,-0.0096229779799728,17.891150631168,8.2916430944884,8.2916430944884,0.37208072014643,-9.5995075366796,8.2916430944884,0,0.36990471133501
0.13,-0.0095909592319643,17.781791997545,8.2142251151475,8.2142251151475,0.37203276535027,-9.5675668823975,8.2142251151475,0,0.36985805658293
0.135,-0.0095610135891766,17.673141128694,8.135446851661,8.135446851661,0.37198496028232,-9.5376942770326,8.135446851661,0,0.36981087399064
0.14,-0.0095310486573297,17.583273011883,8.075470582229,8.075470582229,0.37193730503904,-9.5078024296545,8.075470582229,0,0.36976382162129
0.145,-0.0095060262522595,17.496567728083,8.0137266738531,8.0137266738531,0.37188977490777,-9.4828410542302,8.0137266738531,0,0.36971695674999
0.15,-0.0094817082314402,17.4111495021,7.9525671570365,7.9525671570365,0.37184236636662,-9.4585823450638,7.9525671570365,0,0.36967034597844
0.155,-0.0094576343219743,17.334659631117,7.9000924792536,7.9000924792536,0.37179507819501,-9.434567151863,7.9000924792536,0,0.36962391765021
0.16,-0.0094359129461097,17.271599397549,7.8587006431148,7.8587006431148,0.37174789863028,-9.4128987544341,7.8587006431148,0,0.36957747837343
0.165,-0.0094174960225679,17.208023145109,7.8134963953405,7.8134963953405,0.37170081115016,-9.3945267497689,7.8134963953405,0,0.36953105688442
0.17,-0.0093990049232162,17.14793287944,7.7718521292311,7.7718521292311,0.37165381612555,-9.3760807502085,7.7718521292311,0,0.36948455773923
0.175,-0.0093813957573907,17.097860196541,7.739345663403,7.739345663403,0.37160690914676,-9.3585145331384,7.739345663403,0,0.36943824582539
0.18,-0.0093661768560627,17.053320657047,7.7099879063359,7.7099879063359,0.37156007826248,-9.3433327507107,7.7099879063359,0,0.36939206893756
0.185,-0.0093525231607772,17.009495261258,7.6797829044701,7.6797829044701,0.37151331564668,-9.329712356788,7.6797829044701,0,0.36934597242417
0.19,-0.0093389772387265,16.969861521667,7.6536620484256,7.6536620484256,0.37146662076048,-9.3161994732412,7.6536620484256,0,0.36929986015727
0.195,-0.009326421152045,16.937411240825,7.6337372299699,7.6337372299699,0.37141998865472,-9.3036740108551,7.6337372299699,0,0.36925379840576
0.2,-0.0093157550157597,16.908896724058,7.6158628347813,7.6158628347813,0.37137340987964,-9.2930338892762,7.6158628347813,0,0.3692077600251
0.205,-0.009306021445854,16.879692208869,7.5963681493211,7.5963681493211,0.37132687977241,-9.2833240595476,7.5963681493211,0,0.36916179433503
0.21,-0.0092962252336459,16.855630191011,7.5820784507096,7.5820784507096,0.37128039864625,-9.2735517403011,7.5820784507096,0,0.369115871095
0.215,-0.0092876183203305,16.837557643917,7.5725918246698,7.5725918246698,0.37123396055464,-9.2649658192473,7.5725918246698,0,0.36906998088953
