time,SAM_dudt,coupled_nekdP,dP_over,dt,du,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_in,p_out,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,toNekRS_velocity,u,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,junction1:pressure,junction1:rho,junction1:temperature,junction1:velocity,junction2:pressure,junction2:rho,junction2:temperature,junction2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0,0,0,0.0034103671232124,1,0,2.0622063382473,2.0622063382444,2.0622063382553,1.1024243911263e-13,-26.219735040267,-26.22314540739,-34.555341952809,-42.887538431512,-17.88753849781,-26.219735040267,-26.22314540739,-34.555341930221,4.7711247581538e-13,0.26321029044982,0.26321029044982,1.4070824960917e-14,-34.555341952053,997.561,1.0003741997066,0.26321029044994,-26.219735042129,997.561,1.0003738603647,0.26321029044975,-26.223145407427,997.561,1.000374022613,0.26321029044957,-17.887538497896,25,997.561,1.0003740276745,0.26321029045021
0.01,-0.0019180229085036,7.6713128848925,5.7578465758982,0.01,-1.9180229085036e-05,2.0620560352129,2.0620560645225,2.0620560391664,2.7802126141517e-08,-22.378421160711,-28.136267736609,-34.550289377628,-40.964398882844,-15.964371284334,-22.378421160711,-28.136267736609,-34.550261484062,3.5398630045788e-05,0.26319111022074,0.26319111022074,3.5485322497171e-09,-34.550277024479,997.561,1.0004778314855,0.26319110698569,-22.378427812497,997.561,1.0004228028149,0.26319110334917,-28.13628479978,997.561,1.0003214638187,0.26319111072799,-15.964379234465,25,997.561,1.000358837626,0.2631911064798
0.02,-1.2407769064493,4953.0427217314,3715.2922272241,0.01,-0.012407769064493,1.9648433754586,1.964843375898,1.9648433749416,-4.6532555837877e-10,2453.8253657297,-1261.4668614945,-31.369455606561,1198.7279703063,1223.727970844,2453.8253657297,-1261.4668614945,-31.369495497699,-3.6039691681644e-05,0.25078334115624,0.25078334115624,-5.9391959525675e-11,-31.36949604249,997.561,1.0224512412371,0.25078334114231,2453.8253368161,997.561,1.016360034456,0.25078334112936,-1261.466845609,997.561,0.97736234383175,0.25078334102377,1223.7279834306,25,997.561,0.96934829800049,0.25078334118331
0.03,-0.013952155970115,57.736267431145,43.818152447652,0.01,-0.00013952155970115,1.9637502370299,1.9637502490136,1.9637502440036,-4.4205053208493e-10,6.2108744755832,-37.607277972069,-31.334549817803,-25.061898121269,-0.061901266205732,6.2108744755832,-37.607277972069,-31.334544938571,2.9611658969292e-08,0.25064381959654,0.25064381959654,-5.6421244948081e-11,-31.334550313584,997.561,1.0052071758483,0.25064381978042,6.2108799429695,997.561,1.0102226997769,0.25064382036948,-37.607282093988,997.561,0.99147479990024,0.25064382055382,-0.061896526285768,25,997.561,0.99365723092917,0.25064381976822
0.04,0.0015090250413963,-3.9600927280378,-2.4547613940872,0.01,1.5090250413963e-05,1.9638684784797,1.9638684784718,1.9638684785918,1.1028250471193e-10,-24.641491697764,-22.186730303677,-31.33832267706,-40.489847191976,-15.489847321824,-24.641491697764,-22.186730303677,-31.338322744944,7.0328640581907e-07,0.25065890984696,0.25065890984696,1.4075938745039e-11,-31.338322836386,997.561,1.0059026370657,0.25065890987355,-24.641491628793,997.561,1.0070510444637,0.25065890982065,-22.186730353767,997.561,0.9940557057232,0.25065890988181,-15.489847342387,25,997.561,0.99669985331508,0.25065890985942
0.05,-0.002981831772042,13.96632796239,10.991304315651,0.01,-2.981831772042e-05,1.9636349202733,1.9636348571963,1.9636347608834,-1.0027600750817e-07,-15.670639919332,-26.661944234983,-31.331009329263,-36.000785695338,-11.000772697829,-15.670639919332,-26.661944234983,-31.330963844433,-0.00012781598566452,0.25062909152924,0.25062909152924,-1.2798756638409e-08,-31.331003353711,997.561,1.0117635462649,0.25062907922506,-15.670630485696,997.561,1.0024866095873,0.25062909155555,-26.661966991,997.561,0.98047210648118,0.25062908403868,-11.0007822616,25,997.561,0.99616116663108,0.25062909114991
0.06,-0.002327700008542,11.355919108838,9.0345948634143,0.01,-2.327700008542e-05,1.9634524787112,1.963452485994,1.9634524807156,-4.3589016681001e-09,-16.967677561967,-26.002272425381,-31.324930777577,-36.646190459335,-11.646199403473,-16.967677561967,-26.002272425381,-31.324935635289,0.00012212512774875,0.25060581452915,0.25060581452915,-5.5634964980254e-10,-31.324932385966,997.561,1.0017807746068,0.25060581458481,-16.967675136632,997.561,1.014289239327,0.25060581450288,-26.002268967793,997.561,1.0135045338285,0.25060581346498,-11.646198323585,25,997.561,0.98653141573828,0.2506058157097
0.07,-0.0020609059420584,10.296286221675,8.240515525226,0.01,-2.0609059420584e-05,1.9632910230284,1.9632910176377,1.9632910205939,1.9964545742838e-09,-17.492811256253,-25.733326781479,-31.319897974377,-36.906360871223,-11.906362203652,-17.492811256253,-25.733326781479,-31.319897250184,8.0921313985565e-06,0.25058520546973,0.25058520546973,2.5481804542143e-10,-31.319897305994,997.561,0.97393312363616,0.25058520593112,-17.492810553283,997.561,0.99484816543239,0.25058520548454,-25.733325188905,997.561,1.015041934857,0.25058520543393,-11.906361289056,25,997.561,1.0228002575967,0.25058520608627
0.08,-0.0020848216553848,10.395570163325,8.3158026685425,0.01,-2.0848216553848e-05,1.9631276758074,1.9631276755273,1.9631276760376,2.7367237896986e-10,-17.437493404333,-25.753296072876,-31.314689432894,-36.876112012735,-11.876111628018,-17.437493404333,-25.753296072876,-31.31468915092,-2.1935426502679e-06,0.25056435725318,0.25056435725318,3.4930251653708e-11,-31.314688936872,997.561,0.99947448031537,0.25056435730686,-17.437493599656,997.561,1.0083659224292,0.25056435726834,-25.753295993943,997.561,1.0104154149166,0.25056435725192,-11.876111613435,25,997.561,0.99016001633004,0.25056435727928
0.09,-0.002065706370169,10.322453127796,8.2617845188382,0.01,-2.065706370169e-05,1.9629658310138,1.9629658310659,1.9629658305971,-2.1452081357583e-10,-17.468309108054,-25.730093626892,-31.309495018645,-36.888904228285,-11.888904097441,-17.468309108054,-25.730093626892,-31.309494962167,-6.2159278189087e-07,0.25054370018947,0.25054370018947,-2.7380424839977e-11,-31.309494709822,997.561,0.9737749325953,0.25054370006025,-17.468309006929,997.561,1.0149233180527,0.25054370016602,-25.730093321481,997.561,1.0489294155422,0.25054370019118,-11.888903882117,25,997.561,1.0016192940763,0.2505437000595
0.1,-0.0020440625924767,10.239320654913,8.2002498304899,0.01,-2.0440625924767e-05,1.9628056820774,1.9628056823564,1.9628056825549,1.2376453451447e-11,-17.504250847709,-25.704500678199,-31.304417653976,-36.904334242755,-11.904333868293,-17.504250847709,-25.704500678199,-31.304417651644,2.8889612259107e-07,0.25052325956355,0.25052325956355,1.5796721439947e-12,-31.30441726613,997.561,0.96234326422431,0.25052325959606,-17.504251213389,997.561,0.98911383249927,0.25052325954806,-25.704500299625,997.561,1.0044962148116,0.25052325960201,-11.904334086242,25,997.561,1.0321336121553,0.25052325957934
0.11,-0.0021566088412805,10.691861089893,8.5405122965698,0.01,-2.1566088412805e-05,1.9626367174692,1.9626367158463,1.9626367159096,-6.4584567676334e-10,-17.272045904405,-25.812558200975,-31.299049783958,-36.785550372254,-11.785551273033,-17.272045904405,-25.812558200975,-31.299049722295,-8.3807465623298e-07,0.25050169347514,0.25050169347514,-8.2432695998481e-11,-31.299049376238,997.561,1.0024101149712,0.25050169347231,-17.272045408457,997.561,0.96434811107083,0.25050169366105,-25.812557450843,997.561,0.93916377732793,0.2505016934473,-11.785550519302,25,997.561,1.022215455535,0.25050169372337
