time,SAM_dudt,coupled_nekdP,dP,inlet_P,inlet_V,nekRS_accelGradPres,nekRS_posGradPres,outlet_P,outlet_V
0,0,7.6713128848925,7.6713128848925,4.449913001598,0,0,7.6713128848925,-3.2213998832945,0.21212999810534
0.01,-0.0019180229085036,4953.0427217314,4951.1293768807,4951.1293768807,0.26319111022074,-1.9133448506298,4951.1293768807,0,0.26133978279184
0.02,-1.2407769064493,57.736267431145,-1180.0143841434,-1180.0143841434,0.25078334115624,-1237.7506515745,-1180.0143841434,0,0.24945917313433
0.03,-0.013952155970115,-3.9600927280378,-17.878219389742,-17.878219389742,0.25064381959654,-13.918126661704,-17.878219389742,0,0.2491738677867
0.04,0.0015090250413963,13.96632796239,15.47167249171,15.47167249171,0.25065890984696,1.5053445293203,15.47167249171,0,0.24922561680334
0.05,-0.002981831772042,11.355919108838,8.3813600244884,8.3813600244884,0.25062909152924,-2.97455908435,8.3813600244884,0,0.24918590233098
0.06,-0.002327700008542,10.296286221675,7.9742634734543,7.9742634734543,0.25060581452915,-2.3220227482212,7.9742634734543,0,0.24917405252823
0.07,-0.0020609059420584,10.395570163325,8.339690770859,8.339690770859,0.25058520546973,-2.0558793924658,8.339690770859,0,0.24914109887254
0.08,-0.0020848216553848,10.322453127796,8.2427163524287,8.2427163524287,0.25056435725318,-2.0797367753673,8.2427163524287,0,0.24913040055853
0.09,-0.002065706370169,10.239320654913,8.1786525425809,8.1786525425809,0.25054370018947,-2.0606681123322,8.1786525425809,0,0.24910118808127
0.1,-0.0020440625924767,10.691861089893,8.6527839660793,8.6527839660793,0.25052325956355,-2.0390771238136,8.6527839660793,0,0.24909342663875
0.11,-0.0021566088412805,9.63261848204,7.4812696097233,7.4812696097233,0.25050169347514,-2.1513488723167,7.4812696097233,0,0.24906216261239
0.12,-0.0018903840158735,9.8463375508622,7.9605641816035,7.9605641816035,0.25048278963498,-1.8857733692588,7.9605641816035,0,0.24904945125518
0.13,-0.0019431675919224,9.9153439976347,7.976915791469,7.976915791469,0.25046335795906,-1.9384282061657,7.976915791469,0,0.24902439454112
0.14,-0.0019596738312255,9.8644162070559,7.9095220203048,7.9095220203048,0.25044376122075,-1.9548941867512,7.9095220203048,0,0.24900848537535
0.15,-0.0019461523737496,9.8331150807882,7.8917093726782,7.8917093726782,0.25042429969701,-1.94140570811,7.8917093726782,0,0.24898667522293
0.16,-0.0019374930696758,9.7886615593933,7.8558940353144,7.8558940353144,0.25040492476631,-1.9327675240789,7.8558940353144,0,0.24896947515072
0.17,-0.0019255935155726,9.7484363296698,7.8275393366817,7.8275393366817,0.25038566883116,-1.9208969929882,7.8275393366817,0,0.24895050911131
0.18,-0.0019147564256916,9.7149942636536,7.8049079288843,7.8049079288843,0.2503665212669,-1.9100863347693,7.8049079288843,0,0.24893088966523
0.19,-0.0019055948987823,9.7002622110141,7.79931505819,7.79931505819,0.25034746531791,-1.9009471528242,7.79931505819,0,0.24891357205544
0.2,-0.0019011391900858,9.6722427383631,7.7757404267619,7.7757404267619,0.25032845392601,-1.8965023116012,7.7757404267619,0,0.24889324364474
0.21,-0.0018933652013498,9.6499442418714,7.7611969582478,7.7611969582478,0.250309520274,-1.8887472836237,7.7611969582478,0,0.24887671602829
0.22,-0.0018870211448585,9.6264676840277,7.7440489837415,7.7440489837415,0.25029065006255,-1.8824187002862,7.7440489837415,0,0.24885622497394
0.23,-0.0018803846158544,9.6188461180662,7.7430477602898,7.7430477602898,0.25027184621639,-1.8757983577763,7.7430477602898,0,0.24884025868222
0.24,-0.0018777233508072,9.6019823415101,7.7288387579556,7.7288387579556,0.25025306898288,-1.8731435835545,7.7288387579556,0,0.2488196219462
0.25,-0.0018727479284331,9.5935350008678,7.7253547046322,7.7253547046322,0.2502343415036,-1.8681802962356,7.7253547046322,0,0.24880382422983
0.26,-0.0018698783526838,9.5810131444201,7.7156954250385,7.7156954250385,0.25021564272007,-1.8653177193816,7.7156954250385,0,0.24878263435669
0.27,-0.0018659892188078,9.5711823405877,7.7097442694846,7.7097442694846,0.25019698282788,-1.8614380711031,7.7097442694846,0,0.24876814638497
0.28,-0.0018627843398455,9.5655904719065,7.7073494630659,7.7073494630659,0.25017835498448,-1.8582410088407,7.7073494630659,0,0.2487461157567
0.29,-0.0018606363457518,9.5592564372498,7.7031581835452,7.7031581835452,0.25015974862103,-1.8560982537046,7.7031581835452,0,0.24873141572455
0.3,-0.0018583078271406,9.5543740516098,7.7005986372596,7.7005986372596,0.25014116554276,-1.8537754143502,7.7005986372596,0,0.24871005181094
0.31,-0.0018563379387937,9.545377437607,7.693567107046,7.693567107046,0.25012260216337,-1.851810330561,7.693567107046,0,0.24869456226751
0.32,-0.0018533369293749,9.5450282951422,7.696211654538,7.696211654538,0.25010406879407,-1.8488166406042,7.696211654538,0,0.24867433629494
0.33,-0.0018525118667567,9.5387706800608,7.6907770897471,7.6907770897471,0.25008554367541,-1.8479935903137,7.6907770897471,0,0.24865789592851
0.34,-0.0018501851954067,9.5389264312408,7.6932538375257,7.6932538375257,0.25006704182345,-1.8456725937151,7.6932538375257,0,0.24863864257647
0.35,-0.0018495057628354,9.5318825389847,7.6868877207049,7.6868877207049,0.25004854676582,-1.8449948182798,7.6868877207049,0,0.2486212130742
