time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,SAM_dudt,SAM_velocity,coupled_nekdP,dP_overlap,mFlow_deadend,mFlow_out2,mFlow_out6,p_in,p_inlet_interface,p_out,toNekRS_temperature,toNekRS_velocity,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity,junction7toOverlap:pressure,junction7toOverlap:rho,junction7toOverlap:temperature,junction7toOverlap:velocity
0,0.510972301371,15000000,550,0.235,0.510972301371,15000000,550,0.235,0,0.235,12.75,0,0,0.510972301371,0.510972301371,15000000,15000000,15000000,550,0.235,15000000,769.02,550,0.235,15000000,769.02,550,0.235,15000000,769.02,550,0.235,15000000,769.02,550,0.235,15000000,769.02,550,0.235
1,10.035121687155,15000000.000149,549.92139582979,4.6144226286513,0.510972301371,15025743.726746,550,0.235,2.5665573304347,4.6144226286513,12.75,4801.4572932459,-9.5223897884021,0.51350901293414,10.03575841762,15004801.457442,15025743.726746,15000000.000149,549.8928097175,4.6144226291197,14998721.783069,769.01993484617,550.0000381636,4.6159397402813,15018208.861382,767.86731048374,550.67518336562,0.2365211754552,14999168.946111,769.01994285344,550.00003347337,4.6159397399177,15001987.233315,769.24728024238,549.86687148896,4.6144226268212,15004801.4564,769.20299782191,549.89280974317,4.6144226287604
2,4.8409449966421,15025743.724582,549.86535546456,2.2257216783974,10.035758416972,15026171.889763,549.89280970356,4.6144226286792,0.34687969826404,2.2257216783974,12.75,-2591.2697166149,5.1923762337471,10.033304512206,4.841365193607,15023152.454865,15026171.889763,15025743.724582,549.82624439594,2.2257216783539,14994564.804378,768.78865614963,550.13550875349,4.6159408542168,15013907.174877,768.76197927612,550.15113462757,4.6159408540936,15005127.985795,768.83516163957,550.10826834506,2.2272388858358,15014140.059002,769.36991775227,549.79503704828,2.2257216785567,15023152.455532,769.31663985999,549.82624436483,2.22572167832
3,0.57717358084372,15026171.888268,549.86406130576,0.26536638245411,4.8413651931329,15014950.768117,549.82624445546,2.2257216784299,-2.1011018979663,0.26536638245411,12.75,-2123.4021812547,4.2610993414898,4.8412258660719,0.57724829943937,15024048.486086,15014950.768117,15026171.888268,549.80572719317,0.26536638069272,14999566.491837,768.76482600118,550.14946716953,2.2272392597681,15008883.577561,768.7703233766,550.14624710343,2.2272392594499,15005959.281588,768.81093624647,550.1224582741,0.26688081646235,15015005.462748,770.38053255458,549.20307338943,0.26536646239331,15024048.488234,769.35166730622,549.80572717552,0.26536638061282
4,2.7522565579533,15014950.768041,549.75130943051,1.265085022233,0.57724830326582,15015205.464675,549.80572719524,0.265366382453,-0.19601097694167,1.265085022233,12.75,1110.6685492508,-2.1737282267352,0.57936073598027,2.7535648641071,15016061.43659,15015205.464675,15014950.768041,549.53706611492,1.2650850221203,14999531.207736,768.94613867691,550.04326398047,1.2666007389172,15009174.040527,767.76811769361,550.73328515361,0.26688681802725,15002776.280323,768.89510981555,550.07315393597,1.2666007389117,15009417.35356,770.10819019672,549.36259685796,1.2650850222847,15016061.436552,769.81033202987,549.53706611159,1.2650850221285
5,3.9794062692871,15015205.464592,549.61413800848,1.8285924407199,2.7535648643411,15020692.885412,549.53706611659,1.2650850222325,0.72881319354535,1.8285924407199,12.75,634.01302034967,-1.2252619746854,2.7514425137607,3.9797428136918,15015839.477613,15020692.885412,15015205.464592,549.57601010613,1.8285924407451,14998865.281756,768.68757934365,550.19471409637,1.8301095495118,15012253.868522,768.29540606753,550.42442805555,1.2666025131014,15002136.603197,768.74226015189,550.16268502729,1.8301095495149,15008986.57822,769.57325907444,549.67593066592,1.8285924407476,15015839.477705,769.74384588866,549.57601010819,1.8285924407402
6,2.3357995087234,15020692.881307,549.59691830037,1.0732913159153,3.9797428139972,15019755.95875,549.57601005148,1.8285924406638,-0.21781217474818,1.0732913159153,12.75,-807.42255197465,1.6415644441594,3.9788220132108,2.3357621484547,15019885.458755,15019755.95875,15020692.881307,549.6041294352,1.0732913156667,14999038.642227,768.63397934568,550.22611008507,1.8301082218321,15011524.095534,768.92835734721,550.05367932463,1.8301082263437,15003837.402731,768.66579196245,550.2074759695,1.0748081945375,15011859.423015,769.69825131708,549.60271694976,1.0732913134122,15019885.46812,769.69583989938,549.60412942822,1.0732913169585
7,1.475121066136,15019755.963229,549.60145824815,0.67781955048397,2.335762148573,15017276.245837,549.60412951231,1.0732913159047,-0.53289599940238,0.67781955048397,12.75,-414.15651007928,0.85954539460264,2.3361977902328,1.4752605153663,15019341.806718,15017276.245837,15019755.963229,549.55883975114,0.67781955364541,14999590.033107,768.71985965355,550.17580603139,1.0748085462652,15010219.379684,768.7526571409,550.15659503173,1.074808561339,15003733.027287,768.6840839855,550.19676148871,0.6793355687018,15011535.397037,770.07198044852,549.38380657603,0.67781954906239,15019341.80811,769.77315962075,549.55883970453,0.67781955276888
8,2.1359577589907,15017276.245331,549.56377508309,0.98139261983918,1.4752605084848,15018007.124306,549.55883975075,0.67781955048303,0.020156934379047,0.98139261983918,12.75,349.96265231073,-0.66007114607729,1.4758443933426,2.1363648110368,15017626.207983,15018007.124306,15017276.245331,549.47784907351,0.98139261985638,14999609.301053,768.77902940277,550.14114758273,0.9829088551377,15010731.173563,768.35746162406,550.38807925656,0.67933719719829,15003174.224326,768.74617656978,550.16039100087,0.98290885544086,15010397.8653,769.99515019989,549.42880959299,0.98139261976268,15017626.207229,769.91142883432,549.47784905469,0.98139261958764
9,2.2497967207209,15018007.123627,549.51040994269,1.0335750308154,2.1363648109532,15019322.163679,549.47784909123,0.98139261985656,0.15162976062997,1.0335750308154,12.75,75.1528591346,-0.11346237590634,2.1357868428006,2.2500243158721,15018082.276486,15019322.163679,15018007.123627,549.46479180344,1.0335750310463,14999608.5727,768.63254905429,550.22694787265,1.0350915819577,15011465.555272,768.51520834183,550.29567973499,0.98290960446154,15003260.832123,768.68187055781,550.1980579953,1.0350915825006,15010668.996961,769.88742786206,549.49190753011,1.0335750309589,15018082.277593,769.9337204891,549.46479180528,1.0335750308646
10,1.6601983524958,15019322.163779,549.4862445363,0.76266784330055,2.2500243152941,15018859.546623,549.46479181049,1.0335750307969,-0.13791300684334,0.76266784330055,12.75,-278.07690051571,0.58881424965391,2.2497004244279,1.6603325214212,15019044.086878,15018859.546623,15019322.163779,549.44979986458,0.76266784329946,14999642.122118,768.58730807887,550.25344759666,1.0350914929612,15011186.931716,768.69505844988,550.19033323922,1.0350914930637,15003646.844983,768.62373629436,550.23210991223,0.76418408425156,15011342.705448,770.0484373435,549.39759685751,0.76266784319369,15019044.085661,769.95931509859,549.4497998631,0.76266784325679
11,1.4301117197213,15018859.546933,549.47048854572,0.6569468722064,1.6603325214278,15018243.584977,549.4497998538,0.76266784328427,-0.16997123635015,0.6569468722064,12.75,-97.487656323239,0.22976169086058,1.660588554529,1.4303210376195,15018762.059277,15018243.584977,15018859.546933,549.40448106065,0.65694687230802,14999767.327311,768.59185665326,550.25078328703,0.76418470740131,15010859.398801,768.54948557665,550.27560197907,0.76418470717881,15003592.01576,768.60000784448,550.24600875873,0.65846276708158,15011174.048527,770.23941920543,549.28572998053,0.65694687227065,15018762.059381,770.0366844382,549.40448107571,0.65694687226638
12,1.5939880671793,15018243.584996,549.43610055905,0.73217051407502,1.4303210373976,15018575.183872,549.40448106044,0.65694687220581,0.0019141182607603,0.73217051407502,12.75,100.36080641113,-0.16356046598077,1.4305144905461,1.5943017607757,15018343.945802,15018575.183872,15018243.584996,549.34734185539,0.73217051407399,14999781.317796,768.58578669184,550.25433874314,0.73368654940602,15011077.228978,768.36655531447,550.38275266305,0.65846386465185,15003469.554311,768.59015433776,550.25178041166,0.73368654940361,15010903.348757,770.23052740071,549.29093832029,0.7321705140701,15018343.945745,770.13423390895,549.34734185562,0.73217051407216
13,1.5469194822224,15018575.183433,549.39169409197,0.7104804303006,1.5943017607871,15018929.038444,549.34734185228,0.73217051407416,0.01728906415618,0.7104804303006,12.75,-5.6146130152047,0.04715755124131,1.5940287496086,1.5471867726389,15018569.56882,15018929.038444,15018575.183433,549.31375616309,0.71048043028254,14999800.989787,768.51571889926,550.29538067798,0.73368715772272,15011282.110728,768.41064403692,550.35692786671,0.73368715580958,15003540.78507,768.55217598317,550.27402608399,0.71199655038574,15011051.513631,770.22245347168,549.29566759257,0.71048043030704,15018569.568909,770.19157220803,549.3137561717,0.71048043029018
14,1.3130335840379,15018929.038443,549.3580374016,0.60301461877239,1.5471867726782,15018751.012126,549.31375616312,0.71048043030061,-0.071612651612419,0.60301461877239,12.75,-99.424997879192,0.23355872293765,1.5470102281695,1.3132388121917,15018829.613445,15018751.012126,15018929.038443,549.28753131156,0.60301461877141,14999816.40173,768.47012345855,550.32208802864,0.71199679682315,15011180.649664,768.46356915345,550.32592718717,0.71199679689635,15003643.77425,768.50846262582,550.2996310117,0.60453051023704,15011232.89837,770.34405675123,549.22443894825,0.60301461879528,15018829.613452,770.2363439291,549.28753131158,0.6030146187968
15,1.220406164758,15018751.012148,549.33134107106,0.56044203034218,1.3132388121977,15018587.878652,549.28753130889,0.60301461877059,-0.067797295410241,0.56044203034218,12.75,-28.457784119993,0.09251544226797,1.3133547299804,1.2206259396669,15018722.554364,15018587.878652,15018751.012148,549.25010200588,0.56044203034752,14999855.323607,768.4444600178,550.33712028846,0.60453113079461,15011095.98341,768.37196507599,550.37958391645,0.60453113074902,15003626.706556,768.47263277194,550.32061820816,0.56195773912715,15011170.603979,770.46798137709,549.15185058444,0.56044203034859,15018722.554105,770.30024415772,549.25010200316,0.56044203034995
16,1.2410630375215,15018587.878651,549.30016068621,0.56988881032948,1.2206259396553,15018717.864237,549.25010200588,0.56044203034218,-0.01144199478789,0.56988881032948,12.75,28.43808837235,-0.02053868406538,1.2207018127724,1.2413261650144,15018616.31674,15018717.864237,15018587.878651,549.2045087789,0.56988881032748,14999870.588571,768.41864525546,550.35224118431,0.57140456008694,15011180.658061,768.26908159599,550.43984751156,0.56195866500963,15003601.822723,768.44267158106,550.33816785827,0.57140456008647,15011104.669287,770.5047239131,549.130328788,0.56988881032991,15018616.316738,770.37808202267,549.20450877889,0.56988881032886
17,1.186312276269,15018717.864229,549.26386452199,0.54470376164552,1.2413261650186,15018823.176232,549.20450877891,0.56988881032941,-0.010988601673832,0.54470376164552,12.75,-9.4452501218766,0.054737245597997,1.241202295455,1.1865726984402,15018708.418979,15018823.176232,15018717.864229,549.16481893785,0.54470376164346,14999877.477926,768.37914679528,550.37537725253,0.5714052732717,15011244.579568,768.25689095274,550.44698813306,0.57140527327788,15003635.157209,768.41092977473,550.35676049691,0.5462194994492,15011167.110909,770.54352207802,549.10760291499,0.5447037616496,15018708.418982,770.44584148773,549.16481893784,0.54470376164165
18,1.0799797256517,15018823.176232,549.22926814173,0.49584239041608,1.1865726984447,15018759.70307,549.16481893785,0.54470376164552,-0.038670559153381,0.49584239041608,12.75,-35.349181478843,0.10617025177035,1.1864816311531,1.0802166087333,15018787.827051,15018759.70307,15018823.176232,549.13029714856,0.49584239041411,14999888.156612,768.33665242279,550.40026816464,0.54622009724844,15011209.919603,768.24807730816,550.45215069082,0.54622009724937,15003668.065974,768.37569057044,550.37740172268,0.49735796410792,15011223.104676,770.64007668318,549.05104643351,0.49584239041422,15018787.827049,770.50477792873,549.13029714856,0.49584239041406
