"BP_Line: Position[Y] (m)","BP_Line: Temperature (C)"
0.07229999999999999,227.7028267165971
0.0726,227.70771511794203
0.07289999999999999,227.71257172166946
0.0732,227.71740180371683
0.0735,227.72240301444958
0.07379999999999999,227.72776165441508
0.0741,227.732450435965
0.0744,227.7367831218366
0.0747,227.74109398342165
0.075,227.7453740654704
0.07529999999999999,227.74964386352224
0.0756,227.75424579748505
0.0759,227.75889225190326
0.0762,227.76277212488083
0.0765,227.76658777099368
0.0768,227.77037741738798
0.0771,227.77414199102793
0.0774,227.77790623686548
0.0777,227.78210130288102
0.078,227.78596360413223
0.0783,227.78931884074
0.0786,227.79266464458755
0.0789,227.79598603451842
0.0792,227.79928619230003
0.0795,227.80269854444919
0.0798,227.80634742100472
0.0801,227.80953288113102
0.0804,227.81247141474637
0.08070000000000001,227.8153920944393
0.081,227.81828909137926
0.0813,227.8211760317496
0.0816,227.82428193375404
0.0819,227.82741027952284
0.08220000000000001,227.8300151979616
0.0825,227.83257315025816
0.0828,227.83511107873198
0.08310000000000001,227.83762961494898
0.0834,227.84014474584296
0.08370000000000001,227.8429405075102
0.084,227.84550646409582
0.0843,227.8477296892151
0.0846,227.84994363744943
0.08489999999999999,227.85213895398772
0.08519999999999998,227.8543174459362
0.08549999999999999,227.85656548041868
0.08579999999999999,227.8589617134893
0.0861,227.8610464028423
0.08639999999999999,227.86296441487082
0.08669999999999999,227.86486771277038
0.087,227.86675292246173
0.08729999999999999,227.8686287189197
0.0876,227.87064082133185
0.08789999999999999,227.87265922848206
0.08819999999999999,227.87433230865253
0.0885,227.87597067413645
0.08879999999999999,227.87759332557187
0.0891,227.8792008087151
0.0894,227.8808027565742
0.08969999999999999,227.88257438173184
0.09,227.88419070802763
0.09029999999999999,227.8855838163159
0.0906,227.8869667241912
0.0909,227.88833459773747
0.09119999999999999,227.88968826509245
0.0915,227.89107886311416
0.09179999999999999,227.89254987441933
0.0921,227.8938192516415
0.0924,227.89497894486624
0.09269999999999999,227.89612434038162
0.093,227.89725425394374
0.0933,227.89837367822747
0.0936,227.8995641888896
0.0939,227.90074431304407
0.09419999999999999,227.9017091180603
0.0945,227.9026447379507
0.0948,227.9035654011235
0.0951,227.90447172310348
0.0954,227.9053681328237
0.0957,227.90634193017695
0.096,227.907211400552
0.0963,227.90794558996424
0.0966,227.90866470744163
0.0969,227.9093682929668
0.0972,227.91005614565745
0.0975,227.91074935101494
0.0978,227.91145946892482
0.0981,227.91204992440043
0.0984,227.91257129656424
0.0987,227.9130739642942
0.099,227.91355913643656
0.0993,227.9140286287061
0.09960000000000001,227.91450601049405
0.0999,227.91494888416116
0.1002,227.91528071775156
0.1005,227.91558215133927
0.1008,227.9158649881208
0.10110000000000001,227.91613006413093
0.1014,227.91637653101867
0.1017,227.9166063836206
0.10200000000000001,227.91676871531092
0.1023,227.9168704851562
0.10260000000000001,227.91694799651702
0.1029,227.9170056325936
0.10319999999999999,227.917041867249
0.1035,227.917046946425
0.10379999999999999,227.91699821534854
0.10409999999999998,227.91690257528978
0.10439999999999999,227.916772841002
0.10469999999999999,227.9166164296264
0.105,227.91643732130865
0.10529999999999999,227.9162340009965
0.10559999999999999,227.9159686374485
0.1059,227.9156371663891
0.10619999999999999,227.9152968984646
0.1065,227.91492219442716
0.10679999999999999,227.91452316306766
0.10709999999999999,227.9141009140182
0.1074,227.91364869345
0.10769999999999999,227.9130759353027
0.108,227.91247042959913
0.1083,227.91188184226417
0.10859999999999999,227.91125818549978
0.1089,227.91060915051452
0.10919999999999999,227.909931662088
0.1095,227.90918212305456
0.1098,227.90830009208565
0.11009999999999999,227.90744828416666
0.1104,227.90659983562415
0.11069999999999999,227.90571588509187
0.111,227.90480334394033
0.1113,227.90385695894878
0.11159999999999999,227.90277166602493
0.1119,227.9015851412022
0.1122,227.90050143434803
0.11249999999999999,227.89937943733685
0.1128,227.89822710166476
0.11309999999999999,227.89704573616643
0.1134,227.8958220301588
0.1137,227.89436473217398
0.11399999999999999,227.89291391166506
0.1143,227.89156633144063
0.1146,227.89017327359886
0.1149,227.88874979964532
0.1152,227.88729117261607
0.11549999999999999,227.88571746076252
0.1158,227.88392882610526
0.1161,227.88225791288977
0.1164,227.88063485482581
0.1167,227.87896985765417
0.11699999999999999,227.8772726198548
0.1173,227.87553392433188
0.1176,227.87357912456537
0.1179,227.871492653926
0.1182,227.86963473880382
0.1185,227.86774101582807
0.1188,227.86581541354929
0.1191,227.86385941205276
0.1194,227.8618535330524
0.1197,227.8595087601886
0.12,227.85722138403372
0.1203,227.8551334707156
0.1206,227.85299695350113
0.12090000000000001,227.85083134494425
0.1212,227.84863092974462
0.1215,227.84628302018132
0.1218,227.84365377096185
0.12209999999999999,227.8412360838446
0.12239999999999998,227.83891677279746
0.12269999999999999,227.83655678915937
0.12299999999999998,227.8341680383803
0.12329999999999999,227.831737800675
0.12359999999999999,227.82903213171414
0.12389999999999998,227.82617838215145
0.12419999999999999,227.82367174176727
0.12449999999999999,227.82113661168012
0.1248,227.81857273545842
0.1251,227.8159817546216
0.12539999999999998,227.8133394536967
0.12569999999999998,227.81027614118796
0.126,227.80731676093933
0.1263,227.80463722805797
0.1266,227.80190615670335
0.12689999999999999,227.7991475175707
0.12719999999999998,227.79635485680757
0.1275,227.79338763565573
0.1278,227.79008022267203
0.1281,227.78705579645396
0.1284,227.7841636721039
0.12869999999999998,227.7812255392405
0.129,227.7782561998041
0.1293,227.77523984947942
0.1296,227.77188543239794
0.1299,227.7683521640996
0.13019999999999998,227.76525375071486
0.1305,227.7621173572117
0.1308,227.7589438925192
0.1311,227.75573555622634
0.1314,227.75246222527943
0.13169999999999998,227.74865909571542
0.132,227.74497843699157
0.1323,227.74163792504544
0.1326,227.73822442934193
0.1329,227.7347698840664
0.13319999999999999,227.73126580813238
0.1335,227.72753241291792
0.1338,227.72335359000965
0.1341,227.7195162282565
0.1344,227.71583046707474
0.1347,227.71207347681752
0.135,227.70826583631714
0.1353,227.7043874736462
0.1356,227.70005664927044
0.1359,227.69547133855787
0.1362,227.69142459227766
0.1365,227.687309241462
0.1368,227.68313234488681
0.1371,227.67889741346994
0.1374,227.67456372770806
0.1377,227.66950396871061
0.138,227.66457525441058
0.1383,227.66007281411305
0.1386,227.65545473003954
0.1389,227.65076686290348
0.1392,227.64599671161676
0.1395,227.64089591716822
0.1398,227.63515934624826
0.1401,227.62985352746557
0.1404,227.6247265638325
0.1407,227.6194807697836
0.141,227.6141461629311
0.14129999999999998,227.6086946503982
0.14159999999999998,227.60258585414465
0.1419,227.59608370501934
0.1422,227.59029339570958
0.1425,227.5843762248328
0.14279999999999998,227.57834841202646
0.14309999999999998,227.57221405566543
0.1434,227.56591150061462
0.1437,227.5585253935186
0.144,227.55128115144288
0.14429999999999998,227.54461465268662
0.14459999999999998,227.5377506641973
0.1449,227.5307536915128
0.1452,227.5235982836981
0.1455,227.5159071017954
0.14579999999999999,227.50722954616447
0.14609999999999998,227.49917026002265
0.1464,227.4913639176113
0.1467,227.48335128921383
0.147,227.47516310424203
0.1473,227.46674362567472
0.14759999999999998,227.45721123724763
0.1479,227.4470669384229
0.1482,227.43822728485753
0.1485,227.4292821901787
0.1488,227.42016132722097
0.14909999999999998,227.41080514443274
0.1494,227.4021902487666
0.1497,227.39165085541913
0.15,227.38592020344623
