time,SAM_dudt,coupled_nekdP,dP,inlet_P,inlet_S03,inlet_V,m_in_main,m_in_side,m_out_main,m_out_side,nekRS_accelGradPres,nekRS_posGradPres,outlet_P,outlet_S03,outlet_V
5.3050000000007,0.00018349973716981,665.63083506113,491.37556254055,133.37556254055,1.0927059170585e-48,0.42470166963431,-0.83001747988693,-0.82907858654193,0.8280020691346,0.83154302925716,0.18305218131086,665.81388724244,-358,0.00809301898727,0.425069394562
5.3100000000007,0.00030930135604183,664.67815084433,490.76509063791,132.76509063791,1.4044034891066e-48,0.42470300747552,-0.83001747988693,-0.82908119819989,0.82800545824496,0.83154112943345,0.30854697003444,664.98669781437,-358,0.0080394350266609,0.42507089179672
5.3150000000008,0.00015928829372768,665.89086383934,491.54964105456,133.54964105456,1.8037647504727e-48,0.42470418490456,-0.83001747988693,-0.82908349671029,0.82800814829131,0.8315374324889,0.15889978957928,666.04976362892,-358,0.0079874226855776,0.42506983296285
5.3200000000008,0.00011307783976642,666.21692277348,491.75625447704,133.75625447704,2.3150911775631e-48,0.4247048152521,-0.83001747988693,-0.82908472723912,0.82801000830001,0.83153258800778,0.11280204291523,666.32972481639,-358,0.007937010250758,0.42506653203901
5.3250000000008,0.00026859889273906,664.96836252626,490.94930354709,132.94930354709,2.9693235141309e-48,0.42470584011111,-0.83001747988693,-0.82908672791092,0.82801183448501,0.83152827734828,0.26794378003967,665.2363063063,-358,0.007888123846114,0.42506199204087
5.3300000000008,0.00024596205369239,665.19061188603,491.09665980684,133.09665980685,3.8058294363752e-48,0.42470719025764,-0.83001747988693,-0.82908936359064,0.82801427546568,0.83152527248294,0.24536215224343,665.43597403827,-358,0.0078405846494187,0.42505688014705
5.3350000000008,0.00021310492043788,665.41533950673,491.23832078543,133.23832078543,4.8746616286613e-48,0.4247083080413,-0.83001747988693,-0.82909154566471,0.82801739039508,0.83152312762509,0.21258515753693,665.62792466426,-358,0.0077941166102446,0.42505131656979
5.3400000000008,0.0002730660809975,664.94407348986,490.93466683593,132.93466683593,6.23941626862e-48,0.42470962355137,-0.83001747988693,-0.82909411372909,0.82802235749058,0.83152147899215,0.27240007282594,665.21647356269,-358,0.0077483660147093,0.42504548470726
5.3450000000008,0.00021162672770327,665.44592172183,491.25980242948,133.25980242948,7.9808439985007e-48,0.42471086237829,-0.83001747988693,-0.82909653209695,0.82802916840565,0.83151934013849,0.21111057011441,665.65703229194,-358,0.0077029310454702,0.42503923820674
5.3500000000008,0.00015473576144226,665.92849194503,491.57405926639,133.57405926639,1.0201404411075e-47,0.42471172229283,-0.83001747988693,-0.8290982107735,0.82803773907119,0.83151594765566,0.1543583609201,666.08285030595,-358,0.0076573972893972,0.42503252248882
5.3550000000008,0.00017757182655064,665.69800536429,491.42077054845,133.42077054845,1.3031017771954e-47,0.42471256971803,-0.83001747988693,-0.82909986506907,0.8280482178203,0.83151094202392,0.17713872886569,665.87514409315,-358,0.0076113729613282,0.42502547089877
5.3600000000008,0.00019225871300117,665.57643342163,491.34186215176,133.34186215176,1.6634317903782e-47,0.42471349913925,-0.83001747988693,-0.82910167943261,0.82806016020402,0.83150488465455,0.19178979400017,665.76822321563,-358,0.0075645211547463,0.42501867512496
5.3650000000008,0.00023211415131383,665.29351690871,491.1624095451,133.1624095451,2.121978609747e-47,0.42471469501283,-0.83001747988693,-0.82910401394939,0.82807330221339,0.83149861056751,0.23154802489878,665.52506493361,-358,0.007516586950976,0.42501285062229
5.3700000000008,0.00019522757247336,665.5818450206,491.34804164799,133.34804164799,2.7051252194489e-47,0.42471574482169,-0.83001747988693,-0.82910606332691,0.82808643829974,0.83149185361201,0.1947514124241,665.77659643302,-358,0.0074674149657577,0.42500811786658
5.3750000000008,0.00014407913180912,665.99678491259,491.61661449107,133.61661449107,3.4462363148202e-47,0.42471659775932,-0.83001747988693,-0.82910772838352,0.82809921015917,0.83148409744562,0.14372772280664,666.14051263539,-358,0.007416957394737,0.42500440654203
5.3800000000008,3.4955932276913e-05,666.82472298697,492.14730159537,134.14730159537,4.3874781248106e-47,0.42471700475314,-0.83001747988693,-0.82910852289383,0.82811112284203,0.83147442742314,0.03487067475809,666.85959366173,-358,0.0073652764482229,0.42500134237813
5.3850000000008,8.5748403594434e-05,666.38978027809,491.86370445855,133.86370445855,5.5821053114503e-47,0.42471729396415,-0.83001747988693,-0.82910908747522,0.82812206389842,0.83146255313426,0.085539263238067,666.47531954133,-358,0.0073125398186551,0.42499873317197
5.3900000000008,0.00012698742150304,666.0727956932,491.66012796486,133.66012796486,7.0973353076995e-47,0.42471786239422,-0.83001747988693,-0.82911019713226,0.82813254186809,0.83144895585724,0.126677699182,666.19947339238,-358,0.0072590063922006,0.42499661874005
5.3950000000008,0.00028631449190038,664.80542232261,490.84209482913,132.84209482913,9.0179530672881e-47,0.42471895684196,-0.83001747988693,-0.82911233365126,0.82814276119573,0.83143487501083,0.28561617085464,665.09103849347,-358,0.0072050083325729,0.42499525622968
5.4000000000009,0.00021429747215917,665.42309850598,491.24492494952,133.24492494952,1.1450833829743e-46,0.42472030418078,-0.83001747988693,-0.82911496384992,0.82815248267302,0.83142104485289,0.21377480062457,665.63687330661,-358,0.0071509296781824,0.42499449324002
5.4050000000009,9.1726383298881e-05,666.36492647288,491.84976319965,133.84976319965,1.4530602596565e-46,0.42472107111484,-0.83001747988693,-0.82911646101523,0.82816125287999,0.83140785518641,0.091502662650015,666.45642913553,-358,0.0070971810144867,0.42499389970331
5.4100000000009,0.00016266930927795,665.81481408604,491.49600490397,133.49600490397,1.8426734077884e-46,0.42472166613394,-0.83001747988693,-0.82911762257788,0.82816950658533,0.83139647228746,0.16227255883262,665.97708664488,-358,0.0070441715414236,0.42499342045025
5.4150000000009,0.00016773647993481,665.78786752373,491.47984863055,133.47984863055,2.3352447947157e-46,0.42472254285995,-0.83001747988693,-0.82911933407283,0.82817718097498,0.83138769656743,0.16732737066025,665.95519489439,-358,0.0069922802934323,0.42499289061859
5.4200000000009,0.00023100427889335,665.25841917325,491.13569006104,133.13569006104,2.9575819087016e-46,0.42472350738551,-0.83001747988693,-0.82912121696508,0.82818420230767,0.83138140863427,0.23044085945713,665.48886003271,-358,0.0069418253854972,0.42499184922964
5.4250000000009,0.00025459733424381,665.10187341094,491.0375275146,133.0375275146,3.7433680879566e-46,0.42472477620311,-0.83001747988693,-0.82912369387908,0.82819044856222,0.83137759641486,0.25397637134559,665.35584978229,-358,0.006893031812428,0.42499012990766
5.4300000000009,0.00012892013013293,666.10786301834,491.68743078396,133.68743078397,4.7348982192001e-46,0.42472575645625,-0.83001747988693,-0.82912560747383,0.82819485621339,0.83137558061504,0.12860569393553,666.23646871227,-358,0.0068460065742421,0.42498748237091
5.4350000000009,0.00016928489120067,665.72578164058,491.43516874238,133.43516874238,5.9852456474988e-46,0.4247264829002,-0.83001747988693,-0.82912702559663,0.82819741567074,0.83137529616158,0.16887200535103,665.89465364593,-358,0.0068007257789081,0.42498419126199
5.4400000000009,0.00022887332514194,665.26211334638,491.13684756419,133.13684756419,7.5609708815745e-46,0.42472752544845,-0.83001747988693,-0.82912906080037,0.82819868019268,0.83137713869789,0.22831510310192,665.49042844948,-358,0.0067570367890508,0.42498092276213
5.4450000000009,0.00015562699682486,665.87757439418,491.53713787215,133.53713787215,9.5454945795908e-46,0.4247284970509,-0.83001747988693,-0.82913095750775,0.82819862115258,0.8313800244084,0.1552474225796,666.03282181676,-358,0.0067146788764704,0.42497764485559
5.4500000000009,0.00014006789697469,665.96717420803,491.59180847189,133.59180847189,1.2043299430805e-45,0.4247292368522,-0.83001747988693,-0.82913240170602,0.82819752752453,0.83138344047096,0.13972627137397,666.10690047941,-358,0.0066733179963204,0.42497459499591
5.4550000000009,9.1274890703644e-05,666.41315532328,491.885024055,133.885024055,1.5185170185277e-45,0.42472985915,-0.83001747988693,-0.8291336165206,0.82819556305236,0.83138714059532,0.091052271245218,666.50420759452,-358,0.0066325884956402,0.42497207098427
5.4600000000009,-8.7793073359524e-06,667.15255124671,492.35704306428,134.35704306428,1.9134709031803e-45,0.42472993509338,-0.83001747988693,-0.82913376477297,0.82819230729677,0.83139087639438,-0.0087578946053601,667.1437933521,-358,0.0065921340392068,0.42497027185147
5.4650000000009,8.4837413753626e-05,666.40815064947,491.87659125075,133.87659125075,2.4096445821579e-45,0.42473008797603,-0.83001747988693,-0.82913406322184,0.82818852523534,0.83139568044526,0.084630495301481,666.49278114477,-358,0.00655164211922,0.42496995323754
5.4700000000009,9.3848818369594e-05,666.31191938005,491.81220612631,133.81220612631,3.0325931679849e-45,0.42473067365849,-0.83001747988693,-0.82913520655802,0.82818445014127,0.83140188418377,0.093619921101591,666.40553930115,-358,0.0065108656663818,0.42497142824597
5.4750000000009,0.00013805820556207,665.9646482991,491.58846478281,133.58846478281,3.814225223756e-45,0.4247311437398,-0.83001747988693,-0.82913612422417,0.82817967490543,0.83140860687895,0.1377214815987,666.1023697807,-358,0.0064696331033337,0.42497432118091
5.480000000001,0.00020616598953102,665.41247785849,491.23110037577,133.23110037577,4.7943589386466e-45,0.42473207253039,-0.83001747988693,-0.82913793735665,0.82817556636802,0.83141606141217,0.20566315068255,665.61814100917,-358,0.0064278506734727,0.42497875752515
5.485000000001,0.00016483035293614,665.79584690376,491.48359795976,133.48359795976,6.0226526027061e-45,0.42473306669457,-0.83001747988693,-0.82913987810774,0.82817254900679,0.83142295425211,0.16442833170532,665.96027523547,-358,0.0063854984458377,0.42498404749226
5.490000000001,0.00016433340312589,665.78926912402,491.47837765164,133.47837765164,7.560996428844e-45,0.42473390700316,-0.83001747988693,-0.82914151851066,0.82817033138044,0.83142891275622,0.16393259395567,665.95320171798,-358,0.0063426235529924,0.42498993396024
5.495000000001,0.0001202692639948,666.12606017935,491.6944915916,133.6944915916,9.4864807658787e-45,0.42473466562749,-0.83001747988693,-0.82914299945419,0.82816828430424,0.83143416846928,0.11997592725991,666.24603610661,-358,0.0062993328586527,0.42499643696136
5.500000000001,4.205445977773e-05,666.79038779458,492.12718795832,134.12718795832,1.189506952658e-44,0.42473504160977,-0.83001747988693,-0.82914373342554,0.82816600880015,0.83143809563171,0.041951888950332,666.83233968353,-358,0.0062557837187391,0.42500311202849
5.505000000001,0.00014272103127296,665.94287960601,491.57583213335,133.57583213335,1.4906149344387e-44,0.42473538046021,-0.83001747988693,-0.82914439491021,0.82816296262999,0.83144162218419,0.14237293467768,666.08525254069,-358,0.0062121723808415,0.42501028479393
5.510000000001,0.00030216247516919,664.724821937,490.79427855195,132.79427855195,1.8668167132882e-44,0.424736583045,-0.83001747988693,-0.82914674252825,0.8281595563229,0.83144663268604,0.30142550089225,665.02624743789,-358,0.0061687190060985,0.42501874786648
5.515000000001,0.00021657675276614,665.36970614761,491.20719901821,133.20719901821,2.3365587314076e-44,0.42473791606953,-0.83001747988693,-0.82914934478335,0.82815490960243,0.83145229644389,0.21604852206614,665.58575466968,-358,0.0061256495474777,0.42502789163072
5.520000000001,0.0001428099087392,665.98673616782,491.60826403188,133.60826403188,2.9227478271686e-44,0.42473878651914,-0.83001747988693,-0.82915104402587,0.82814912635777,0.83145732638135,0.14246159537178,666.12919776319,-358,0.0060831745780121,0.42503686322636
5.525000000001,0.00011409322554528,666.1734423729,491.72491315504,133.72491315504,3.653814097429e-44,0.42473944679971,-0.83001747988693,-0.82915233298826,0.82814346116536,0.83146226033655,0.11381495216818,666.28725732507,-358,0.0060414680873386,0.42504574077074
5.530000000001,6.5086851935405e-05,666.53515064577,491.95577767592,133.95577767592,4.5650222459589e-44,0.42473990523391,-0.83001747988693,-0.8291532279176,0.8281386289561,0.83146591271388,0.064928105103535,666.60007875087,-358,0.0060006497635371,0.42505373353102
5.535000000001,0.00014172168185045,665.96053551647,491.58812659715,133.58812659715,5.7000884888551e-44,0.4247403992321,-0.83001747988693,-0.82915419227293,0.82813578264541,0.83146848458041,0.14137602266841,666.10191153914,-358,0.0059607740726672,0.42506078060815
5.540000000001,4.5631596937729e-05,666.78828452632,492.1282692456,134.12826924561,7.1131755013456e-44,0.42474092403423,-0.83001747988693,-0.82915521676197,0.82813544101587,0.83146968315033,0.045520301472798,666.83380482779,-358,0.0059218279431626,0.42506659916393
5.545000000001,7.7788654075826e-06,666.9996286904,492.25637533812,134.25637533812,8.8713455870041e-44,0.4247409683576,-0.83001747988693,-0.82915530328756,0.82813660237689,0.8314688373986,0.0077598927548535,667.00738858315,-358,0.0058837371276655,0.42507074585478
5.550000000001,5.915534072038e-05,666.61972383441,492.01382649096,134.01382649096,1.1057588475645e-43,0.42474118294863,-0.83001747988693,-0.82915572220003,0.82814014749436,0.83146702334447,0.059011060844363,666.67873489525,-358,0.0058463795384421,0.42507369859354
5.555000000001,2.039568267518e-05,666.93113997153,492.21511875213,134.21511875213,1.3774545100437e-43,0.42474141456999,-0.83001747988693,-0.82915617435815,0.82814572663836,0.83146330723018,0.020345937605135,666.95148590913,-358,0.0058096032263154,0.42507492999687
5.560000000001,2.0039650940018e-05,666.92887490946,492.21318500641,134.21318500641,1.7149082608449e-43,0.4247414610435,-0.83001747988693,-0.82915626508111,0.8281531818852,0.83145694249889,0.019990774231375,666.94886568369,-358,0.0057732460437944,0.425074017563
5.5650000000011,5.2725369265936e-05,666.66133621418,492.03980294189,134.03980294189,2.1337926388155e-43,0.42474162428443,-0.83001747988693,-0.82915658375082,0.82816320626825,0.83144739195304,0.052596772090297,666.71393298627,-358,0.0057371545224707,0.42507064851016
5.5700000000011,8.5950966633754e-05,666.40762000186,491.87701943475,133.87701943475,2.653457728434e-43,0.42474195777973,-0.83001747988693,-0.82915723478149,0.82817620132935,0.83143456024618,0.085741332226134,666.49336133409,-358,0.0057011998822323,0.42506473901144
5.5750000000011,9.8063820679305e-05,666.32863918236,491.82764857961,133.82764857961,3.2977802632461e-43,0.42474247284151,-0.83001747988693,-0.82915824025598,0.82819214820064,0.83141859167121,0.097824643020668,666.42646382538,-358,0.0056652894887728,0.42505633693836
5.5800000000011,8.3469510666271e-05,666.3865932453,491.85967466703,133.85967466703,4.0962052926638e-43,0.4247428408536,-0.83001747988693,-0.82915895866836,0.82821073401932,0.83139993499019,0.083265928529756,666.46985917383,-358,0.0056293725651045,0.42504566592638
5.5850000000011,9.6934048774376e-05,666.35459516576,491.84597254051,133.84597254051,5.0850245545268e-43,0.42474336024356,-0.83001747988693,-0.82915997259208,0.82823135193156,0.83137977317605,0.096697626629415,666.45129279239,-358,0.0055934400586843,0.42503335763015
5.5900000000011,6.2723768235505e-05,666.55927129553,491.9718391738,133.9718391738,6.3089432044948e-43,0.42474372815805,-0.83001747988693,-0.82916069081394,0.82825278802609,0.83135885922928,0.062570784964779,666.6218420805,-358,0.0055575196536293,0.42501986555379
5.5950000000011,0.00016997661438123,665.70884606221,491.42317941227,133.42317941227,7.8229989966612e-43,0.42474432211421,-0.83001747988693,-0.82916185030158,0.82827446984516,0.83133856645081,0.16956204141876,665.87840810363,-358,0.0055216667175779,0.42500600385542
5.6000000000011,0.00025337280098108,665.06517242276,491.00954040404,133.00954040404,9.694915505184e-43,0.42474555962133,-0.83001747988693,-0.82916426609301,0.82829621366111,0.83131981711735,0.25275482471948,665.31792724748,-358,0.0054859526789165,0.42499239544552
5.6050000000011,7.7076213108257e-05,666.423304127,491.88206077581,133.88206077581,1.200797482672e-42,0.42474636369772,-0.83001747988693,-0.82916583576547,0.82831587365545,0.83130220308843,0.076888224224486,666.50019235122,-358,0.0054504526480592,0.42497901091971
5.6100000000011,0.00012777237818982,666.05747764618,491.64940102401,133.64940102401,1.4864530690291e-42,0.42474693078133,-0.83001747988693,-0.82916694279404,0.82833340168042,0.83128677937023,0.12746074135942,666.18493838753,-358,0.0054152344553501,0.42496657839649
5.6150000000011,7.2029945269831e-06,667.06035040027,492.30076444775,134.30076444775,1.8390316134986e-42,0.42474728086265,-0.83001747988693,-0.82916762620299,0.82834885323239,0.83127252081894,0.0071854264233318,667.0675358267,-358,0.0053803507481951,0.42495475474387
5.6200000000011,-2.7249231203907e-05,667.27726120035,492.43548223618,134.43548223618,2.2739686771259e-42,0.42474704374635,-0.83001747988693,-0.82916716331795,0.8283623431089,0.83125857002054,-0.027182770329,667.25007843002,-358,0.0053458351415755,0.42494325211065
5.6250000000011,-0.00011743562243219,668.02679633749,492.92224881221,134.92224881221,2.8102043121687e-42,0.42474680090298,-0.83001747988693,-0.82916668925287,0.82837541809835,0.8312444183704,-0.11714919694907,667.90964714054,-358,0.00531170320003,0.42493191460106
5.6300000000011,-9.0893081612744e-05,667.78012159642,492.75974184726,134.75974184726,3.4709651046643e-42,0.42474622053117,-0.83001747988693,-0.82916555628383,0.8283878199404,0.83122932856586,-0.09067139338669,667.68945020304,-358,0.0052779567343113,0.42492041341583
5.6350000000011,5.4299178894913e-05,666.62076131874,492.01101701988,134.01101701988,4.2847201448405e-42,0.42474620647124,-0.83001747988693,-0.82916552883683,0.82840050614452,0.83121399981736,0.054166743197588,666.67492806194,-358,0.005244588974746,0.42490909475028
5.6400000000011,3.7716443144129e-05,666.78288776695,492.11845920272,134.11845920272,5.2863453307371e-42,0.42474651014251,-0.83001747988693,-0.82916612164672,0.82841291707237,0.83119897543482,0.0376244527393,666.82051221968,-358,0.0052115892530394,0.42489817273363
5.6450000000012,1.218626995306e-05,666.94497916967,492.21928835226,134.21928835226,6.5185389861337e-42,0.42474658584628,-0.83001747988693,-0.82916626943134,0.82842446504028,0.83118554255175,0.012156547640644,666.95713571731,-358,0.0051789466573,0.42488820224475
5.6500000000012,6.0701018993696e-05,666.55848608636,491.96977052072,133.96977052072,8.0335498166314e-42,0.42474677527741,-0.83001747988693,-0.82916663922807,0.82843577033828,0.83117402285826,0.06055296920837,666.61903905557,-358,0.0051466520071359,0.4248792227544
5.6550000000012,0.00010885737325673,666.17176138034,491.71981789702,133.71981789702,9.8952800830552e-42,0.42474723749821,-0.83001747988693,-0.82916754154939,0.82844666911228,0.83116523007138,0.10859187012336,666.28035325046,-358,0.0051146977476189,0.42487151947203
5.6600000000012,5.0546096969037e-05,666.68868963162,492.05838556949,134.05838556949,1.2181841189114e-41,0.42474771066608,-0.83001747988693,-0.82916846524096,0.82845714050804,0.83115889482407,0.05042281503853,666.73911244665,-358,0.0050830770486065,0.42486483537982
5.6650000000012,3.5612713025685e-05,666.77534573415,492.11134434522,134.11134434522,1.4988658516455e-41,0.4247478068442,-0.83001747988693,-0.82916865299443,0.82846674329429,0.8311536321432,0.035525853618616,666.81087158777,-358,0.0050517828456643,0.42485836724533
5.6700000000012,7.110122170221e-05,666.51988381961,491.94893846895,133.94893846895,1.8432252483125e-41,0.4247481688276,-0.83001747988693,-0.82916935963796,0.82847631294713,0.83114871075351,0.070927805822478,666.59081162543,-358,0.0050208066273158,0.42485167817679
5.6750000000012,-3.9947784200414e-05,667.39163742018,492.51054396208,134.51054396208,2.2654823973689e-41,0.42474815588614,-0.83001747988693,-0.82916933437437,0.8284856829555,0.83114198203242,-0.039850351554749,667.35178706862,-358,0.0049901380602145,0.42484364604124
5.6800000000012,-3.6351028120006e-05,667.3556608524,492.48664094793,134.48664094793,2.7829815611306e-41,0.4247479035446,-0.83001747988693,-0.82916884176749,0.82849559256205,0.83113284404699,-0.036262367962421,667.31939848444,-358,0.0049597658740549,0.42483397717434
5.6850000000012,-3.7107403670305e-05,667.39019002083,492.51156687979,134.51156687979,3.4168676283019e-41,0.42474776033982,-0.83001747988693,-0.82916856221123,0.82850697870349,0.83112062058709,-0.037016898712753,667.35317312212,-358,0.0049296760057114,0.42482237406986
5.6900000000012,-9.4738452376271e-05,667.8025195839,492.77344073698,134.77344073698,4.1929044869292e-41,0.42474733232157,-0.83001747988693,-0.82916772665819,0.82851918944627,0.83110517093086,-0.094507385290925,667.70801219861,-358,0.0048998493823779,0.42480883848263
5.6950000000012,-2.6618474325285e-06,667.09711033973,492.3206309849,134.3206309849,5.1424676388049e-41,0.4247470968231,-0.83001747988693,-0.82916726693138,0.82853217184734,0.83108807323887,-0.0026553551866406,667.09445498454,-358,0.0048702590676176,0.42479426737561
5.7000000000012,3.530093329633e-05,666.80734078178,492.13472739196,134.13472739196,6.3037480632629e-41,0.42474718603822,-0.83001747988693,-0.8291674410921,0.82854553937915,0.83107086649031,0.035214834320021,666.8425556161,-358,0.0048408660250499,0.4247795458977
5.7050000000012,4.8530482987546e-05,666.71998316057,492.07999651492,134.07999651492,7.72320649942e-41,0.42474735401143,-0.83001747988693,-0.82916776899991,0.82855906897497,0.83105509520898,0.04841211713954,666.76839527771,-358,0.0048116158017186,0.4247655645187
5.7100000000012,5.9107268749786e-05,666.59708189374,491.99708118071,133.99708118071,9.457334865702e-41,0.42474759649197,-0.83001747988693,-0.8291682423567,0.82857330830873,0.83104069670561,0.058963106121306,666.65604499986,-358,0.0047824373367628,0.42475239047507
5.7150000000012,1.9710204503226e-05,666.95194196152,492.22996612018,134.22996612018,1.1574787059503e-40,0.42474787663754,-0.83001747988693,-0.82916878924106,0.82858922741695,0.83102704725708,0.019662131314443,666.97160409284,-358,0.0047532451145715,0.42473980000553
5.7200000000012,-4.3695446790995e-05,667.43164544708,492.53731112435,134.53731112435,1.4158951828861e-40,0.42474773536169,-0.83001747988693,-0.82916851345032,0.82860698206279,0.83101276832144,-0.043588873596272,667.38805657349,-358,0.0047239456972751,0.42472718066414
5.7250000000013,-4.7008953739346e-05,667.49106084869,492.57872070095,134.57872070095,1.7311064751195e-40,0.42474751681919,-0.83001747988693,-0.829168086824,0.82862667081976,0.83099718131801,-0.046894298901176,667.44416654979,-358,0.0046944489387168,0.42471427855703
5.7300000000013,-2.9902347176074e-05,667.26637044566,492.42549153528,134.42549153528,2.1153967296684e-40,0.42474731937507,-0.83001747988693,-0.82916770138476,0.82864728999006,0.83098023874747,-0.029829415351312,667.23654103031,-358,0.0046646826019584,0.42470116884202
5.7350000000013,7.2838351336609e-05,666.45340253979,491.90115368147,133.90115368147,2.5836642277682e-40,0.42474743294324,-0.83001747988693,-0.82916792308613,0.82866821009246,0.8309622827213,0.072660698597699,666.52606323839,-358,0.0046346075153785,0.4246881367723
5.7400000000013,4.293618498786e-05,666.7081689945,492.06715900969,134.06715900969,3.1539686728643e-40,0.42474778898288,-0.83001747988693,-0.82916861812657,0.82868816890152,0.83094355689148,0.042831463632675,666.75100045814,-358,0.0046042295676799,0.42467542585251
5.7450000000013,2.830867006194e-05,666.83388976913,492.14917298476,134.14917298476,3.848189716356e-40,0.42474791842543,-0.83001747988693,-0.82916887081701,0.82870602241608,0.83092515962239,0.028239625215659,666.86212939435,-358,0.0045736053509299,0.4246637125065
5.7500000000013,0.00013128053925123,666.0267471263,491.62930440761,133.62930440762,4.6928226000732e-40,0.42474832917015,-0.83001747988693,-0.82916967264962,0.82872160182572,0.83090833160124,0.13096034601599,666.15770747232,-358,0.0045428396698958,0.4246537191313
5.7550000000013,0.00018414967189858,665.63779816531,491.38117984957,133.38117984957,5.7199369029014e-40,0.42474925993065,-0.83001747988693,-0.82917148962764,0.82873526475647,0.83089383471888,0.18370053084882,665.82149869616,-358,0.0045120739962014,0.4246458697177
5.7600000000013,0.00010131922406415,666.28103125593,491.79491023056,133.79491023056,6.9683273465177e-40,0.42474990670197,-0.83001747988693,-0.82917275221805,0.82874654778624,0.83088127282047,0.10107210647666,666.38210336241,-358,0.0044814688161813,0.42463991819143
5.7650000000013,7.1122741756277e-05,666.48708774649,491.92475056818,133.92475056818,8.4848999933374e-40,0.42475038085124,-0.83001747988693,-0.82917367782545,0.82875524618501,0.83087063198193,0.070949273389133,666.55803701988,-358,0.004451183778844,0.42463572340074
5.7700000000013,-4.1013275046837e-05,667.41501908511,492.52701538114,134.52701538114,1.0326341588873e-39,0.42475042237664,-0.83001747988693,-0.82917375888899,0.82876116765263,0.83086222306999,-0.040913243668998,667.37410584144,-358,0.0044213596372756,0.42463322694614
5.7750000000013,-6.8664034909499e-05,667.59631972552,492.64045989829,134.64045989829,1.2561123118435e-39,0.42475007213439,-0.83001747988693,-0.82917307516586,0.82876438894333,0.83085662944394,-0.068496563328354,667.52782316219,-358,0.0043921049378899,0.42463245423563
5.7800000000013,-7.994145447768e-07,667.0656889545,492.29881290755,134.29881290755,1.5271913261326e-39,0.42474995887134,-0.83001747988693,-0.82917285406015,0.82876527929214,0.83085474388961,-0.00079746477270209,667.06489148972,-358,0.0043634885907073,0.42463357638312
5.7850000000013,-2.9751825939441e-05,667.3162586716,492.46242022905,134.46242022905,1.8558472414185e-39,0.42474989091903,-0.83001747988693,-0.82917272140749,0.82876343673666,0.83085665590564,-0.029679261235975,667.28657941037,-358,0.0043355384115534,0.4246363872392
5.7900000000013,-8.5075342818456e-05,667.73054176254,492.72743462619,134.72743462619,2.2541121161921e-39,0.4247495467184,-0.83001747988693,-0.82917204947847,0.82875944702067,0.8308605041633,-0.084867844057322,667.64567391848,-358,0.004308244650674,0.42463975428044
5.7950000000013,-0.00010169373032222,667.90316677315,492.84259857847,134.84259857847,2.7364909160239e-39,0.42474905499344,-0.83001747988693,-0.82917108956081,0.82875366767456,0.8308658417529,-0.10144569931397,667.80172107383,-358,0.0042815669533206,0.4246433557566
5.8000000000013,-0.0001972190855819,668.59982715205,493.28641260798,135.28641260799,3.320461298958e-39,0.42474819966879,-0.83001747988693,-0.82916941984439,0.82874699826375,0.83087083889156,-0.19673806823217,668.40308908382,-358,0.004255442477508,0.42464624706216
5.8050000000013,-9.6999378919135e-05,667.80372877772,492.77266862013,134.77266862013,4.0270725367525e-39,0.42474747677251,-0.83001747988693,-0.82916800864716,0.82874113166118,0.83087496501461,-0.096762797433952,667.70696598028,-358,0.004229793544104,0.42464820754847
5.8100000000014,-3.8877511331282e-05,667.40499102261,492.52118696201,134.52118696201,4.8816646752809e-39,0.42474722270783,-0.83001747988693,-0.82916751267644,0.82873744173207,0.83087791874311,-0.038782689081145,667.36620833353,-358,0.0042045342531644,0.42464916612521
5.8150000000014,-0.00017595779641183,668.50518131509,493.23221599981,135.23221599981,5.9147261494413e-39,0.42474660974862,-0.83001747988693,-0.82916631609213,0.82873509409627,0.83087879212231,-0.17552863534638,668.32965267975,-358,0.0041795757566608,0.42464874876813
5.8200000000014,-0.00017218943551959,668.42010105233,493.1722004331,135.1722004331,7.1629210680289e-39,0.42474570665892,-0.83001747988693,-0.82916455313148,0.82873432193234,0.83087825221798,-0.17176946548636,668.24833158685,-358,0.0041548300741072,0.42464737615984
5.8250000000014,-0.00018037527873272,668.54244935211,493.25646790309,135.25646790309,8.6703225838751e-39,0.42474492570533,-0.83001747988693,-0.82916302859804,0.82873507094687,0.83087652194253,-0.1799353434279,668.36251400869,-358,0.0041302129094121,0.42464522639715
5.8300000000014,-0.00028120647347887,669.2318041533,493.69098416414,135.69098416414,1.0489882036759e-38,0.42474372022631,-0.83001747988693,-0.82916067533006,0.82873654809377,0.83087392327712,-0.28052061089005,668.95128354241,-358,0.0041056462714385,0.42464251740882
5.8350000000014,-0.00014650622130004,668.25548913566,493.06962379559,135.06962379559,1.2685187373574e-38,0.4247426682929,-0.83001747988693,-0.82915862180512,0.82873926188376,0.83087085380589,-0.14614889262629,668.10934024303,-358,0.0040810609959068,0.4246395054828
5.8400000000014,-0.0002107366238734,668.79010809743,493.41688963851,135.41688963851,1.5332568484441e-38,0.42474181713751,-0.83001747988693,-0.82915696022771,0.82874322441673,0.83086610130671,-0.21022263724778,668.57988546018,-358,0.0040563994903111,0.42463563437658
5.8450000000014,-0.00028824679093947,669.33708726095,493.76350074091,135.76350074091,1.8523597111298e-38,0.42474039653374,-0.83001747988693,-0.82915418700533,0.82874782199749,0.83085964669931,-0.28754375701637,669.04954350393,-358,0.0040316191205017,0.42463097145246
