time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,SAM_dudt,SAM_velocity,coupled_nekdP,dP_overlap,dt,du,fromNekRS_temperature,mFlow_deadend,mFlow_out2,mFlow_out6,p_in,p_inlet_interface,p_out,toNekRS_temperature,toNekRS_velocity,u,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity,junction7toOverlap:pressure,junction7toOverlap:rho,junction7toOverlap:temperature,junction7toOverlap:velocity
0,0.5232276520114,15018820.182632,548.15849577805,0.23965657833211,0.52322794633348,15018820.18265,548.15848788213,0.2396567089581,0,0.23965657833211,6.375,9.0523567777127,1,0,548.15849577805,2.8375552473004e-07,0.52322794396832,0.5232276629353,15018829.234988,15018820.18265,15018820.182632,548.15848633515,0.23965657833212,0.23965657833212,14999977.685096,767.31404629259,550.9992556968,0.24117146775255,15011269.81388,767.31403514879,550.99926222423,0.24117146775236,15003731.579264,767.31404987448,550.99925359872,0.24117133706199,15011268.654763,772.16388728435,548.15848034719,0.2396565783323,15018829.234989,772.16387706156,548.15848633515,0.23965657833286
0.0001,0.52301703888599,15018820.182624,548.15848929306,0.23956010671409,0.5232276520129,15024864.978132,548.15849577568,0.23965657833154,-0.96471609604798,0.23956010671409,8.2682138631569,-1046.0442284532,0.0001,-9.6471609604798e-05,548.15849577805,0.00020946103961654,0.52407209942528,0.52301703482322,15017774.138395,15024864.978132,15018820.182624,548.15849282235,0.23956010672251,0.23956010672251,15000051.569137,767.3140330013,550.99926348212,0.24156056851201,15015822.173212,767.31402169363,550.99927010554,0.24156056844176,15002682.273407,767.31403683904,550.99926123418,0.24146409701293,15009468.635255,772.1638761515,548.15848686822,0.23956010692781,15017774.13862,772.16386599009,548.15849282023,0.23956010689415
0.0002,0.5183399902435,15024864.978169,548.15849035725,0.23741785532181,0.52301703138922,15018537.743428,548.15849577567,0.23956010671387,-21.422512529746,0.23741785532181,42447.139495226,36785.73647001,0.0001,-0.0021422512529746,548.15849577805,0.0046512949060646,0.52386280202118,0.51833998894526,15061650.714639,15018537.743428,15024864.978169,548.15849177148,0.23741785546954,0.23741785546954,15001548.073963,767.31403303117,550.99926346462,0.24146409680595,15011729.873162,767.31402174301,550.99927007661,0.24146409706187,15013521.345422,767.31403742698,550.99926088979,0.23932184558967,15037548.331261,772.16387797672,548.1584857991,0.23741785549847,15061650.714585,772.16386782343,548.15849174635,0.23741785576617
0.0003,0.51821726797845,15018537.746005,548.15849046546,0.23736164428643,0.5183399840233,14976072.540345,548.15849577573,0.23741785531702,-0.56211256636046,0.23736164428643,274.3551650863,-226.75634691492,0.0001,-5.6211256636046e-05,548.15849577805,0.00012204818803374,0.51921513055756,0.51821726646379,15018310.989658,14976072.540345,15018537.746005,548.15849164733,0.2373616442129,0.2373616442129,14998376.682647,767.31403209815,550.99926401114,0.23932184864482,14985011.945783,767.31402099324,550.99927051579,0.23932185020039,15002346.328849,767.31403645584,550.99926145863,0.23926563802451,15010316.250437,772.16387788191,548.15848585463,0.23736164361778,15018310.988123,772.16386808404,548.1584915937,0.23736163987571
0.0004,0.52123492409615,14976072.538135,548.15493076936,0.23874195741155,0.5182172619088,15016637.921451,548.15849577393,0.23736164429219,13.803129527522,0.23874195741155,-41.737404317965,15075.488853756,0.0001,0.0013803129527522,548.15849577805,-0.0030012878366628,0.51909317877493,0.52122671736072,14991148.026989,15016637.921451,14976072.538135,548.16205160237,0.23874195716565,0.23874195716565,14998875.04032,767.30765920504,551.00299690829,0.24064594325467,15009520.269863,767.3140201013,550.99927103824,0.23926563509968,14997333.298132,767.30778461805,551.00292344811,0.24064594767783,14994245.674465,772.15774235266,548.16207971684,0.23874195579837,14991148.026822,772.15779029958,548.16205163212,0.23874195409177
0.0005,0.52146750946916,15016637.922581,548.15834950421,0.23885029419471,0.5212308157068,15046308.533789,548.15849577393,0.23874195741033,1.0833701019208,0.23885029419471,-74.632274407331,1081.9052594099,0.0001,0.00010833701019208,548.15849577805,-0.00023556000850376,0.52208780468897,0.52146718259529,15017719.82784,15046308.533789,15016637.922581,548.15863298082,0.23885029417584,0.23885029417584,15000954.217646,767.3135305502,550.99955779088,0.24075428300847,15028133.322874,767.31401884534,550.99927177392,0.24064594844114,15004292.485621,767.31366432565,550.99947943243,0.24075428396523,15010995.751321,772.16357511383,548.15866319985,0.23885029442739,15017719.827903,772.16362673013,548.15863296581,0.23885029481393
0.0006,0.51953304288265,15046308.533784,548.15863745218,0.2379643925736,0.52146734082383,15021664.307104,548.15849577784,0.2388502941947,-8.8590160443244,0.2379643925736,39.910728912216,-9656.9960763119,0.0001,-0.00088590160443244,548.15849577805,0.001923490569867,0.52232284408491,0.51953337886373,15036651.537708,15021664.307104,15046308.533784,548.15834495173,0.23796439257141,0.23796439257141,15000740.967754,767.31402880978,550.99926593728,0.24075428557537,15013279.985262,767.31401739858,550.99927262135,0.24075428557558,15007893.910176,767.31416186756,550.99918799921,0.23986838185423,15022250.262333,772.16406922505,548.15837377614,0.23796439242061,15036651.537627,772.16411843533,548.15834495141,0.23796439234403
0.0007,0.51927925448259,15021664.306955,548.15863540585,0.23784814749089,0.51953320561961,15001213.870547,548.15849577825,0.23796439257391,-1.1624507911262,0.23784814749089,61.716937465358,-1186.9575832058,0.0001,-0.00011624507911262,548.15849577805,0.00025239868950336,0.52040085627584,0.51927958561328,15020477.349372,15001213.870547,15021664.306955,548.15834699396,0.2378481474923,0.2378481474923,14999387.100743,767.31402727634,550.99926683549,0.23986838425745,15000482.635658,767.31401566075,550.99927363928,0.23986838423035,15003587.065347,767.31415940305,550.99918944279,0.23975213676318,15012019.076971,772.16406776616,548.15837463068,0.23784814746647,15020477.34928,772.16411495305,548.15834699114,0.23784814744979
0.0008,0.52051646460221,15001213.870802,548.15717210782,0.23841406186461,0.51927941479047,15016063.871889,548.15849577784,0.2378481474909,5.6591436651857,0.23841406186461,-7.084864984554,6195.0354092438,0.0001,0.00056591436651857,548.15849577805,-0.0012304925813307,0.5201486585848,0.52051342835397,15007408.906211,15016063.871889,15001213.870802,548.15981038932,0.23841406185882,0.23841406185882,14999454.149171,767.31140975977,551.00080003556,0.24031805104267,15009408.300664,767.314013902,550.99927466945,0.23975213937546,15001036.915874,767.31159084486,551.00069396568,0.24031805095133,15004218.05243,772.16154754618,548.15985083966,0.23841406182348,15007408.906828,772.16161658283,548.15981040171,0.23841406181422
0.0009,0.52074325195716,15016063.872106,548.15841817054,0.238518595223,0.52051494127033,15030044.064004,548.15849577826,0.23841406186408,1.0453336756353,0.238518595223,-27.538400647507,1107.0751122646,0.0001,0.00010453336756353,548.15849577805,-0.00022728580112475,0.52137642399746,0.52074308367808,15017170.947218,15030044.064004,15016063.872106,548.1585643359,0.23851859522638,0.23851859522638,15000332.035803,767.31354056568,550.99955192435,0.24042258426248,15018137.615964,767.31401169186,550.99927596404,0.24031805396781,15003684.916817,767.31372935846,550.99944133972,0.24042258420329,15010417.48139,772.16367279265,548.15860598487,0.2385185952398,15017170.947165,772.16374390204,548.15856433282,0.23851859525628
0.001,0.51995679799646,15030044.064056,548.15869537365,0.23815851780764,0.52074316260527,15021184.717431,548.15849577762,0.23851859522322,-3.6007741368396,0.23815851780764,16.871534476261,-3924.192885302,0.0001,-0.00036007741368396,548.15849577805,0.00078181461886139,0.52160321074241,0.51995726734556,15026119.87117,15021184.717431,15030044.064056,548.15828711332,0.2381585178127,0.2381585178127,15000334.483988,767.31402109955,550.99927045352,0.24042258756856,15012829.692528,767.31400909662,550.99927748419,0.24042258757209,15005469.958178,767.31420847965,550.99916069636,0.24006250658962,15015778.828727,772.16414902093,548.15832703602,0.23815851776958,15026119.87104,772.16421716941,548.15828711831,0.23815851777209
0.0011,0.51976816100968,15021184.71747,548.15869236443,0.23807211384305,0.51995702745182,15011694.158881,548.15849577847,0.23815851780754,-0.86403967811344,0.23807211384305,32.454264252116,-901.31083413586,0.0001,-8.6403967811344e-05,548.15849577805,0.0001876104310798,0.5208220117539,0.51976862328213,15020283.406636,15011694.158881,15021184.71747,548.15829010777,0.23807211384489,0.23807211384489,14999767.803264,767.31401850269,550.99927197462,0.24006251039374,15006915.441678,767.31400631094,550.99927911589,0.24006251039059,15003853.264137,767.31420446593,550.99916304738,0.23997610251061,15012055.567948,772.16414670125,548.15832839476,0.23807211384324,15020283.406681,772.16421206726,548.15829010688,0.23807211384441
0.0012,0.52026643574567,15011694.15878,548.15810071108,0.23830002948585,0.51976838692303,15016919.433053,548.15849577886,0.23807211384287,2.279155961368,0.23830002948585,4.5978426444316,2505.5616941322,0.0001,0.0002279155961368,548.15849577805,-0.00049556021699042,0.52063455444961,0.5202655371986,15014199.720474,15016919.433053,15011694.15878,548.15888177569,0.23830002944102,0.23830002944102,14999736.577216,767.31296166942,550.99989101057,0.24020401797043,15010034.150515,767.31400326214,550.99928090171,0.23997610650541,15002616.10309,767.31316647659,550.99977104557,0.24020401812499,15008398.955022,772.16312972539,548.15892408439,0.23830002946939,15014199.72046,772.16320196148,548.15888177238,0.23830002918265
0.0013,0.52041354805612,15016919.432461,548.15853467212,0.23836764072097,0.52026598129678,15023320.931023,548.15849577886,0.23830002948256,0.67611307785875,0.23836764072097,-7.0221054168092,731.36810558289,0.0001,6.7611307785875e-05,548.15849577805,-0.00014700094971218,0.52112902142684,0.52041364805498,15017650.800566,15023320.931023,15016919.432461,548.15844781583,0.23836764074881,0.23836764074881,15000100.908894,767.31369974402,550.99945868626,0.24027162264684,15014016.199786,767.3139997475,550.9992829604,0.2402040223487,15003595.450488,767.31390906171,550.99933607925,0.24027162892078,15010612.225138,772.16387077795,548.15849001576,0.23836764064556,15017650.800978,772.16394278475,548.15844783806,0.23836764070274
0.0014,0.52009952449257,15023320.930898,548.15871326418,0.23822390099036,0.52041359280789,15020281.137844,548.15849577886,0.23836764072126,-1.4373979755011,0.23822390099036,10.465944787228,-1561.2050726898,0.0001,-0.00014373979755011,548.15849577805,0.00031210174274458,0.52127570404711,0.52010003504485,15021759.725825,15020281.137844,15023320.930898,548.15826920074,0.23822390095126,0.23822390095126,15000140.094837,767.31400907053,550.99927749947,0.24027163370994,15012210.326094,767.31399614626,550.99928506981,0.24027163403946,15004445.532311,767.31421735593,550.99915549711,0.24012788918743,15013089.165084,772.16417891038,548.15830952839,0.23822390080424,15021759.725768,772.16424775928,548.15826920042,0.23822390067404
0.0015,0.51998760687256,15020281.137931,548.15870998234,0.23817263705028,0.52009977457949,15015988.470381,548.15849577965,0.23822390098899,-0.51263897741932,0.23817263705028,18.862704982112,-535.30957864784,0.0001,-5.1263897741932e-05,548.15849577805,0.00011131692430768,0.52096385463273,0.51998810987311,15019745.828352,15015988.470381,15020281.137931,548.1582724723,0.23817263705352,0.23817263705352,14999906.89013,767.31400547851,550.99927960348,0.24012789452849,15009544.517697,767.31399226281,550.99928734453,0.24012789444082,15003857.521916,767.31421242627,550.99915838465,0.24007662542446,15011789.333703,772.16417657196,548.15831089811,0.23817263745136,15019745.828251,772.16424219238,548.15827246121,0.23817263765783
