time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,NekRS_pressureDrop,mFlow_deadend,mFlow_out2,mFlow_out6,p_inlet_interface,p_outlet_interface,toNekRS_temperature,toNekRS_velocity,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity
10,0.36432211792867,15022565.33304,549.21300829587,0.16726225145874,3.4708505402176,15021037.515995,549.22276761021,1.5935206879864,12.07,3.1003097917935,3.4684216088273,0.36432211792867,15021049.585995,15021037.515995,549.21300829587,0.16726225145874,14999993.245048,768.78611494836,550.13699725217,1.5950352538737,15012658.731713,769.07684350031,549.96670414252,1.5950352538497,15005273.168749,768.98645023426,550.01965164377,0.16877504247738,15013918.991424,771.22989028328,548.70556542931,0.16726299301639
11,-1.7800043533007,15021049.622938,549.21395611566,-0.81721132608473,0.36432211784786,15016442.185376,549.21300842721,0.16726225147032,12.07,2.1427191632576,0.36657329020594,-1.7800043533007,15016454.255376,15016442.185376,549.21395611566,-0.81721132608473,14999974.407938,769.88302161899,549.49448846971,0.98448252518962,15009999.541336,768.1399284435,550.51549846435,0.16878296646134,15004306.387101,771.13896050046,548.75882719316,0.81569995361284,15012681.196486,770.50013341968,549.13301765153,0.81720952075984
12,1.347621041582,15016454.255425,549.0507657773,0.61847772272655,-1.78000435336,15017091.743989,549.21395610502,-0.81721132609273,12.07,-3.1269184430469,-1.7783382172333,1.347621041582,15017103.813989,15017091.743989,549.0507657773,0.61847772272655,14999797.074428,769.07445315363,549.96810427872,1.4380932750397,15010379.613243,768.79888967683,550.12951450505,0.81810633097726,15003627.124308,769.9468311327,549.45711229719,0.61998693858645,15010041.418297,771.71335277357,548.42237917079,0.61847772322885
13,2.5598660390365,15017103.77943,548.83965942062,1.1742767366394,1.3476210416814,15021741.236932,549.05076565189,0.61847772260036,12.07,-1.2084914079897,1.3461262147584,2.5598660390365,15021753.306932,15021741.236932,548.83965942062,1.1742767366394,14999652.104275,768.94755529712,550.04243420073,1.175790058109,15013063.17852,767.90090583109,550.6555050226,0.61999579099452,15003086.65784,769.14952032887,549.92413397509,1.175790056649,15010091.395728,771.0306789423,548.82225269139,1.1742767378006
14,0.049415726147661,15021753.306993,548.83578702317,0.022668076841556,2.5598660390352,15020389.593769,548.83965942086,1.1742767366394,12.07,2.5031450903709,2.5565703503247,0.049415726147661,15020401.663769,15020389.593769,548.83578702317,0.022668076841556,15000120.765114,768.73007424502,550.16982287448,1.1757902182653,15012297.975091,769.01718216774,550.0016505342,1.1757902182661,15004862.761465,769.13339926908,549.93357682266,0.024177109686157,15013308.506565,772.15629563698,548.16292712488,0.022668077037608
15,-1.5166954043365,15020401.663772,548.83578694634,-0.69574142980617,0.049415726147668,15016793.212342,548.83578702306,0.022668076841553,12.07,1.5643531360102,0.052511512557445,-1.5166954043365,15016805.282342,15016793.212342,548.83578694634,-0.69574142980617,14999971.405039,770.33758453081,549.22823002599,0.71842049001269,15010142.748783,767.89733356092,550.65759746585,0.024185746950334,15004083.889575,771.87398902995,548.32828711331,0.69423485234645,15012246.444588,771.10447513263,548.77902686218,0.69574142987094
16,1.1039827574738,15016805.281623,548.70235734729,0.50627151354814,-1.5166954042943,15017524.044426,548.83578695375,-0.69574142979825,12.07,-2.6194215849484,-1.5149146120057,1.1039827574738,15017536.114426,15017524.044426,548.70235734729,0.50627151354814,14999840.016682,769.11660617586,549.94341331119,1.2046916639112,15010592.787925,768.80667562649,550.12495391555,0.69691393019221,15003583.739861,770.40966916914,549.18600673166,0.50777773279235,15010195.72818,772.51764926677,547.95126565274,0.50627151301227
17,2.1035988338507,15017536.131908,548.44001381024,0.96412198893179,1.1039827575981,15021260.113457,548.70235740505,0.50627151366986,12.07,-0.99551321692599,1.1022692701959,2.1035988338507,15021272.183457,15021260.113457,548.44001381024,0.96412198893179,14999777.393902,768.95921735978,550.03560319324,0.96563327025429,15012772.164936,767.73672654604,550.75167239524,0.50778927215732,15003287.33471,769.3000865505,549.83594040098,0.96563327010204,15010406.549229,771.84730667882,548.34391619589,0.96412198971838
18,-0.033043285534546,15021272.183518,548.44005394892,-0.015144408946581,2.1035988338517,15020104.866188,548.44001381002,0.96412198893176,12.07,2.1284632095393,2.099502067658,-0.033043285534546,15020116.936188,15020104.866188,548.44005394892,-0.015144408946581,15000118.791076,768.69292281073,550.19158418148,0.97927192687687,15012120.037778,768.97428584195,550.02677688888,0.96563417492483,15004632.665913,770.49594430293,549.13547141024,0.013637753568444,15012952.177298,771.85716985934,548.33813887656,0.015144407146328
19,-1.3141065928446,15020116.936063,548.44015612995,-0.60228188021789,-0.033043285533942,15017061.28017,548.44005395269,-0.015144408946431,12.07,1.2786827960654,-0.029705499010928,-1.3141065928446,15017073.35017,15017061.28017,548.44015612995,-0.60228188021789,14999966.854152,770.56791498147,549.09331486742,0.60077824974783,15010276.372408,769.00623431608,550.00806319539,0.013662032138477,15004006.901767,772.47999192375,547.97332329379,0.60077824993335,15012065.829964,771.838548003,548.34904655592,0.60228189554167
20,0.93797346122601,15017073.345937,548.32524057049,0.42978312218963,-1.314106592491,15017733.718773,548.44015628687,-0.6022818802649,12.07,-2.2499440629965,-1.311726862921,0.93797346122601,15017745.788773,15017733.718773,548.32524057049,0.42978312218963,14999866.078168,769.14924559032,549.92429490211,1.0347658282892,15010691.079869,768.75762032968,550.15368786336,0.60347893656022,15003563.967777,770.83961076477,548.93417012739,0.43128647926385,15010320.108444,773.34182150037,547.46850999765,0.42978304335077
21,1.8425302904017,15017745.778936,548.03457501588,0.84371220053119,0.93797346129637,15020918.24179,548.32524056762,0.42978312221915,12.07,-0.9000090969924,0.93607717515633,1.8425302904017,15020930.31179,15020918.24179,548.03457501588,0.84371220053119,14999837.191431,768.98141278603,550.02260230932,0.84522147021616,15012566.512838,767.60855268843,550.8267497299,0.4313005329696,15003382.842024,769.45971537828,549.74243844085,0.84522146634586,15010557.871693,772.64563452244,547.87629879093,0.84371219970121
22,-0.013559934978292,15020930.324179,548.00051804831,-0.0062087562262495,1.8425302901983,15019947.878268,548.03457510922,0.84371220061212,12.07,1.8473171296114,1.8377002821964,-0.013559934978292,15019959.948268,15019947.878268,548.00051804831,-0.0062087562262495,15000103.572336,768.68030623818,550.19897428939,0.8499281068357,15012010.650061,768.97251500812,550.02781414785,0.84522435480204,15004477.014517,770.52305149398,549.11959347935,0.0047037758868533,15012702.084405,772.60999313803,547.89717559213,0.0062084422173276
23,-1.1209131949726,15019959.94832,548.00051851677,-0.51323821218303,-0.013559934978337,15017281.89812,548.00051804736,-0.0062087562262571,12.07,1.1041944862241,-0.010237112348288,-1.1209131949726,15017293.96812,15017281.89812,548.00051851677,-0.51323821218303,14999974.285252,770.55850792917,549.09882501142,0.51173745164432,15010394.207188,769.50053906459,549.71852612662,0.0047051847582229,15003975.486496,772.92042670609,547.71534034654,0.51173745162281,15011971.550167,772.62517460535,547.88828310716,0.51323821164621
24,0.83323345033065,15017293.968177,547.90957178637,0.38144015470314,-1.1209131949731,15017869.173823,548.00051851656,-0.51323821218303,12.07,-1.9509065325702,-1.1178098968682,0.83323345033065,15017881.243823,15017869.173823,547.90957178637,0.38144015470314,14999884.889542,769.16442532741,549.91540343061,0.89723657019978,15010755.320893,768.71126619173,550.18083961796,0.51429564010295,15003552.789796,771.12020783235,548.76981149499,0.38294093005301,15010424.480683,774.16053289935,546.98895300504,0.3814401546622
25,1.6696548801181,15017881.230908,547.62602449859,0.76386110204254,0.833233450508,15020642.220627,547.90957172038,0.3814401547287,12.07,-0.83149735277057,0.83107891668701,1.6696548801181,15020654.290627,15020642.220627,547.62602449859,0.76386110204254,14999869.055794,768.97819430859,550.02448751986,0.76536867565501,15012397.832215,767.53928738521,550.86732160974,0.38295680331339,15003438.000667,769.56449434405,549.68106457239,0.76536867595473,15010651.740362,773.36782843732,547.45327653628,0.7638611018618
26,0.048052412978464,15020654.280392,547.61358223542,0.021983202064309,1.6696548799685,15019830.609914,547.6260245438,0.76386110205036,12.07,1.6124671863246,1.664236528689,0.048052412978464,15019842.679914,15019830.609914,547.61358223542,0.021983202064309,15000078.060784,768.66596894161,550.20737230465,0.76537056137451,15011924.079473,769.04443286622,549.98568854439,0.76537056475582,15004357.736481,769.51960771841,549.7073567374,0.023486892147666,15012502.403882,774.46507751439,546.81056719059,0.02198303141123
27,-0.9243212522699,15019842.679886,547.61358036527,-0.42286202747351,0.048052412978479,15017474.591257,547.61358223498,0.021983202064295,12.07,0.96840149078483,0.051019082809438,-0.9243212522699,15017486.661257,15017474.591257,547.61358036527,-0.42286202747351,14999979.140389,770.21825461944,549.29812705381,0.44485994757867,15010498.754334,767.96155141907,550.61998210717,0.023496398967858,15003955.943727,773.05468071784,547.63670158542,0.42136365058926,15011902.650361,773.42189207686,547.42160897135,0.42286202921334
28,0.77133857703376,15017486.661097,547.51665836748,0.35279941645526,-0.92432125227489,15017985.328453,547.61358036376,-0.42286202747439,12.07,-1.6911329407135,-0.92037736931401,0.77133857703376,15017997.398453,15017985.328453,547.51665836748,0.35279941645526,14999900.473322,769.14563307353,549.92641091966,0.77776474355198,15010813.697733,768.6970856641,550.18914580643,0.42346628135604,15003547.142328,771.14538241805,548.7550655801,0.35429846196812,15010516.874106,774.9035417535,546.5537384813,0.35279941642322
29,1.5345354289962,15017997.369606,547.249312988,0.70146088321593,0.77133857712592,15020402.203296,547.516658343,0.35279941647834,12.07,-0.7580926535819,0.76895610885361,1.5345354289962,15020414.273296,15020402.203296,547.249312988,0.70146088321593,14999888.446212,768.95907860142,550.03568447041,0.70296733922235,15012248.416379,767.5741617508,550.8468940868,0.35431483936411,15003478.222412,769.57791878278,549.67320126002,0.70296733965166,15010728.243548,773.94617093967,547.11451468262,0.70146088307804
30,0.11986983913849,15020414.2728,547.22837188653,0.054791904147329,1.5345354290134,15019720.913272,547.24931298465,0.70146088321859,12.07,1.4055422117401,1.528831183461,0.11986983913849,15019732.983272,15019720.913272,547.22837188653,0.054791904147329,15000051.250428,768.66656378623,550.20702387675,0.70296844299478,15011843.840645,769.18683269503,549.90227840287,0.7029684428536,15004256.82594,769.46633500198,549.73856102222,0.056295022022842,15012328.687565,774.92312638914,546.54226685775,0.054791903715747
31,-0.72919803320441,15019732.982746,547.22825752236,-0.33331269104097,0.11986983914039,15017648.285123,547.22837186715,0.054791904145859,12.07,0.84439023493009,0.12230064514703,-0.72919803320441,15017660.355123,15017648.285123,547.22825752236,-0.33331269104097,14999981.676297,769.6872751319,549.6091462072,0.38811851584674,15010593.158272,768.2569759907,550.4469383224,0.056302849306527,15003936.054115,772.83585881486,547.76487565732,0.33181578858326,15011836.360822,774.14102951604,547.00037703535,0.33331275235268
32,0.73538908154907,15017660.355452,547.13690465927,0.33607484728856,-0.72919803320608,15018098.508814,547.22825752155,-0.33331269104114,12.07,-1.458888486781,-0.72464015898765,0.73538908154907,15018110.578814,15018098.508814,547.13690465927,0.33607484728856,14999914.338235,769.09636812028,549.95526767291,0.67095377673039,15010872.963224,768.75923913069,550.15273965702,0.33338049699519,15003547.01608,770.89554132619,548.90140902028,0.33757327020215,15010601.549401,775.47268589633,546.22036453068,0.33607484776394
33,1.4143057368348,15018110.600095,546.92202757951,0.6460354093576,0.73538908152146,15020188.919313,547.13690463919,0.33607484726106,12.07,-0.67394685521513,0.73282222520305,1.4143057368348,15020200.989313,15020188.919313,546.92202757951,0.6460354093576,14999902.439431,768.93378223226,550.05050171948,0.64754146412497,15012113.673254,767.74932951381,550.74429025627,0.33758825396839,15003513.376421,769.49124673784,549.72396907059,0.64754146420614,15010800.509023,774.32269497808,546.8939672031,0.64603540956017
34,0.18472729545311,15020200.990526,546.89383214315,0.084375642417198,1.4143057368408,15019612.238204,546.92202756473,0.64603540933928,12.07,1.2208265468295,1.4086927147892,0.18472729545311,15019624.308204,15019612.238204,546.89383214315,0.084375642417198,15000030.153016,768.70086523018,550.18693194042,0.64754113509471,15011767.122925,769.40861470832,549.77237045797,0.64754113502915,15004171.826113,769.34330559256,549.81062501651,0.085879143144244,15012176.601713,775.14314540568,546.41339158128,0.08437567709882
35,-0.54789110154276,15019624.308151,546.89383235386,-0.25025356201648,0.18472729545353,15017806.302563,546.89383214307,0.084375642417374,12.07,0.72768818179379,0.18665280051325,-0.54789110154276,15017818.372563,15017806.302563,546.89383235386,-0.25025356201648,14999983.74337,769.20877475173,549.88942592917,0.33464101747298,15010679.544673,768.65114764849,550.216053819,0.085884218608669,15003913.62283,772.32292885766,548.06532236907,0.24875685180155,15011768.366427,774.64043729747,546.70785088506,0.25025356206386
36,0.7089711173163,15017818.372366,546.81980666271,0.32377527995481,-0.54789110154155,15018207.779108,546.89383235445,-0.25025356201626,12.07,-1.2504352387227,-0.54313155864334,0.7089711173163,15018219.849108,15018207.779108,546.81980666271,0.32377527995481,14999926.847252,769.0398486675,549.98837372082,0.57508456024104,15010930.986668,768.9582229533,550.03618566294,0.24981035181786,15003552.838547,770.45412829292,549.15996497419,0.32527420752135,15010680.764728,775.78000919013,546.04035111604,0.32377527992986
37,1.2994368649911,15018219.868766,546.68190722156,0.5932507922293,0.70897111726223,15020000.149939,546.81980670294,0.32377527995883,12.07,-0.58592191062159,0.70640209218391,1.2994368649911,15020012.219939,15020000.149939,546.68190722156,0.5932507922293,14999914.612138,768.92055479449,550.0582496393,0.59475707378516,15011994.014172,768.05646493931,550.56438688475,0.3252871950568,15003546.527186,769.34122155121,549.81184573556,0.59475707332002,15010869.920643,774.48298161344,546.80007993475,0.59325079213827
38,0.23471501961847,15020012.211596,546.65759044525,0.10715211609266,1.2994368651057,15019508.927234,546.68190719229,0.59325079224335,12.07,1.0566965774235,1.2942926319846,0.23471501961847,15019520.997234,15019508.927234,546.65759044525,0.10715211609266,15000015.300343,768.79371563683,550.13254517869,0.594755391472,15011697.075322,769.66587163663,549.62168322066,0.59475539146418,15004100.303993,769.19381987632,549.89818568882,0.10865638980985,15012044.059503,775.14086554291,546.41472700196,0.10715212261819
39,-0.39181563963439,15019520.996206,546.65786189676,-0.1788718084056,0.23471501962222,15017949.298294,546.65759044353,0.10715211609396,12.07,0.62185503855925,0.23627429523093,-0.39181563963439,15017961.368294,15017949.298294,546.65786189676,-0.1788718084056,14999985.518828,768.96384250343,550.03289403348,0.28603282822412,15010759.09307,769.05979228259,549.97669182646,0.1086587008747,15003890.867849,771.6884383477,548.43697269808,0.17737413402595,15011702.59487,774.85408004181,546.58271048503,0.17887169884899
40,0.68077288040208,15017961.368208,546.61264013282,0.31075569803305,-0.39181563963424,15018307.211253,546.65786189701,-0.17887180840562,12.07,-1.0660565223883,-0.38721871518702,0.68077288040208,15018319.281253,15018307.211253,546.61264013282,0.31075569803305,14999937.904675,769.00533441523,550.00859030879,0.49028740324659,15010984.260181,769.24993325722,549.86531749592,0.17803156545844,15003564.35721,769.98234194123,549.43631198029,0.31225583769614,15010755.492796,775.82931083426,546.01147287125,0.31075569802058
41,1.1883976919391,15018319.288862,546.55226666756,0.54240150243283,0.68077288032325,15019835.551837,546.61264017739,0.31075569802758,12.07,-0.50367239639236,0.67842616449274,1.1883976919391,15019847.621837,15019835.551837,546.55226666756,0.54240150243283,14999926.153258,768.94953501338,550.04127458969,0.54390832272446,15011890.713649,768.39810749418,550.36427109747,0.31226581322981,15003577.559925,769.20035018912,549.89436058369,0.54390829374334,15010933.897772,774.48934142651,546.79635469917,0.54240150257976
42,0.26945699099902,15019847.625842,546.54148062479,0.12298105655943,1.1883976919366,15019416.846547,546.55226665344,0.54240150241484,12.07,0.91190284323039,1.1839406058516,0.26945699099902,15019428.916547,15019416.846547,546.54148062479,0.12298105655943,15000005.763424,768.95488766358,550.03813929582,0.54390523928945,15011637.014784,769.86541892339,549.50479917966,0.5439052387771,15004041.144464,769.09257013398,549.95749232849,0.12448617608069,15011930.733114,775.01349429094,546.48933421351,0.12298105780618
43,-0.26457088448339,15019428.917435,546.54148521106,-0.12075102270219,0.26945699100062,15018076.674782,546.54148062303,0.12298105655969,12.07,0.5299432649563,0.27079795405515,-0.26457088448339,15018088.744782,15018076.674782,546.54148521106,-0.12075102270219,14999987.171566,768.98388340619,550.02115515325,0.24373864258086,15010831.674042,769.36294107997,549.79912360674,0.12448649915803,15003870.462372,771.13801990135,548.75937814539,0.11925214246826,15011644.139345,774.8488682718,546.58576325889,0.12075101974848
44,0.64851585379585,15018088.744786,546.52590222429,0.29597460972664,-0.26457088448346,15018392.640659,546.54148521098,-0.1207510227022,12.07,-0.90695950255339,-0.26030481838946,0.64851585379585,15018404.710659,15018392.640659,546.52590222429,0.29597460972664,14999947.388396,769.01140085626,550.00503691474,0.41711748862646,15011030.87994,769.50010402777,549.71878094774,0.11964144856973,15003579.933274,769.61887411489,549.64921183478,0.2974760400433,15010825.218849,775.73819776814,546.06484199257,0.29597460972006
45,1.0849630016316,15018404.68485,546.51778892071,0.49515483634645,0.64851585382152,15019694.050923,546.52590218351,0.29597460971176,12.07,-0.43308463459932,0.64651004180267,1.0849630016316,15019706.120923,15019694.050923,546.51778892071,0.49515483634645,14999936.690142,769.03110876673,549.99349308343,0.4966620265711,15011803.41801,768.6362298219,550.22479187745,0.29748328057217,15003605.06214,769.12741358042,549.93708291633,0.49666201747808,15010989.788311,774.45388897527,546.81712083352,0.49515483649167
46,0.29420010573857,15019706.124241,546.51896173051,0.13426723433548,1.084963001635,15019338.240181,546.51778891962,0.49515483634682,12.07,0.78479282568885,1.0811832330656,0.29420010573857,15019350.310181,15019338.240181,546.51896173051,0.13426723433548,14999999.680758,769.15246646137,549.92240828952,0.49665807479701,15011587.284892,769.92769109621,549.46832349853,0.49665807455999,15003992.635308,769.07055669065,549.97038661664,0.13577294195719,15011835.153996,774.87960824622,546.56775743937,0.13426723406198
47,-0.16059518983265,15019350.31015,546.51886664262,-0.07329252114105,0.29420010573445,15018187.973884,546.51896173337,0.13426723433445,12.07,0.45139472310318,0.29539971779468,-0.16059518983265,15018200.043884,15018187.973884,546.51886664262,-0.07329252114105,14999988.717227,769.15969580755,549.91817372834,0.20756473919216,15010896.355327,769.49738537246,549.72037338942,0.13577226585548,15003853.337778,770.75715676222,548.98246723617,0.071792473157052,15011594.887687,774.77943819534,546.62643165401,0.07329253520804
48,0.61740376575035,15018200.043834,546.52225257285,0.28177317226454,-0.16059518983288,15018463.836167,546.51886664227,-0.073292521141101,12.07,-0.77249644510594,-0.1566736526194,0.61740376575035,15018475.906167,15018463.836167,546.52225257285,0.28177317226454,14999955.373888,769.05335015638,549.98046527663,0.35527691830244,15011070.643212,769.59733561366,549.66182792745,0.072001335394367,15003597.063263,769.39888505325,549.77806956528,0.28327558287299,15010888.448593,775.64108527685,546.12172525366,0.28177317232889
49,0.99462030167117,15018475.92231,546.53335291893,0.45393984734017,0.61740376579102,15019573.096115,546.52225253667,0.28177317226065,12.07,-0.37434945459076,0.61570142746975,0.99462030167117,15019585.166115,15019573.096115,546.53335291893,0.45393984734017,14999945.341195,769.14297072088,549.92797038229,0.45544714741097,15011729.697213,768.70646899234,550.1836495587,0.28328120613299,15003627.956541,769.13258004651,549.93405667907,0.45544713631548,15011036.783138,774.44712558758,546.82108246134,0.45393984727948
50,0.31609651831239,15019585.161552,546.53776485003,0.14426630916934,0.99462030165862,15019271.489751,546.53335292269,0.45393984733821,12.07,0.67352532237549,0.99137173590775,0.31609651831239,15019283.559751,15019271.489751,546.53776485003,0.14426630916934,14999995.209573,769.32128330381,549.82352448582,0.45544347260987,15011545.601693,769.85722328035,549.50959974544,0.45544347285821,15003952.575815,769.11933266632,549.94181628008,0.14577227347264,15011754.574356,774.79688401482,546.61621283364,0.1442663091651
51,-0.070016658606644,15019283.559764,546.5378155391,-0.031955575149884,0.31609651831428,15018283.96193,546.53776484837,0.14426630916968,12.07,0.38332172896272,0.31715279999132,-0.070016658606644,15018296.03193,15018283.96193,546.5378155391,-0.031955575149884,14999990.113504,769.33772470873,549.81389399734,0.1762260013605,15010952.550466,769.49262382595,549.72316244663,0.14577136719269,15003838.934404,770.50630752903,549.12940119118,0.030454634246893,15011553.456082,774.74649881304,546.64572576807,0.031955570625042
52,0.5941302345454,15018296.031875,546.54674632028,0.27116613804773,-0.070016658606671,15018523.396978,546.53781553913,-0.031955575149899,12.07,-0.65926103227332,-0.066427872279652,0.5941302345454,15018535.466978,15018523.396978,546.54674632028,0.27116613804773,14999962.120586,769.10634709922,549.94942252511,0.30319910133423,15011104.278881,769.54419352533,549.69295569737,0.030529867162373,15003613.66015,769.27767936557,549.84906532171,0.27266923415566,15010944.101023,775.58595054364,546.15402020752,0.27116613811308
53,0.92066780126738,15018535.473131,546.55583343174,0.42020909848998,0.59413023448722,15019469.400758,546.54674631945,0.27116613802068,12.07,-0.32407291543487,0.59261162725781,0.92066780126738,15019481.470758,15019469.400758,546.55583343174,0.42020909848998,14999951.705439,769.24762496078,549.86666957151,0.42171635004928,15011666.334417,768.66090888252,550.21033621443,0.27267386322013,15003646.337446,769.18763218084,549.90181010719,0.42171630834508,15011075.86505,774.46046752723,546.8132674725,0.42020909884904
54,0.33986857574229,15019481.472342,546.55949270708,0.15512329094674,0.92066780126245,15019213.507311,546.5558334346,0.42020909849038,12.07,0.57658285220848,0.91781405317154,0.33986857574229,15019225.577311,15019213.507311,546.55949270708,0.15512329094674,14999991.27103,769.4017421426,549.7763960364,0.42171303986383,15011509.204561,769.74311218311,549.57643987334,0.42171303984632,15003918.984647,769.20169980982,549.89357004866,0.15662932975517,15011686.008077,774.73864249636,546.65032757477,0.15512329087264
55,0.014403893427464,15019225.577314,546.51580149339,0.0065736124235786,0.33986857574232,15018366.585424,546.55949270695,0.15512329094671,12.07,0.32315423429896,0.34075596086622,0.014403893427464,15018378.655424,15018366.585424,546.51580149339,0.0065736124235786,14999990.365455,769.40757935988,549.77297690925,0.15662849880275,15011000.708049,769.45072737932,549.74770312601,0.15662849880226,15003826.338602,769.20242936682,549.89314271351,0.0080753240249615,15011517.327477,775.80531307831,546.02552946273,0.006573613034664
