time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,NekRS_pressureDrop,mFlow_deadend,mFlow_out2,mFlow_out6,p_inlet_interface,p_outlet_interface,toNekRS_temperature,toNekRS_velocity,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity
26,0.050866163420903,15020658.082364,547.61880260701,0.023270715669551,1.6750069305377,15019846.574746,547.62200684182,0.76630284688389,13.277,1.614983950627,1.6695444684701,0.050866163420903,15019859.851746,15019846.574746,547.61880260701,0.023270715669551,15000078.019894,768.67133469462,550.20422933586,0.76781155053271,15011933.688951,769.04452619799,549.98563387567,0.76781155575969,15004359.620659,769.52359758071,549.7050196912,0.024774163403407,15012505.238633,774.47590054751,546.80422764136,0.02327085773631
27,-0.93777678824335,15019859.851759,547.61880185353,-0.42902266451329,0.050866163420908,15017475.62514,547.61880260703,0.023270715669555,13.277,0.9846460350915,0.053814972786574,-0.93777678824335,15017488.90214,15017475.62514,547.61880185353,-0.42902266451329,14999979.685551,770.2414860384,549.28451934122,0.45230808987118,15010500.581256,767.96576341016,550.61751494991,0.024783886073446,15003960.532488,773.06921903854,547.62818582107,0.42752431410157,15011913.555124,773.43165438653,547.41589073673,0.42902266519695
28,0.75848250084102,15017488.901923,547.52007019664,0.3469218412916,-0.93777678824683,15017967.208184,547.618801851,-0.42902266451248,13.277,-1.6917987883959,-0.93381772518836,0.75848250084102,15017980.485184,15017967.208184,547.52007019664,0.3469218412916,14999899.872572,769.14845918504,549.92475553592,0.77807097056116,15010801.749332,768.69703800115,550.18917372482,0.42965022519854,15003548.701137,771.18381507393,548.73255380258,0.34842074545093,15010518.934029,774.92068096397,546.54369925596,0.34692184209999
29,1.5404021232532,15017980.509055,547.24683077321,0.7041387871211,0.75848250085731,15020404.665935,547.52007016702,0.34692184127636,13.277,-0.77669432634548,0.75618804687792,1.5404021232532,15020417.942935,15020404.665935,547.24683077321,0.7041387871211,14999888.62283,768.96465424969,550.03241855629,0.7056451628656,15012251.314826,767.56102833324,550.85458693465,0.34843761280588,15003474.835836,769.59238716358,549.66472646269,0.70564516251878,15010718.145536,773.96589234388,547.10296294741,0.70413878723433
30,0.12326684874512,15020417.942875,547.2246481287,0.056344197319698,1.5404021232744,15019738.143249,547.24683076934,0.70413878712478,13.277,1.4079985049072,1.5346356010281,0.12326684874512,15019751.420249,15019738.143249,547.2246481287,0.056344197319698,15000051.11804,768.67276888289,550.20338926571,0.70564638697876,15011854.203446,769.17699129044,549.90804296703,0.70564638755782,15004258.521129,769.47603745201,549.73287785014,0.057847268449238,15012331.361971,774.93891559586,546.53301839181,0.056344198651003
31,-0.74324844152325,15019751.420261,547.22456475016,-0.33973229273687,0.12326684873682,15017649.128244,547.22464814688,0.056344197318164,13.277,0.86176578040725,0.1256717323514,-0.74324844152325,15017662.405244,15017649.128244,547.22456475016,-0.33973229273687,14999982.26028,769.71743383918,549.59148086263,0.39609030226463,15010594.80538,768.25377793687,550.4488115699,0.057855018294592,15003941.064687,772.86438477663,547.74816668703,0.33823541273941,15011848.115437,774.15575735827,546.99175025951,0.3397323251882
32,0.72235345377922,15017662.405155,547.13523544241,0.33011631371615,-0.74324844152064,15018079.809119,547.22456475175,-0.33973229273687,13.277,-1.4599704566334,-0.73866602217501,0.72235345377922,15018093.086119,15018079.809119,547.13523544241,0.33011631371615,14999913.680677,769.10039886494,549.95290668003,0.67145138353756,15010860.86989,768.75122348985,550.15743478722,0.3398368272717,15003548.483583,770.94492528482,548.8724825601,0.33161454279952,15010603.49878,775.50031969122,546.20417814365,0.33011631367401
33,1.4206195927048,15018093.120856,546.91541109226,0.64891002499061,0.72235345373373,15020191.352327,547.13523544382,0.33011631369639,13.277,-0.69315274234461,0.71986433765235,1.4206195927048,15020204.629327,15020191.352327,546.91541109226,0.64891002499061,14999902.452548,768.9409454013,550.0463059213,0.65041596354269,15012116.475382,767.72418772266,550.75901696188,0.33162981696229,15003509.706359,769.51055710344,549.71265809964,0.65041596457293,15010789.980976,774.35251563417,546.87649987068,0.64891002530955
34,0.18857981451266,15020204.644196,546.88818742448,0.086134238762379,1.4206195927938,15019629.912798,546.91541105875,0.64891002498332,13.277,1.2232554203859,1.4149232268671,0.18857981451266,15019643.189798,15019629.912798,546.88818742448,0.086134238762379,15000029.973524,768.70308217377,550.1856333744,0.650415826346,15011777.682942,769.39598184187,549.77977010997,0.65041582628039,15004173.390709,769.35469616815,549.80395303151,0.087637727930296,15012179.187566,775.16183861732,546.40244210584,0.086134294047817
35,-0.56187067749978,15019643.192505,546.88838713903,-0.25663576202204,0.18857981449167,15017806.845129,546.88818747256,0.086134238761923,13.277,0.74541373086439,0.19047388597118,-0.56187067749978,15017820.122129,15017806.845129,546.88838713903,-0.25663576202204,14999984.337415,769.23655810689,549.8731519378,0.34278182044773,15010680.840678,768.64739802999,550.21825014334,0.087642837214405,15003918.79008,772.36479353256,548.04080029986,0.25513904251689,15011780.451693,774.66368880282,546.69423140694,0.25663564586636
36,0.69642834781612,15017820.121926,546.81377354501,0.31804297655018,-0.56187067749879,15018189.364211,546.88838713988,-0.25663576202207,13.277,-1.2519191621697,-0.55707012215041,0.69642834781612,15018202.641211,15018189.364211,546.81377354501,0.31804297655018,14999926.161703,769.04392781243,549.98598437766,0.57576702779926,15010919.243734,768.94606367237,550.04330791408,0.25622536849819,15003554.118886,770.50957007046,549.12749017033,0.31954165786998,15010682.482859,775.82136024746,546.0161298963,0.3180429765104
37,1.3059397653779,15018202.651324,546.66987385045,0.596203845251,0.69642834791848,15020002.564091,546.81377349239,0.31804297656003,13.277,-0.60480797749662,0.69392792001194,1.3059397653779,15020015.841091,15020002.564091,546.66987385045,0.596203845251,14999914.419253,768.92639724746,550.05482744538,0.59770998552882,15011996.568218,768.02947441595,550.58019647801,0.31955426262735,15003542.746965,769.36203615822,549.7996536611,0.5977099848053,15010859.487914,774.52318619042,546.77653026139,0.59620384550406
38,0.2387751438849,15020015.823691,546.64404338355,0.10900239024368,1.305939765364,15019526.311628,546.6698738375,0.59620384522762,13.277,1.0590912528223,1.3007005925685,0.2387751438849,15019539.588628,15019526.311628,546.64404338355,0.10900239024368,15000015.126401,768.79120816403,550.13401392106,0.59770848692698,15011707.407204,769.65492681734,549.62809410565,0.59770848704571,15004101.731153,769.2089111015,549.88934606283,0.11050657312846,15012046.544913,775.17171314974,546.39665813719,0.10900239658043
39,-0.40526171680467,15019539.590207,546.6439597461,-0.18500454840397,0.23877514387949,15017949.565715,546.64404338368,0.10900239024124,13.277,0.63922024484904,0.24029749124082,-0.40526171680467,15017962.842715,15017949.565715,546.6439597461,-0.18500454840397,14999986.100239,768.97846243972,550.02433046311,0.29401614155526,15010760.007186,769.05925858181,549.9770044396,0.11050897989329,15003895.915736,771.73864757701,548.40756283884,0.18350717041515,15011714.466399,774.88842604828,546.56259244638,0.18500457963274
40,0.66902862920615,15017962.842722,546.59889785283,0.30538549561684,-0.40526171680505,15018289.726741,546.64395974578,-0.18500454840401,13.277,-1.0677759128343,-0.40061412278405,0.66902862920615,15018303.003741,15018289.726741,546.59889785283,0.30538549561684,14999937.22289,769.00765342806,550.00723195611,0.49107816388944,15010973.20406,769.23977111067,549.87126993342,0.18419280586396,15003565.395556,770.035944826,549.40491430066,0.30688535791052,15010756.92784,775.88337299468,545.97980617271,0.30538549560246
41,1.1947592957985,15018303.006661,546.53358366545,0.54528258384859,0.66902862913208,15019837.914045,546.59889787991,0.30538549560125,13.277,-0.52161409737614,0.66673907950057,1.1947592957985,15019851.191045,15019837.914045,546.53358366545,0.54528258384859,14999925.845075,768.95124263294,550.04027435823,0.54678925204059,15011892.999801,768.37622323991,550.37708971363,0.30689522552775,15003573.827612,769.21820625222,549.88390146473,0.54678922114242,15010923.909293,774.53817139544,546.76775273629,0.54528258377626
42,0.27338950978353,15019851.197145,546.5215702912,0.12477039811311,1.1947592957811,15019433.460284,546.5335836808,0.54528258385911,13.277,0.9142698241802,1.1902040711782,0.27338950978353,15019446.737284,15019433.460284,546.5215702912,0.12477039811311,15000005.635999,768.94797304134,550.04218950869,0.54678612941432,15011646.844195,769.86057708347,549.50763526841,0.54678612927568,15004042.44589,769.10357091731,549.95104866278,0.12627541736977,15011933.085568,775.05308940655,546.46614152976,0.12477039869084
43,-0.27745636308243,15019446.737215,546.52155718604,-0.12662643825936,0.2733895097773,15018076.715675,546.52157030369,0.1247703981137,13.277,0.54660731714941,0.2746933433078,-0.27745636308243,15018089.992675,15018076.715675,546.52155718604,-0.12662643825936,14999987.714737,768.9840238713,550.02107287636,0.25140356619003,15010832.262483,769.37143751955,549.79414685056,0.12627582492813,15003875.201351,771.18639168997,548.73104455983,0.12512774055302,15011655.43611,774.89224183995,546.56035736137,0.12662643964213
44,0.63743401414156,15018089.992685,546.50471749917,0.29090341875066,-0.27745636308244,15018376.358993,546.52155718598,-0.12662643825935,13.277,-0.90875728147523,-0.27313768454538,0.63743401414156,15018389.635993,15018376.358993,546.50471749917,0.29090341875066,14999946.728991,769.01125691829,550.00512122584,0.41794430060315,15011020.626155,769.49988913427,549.71890682076,0.1255397328599,15003580.744735,769.66452148163,549.62247406865,0.29240456772685,15010826.379666,775.79956065634,546.02889892135,0.29090341874376
45,1.0907682329177,15018389.649056,546.49333295693,0.49777740657391,0.63743401419211,15019696.318615,546.50471747923,0.29090341876095,13.277,-0.44981267210634,0.63547986396037,1.0907682329177,15019709.595615,15019696.318615,546.49333295693,0.49777740657391,14999936.326029,769.02623598789,549.99634729454,0.49928446835082,15011805.46426,768.62432231542,550.23176665269,0.29241241593085,15003601.510049,769.13877787257,549.93042632675,0.49928444206841,15010980.440359,774.50652853324,546.78628741878,0.49777740656618
46,0.29758906039096,15019709.600208,546.49299972313,0.13580612039898,1.0907682328895,15019353.921027,546.4933329732,0.49777740657888,13.277,0.7871447382962,1.0868957418025,0.29758906039096,15019367.198027,15019353.921027,546.49299972313,0.13580612039898,14999999.660323,769.14569343224,549.92637556478,0.49928069273739,15011596.561765,769.93002047228,549.46695907563,0.49928069253027,15003993.819265,769.07468841486,549.96796647537,0.13731173686329,15011837.358589,774.92348521042,546.54205667959,0.13580612073035
47,-0.17323852780266,15019367.198371,546.49293508034,-0.079058178359839,0.29758906039113,15018187.878381,546.49299972562,0.1358061203998,13.277,0.46727620959974,0.29875321398659,-0.17323852780266,15018201.155381,15018187.878381,546.49293508034,-0.079058178359839,14999989.228652,769.15223317291,549.92254493732,0.21486935044361,15010896.722353,769.51175971394,549.71195367525,0.13731104213655,15003857.730993,770.79753913438,548.95881341997,0.077558308071036,15011605.510192,774.82530419929,546.59956582199,0.07905818788471
48,0.60655601035388,15018201.155358,546.49517446587,0.27680591849734,-0.1732385278028,15018448.774367,546.49293508001,-0.079058178359849,13.277,-0.77427475622326,-0.16926497974336,0.60655601035388,15018462.051367,15018448.774367,546.49517446587,0.27680591849734,14999954.743701,769.05154913694,549.98152021671,0.35609477689941,15011061.1925,769.60840507817,549.655344032,0.077786718329058,15003597.721337,769.43394874979,549.75753114249,0.27830805853532,15010889.421465,775.70578203052,546.08382938381,0.27680591856151
49,0.99949592849216,15018462.035863,546.50437905242,0.45613594410854,0.60655601037073,15019575.336669,546.49517449983,0.27680591852574,13.277,-0.38992404522011,0.60490240816203,0.99949592849216,15019588.613669,15019575.336669,546.50437905242,0.45613594410854,14999945.022254,769.1361536513,549.93196345407,0.4576431097525,15011731.605991,768.70192495744,550.18631120933,0.27831427550589,15003624.709188,769.13712454146,549.93139475896,0.45764309876562,15011028.155061,774.50300976213,546.78834852517,0.45613594418651
50,0.31858756469105,15019588.606995,546.50875263915,0.14539392864401,0.99949592849392,15019286.303762,546.5043790537,0.45613594411063,13.277,0.6758464845047,0.99616120553387,0.31858756469105,15019299.580762,15019286.303762,546.50875263915,0.14539392864401,14999995.33671,769.31690888786,549.82608678282,0.45763947288468,15011554.405677,769.86448664093,549.50534526045,0.45763947261313,15003953.707193,769.11865258496,549.94221463507,0.146899810319,15011756.706297,774.84268442269,546.58938542427,0.14539392856143
51,-0.082849669068878,15019299.580521,546.5086654765,-0.037810127873338,0.3185875646905,15018283.786288,546.50875263961,0.1453939286439,13.277,0.39850727801421,0.31961342018711,-0.082849669068878,15018297.063288,15018283.786288,546.5086654765,-0.037810127873338,14999990.59621,769.3324732404,549.81697002433,0.18320822012677,15010952.782427,769.51088489075,549.71246609951,0.14689884374787,15003843.034407,770.54443220662,549.10706981073,0.036309376212937,15011563.473045,774.78985360031,546.62033087138,0.037810133563568
52,0.58311137444067,15018297.063412,546.51666425793,0.26611939890348,-0.082849669068837,15018509.42002,546.50866547664,-0.037810127873331,13.277,-0.6610550538732,-0.079206754454785,0.58311137444067,15018522.69702,15018509.42002,546.51666425793,0.26611939890348,14999961.515214,769.10484371276,549.95030312784,0.30402418531871,15011095.56632,769.56567271611,549.68037434557,0.03640195174614,15003614.246269,769.30498419228,549.83307162651,0.26762223366037,15010944.97173,775.65303854689,546.11472367259,0.26611939947026
53,0.9244155552045,15018522.674976,546.52456973015,0.42189058049309,0.58311137439903,15019471.670584,546.51666432395,0.26611939892318,13.277,-0.33870085601465,0.58164208443946,0.9244155552045,15019484.947584,15019471.670584,546.52456973015,0.42189058049309,14999951.477411,769.23813657276,549.8722273576,0.42339769544529,15011668.226046,768.65876642438,550.21159115089,0.26762727719669,15003643.361575,769.1861124514,549.90270028275,0.42339766371626,15011067.894331,774.52071579566,546.77797728544,0.42189058049156
54,0.34125020011445,15019484.947044,546.52807412682,0.15574311325265,0.92441555518174,15019227.559863,546.52456973865,0.4218905804906,13.277,0.57889368030201,0.92148130462191,0.34125020011445,15019240.836863,15019227.559863,546.52807412682,0.15574311325265,14999991.544613,769.40438739369,549.77484659094,0.42339444614236,15011517.609235,769.74966749573,549.57260012466,0.42339444616257,15003920.099886,769.19758540386,549.89598004582,0.15724907277372,15011688.129845,774.78810574894,546.62135466847,0.15574311325216
55,0.0011304616444721,15019240.837072,546.47245982798,0.00051586796884548,0.34125020011479,15018366.277724,546.52807412657,0.15574311325272,13.277,0.33768247810834,0.34211121216998,0.0011304616444721,15018379.554724,15018366.277724,546.47245982798,0.00051586796884548,14999991.526093,769.41219620407,549.77027261087,0.15724815681398,15011000.805263,769.46679348138,549.73829246971,0.15724815681387,15003830.144972,769.1991173308,549.89508272562,0.0020173446419226,15011526.907058,774.92832342798,546.53922271262,0.00051586671288519
