"BP_Line: Position[Y] (m)","BP_Line: Temperature (C)"
0.1215,255.69201475784314
0.1218,255.67213728358854
0.12209999999999999,255.67213728358854
0.12239999999999998,255.67213728358854
0.12269999999999999,255.6499337539725
0.12299999999999998,255.6499337539725
0.12329999999999999,255.6499337539725
0.12359999999999999,255.6499337539725
0.12389999999999998,255.62534901697052
0.12419999999999999,255.62534901697052
0.12449999999999999,255.62534901697052
0.1248,255.59864033366773
0.1251,255.59864033366773
0.12539999999999998,255.59864033366773
0.12569999999999998,255.57013596071454
0.126,255.57013596071454
0.1263,255.57013596071454
0.1266,255.57013596071454
0.12689999999999999,255.5400666918913
0.12719999999999998,255.5400666918913
0.1275,255.5400666918913
0.1278,255.50872093471935
0.1281,255.50872093471935
0.1284,255.50872093471935
0.12869999999999998,255.4764907495753
0.129,255.4764907495753
0.1293,255.4764907495753
0.1296,255.4764907495753
0.1299,255.44366882124064
0.13019999999999998,255.44366882124064
0.1305,255.44366882124064
0.1308,255.41042577465407
0.1311,255.41042577465407
0.1314,255.41042577465407
0.13169999999999998,255.3769619400191
0.132,255.3769619400191
0.1323,255.3769619400191
0.1326,255.3769619400191
0.1329,255.34362008539426
0.13319999999999999,255.34362008539426
0.1335,255.34362008539426
0.1338,255.3109501734972
0.1341,255.3109501734972
0.1344,255.3109501734972
0.1347,255.2796884206159
0.135,255.2796884206159
0.1353,255.2796884206159
0.1356,255.2796884206159
0.1359,255.2505734593101
0.1362,255.2505734593101
0.1365,255.2505734593101
0.1368,255.22413663066197
0.1371,255.22413663066197
0.1374,255.22413663066197
0.1377,255.2005483594004
0.138,255.2005483594004
0.1383,255.2005483594004
0.1386,255.2005483594004
0.1389,255.17957838361053
0.1392,255.17957838361053
0.1395,255.17957838361053
0.1398,255.16064034492024
0.1401,255.16064034492024
0.1404,255.16064034492024
0.1407,255.1429204877071
0.141,255.1429204877071
0.14129999999999998,255.1429204877071
0.14159999999999998,255.1429204877071
0.1419,255.12536789011654
0.1422,255.12536789011654
0.1425,255.12536789011654
0.14279999999999998,255.10682963044496
0.14309999999999998,255.10682963044496
0.1434,255.10682963044496
0.1437,255.08609402817672
0.144,255.08609402817672
0.14429999999999998,255.08609402817672
0.14459999999999998,255.08609402817672
0.1449,255.061962417735
0.1452,255.061962417735
0.1455,255.061962417735
0.14579999999999999,255.03303090387817
0.14609999999999998,255.03303090387817
0.1464,255.03303090387817
0.1467,254.99785686165296
0.147,254.99785686165296
0.1473,254.99785686165296
0.14759999999999998,254.99785686165296
0.1479,254.96621282894546
0.1482,254.96621282894546
0.1485,254.93665793279308
0.1488,254.93665793279308
0.14909999999999998,254.90114687412984
0.1494,254.90114687412984
0.1497,254.90114687412984
