time,SAM_dudt,coupled_nekdP,dP,inlet_P,inlet_V,nekRS_accelGradPres,nekRS_posGradPres,outlet_P,outlet_V
0,0,7.6713128848925,7.6713128848925,4.449913001598,0,0,7.6713128848925,-3.2213998832945,0.21212999810534
0.01,0.0043049148517476,-19397.041386404,-19392.74697124,-19392.74697124,0.017689885817434,4.2944151644242,-19392.74697124,0,0.034509305137719
0.02,4.8668202458471,-191.46131753463,4663.4887537329,4663.4887537329,0.066358088275906,4854.9500712675,4663.4887537329,0,0.070153475643877
0.03,0.053677978893789,55.339209243795,108.88626754706,108.88626754706,0.066894868064843,53.547058303267,108.88626754706,0,0.070842181543894
0.04,-0.0081717492544167,-21.54243354904,-29.694251907025,-29.694251907025,0.066813150572299,-8.1518183579852,-29.694251907025,0,0.070309865984451
0.05,0.011093970582465,-1.611108687783,9.4558037004317,9.4558037004317,0.066924090278124,11.066912388215,9.4558037004317,0,0.070123936368293
0.06,0.0060980212104003,-3.3019010220159,2.7812471146522,2.7812471146522,0.066985070490228,6.0831481366682,2.7812471146522,0,0.069890562661253
0.07,0.0065222923585545,-3.4579605778442,3.0484239096478,3.0484239096478,0.067050293413813,6.506384487492,3.0484239096478,0,0.069684841214007
0.08,0.006559091841675,-2.4209571370969,4.1221370795762,4.1221370795762,0.06711588433223,6.5430942166731,4.1221370795762,0,0.069502278577665
0.09,0.0062980556122097,-2.31677818688,3.9659164676915,3.9659164676915,0.067178864888352,6.2826946545715,3.9659164676915,0,0.069338149189403
0.1,0.0062709798244395,-2.0603919672099,4.1952929374378,4.1952929374378,0.067241574686597,6.2556849046477,4.1952929374378,0,0.069196234208322
0.11,0.0062058664463988,-1.7765957300598,4.4141346080762,4.4141346080762,0.067303633351061,6.190730338136,4.4141346080762,0,0.069074468476848
0.12,0.0061338404990396,-1.5251485191199,4.5937315429426,4.5937315429426,0.067364971756051,6.1188800620625,4.5937315429426,0,0.068971008021646
0.13,0.0060699071465567,-1.2987773534395,4.7563252895867,4.7563252895867,0.067425670827517,6.0551026430262,4.7563252895867,0,0.068883712216105
0.14,0.0060122977765198,-1.0949432601893,4.9026905220535,4.9026905220535,0.067485793805282,5.9976337822429,4.9026905220535,0,0.06881048518395
0.15,0.0059604824012946,-0.91024769473564,5.0356970899822,5.0356970899822,0.067545398629295,5.9459447847178,5.0356970899822,0,0.068749926625553
0.16,0.0059130055666101,-0.74294906129033,5.1556346847428,5.1556346847428,0.067604528684961,5.8985837460332,5.1556346847428,0,0.068700598120527
0.17,0.0058702771352392,-0.59132172452545,5.2646378047809,5.2646378047809,0.067663231456313,5.8559595293064,5.2646378047809,0,0.068661521232615
0.18,0.0058316495530175,-0.45249279247383,5.3649333672839,5.3649333672839,0.067721547951843,5.8174261597577,5.3649333672839,0,0.068631441130625
0.19,0.0057954313699898,-0.32627288877265,5.4550234241058,5.4550234241058,0.067779502265543,5.7812963128784,5.4550234241058,0,0.06860918800512
0.2,0.0057632848694963,-0.21096111387384,5.5382671038258,5.5382671038258,0.067837135114238,5.7492282176996,5.5382671038258,0,0.068593939846465
0.21,0.0057335454776986,-0.10462906814916,5.6149322921293,5.6149322921293,0.067894470569015,5.7195613602784,5.6149322921293,0,0.068584960353003
0.22,0.0057060539798065,-0.0070964060907777,5.685040508059,5.685040508059,0.067951531108813,5.6921369141498,5.685040508059,0,0.068581581457806
