time,SAM_dudt,coupled_nekdP,dP_over,dt,du,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_in,p_out,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,toNekRS_velocity,u,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,junction1:pressure,junction1:rho,junction1:temperature,junction1:velocity,junction2:pressure,junction2:rho,junction2:temperature,junction2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0,0,25,24.962361322069,1,0,0.13825986203028,0.13825986197732,0.13825986196044,-7.1177662115913e-11,24.819581971465,-0.14277935060354,-0.15532562577218,-0.16787196510546,24.832128110083,24.819581971465,-0.14277935060354,-0.15532553703035,-4.5347668493561e-10,0.017646836668917,0.017646836668917,-9.0847810772505e-12,-0.15532494541907,997.561,0.99945252277606,0.017646836676262,24.819582483968,997.561,0.99945440933311,0.01764683666903,-0.14277867466494,997.561,0.9993674884927,0.017646836664512,24.832128787289,25,997.561,0.99943870819777,0.01764683667115
0.01,0.0043049148517476,7.6713128848925,11.965709293918,0.01,4.3049148517476e-05,0.13859714820385,0.13859714448545,0.13859715108996,5.5206903375209e-09,16.15443702906,4.1887277351417,-0.15608036118633,-4.5008225592257,20.499171196005,16.15443702906,4.1887277351417,-0.15608046060059,7.1197936466627e-06,0.017689885817434,0.017689885817434,7.0463487589679e-10,-0.15607642131373,997.561,0.99876982144897,0.017689886649292,16.154442282732,997.561,0.99454035723904,0.017689885817277,4.1887317869861,997.561,0.99500780260335,0.017689885425024,20.499180836712,25,997.561,0.9999604889554,0.017689886296525
0.02,4.8668202458471,-19397.041386404,-14542.091313734,0.01,0.048668202458471,0.51990395181655,0.51990395209279,0.51990395179392,2.2295328971808e-09,-9688.5905988019,4853.500714932,-2.1963000736437,-4857.8934752646,-4832.8936950132,-9688.5905988019,4853.500714932,-2.1963152480058,-4.1926429092004e-06,0.066358088275906,0.066358088275906,2.8456706322316e-10,-2.1963282366599,997.561,2.5912394404092,0.066358088583684,-9688.5907136714,997.561,-1.6799821847389,0.066358088325961,4853.5007768309,997.561,0.06826303161564,0.066358088243998,-4832.8935139439,25,997.561,1.0043889740322,0.066358088326199
0.03,0.053677978893789,-191.46131753463,-137.91426803871,0.01,0.00053677978893789,0.52410953115896,0.52410952734252,0.52410952696834,-2.1418805690189e-09,-85.841505992611,52.072762046104,-2.2320102794543,-56.536827061822,-31.536823810928,-85.841505992611,52.072762046104,-2.2320096779066,-5.5659319828428e-06,0.066894868064843,0.066894868064843,-2.733795334759e-10,-2.2320101011036,997.561,1.2582348973207,0.066894868267831,-85.841506298454,997.561,0.90227213835414,0.06689486847485,52.072762221046,997.561,1.0894377420525,0.066894868208389,-31.536826135934,25,997.561,0.8738581624478,0.066894868155789
0.04,-0.0081717492544167,55.339209243795,47.187377046809,0.01,-8.1717492544167e-05,0.52346928427632,0.52346928515905,0.52346928493592,-1.0126770981281e-10,37.56504137563,-9.6223356711792,-2.2265532718805,5.1692559688629,30.169257461749,37.56504137563,-9.6223356711792,-2.226552133378,2.5981973503217e-06,0.066813150572299,0.066813150572299,-1.2925332843128e-11,-2.2265520738532,997.561,1.2179477490057,0.066813150439575,37.565041404795,997.561,0.893076925083,0.066813150783245,-9.6223356021365,997.561,1.0971554342487,0.066813150745722,30.169257090376,25,997.561,0.83009070409142,0.066813150435413
0.05,0.011093970582465,-21.54243354904,-10.475527267211,0.01,0.00011093970582465,0.52433847953057,0.52433847824463,0.52433847612475,4.5798231666949e-10,-0.88431598176843,9.5912112854431,-2.233955269713,-14.059142366215,10.94085889444,-0.88431598176843,9.5912112854431,-2.2339556912312,7.1213519432443e-07,0.066924090278124,0.066924090278124,5.8454702788898e-11,-2.2339542817451,997.561,1.1726591152649,0.06692409006754,-0.8843159501556,997.561,0.90272810743967,0.066924089925253,9.5912125867847,997.561,1.0883220453648,0.0669240903617,10.940858985891,25,997.561,0.79973992361786,0.066924090344295
0.06,0.0060980212104003,-1.611108687783,4.4720350801572,0.01,6.0980212104003e-05,0.52481625598698,0.52481624748266,0.52481624176295,-2.6334868054466e-09,9.0766181672333,4.6045830870761,-2.2380327466363,-9.0806885185941,15.919309942182,9.0766181672333,4.6045830870761,-2.2380312203421,-3.9362762521345e-06,0.066985070490228,0.066985070490228,-3.3612583479279e-10,-2.2380318589197,997.561,1.1258978024457,0.066985070147224,9.0766203886905,997.561,0.91903807436874,0.066985070020106,4.6045831327583,997.561,1.0718459903452,0.066985069855103,15.919312083965,25,997.561,0.77732022419019,0.066985070456014
0.07,0.0065222923585545,-3.3019010220159,3.204537696301,0.01,6.5222923585545e-05,0.52532725816247,0.52532725761903,0.5253272600172,-2.8586352580919e-09,8.2273310013108,5.0227933050098,-2.2423875829715,-9.5075425975618,15.492455992336,8.2273310013108,5.0227933050098,-2.2423874532707,-2.8673695201835e-07,0.067050293413813,0.067050293413813,-3.6486272135747e-10,-2.2423875742957,997.561,1.14893478872,0.067050293672197,8.2273318911974,997.561,0.84987957450913,0.067050293160811,5.0227933433106,997.561,1.0036668166782,0.067050293227469,15.492457429478,25,997.561,0.82317684367418,0.067050293518285
0.08,0.006559091841675,-3.4579605778442,3.0850755293294,0.01,6.559091841675e-05,0.5258411463177,0.52584115093019,0.52584114627986,4.0604859405898e-09,8.1433075912755,5.0582320619461,-2.2467709129499,-9.5517044057056,15.448281151141,8.1433075912755,5.0582320619461,-2.246778951934,8.8099507976127e-06,0.06711588433223,0.06711588433223,5.1826127384514e-10,-2.2467784364717,997.561,0.98746974479484,0.067115883345477,8.1433157588216,997.561,1.0206977292061,0.067115883917585,5.0582330318468,997.561,0.97289157468083,0.067115883269959,15.448287839292,25,997.561,0.73419105342679,0.067115883216553
0.09,0.0062980556122097,-2.4209571370969,3.8617442712626,0.01,6.2980556122097e-05,0.52633458979297,0.52633459251182,0.52633459033323,-2.4888501031655e-10,8.6568097649801,4.7950654937174,-2.2509927579542,-9.2971091736475,15.702889932359,8.6568097649801,4.7950654937174,-2.2509937236459,-5.4870261815388e-06,0.067178864888352,0.067178864888352,-3.1766508830438e-11,-2.250992174131,997.561,1.0068824785706,0.067178864466675,8.6568114268999,997.561,0.94364934358859,0.067178864630151,4.7950670839104,997.561,1.0242856305097,0.067178864654261,15.702891268018,25,997.561,0.71831300834834,0.067178864599254
0.1,0.0062709798244395,-2.31677818688,3.9389046180867,0.01,6.2709798244395e-05,0.52682591283074,0.52682591275309,0.52682591260051,-5.541069755434e-12,8.7040860435161,4.7651814254294,-2.2551841924187,-9.2755456255155,15.724454295148,8.7040860435161,4.7651814254294,-2.2551843349161,3.0984662059033e-07,0.067241574686597,0.067241574686597,-7.0723600867803e-13,-2.2551835933622,997.561,1.083188738467,0.067241574712637,8.7040866611914,997.561,0.88797324012667,0.067241574684039,4.7651821563185,997.561,0.99929042306817,0.067241574658831,15.7244549531,25,997.561,0.82052251321628,0.067241574638723
0.11,0.0062058664463988,-2.0603919672099,4.1303293704921,0.01,6.2058664463988e-05,0.52731213082427,0.5273121314757,0.52731213305046,7.2534625112998e-10,8.8275386239346,4.6972092534424,-2.2593562740433,-9.215905717985,15.784094744325,8.8275386239346,4.6972092534424,-2.2593562515017,9.3059425827726e-07,0.067303633351061,0.067303633351061,9.2579774339723e-11,-2.2593555843708,997.561,1.0636921944536,0.067303633339113,8.827538671633,997.561,1.1045938883015,0.067303633279962,4.6972099330783,997.561,1.0218927253948,0.067303633516083,15.784094976706,25,997.561,0.88982108912681,0.067303633434365
0.12,0.0061338404990396,-1.7765957300598,4.3422290911168,0.01,6.1338404990396e-05,0.52779270690782,0.527792707092,0.52779270693321,-3.5225269935432e-10,8.9646838954941,4.6224548043773,-2.2634629274762,-9.1493970297734,15.850603008584,8.9646838954941,4.6224548043773,-2.2634633748759,-1.3720544843692e-06,0.067364971756051,0.067364971756051,-4.4959873117118e-11,-2.2634622293561,997.561,1.0335142341252,0.067364971732111,8.9646846883442,997.561,1.1152908921787,0.067364971754956,4.6224558540246,997.561,0.81791934489352,0.067364971762556,15.850603739504,25,997.561,0.88318275031784,0.067364971802856
0.13,0.0060699071465567,-1.5251485191199,4.5299278614294,0.01,6.0699071465567e-05,0.52826827268169,0.52826827364256,0.52826826959207,1.1948725947019e-09,9.0857236365917,4.5557957751623,-2.2675535636338,-9.0909217943572,15.909078694641,9.0857236365917,4.5557957751623,-2.2675552380978,1.9698730850327e-06,0.067425670827517,0.067425670827517,1.5250790227411e-10,-2.2675541252201,997.561,0.96749757649921,0.067425670628842,9.0857226190531,997.561,1.0680288440401,0.06742567102632,4.555796838072,997.561,0.89624016173568,0.067425670694015,15.9090776274,25,997.561,0.75975913445248,0.067425670561417
0.14,0.0060122977765198,-1.2987773534395,4.6987791773075,0.01,6.0122977765198e-05,0.5287393258162,0.5287393266003,0.52873932582881,-2.0944033901951e-11,9.194299715773,4.4955205384655,-2.2715591070463,-9.0386191270851,15.961381276207,9.194299715773,4.4955205384655,-2.2715592094275,-1.5480566515602e-06,0.067485793805282,0.067485793805282,-2.673197703008e-12,-2.2715584524772,997.561,0.94484761675568,0.067485793720146,9.194299861736,997.561,1.0502946048195,0.067485793799047,4.4955213203243,997.561,1.0088991480854,0.06748579381679,15.961381544456,25,997.561,0.86952962901242,0.067485793801246
0.15,0.0059604824012946,-1.0949432601893,4.8508415199694,0.01,5.9604824012946e-05,0.52920631116881,0.5292063199145,0.5292062932229,5.7253417993969e-10,9.2916158957607,4.4407743757913,-2.2756225267778,-8.9921309651518,16.00787838615,9.2916158957607,4.4407743757913,-2.2756042457218,7.5564807021304e-07,0.067545398629295,0.067545398629295,7.3075562323539e-11,-2.2756042553162,997.561,0.70762357541898,0.06754539718003,9.2916225923939,997.561,1.0086551216322,0.067545397257119,4.4407749609928,997.561,0.75146355660263,0.067545394889329,16.007891876121,25,997.561,0.57395586814945,0.067545397144069
0.16,0.0059130055666101,-0.91024769473564,4.9883512833977,0.01,5.9130055666101e-05,0.52966958509045,0.52966959350219,0.52966958885528,1.3895807723664e-09,9.3793162343183,4.3909649509206,-2.2795832937897,-8.9500272839425,16.049973698487,9.3793162343183,4.3909649509206,-2.2795793403979,1.0403011601047e-06,0.067604528684961,0.067604528684961,1.7735953571427e-10,-2.2795822365391,997.561,1.0248617420924,0.06760452824985,9.3793171751092,997.561,1.3124479526103,0.067604528497246,4.3909622815433,997.561,0.78045523617089,0.067604528798893,16.049974077831,25,997.561,1.1390654528342,0.067604527933282
0.17,0.0058702771352392,-0.74294906129033,5.1130612266287,0.01,5.8702771352392e-05,0.53012951896103,0.53012951939243,0.5301295185017,-5.7811761709378e-10,9.4584444132395,4.3453831866108,-2.2835812767972,-8.912559372228,16.087440225694,9.4584444132395,4.3453831866108,-2.2835817314844,-2.5053798426509e-06,0.067663231456313,0.067663231456313,-7.3788205907153e-11,-2.283580917157,997.561,0.92891581121717,0.067663231313599,9.4584450743833,997.561,1.3705179264874,0.067663231409233,4.3453840238975,997.561,0.57765609614653,0.067663231356807,16.087440994932,25,997.561,0.9912751233024,0.06766323141889
0.18,0.0058316495530175,-0.59132172452545,5.2257376573369,0.01,5.8316495530175e-05,0.53058639535794,0.53058641887954,0.53058642339099,-8.5955479880016e-09,9.5297426232634,4.3040049659265,-2.2875231285293,-8.8789472603007,16.121082846617,9.5297426232634,4.3040049659265,-2.2874873657209,-1.0208178324461e-05,0.067721547951843,0.067721547951843,-1.0970952035883e-09,-2.2875021505577,997.561,0.8115408566171,0.067721543123944,9.529737764776,997.561,1.0017740869196,0.067721542897996,4.303985100925,997.561,0.79803309170621,0.067721547892556,16.121072868152,25,997.561,0.84837115056297,0.067721544185908
0.19,0.0057954313699898,-0.45249279247383,5.329447478334,0.01,5.7954313699898e-05,0.53104048066753,0.53104048073569,0.53104048033187,-2.6112518423467e-10,9.5949381412792,4.2654906629452,-2.2914267043685,-8.8480544883181,16.151945304772,9.5949381412792,4.2654906629452,-2.291426397967,1.0611695918997e-05,0.067779502265543,0.067779502265543,-3.3328786897573e-11,-2.2914263207761,997.561,1.1750273174054,0.067779502169935,9.5949389131301,997.561,1.0344041367213,0.067779502284915,4.2654907807335,997.561,1.03729848869,0.067779502323441,16.151945908875,25,997.561,1.0532806914281,0.067779502305164
0.2,0.0057632848694963,-0.32627288877265,5.4229106862682,0.01,5.7632848694963e-05,0.5314920240172,0.53149202397006,0.53149202383236,-9.76873934755e-12,9.6533199984374,4.2304093121692,-2.2952878569741,-8.8209858862103,16.179014702242,9.6533199984374,4.2304093121692,-2.2952878843392,3.1996868310991e-07,0.067837135114238,0.067837135114238,-1.2468358152687e-12,-2.295287493092,997.561,1.208887359577,0.06783713503389,9.6533195480376,997.561,1.1766302383527,0.067837135094989,4.230409694104,997.561,0.96959944775031,0.067837135064248,16.179014431862,25,997.561,1.3230721172497,0.067837135072324
0.21,0.0057335454776986,-0.21096111387384,5.5085513660633,0.01,5.7335454776986e-05,0.53194123693912,0.53194123717539,0.53194123782557,-1.4931233495092e-09,9.7065277797154,4.1979764136521,-2.2991720813724,-8.796335557703,16.203665340895,9.7065277797154,4.1979764136521,-2.2991720405419,-1.8886689595649e-06,0.067894470569015,0.067894470569015,-1.905752218938e-10,-2.299171863335,997.561,0.90273005701481,0.067894470488838,9.7065269322827,997.561,1.0974258441644,0.067894470276981,4.1979770982164,997.561,0.70549224779394,0.067894470429117,16.203664605746,25,997.561,0.91560378529002,0.06789447066885
0.22,0.0057060539798065,-0.10462906814916,5.5874597576154,0.01,5.7060539798065e-05,0.5323882963279,0.5323882964702,0.53238829817405,-2.3793194774999e-10,9.755262097583,4.1678023399675,-2.3030519039328,-8.7738843340797,16.226118562095,9.755262097583,4.1678023399675,-2.3030490198611,1.5981805902625e-06,0.067951531108813,0.067951531108813,-3.0368511585452e-11,-2.3030494083776,997.561,1.239335043404,0.067951531537747,9.7552619112257,997.561,1.0219381202883,0.067951531094798,4.1678018800163,997.561,1.0925749918342,0.067951531109654,16.226118260892,25,997.561,1.1793858602114,0.067951530410177
0.23,0.0056806912383064,-0.0070964060907777,5.6597551610429,0.01,5.6806912383064e-05,0.53283336859928,0.53283336863881,0.53283336859575,3.8972595325731e-10,9.7995973672485,4.1398422062056,-2.3069000709544,-8.753644531773,16.246355654415,9.7995973672485,4.1398422062056,-2.3069000723632,7.9915518702604e-07,0.068008338021196,0.068008338021196,4.974278249965e-11,-2.306899399929,997.561,1.2746182523275,0.068008337957975,9.7995980250533,997.561,1.1180890169459,0.068008338097772,4.1398428462809,997.561,0.82083340201465,0.068008338063494,16.246356153417,25,997.561,1.2671687941235,0.068008338004273
0.24,0.0056572926534978,0.082873715223312,5.7264354530407,0.01,5.6572926534978e-05,0.5332766079074,0.53327660756946,0.53327660797044,7.9813146163069e-10,9.840177975397,4.1137425223563,-2.3107558342707,-8.735292417889,16.264735761763,9.840177975397,4.1137425223563,-2.3107647342842,5.199993088523e-07,0.068064910947731,0.068064910947731,1.0186973531068e-10,-2.3107452435613,997.561,1.3172010932096,0.068064912180365,9.8401611938168,997.561,0.83345879056984,0.068064910984254,4.1137592540195,997.561,1.3518367141834,0.068064912164669,16.26471962551,25,997.561,1.2138701882862,0.068064910785985
0.25,0.0056356621679313,0.16615211446856,5.7879123740836,0.01,5.6356621679313e-05,0.53371815103891,0.5337181517896,0.53371814824712,-1.780545151329e-09,9.8774041010875,4.0894917270039,-2.314577650668,-8.7186036155285,16.281397602556,9.8774041010875,4.0894917270039,-2.3145777576926,-3.2833032601412e-06,0.068121267569411,0.068121267569411,-2.2726038502981e-10,-2.3145762765384,997.561,1.1996005528253,0.068121267296865,9.8774041655985,997.561,1.1081492539967,0.068121267493846,4.0894928190395,997.561,0.93375941976001,0.068121267420874,16.281397867468,25,997.561,1.1667273209127,0.068121267393854
0.26,0.005615336821517,0.24353305728498,5.8451689372867,0.01,5.615336821517e-05,0.5341581034541,0.53415810355459,0.53415810337639,1.2558877338671e-09,9.9117270270836,4.0665580897969,-2.3183900692751,-8.7033278119338,16.296670675548,9.9117270270836,4.0665580897969,-2.3183916513136,3.8661756312979e-06,0.068177420937626,0.068177420937626,1.6029558685429e-10,-2.3183903598461,997.561,0.86391443577674,0.068177420934801,9.9117279741508,997.561,0.83052442303638,0.068177420915524,4.0665593905353,997.561,1.0158386981476,0.068177420882709,16.296671721318,25,997.561,0.89456781069232,0.068177420914678
0.27,0.005596444442918,0.31570119608192,5.898455443582,0.01,5.596444442918e-05,0.53459657353117,0.53459657513494,0.5345965755571,8.0047840642956e-10,9.9434566553259,4.045001211744,-2.3221923832766,-8.6893728704865,16.310627580823,9.9434566553259,4.045001211744,-2.3221922565326,-5.7986545540183e-07,0.068233385382055,0.068233385382055,1.0216928827525e-10,-2.3221916324236,997.561,1.081915268446,0.06823338539086,9.9434570043613,997.561,0.68564501217027,0.068233385446207,4.0450017396904,997.561,1.3156275905225,0.068233385283846,16.310627957875,25,997.561,0.92530686878794,0.068233385234313
