time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,SAM_dudt,SAM_velocity,coupled_nekdP,dP_overlap,dt,du,fromNekRS_temperature,mFlow_deadend,mFlow_out2,mFlow_out6,p_in,p_inlet_interface,p_out,toNekRS_temperature,toNekRS_velocity,u,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity,junction7toOverlap:pressure,junction7toOverlap:rho,junction7toOverlap:temperature,junction7toOverlap:velocity
0,0.49666506876521,15018819.450293,548.06507512203,0.22744300724839,0.49666535753942,15018819.450305,548.06506920091,0.22744313651284,0,0.22744300724839,10.625,15.087358238176,1,0,548.06507512203,2.8080302351792e-07,0.49666535946779,0.49666507662416,15018834.537652,15018819.450305,15018819.450293,548.06506796374,0.22744300724839,0.22744300724839,14999979.890676,767.21416523744,551.05776063332,0.22895777967683,15011269.398991,767.21415002468,551.05776954413,0.22895777967687,15003733.851522,767.21416613967,551.05776010484,0.22895765034019,15011271.800073,772.3233754671,548.06506076934,0.22744300724773,15018834.537652,772.32336318464,548.06506796374,0.22744300724881
0.0001,0.49645490264868,15018819.450423,548.06507062948,0.22734676143223,0.4966650687634,15024862.860111,548.06507512507,0.22744300724909,-0.96245804282136,0.22734676143223,8.2682138631569,-1043.7863334566,0.0001,-9.6245804282136e-05,548.06507512203,0.00020895955409908,0.49750934612527,0.49645490067663,15017775.66409,15024862.860111,15018819.450423,548.06507245013,0.22734676144411,0.22734676144411,15000053.600198,767.21415524005,551.05776648925,0.22934685213595,15015820.672542,767.21413996666,551.05777543558,0.22934685213949,15002683.765288,767.21415650299,551.05776574949,0.22925060628674,15009469.59368,772.32336771105,548.06506531242,0.22734676146027,15017775.664171,772.32335552521,548.06507245022,0.22734676148955
0.0002,0.5011099300754,15024862.859137,548.05914337004,0.22947547995678,0.4964548977075,15015263.1668,548.06507512508,0.22734676142873,21.287180508096,0.22947547995678,-50757.168728512,-48729.541182708,0.0001,0.0021287180508096,548.06507512203,-0.0046285869138264,0.49730056574121,0.50109679545018,14976133.317954,15015263.1668,15024862.859137,548.07100011774,0.22947547949492,0.22947547949492,14998271.621198,767.20355467162,551.06397573065,0.23137931366976,15008453.91156,767.21414003062,551.05777539812,0.22925060639831,14993859.559513,767.20375040898,551.06386107826,0.23137932574925,14985011.266366,772.313154075,548.07104790969,0.22947547805251,14976133.31639,772.31323565171,548.07100012646,0.22947547533773
0.0003,0.50149942443441,15015263.167315,548.06478667563,0.22965670765344,0.50110335951006,15061198.26658,548.06507512511,0.22947547995145,1.8122811039023,0.22965670765344,-290.08116983152,1575.6081352141,0.0001,0.00018122811039023,548.06507512203,-0.00039405166045536,0.50191827664615,0.50149879229445,15016838.77545,15061198.26658,15015263.167315,548.06535681289,0.22965670760531,0.22965670760531,15001474.317217,767.21325351275,551.05829467248,0.23156055702024,15037261.828223,767.21413955858,551.05777567461,0.23137932774355,15004532.954254,767.21346367494,551.0581715708,0.23156055653252,15010675.814354,772.32278421351,548.06540709381,0.22965671163781,15016838.775807,772.32287004795,548.06535681662,0.22965670810687
0.0004,0.49851861967376,15061198.266536,548.06530617367,0.22829193971696,0.50149910467148,15023486.724607,548.06507512269,0.22965670765331,-13.647678840912,0.22829193971696,50.258559804177,-14896.031597421,0.0001,-0.0013647678840912,548.06507512203,0.0029630539095373,0.50231140376296,0.4985191363665,15046302.234939,15023486.724607,15061198.266536,548.0648373047,0.22829193972122,0.22829193972122,15001166.093519,767.21415447965,551.05776693465,0.23156055320611,15014541.452353,767.21413879061,551.05777612444,0.23156055320474,15010155.587876,767.2143625473,551.05764505984,0.23019578410094,15028199.114777,772.32367401841,548.06488589408,0.22829193971069,15046302.235008,772.32375697148,548.06483730465,0.22829193971999
0.0005,0.49810764989191,15023486.724382,548.06530258848,0.22810373814102,0.49851887429403,14991704.739844,548.06507512268,0.2282919397202,-1.8820160669963,0.22810373814102,93.411341347861,-1931.361543078,0.0001,-0.00018820160669963,548.06507512203,0.00040860801587533,0.49935088836419,0.49810815820057,15021555.362838,14991704.739844,15023486.724382,548.06484088613,0.22810373811452,0.22810373811452,14999076.538922,767.21415351682,551.05776749862,0.23019578663157,14994660.125568,767.21413771314,551.05777675557,0.23019578670591,15003552.44123,767.21436030334,551.05764637423,0.23000758235695,15012539.137572,772.32367162865,548.06488729387,0.22810374164944,15021555.363539,772.32375087432,548.06484087603,0.22810373770823
0.0006,0.50001353786792,14991704.739849,548.06286675981,0.22897528881117,0.49810790034859,15014391.471292,548.06507512186,0.22810373814104,8.7155069312306,0.22897528881117,-18.219442472495,9532.4172949288,0.0001,0.00087155069312306,548.06507512203,-0.0018950564570944,0.4989426329902,0.50000866346793,15001237.157144,15014391.471292,14991704.739849,548.06727686951,0.22897528880764,0.22897528880764,14999166.125837,767.20980301209,551.06031578972,0.23087913291294,15008290.026694,767.21413643579,551.05777750377,0.23000758414248,14999576.672015,767.21008759259,551.06014909781,0.23087913294777,15000405.684197,772.31947708625,548.06734423064,0.22897528886081,15001237.157161,772.31959208664,548.06727686961,0.22897528890482
0.0007,0.50037610211503,15014391.470803,548.06491934757,0.22914236049434,0.50001109701616,15036099.102313,548.06507512237,0.22897528881132,1.6707168647484,0.22914236049434,-46.704068786173,1765.9540983401,0.0001,0.00016707168647484,548.06507512203,-0.00036326829009911,0.50083323872707,0.50037576483824,15016157.424901,15036099.102313,15014391.470803,548.06522427604,0.22914236049412,0.22914236049412,15000520.267648,767.21331781072,551.0582570102,0.23104620447536,15021839.975489,767.21413488721,551.05777841085,0.23087913502813,15003633.236705,767.21361509871,551.05808287492,0.23104620441286,15009885.102596,772.32297832602,548.06529339317,0.22914236044204,15016157.425298,772.32309632289,548.06522427697,0.22914236042383
0.0008,0.49916609109371,15036099.102314,548.06539734351,0.22858848926632,0.50037592981935,15022581.601835,548.06507512135,0.22914236049576,-5.5387121967407,0.22858848926632,20.171413001219,-6045.6568878442,0.0001,-0.00055387121967407,548.06507512203,0.0012025171823161,0.50119565742684,0.49916680960495,15030053.445426,15022581.601835,15036099.102314,548.06474618605,0.22858848927444,0.22858848927444,15000532.921738,767.21414929598,551.05776997096,0.23104620699204,15013745.322329,767.21413308625,551.05777946575,0.2310462069851,15006411.601419,767.21444397699,551.05759736272,0.23049233314595,15018213.086315,772.32379885121,548.06481277376,0.22858848930794,15030053.445174,772.32391251772,548.06474619404,0.22858848933172
0.0009,0.49886762684747,15022581.601856,548.06539210868,0.2284518076849,0.49916644663456,15007861.623905,548.06507512268,0.22858848926597,-1.3668158970434,0.2284518076849,44.659095233532,-1435.5699232984,0.0001,-0.00013668158970434,548.06507512203,0.00029675630783515,0.49999417449782,0.49886833329725,15021146.031932,15007861.623905,15022581.601856,548.06475148286,0.22845180768474,0.22845180768474,14999659.379312,767.2141473243,551.05777112587,0.2304923359373,15004574.964399,767.21413101972,551.05778067621,0.2304923359319,15003937.622285,767.21443968205,551.05759987847,0.23035565136298,15012527.719534,772.32379423185,548.06481547953,0.22845180769866,15021146.031878,772.32390348578,548.06475148447,0.22845180768824
