time,SAM_dudt,coupled_nekdP,dP,inlet_P,inlet_V,nekRS_accelGradPres,nekRS_posGradPres,outlet_P,outlet_V
0,0,7.6713128848925,7.6713128848925,4.449913001598,0,0,7.6713128848925,-3.2213998832945,0.21212999810534
0.01,-0.00077840886712199,2120.4985220541,2119.7220117262,2119.7220117262,0.23463852443776,-0.77651032789508,2119.7220117262,0,0.23315458796712
0.02,-0.53007597233194,28.795188888674,-499.98792814675,-499.98792814675,0.22933776471444,-528.78311703542,-499.98792814675,0,0.2280762685792
0.03,-0.0058694044962421,2.6848386001336,-3.1702504185421,-3.1702504185421,0.22927907066947,-5.8550890186757,-3.1702504185421,0,0.22795527826838
0.04,0.00067341002268351,10.702191308878,11.373958884517,11.373958884517,0.2292858047697,0.67176757563818,11.373958884517,0,0.2279801338363
0.05,-0.0013343194061793,9.1610856183899,7.8300206172423,7.8300206172423,0.22927246157564,-1.3310650011477,7.8300206172423,0,0.22796264522597
0.06,-0.00094822944471384,8.7874219603255,7.8415052472273,7.8415052472273,0.22926297928119,-0.94591671309819,7.8415052472273,0,0.22795648874184
0.07,-0.00085428425780631,9.3674174412268,8.5152167827252,8.5152167827252,0.22925443643861,-0.85220065850153,8.5152167827252,0,0.22794719889835
0.08,-0.00099926469786793,8.3792847222897,7.3824572310198,7.3824572310198,0.22924444379164,-0.99682749126983,7.3824572310198,0,0.22793805071718
0.09,-0.00075131498509795,8.6537426816942,7.9042601538449,7.9042601538449,0.22923693064178,-0.7494825278493,7.9042601538449,0,0.22792686265146
0.1,-0.00081982371706035,8.7071270078243,7.8893028408099,7.8893028408099,0.22922873240461,-0.81782416701444,7.8893028408099,0,0.22792259225505
0.11,-0.00083287795957232,8.6943887702282,7.8635421999992,7.8635421999992,0.22922040362502,-0.83084657022892,7.8635421999992,0,0.22791151315339
0.12,-0.00082937441351905,8.6512731737785,7.823921604454,7.823921604454,0.22921210988088,-0.82735156932447,7.823921604454,0,0.22790495386045
0.13,-0.00081827353265174,8.6322715700675,7.8159938065619,7.8159938065619,0.22920392714556,-0.8162777635056,7.8159938065619,0,0.22789559000461
0.14,-0.00081318210874426,8.6046472579125,7.7934485003314,7.7934485003314,0.22919579532447,-0.81119875758103,7.7934485003314,0,0.22788837330484
0.15,-0.00080596283408008,8.5874122278482,7.7834151371205,7.7834151371205,0.22918773569613,-0.80399709072775,7.7834151371205,0,0.22788009242363
0.16,-0.00080135492528943,8.5697865655027,7.770386144876,7.770386144876,0.22917972214688,-0.79940042062665,7.770386144876,0,0.22787340744354
0.17,-0.00079662583895579,8.5523606185211,7.7576777499866,7.7576777499866,0.22917175588849,-0.79468286853458,7.7576777499866,0,0.22786469954684
0.18,-0.00079197448068224,8.5387495518453,7.7487066969214,7.7487066969214,0.22916383614368,-0.79004285492386,7.7487066969214,0,0.22785671533079
0.19,-0.00078825718838327,8.5293430896435,7.7430084605427,7.7430084605427,0.2291559535718,-0.7863346291008,7.7430084605427,0,0.22784884614787
0.2,-0.00078561816279077,8.5183521539401,7.7346501138484,7.7346501138484,0.22914809739017,-0.78370204009172,7.7346501138484,0,0.22784112748006
0.21,-0.00078256128737964,8.5073210715373,7.7266684511376,7.7266684511376,0.22914027177729,-0.78065262039972,7.7266684511376,0,0.22783384760324
0.22,-0.000779502988979,8.4998164479336,7.7222146667448,7.7222146667448,0.2291324767474,-0.77760178118888,7.7222146667448,0,0.22782614562439
0.23,-0.00077733221377219,8.4944400700875,7.7190037695847,7.7190037695847,0.22912470342527,-0.7754363005028,7.7190037695847,0,0.22781883732805
0.24,-0.00077569407152533,8.487597705956,7.7137955522711,7.7137955522711,0.22911694648455,-0.77380215368488,7.7137955522711,0,0.22781101023324
0.25,-0.00077368550161772,8.481461501683,7.7096630190037,7.7096630190037,0.22910920962953,-0.77179848267927,7.7096630190037,0,0.22780360005123
0.26,-0.00077185438737692,8.4771988185755,7.7072269840494,7.7072269840494,0.22910149108566,-0.76997183452611,7.7072269840494,0,0.2277959676757
0.27,-0.00077051241297588,8.473688517547,7.7050553843463,7.7050553843463,0.22909378596153,-0.76863313320063,7.7050553843463,0,0.2277886819869
0.28,-0.0007693354629662,8.4700716143764,7.7026125606044,7.7026125606044,0.2290860926069,-0.76745905377203,7.7026125606044,0,0.22778107658854
0.29,-0.00076813812655008,8.4656364294083,7.6993717917488,7.6993717917488,0.22907841122564,-0.76626463765942,7.6993717917488,0,0.22777379987742
0.3,-0.00076674277127153,8.4632611332322,7.6983884475798,7.6983884475798,0.22907074379792,-0.7648726856524,7.6983884475798,0,0.22776619312774
0.31,-0.00076585707156351,8.461174111794,7.697184965628,7.697184965628,0.22906308522721,-0.76398914616597,7.697184965628,0,0.22775893186988
0.32,-0.00076504977237213,8.4587259599516,7.6955421439743,7.6955421439743,0.22905543472948,-0.76318381597731,7.6955421439743,0,0.22775137594827
0.33,-0.00076414848199646,8.456393329325,7.6941086054761,7.6941086054761,0.22904779324466,-0.76228472384887,7.6941086054761,0,0.22774408269249
0.34,-0.00076327748246563,8.4554259084262,7.6940100597403,7.6940100597403,0.22904016046984,-0.7614158486859,7.6940100597403,0,0.22773654566081
0.35,-0.00076274986842984,8.4538234849319,7.6929339634311,7.6929339634311,0.22903253297115,-0.76088952150073,7.6929339634311,0,0.22772920181303
0.36,-0.00076203102150618,8.4520738362679,7.6919014084232,7.6919014084232,0.22902491266094,-0.76017242784473,7.6919014084232,0,0.22772163332444
0.37,-0.00076137285997813,8.4512399839591,7.6917241123864,7.6917241123864,0.22901729893234,-0.75951587157264,7.6917241123864,0,0.22771428075438
0.38,-0.00076084549913702,8.4504381381677,7.6914483412031,7.6914483412031,0.22900969047735,-0.75898979696462,7.6914483412031,0,0.22770675622581
0.39,-0.00076035930155482,8.4491136736542,7.6906088884358,7.6906088884358,0.22900208688433,-0.75850478521833,7.6906088884358,0,0.2276993697529
0.4,-0.0007597381277924,8.4482201819575,7.6903350554587,7.6903350554587,0.22899448950306,-0.75788512649871,7.6903350554587,0,0.22769183917107
0.41,-0.00075910097601939,8.4476760731761,7.6904265444372,7.6904265444372,0.22898689849329,-0.75724952873888,7.6904265444372,0,0.22768443552186
0.42,-0.00075891731899369,8.4470561729231,7.6899898532704,7.6899898532704,0.2289793093201,-0.75706631965266,7.6899898532704,0,0.22767689589325
0.43,-0.00075837399612644,8.4462272069049,7.689702884955,7.689702884955,0.22897172558014,-0.75652432194989,7.689702884955,0,0.22766945467987
0.44,-0.00075787958288553,8.4459066731639,7.689875558581,7.689875558581,0.22896414678431,-0.75603111458288,7.689875558581,0,0.22766191903056
0.45,-0.00075751292520354,8.4453963734501,7.6897310222711,7.6897310222711,0.22895657165506,-0.75566535117897,7.6897310222711,0,0.22765449408412
0.46,-0.00075710284362096,8.4447299991892,7.6894737294038,7.6894737294038,0.22894900062663,-0.75525626978537,7.6894737294038,0,0.22764697229092
0.47,-0.00075663116970437,8.4440953627229,7.6893096164414,7.6893096164414,0.22894143431493,-0.75478574628146,7.6893096164414,0,0.22763955795746
0.48,-0.00075623150154747,8.4436079578226,7.6892209049074,7.6892209049074,0.22893387199991,-0.75438705291519,7.6892209049074,0,0.22763205676986
0.49,-0.00075580411453002,8.443359552274,7.6893988439794,7.6893988439794,0.22892631395877,-0.75396070829468,7.6893988439794,0,0.22762464510308
0.5,-0.00075545907369801,8.4427308379979,7.6891143289807,7.6891143289807,0.22891875936803,-0.75361650901726,7.6891143289807,0,0.22761717695146
0.51,-0.0007550188013683,8.442082995474,7.6889056849622,7.6889056849622,0.22891120918002,-0.75317731051176,7.6889056849622,0,0.22760975654316
0.52,-0.0007545715608126,8.4418261802787,7.6890950195029,7.6890950195029,0.22890366346441,-0.75273116077578,7.6890950195029,0,0.22760229489857
0.53,-0.00075424590229856,8.441640041499,7.6892337449562,7.6892337449562,0.22889612100539,-0.75240629654285,7.6892337449562,0,0.22759486847525
0.54,-0.00075387529650806,8.441111033809,7.6890744391491,7.6890744391491,0.22888858225242,-0.75203659465987,7.6890744391491,0,0.22758741399644
0.55,-0.00075348187720259,8.4405427962303,7.6888986613262,7.6888986613262,0.22888104743365,-0.75164413490409,7.6888986613262,0,0.22757997432228
0.56,-0.00075305471381182,8.4400809028186,7.6888628894538,7.6888628894538,0.22887351688651,-0.75121801336483,7.6888628894538,0,0.22757250505065
0.57,-0.00075266152823605,8.4397894297452,7.6889636429765,7.6889636429765,0.22886599027123,-0.75082578676869,7.6889636429765,0,0.22756507083531
0.58,-0.00075230182523811,8.439580160918,7.6891131998317,7.6891131998317,0.22885846725298,-0.75046696108636,7.6891131998317,0,0.2275575960406
0.59,-0.00075196696728008,8.4392073927162,7.6890744728693,7.6890744728693,0.2288509475833,-0.75013291984689,7.6890744728693,0,0.22755011330076
0.6,-0.0007515967723859,8.4387915837524,7.6890279558944,7.6890279558944,0.22884343161558,-0.74976362785805,7.6890279558944,0,0.22754263224159
0.61,-0.00075121021421432,8.4387605827996,7.6893825702977,7.6893825702977,0.22883591951344,-0.74937801250185,7.6893825702977,0,0.22753513426621
