time,SAM_dudt,coupled_nekdP,dP,inlet_P,inlet_V,nekRS_accelGradPres,nekRS_posGradPres,outlet_P,outlet_V
0,0,7.6713128848925,7.6713128848925,4.449913001598,0,0,7.6713128848925,-3.2213998832945,0.21212999810534
0.01,0.0017165601008118,-5263.6881731768,-5261.9757997661,-5261.9757997661,0.16019951554932,1.7123734107259,-5261.9757997661,0,0.15967705385431
0.02,1.3223874981403,-45.939438444125,1273.2227565883,1273.2227565883,0.17342339053072,1319.1621950324,1273.2227565883,0,0.17233318810743
0.03,0.014756469904476,20.380785498913,35.101264373291,35.101264373291,0.17357095522977,14.720478874379,35.101264373291,0,0.17264100554463
0.04,-0.0018635553082264,1.1493659408914,-0.7096441559382,-0.7096441559382,0.17355231967668,-1.8590100968296,-0.7096441559382,0,0.17258643847541
0.05,0.0029560191062539,3.6607382602015,6.6095476358552,6.6095476358552,0.17358187986775,2.9488093756537,6.6095476358552,0,0.17261942930844
0.06,0.0023243518840865,4.8814809872946,7.2001637771359,7.2001637771359,0.17360512338659,2.3186827898412,7.2001637771359,0,0.17264117457765
0.07,0.0020183864916617,4.4174861580265,6.4309498050351,6.4309498050351,0.1736253072515,2.0134636470086,6.4309498050351,0,0.1726639181206
0.08,0.0021342268257674,5.1879130095545,7.3169344560938,7.3169344560938,0.17364664951976,2.1290214465393,7.3169344560938,0,0.17268530468234
0.09,0.001940441198961,5.0461691156627,6.9818775785394,6.9818775785394,0.17366605393175,1.9357084628767,6.9818775785394,0,0.17270649607382
0.1,0.0019754384603499,5.0729415936083,7.0435619595534,7.0435619595534,0.17368580831636,1.9706203659451,7.0435619595534,0,0.17272495275385
0.11,0.0019681747425893,5.1526223964214,7.1159967608135,7.1159967608135,0.17370549006378,1.9633743643921,7.1159967608135,0,0.17274618843571
0.12,0.0019474321359791,5.2303066925695,7.172989041569,7.172989041569,0.17372496438514,1.9426823489995,7.172989041569,0,0.1727655074282
0.13,0.0019274742956432,5.2953367019913,7.2181098878274,7.2181098878274,0.1737442391281,1.9227731858361,7.2181098878274,0,0.17278517193146
0.14,0.0019106612996617,5.3536773996843,7.2596785964361,7.2596785964361,0.17376334574109,1.9060011967518,7.2596785964361,0,0.17280407137944
0.15,0.0018953412544209,5.4048919168735,7.2956104339749,7.2956104339749,0.17378229915364,1.8907185171014,7.2956104339749,0,0.17282276947454
0.16,0.0018819935590358,5.4506740224513,7.3280773991966,7.3280773991966,0.17380111908923,1.8774033767454,7.3280773991966,0,0.17284129640488
0.17,0.0018699295327912,5.490783912232,7.3561526868927,7.3561526868927,0.17381981838456,1.8653687746607,7.3561526868927,0,0.1728598507315
0.18,0.001859332893614,5.526265861408,7.3810638420945,7.3810638420945,0.17383841171349,1.8547979806864,7.3810638420945,0,0.172878271276
0.19,0.001849865286685,5.5583817013975,7.4037351666482,7.4037351666482,0.17385691036636,1.8453534652507,7.4037351666482,0,0.17289644343194
0.2,0.0018412658541744,5.5867824421288,7.4235574488849,7.4235574488849,0.1738753230249,1.8367750067561,7.4235574488849,0,0.17291443417576
0.21,0.0018335850433954,5.6113004504568,7.4404133799314,7.4404133799314,0.17389365887534,1.8291129294745,7.4404133799314,0,0.17293231608209
0.22,0.0018268797251669,5.633254486631,7.4556784521482,7.4556784521482,0.17391192767259,1.8224239655172,7.4556784521482,0,0.17295014727168
0.23,0.0018208483976767,5.6533810437436,7.4697883921784,7.4697883921784,0.17393013615656,1.8164073484348,7.4697883921784,0,0.17296789725184
0.24,0.0018152183292125,5.6710428532295,7.481833864937,7.481833864937,0.17394828833986,1.8107910117075,7.481833864937,0,0.17298552483006
0.25,0.0018102292121597,5.6866550839839,7.4924691470951,7.4924691470951,0.17396639063198,1.8058140631112,7.4924691470951,0,0.173003030637
0.26,0.0018057824735462,5.7011416165024,7.5025197865956,7.5025197865956,0.17398444845671,1.8013781700933,7.5025197865956,0,0.17302047340832
0.27,0.0018015975690289,5.713785157732,7.51098863029,7.51098863029,0.1740024644324,1.797203472558,7.51098863029,0,0.17303782033419
0.28,0.0017978867084101,5.7252460487292,7.5187477114575,7.5187477114575,0.17402044329949,1.7935016627283,7.5187477114575,0,0.17305509298099
0.29,0.001794455536655,5.7361120576587,7.5261909172598,7.5261909172598,0.17403838785485,1.7900788596011,7.5261909172598,0,0.17307230511799
0.3,0.0017912538769815,5.7457647046332,7.5326497134088,7.5326497134088,0.17405630039362,1.7868850087756,7.5326497134088,0,0.17308946612749
0.31,0.0017881938390196,5.7541381043104,7.5379705385567,7.5379705385567,0.17407418233201,1.7838324342463,7.5379705385567,0,0.17310659655074
0.32,0.0017852687085623,5.7620963523666,7.5430107905488,7.5430107905488,0.1740920350191,1.7809144381821,7.5430107905488,0,0.17312371542709
0.33,0.0017833428845676,5.7695236743325,7.5485169856047,7.5485169856047,0.17410986844795,1.7789933112721,7.5485169856047,0,0.17314082823672
0.34,0.0017807017417298,5.7764428312462,7.552801441428,7.552801441428,0.17412767546536,1.7763586101818,7.552801441428,0,0.17315792668644
0.35,0.0017783171460478,5.7820066687306,7.5559864992592,7.5559864992592,0.17414545863682,1.7739798305286,7.5559864992592,0,0.17317501681736
0.36,0.0017764278119781,5.7878396182415,7.5599347227862,7.5599347227862,0.17416322291494,1.7720951045447,7.5599347227862,0,0.17319212333333
0.37,0.0017743618748317,5.7936149783184,7.5636491845374,7.5636491845374,0.17418096653369,1.770034206219,7.5636491845374,0,0.17320924226271
0.38,0.0017724986144468,5.7982786123206,7.5664541026468,7.5664541026468,0.17419869151984,1.7681754903262,7.5664541026468,0,0.17322635695292
0.39,0.0017707288589408,5.8027909445567,7.5692009958106,7.5692009958106,0.17421639880842,1.7664100512539,7.5692009958106,0,0.17324348093869
0.4,0.0017690576367441,5.8073877957481,7.5721307009162,7.5721307009162,0.17423408938479,1.764742905168,7.5721307009162,0,0.1732606231705
0.41,0.0017673351196845,5.8116349462708,7.5746595355984,7.5746595355984,0.17425176273599,1.7630245893276,7.5746595355984,0,0.17327778024526
0.42,0.0017657749861483,5.8152096664554,7.5766779274125,7.5766779274125,0.17426942048585,1.7614682609571,7.5766779274125,0,0.17329494552796
