time,SAM_dudt,coupled_nekdP,dP_over,dt,du,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_in,p_out,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,toNekRS_velocity,u,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,junction1:pressure,junction1:rho,junction1:temperature,junction1:velocity,junction2:pressure,junction2:rho,junction2:temperature,junction2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0,0,14.54,14.535679635155,1,0,1.2550005426215,1.2550005426223,1.255000542639,8.8917475637608e-12,5.2258842134332,-9.3097954217216,-12.797902209748,-16.286008986401,8.7139910013191,5.2258842134332,-9.3097954217216,-12.797902218368,1.9488559086384e-11,0.16018234994831,0.16018234994831,1.1349007203888e-12,-12.797902208496,997.561,0.99973206896407,0.16018234995068,5.2258842147846,997.561,0.99973209845196,0.16018234994989,-9.3097954205587,997.561,0.99973194169767,0.16018234995028,8.7139910024935,25,997.561,0.9997320622442,0.16018234994991
0.01,0.0017165601008118,7.6713128848925,9.3833780503272,0.01,1.7165601008118e-05,1.2551350540914,1.2551350320875,1.2551350302871,-2.0411318285708e-08,1.7881258696207,-7.5952521807065,-12.800661872662,-18.006351632588,6.9936484643782,1.7881258696207,-7.5952521807065,-12.800686617833,-2.5999824851763e-05,0.16019951554932,0.16019951554932,-2.6052043943471e-09,-12.800668156551,997.561,0.99957158445875,0.16019951276962,1.7881177645317,997.561,0.99959859382516,0.16019951554772,-7.5952346336748,997.561,0.99971168282128,0.16019951505653,6.993640874352,25,997.561,0.99979394304619,0.16019951835608
0.02,1.3223874981403,-5263.6881731768,-3944.5256699144,0.01,0.013223874981403,1.3587417668576,1.3587417670529,1.3587417671038,1.9422395836338e-10,-2636.3514575933,1308.1742123211,-15.00114592541,-1338.176203105,-1313.1762122352,-2636.3514575933,1308.1742123211,-15.001144690976,2.623601978533e-05,0.17342339053072,0.17342339053072,2.4789829972427e-11,-15.001144751196,997.561,1.014600859751,0.17342339050958,-2636.3514549762,997.561,0.97813502389282,0.17342339048395,1308.174213223,997.561,1.0340936873396,0.17342339050532,-1313.1762027802,25,997.561,1.0003207364527,0.17342339049799
0.03,0.014756469904476,-45.939438444125,-31.218958070816,0.01,0.00014756469904476,1.3598979103561,1.3598979105196,1.3598979102012,-3.6987313722042e-11,-27.506007833455,3.7129502373612,-15.026698905057,-33.766352902373,-8.7663528467449,-27.506007833455,3.7129502373612,-15.026698899068,-2.9426793996673e-07,0.17357095522977,0.17357095522977,-4.7208862698121e-12,-15.026698919601,997.561,0.98861030376783,0.17357095521883,-27.506007824834,997.561,0.99437434319819,0.17357095521834,3.7129502841364,997.561,1.0022886116365,0.1735709552102,-8.766352881509,25,997.561,0.98954540096256,0.17357095516487
0.04,-0.0018635553082264,20.380785498913,18.521775603674,0.01,-1.8635553082264e-05,1.3597519042098,1.3597519042384,1.3597519041822,-3.336389244858e-11,5.657712007165,-12.864063596509,-15.023471979036,-17.182879117819,7.8171208410019,5.657712007165,-12.864063596509,-15.023471950225,4.6593129647404e-09,0.17355231967668,0.17355231967668,-4.258409868628e-12,-15.023471995624,997.561,0.99060676860825,0.17355231966955,5.6577120128792,997.561,1.0007103454341,0.17355231967139,-12.864063575655,997.561,0.99868166340215,0.17355231966829,7.8171208082634,25,997.561,0.99514075640175,0.17355231966785
0.05,0.0029560191062539,1.1493659408914,4.0976834055187,0.01,2.9560191062539e-05,1.3599834001976,1.359983503137,1.3599834450533,5.397926127655e-08,-3.9630909329548,-8.0607743384735,-15.028532774495,-21.995353585327,3.004656935572,-3.9630909329548,-8.0607743384735,-15.02849167562,6.8771044899171e-05,0.17358187986775,0.17358187986775,6.8896583117687e-09,-15.028513703843,997.561,0.99375879026793,0.17358187224833,-3.9630718476686,997.561,1.0012768031125,0.17358187319344,-8.0607892783182,997.561,0.99923219687278,0.17358187200962,3.0046699750011,25,997.561,0.99338816094698,0.17358186673421
0.06,0.0023243518840865,3.6607382602015,5.9798486166932,0.01,2.3243518840865e-05,1.3601656078339,1.3601656120195,1.3601656001898,7.6216075378555e-09,-2.7130479063017,-8.6928965229949,-15.032664979698,-21.373238608371,3.6267626826632,-2.7130479063017,-8.6928965229949,-15.032657563131,-5.9023955962594e-05,0.17360512338659,0.17360512338659,9.7278603820087e-10,-15.03266324749,997.561,0.98800040691182,0.17360512208205,-2.7130492437412,997.561,1.0006272778381,0.17360512385715,-8.6929005965002,997.561,1.0062794042484,0.1736051225464,3.6267617854662,25,997.561,1.0052776917736,0.17360512284719
0.07,0.0020183864916617,4.8814809872946,6.8950977884616,0.01,2.0183864916617e-05,1.3603237496283,1.3603237490517,1.3603237545663,3.4378231482471e-09,-2.1059425057142,-9.0010402941758,-15.036107127982,-21.071072337912,3.9289277490678,-2.1059425057142,-9.0010402941758,-15.036107425955,-5.3267466622149e-06,0.1736253072515,0.1736253072515,4.3878753187015e-10,-15.036106706561,997.561,1.0027737942828,0.17362530773866,-2.105942651529,997.561,0.98062971424865,0.1736253080727,-9.001038984988,997.561,0.96516854093496,0.17362530778591,3.9289274197227,25,997.561,1.0199969409992,0.17362530774365
0.08,0.0021342268257674,4.4174861580265,6.5464339675569,0.01,2.1342268257674e-05,1.3604909618762,1.3604909619703,1.3604909624053,-2.3027898523608e-11,-2.3422051072611,-8.888639074818,-15.039771961153,-21.1909872858,3.8090118304085,-2.3422051072611,-8.888639074818,-15.03977294888,-4.4065793211496e-06,0.17364664951976,0.17364664951976,-2.9391723545995e-12,-15.039772895955,997.561,1.0269213100646,0.17364664969616,-2.342205382588,997.561,0.98248949152932,0.17364664955073,-8.8886390475896,997.561,0.96647391332065,0.17364664922098,3.8090118163153,25,997.561,1.0030553953134,0.17364664966732
0.09,0.001940441198961,5.1879130095545,7.1236901697174,0.01,1.940441198961e-05,1.3606429980672,1.3606429921258,1.360642992895,-4.1910286955675e-10,-1.9607135697273,-9.0844037394448,-15.043155413468,-21.001952296326,3.9980462367236,-1.9607135697273,-9.0844037394448,-15.043157430118,-5.0429123840611e-07,0.17366605393175,0.17366605393175,-5.3492313537498e-11,-15.043156078352,997.561,1.0267915138624,0.17366605402192,-1.9607125183524,997.561,0.98280173300749,0.17366605411433,-9.0844027953334,997.561,0.98079867598063,0.17366605411771,3.9980467777463,25,997.561,1.0053723981307,0.17366605399798
