time,CH1UP_outlet_T,CH1_UP_p,CH1_inlet_T,CH1_outlet_T,CH1_outlet_flow,CH1_velocity,CH2_UP_p,CH2_outlet_T,CH2_outlet_flow,CH2_velocity,CH3_UP_p,CH3_outlet_T,CH3_outlet_flow,CH3_velocity,CH4_UP_p,CH4_outlet_T,CH4_outlet_flow,CH4_velocity,CH5_UP_p,CH5_outlet_T,CH5_outlet_flow,CH5_velocity,DHX_flow,DHX_heatremoval,IHX_heatremoval,IHX_inlet_T,IHX_inlet_T_secondary,IHX_inlet_p,IHX_outlet_T,IHX_outlet_T_secondary,IHX_primaryflow,IHX_secondaryflow,NaHX_heatremoval,NaHX_inlet_T,NaHX_inlet_T_secondary,NaHX_outlet_T,NaHX_outlet_T_secondary,NaHX_primaryflow,NaHX_secondaryflow,max_Tci_Ref,max_Tci_core,max_Tco_Ref,max_Tco_core,max_Tcoolant_Ref,max_Tcoolant_core,max_Tf_Ref,max_Tf_core,pump_flow,Branch10:pressure,Branch10:rho,Branch10:temperature,Branch10:velocity,Branch8:pressure,Branch8:rho,Branch8:temperature,Branch8:velocity,Branch9:pressure,Branch9:rho,Branch9:temperature,Branch9:velocity,Branch_CH1_L:pressure,Branch_CH1_L:rho,Branch_CH1_L:temperature,Branch_CH1_L:velocity,Branch_CH1_U:pressure,Branch_CH1_U:rho,Branch_CH1_U:temperature,Branch_CH1_U:velocity,Branch_CH2_L:pressure,Branch_CH2_L:rho,Branch_CH2_L:temperature,Branch_CH2_L:velocity,Branch_CH2_U:pressure,Branch_CH2_U:rho,Branch_CH2_U:temperature,Branch_CH2_U:velocity,Branch_CH3_L:pressure,Branch_CH3_L:rho,Branch_CH3_L:temperature,Branch_CH3_L:velocity,Branch_CH3_U:pressure,Branch_CH3_U:rho,Branch_CH3_U:temperature,Branch_CH3_U:velocity,Branch_CH4_L:pressure,Branch_CH4_L:rho,Branch_CH4_L:temperature,Branch_CH4_L:velocity,Branch_CH4_U:pressure,Branch_CH4_U:rho,Branch_CH4_U:temperature,Branch_CH4_U:velocity,Branch_CH5_L:pressure,Branch_CH5_L:rho,Branch_CH5_L:temperature,Branch_CH5_L:velocity,Branch_CH5_U:pressure,Branch_CH5_U:rho,Branch_CH5_U:temperature,Branch_CH5_U:velocity,Pump_p:pressure,Pump_p:pump_head,Pump_p:rho,Pump_p:temperature,Pump_p:velocity,Pump_s:pressure,Pump_s:pump_head,Pump_s:rho,Pump_s:temperature,Pump_s:velocity,cold_pool_low:level,cold_pool_low:pressure,cold_pool_low:rho,cold_pool_low:temperature,cold_pool_low:velocity,cold_pool_low:volume,cover_gas:pressure,hot_pool:level,hot_pool:pressure,hot_pool:rho,hot_pool:temperature,hot_pool:velocity,hot_pool:volume,inlet_plenum:pressure,inlet_plenum:rho,inlet_plenum:temperature,inlet_plenum:velocity,reactor:power
-255,820.0185452632,152629.00560639,636.4998369373,820.02048580773,24.117897780095,5.6719358735973,153936.17857767,800.2227101401,503.95380082182,5.1536431517924,154130.14691891,786.08349909044,129.58124245958,5.0796370407771,155389.00055809,784.42425328332,573.43257532525,4.4959112434429,159917.59179029,805.53776246479,33.196224263304,0.24967618811893,3.2396169799249,1.9452630773799e-06,0.99696470445665,791.8922142928,611.90613591915,119877.00010754,636.85247662154,767.16569245353,1264.2939753486,-1259.9102886397,-0.9964111641597,767.16843636548,596.75424358804,611.90409685221,751.9646254291,1259.9090049092,-1258.5350848801,806.30056362075,839.80110036406,805.90210863577,825.21313237106,805.81030782478,820.02048580773,807.71648396108,907.68230349683,1264.276083212,-11667.247665156,833.63225606055,767.16549379487,16.427731906323,41930.450655248,869.20780221795,611.90407477605,15.755354491166,-10211.530345108,833.63221020053,767.16569245363,16.427731906325,428702.42898754,863.57644361766,636.6364938164,5.672140483434,331595.80225092,821.39991657167,820.02048580773,5.9633890843348,389076.0103667,863.57646115994,636.63641686465,5.1538088945515,306440.50373865,825.98848903755,800.22485466376,5.3883419634337,383643.57774273,863.57646395758,636.63640459237,5.0797862844014,303034.69177109,829.26061183309,786.08567456714,5.2899947304998,343323.6677199,863.57648925263,636.63629363192,4.4960417191597,277330.05282432,829.6442408149,784.42672322066,4.6799292069223,180256.32929307,863.58906879963,636.5811114574,0.24967969585264,173048.01140868,824.69467318968,805.81030782837,0.26145580153476,217344.75373974,415100,863.5731235417,636.65105780577,26.618293320375,164756.12461096,40300,869.20779719751,611.90409685185,1.8922880067722,5.1929199244799,146581.47938292,863.57294210845,636.65185368815,4.1718982478683e-06,145.61236139054,102633.7211569,2.9119663159533,126260.23851794,827.91793870685,791.88981274628,7.5229650743784e-06,100.90194408604,518657.73339061,863.57626941073,636.6372580006,3.2581217830398,250000000
-250,820.02899773773,152631.40308803,636.51004342178,820.03088664329,24.117894574365,5.6719504357536,153938.58192586,800.23319755027,503.95363789939,5.1536554082579,154132.55083384,786.09397830924,129.58120034958,5.0796491136452,155391.409457,784.43478664197,573.4322512165,4.4959208564976,159920.00822216,805.56286183488,33.196170167386,0.24967661488873,3.2386942859929,1.8937263194472e-06,0.99704502176494,791.90926343212,611.90782999647,119879.52813093,636.85693616848,767.18157298514,1264.2930631307,-1259.9101202593,-0.99650610698146,767.18433032779,596.75424416059,611.90578931442,751.97954894996,1259.9088706998,-1258.5350649833,806.31843546073,839.811538581,805.91995546183,825.22356414561,805.82814669585,820.03088664329,807.73442976739,907.69275160035,1264.2756473169,-11667.711690342,833.6285888441,767.18137961657,16.427801653655,41930.355971185,869.20741718734,611.905767827,15.755359364652,-10211.98873068,833.62854420512,767.18157298564,16.427801653653,428704.76053599,863.57411686517,636.64670045203,5.6721550470965,331598.19261379,821.39750341121,820.0308866438,5.963405835508,389078.249292,863.57413394084,636.6466255472,5.1538211522414,306442.82836963,825.9860735923,800.23528500748,5.3883560027071,383645.80016856,863.57413666394,636.64661360191,5.0797983583725,303037.00362797,829.25820173057,786.09609589665,5.2900084098032,343325.84532455,863.57416128587,636.64650559432,4.4960513331815,277332.33199656,829.64182038747,784.43719085408,4.6799402391787,180258.61409166,863.58640613109,636.59279169913,0.24968012257176,173050.33398188,824.6905398867,805.82814669106,0.26145673487081,217346.4371288,415100,863.57088514131,636.6608768585,26.618352989507,164756.0514992,40300,869.20741230064,611.90578931476,1.8922885920991,5.1929402289623,146583.9304667,863.57070853609,636.6616515613,4.0608965180775e-06,145.61284788594,102636.11406868,2.9120029299321,126262.81599017,827.9139958861,791.90685212595,7.322795763422e-06,100.90235269804,518659.98681407,863.57394729377,636.64744430109,3.2581291867527,250000000
-245,820.0391720686,152633.7368654,636.51997830397,820.04101070998,24.117891452933,5.671964610254,153940.92141338,800.24340588858,503.95347929349,5.1536673384579,154134.89087321,786.10417867211,129.58115935538,5.079660865136,155393.75434747,784.44503970359,573.43193571561,4.4959302136709,159922.36044513,805.58729184745,33.196117511903,0.24967703030278,3.23779526663,1.843550048084e-06,0.99712320084548,791.92585872541,611.90947897529,119881.98897506,636.86127700022,767.197030777,1264.292175166,-1259.9099563226,-0.99659852231939,767.19980119072,596.75424471683,611.90743672296,751.99407520143,1259.908740025,-1258.5350456155,806.33583149682,839.82169903458,805.93732714395,825.23371832817,805.84551063294,820.04101070998,807.75189781632,907.70292167792,1264.2752229795,-11668.163374774,833.62501924409,767.19684255556,16.427869544491,41930.263800803,869.20704240665,611.90741580694,15.755364107926,-10212.434925899,833.62497579336,767.19703077703,16.427869544492,428707.03013435,863.57185202675,636.65663548298,5.6721692230631,331600.5194603,821.39515446343,820.04101071027,5.9634221407921,389080.42873511,863.5718686481,636.65656257115,5.1538330836314,306445.09123522,825.98372242019,800.24543779775,5.3883696682884,383647.9635516,863.57187129901,636.65655094256,5.0798101109383,303039.25405991,829.25585575987,786.10623990897,5.2900217249934,343327.96508077,863.57189526573,636.65644580923,4.4960606912947,277334.55061499,829.63946436644,784.44737993879,4.6799509777949,180260.8381887,863.58381431201,636.60416113513,0.24968053793796,173052.59484771,824.68651661579,805.84551063872,0.26145764336696,217348.07583412,415100,863.56870630329,636.67043462366,26.618411070307,164755.98031957,40300,869.20703764996,611.90743672298,1.8922891617873,5.1929599932009,146586.31641875,863.56853439792,636.67118870925,3.9528477999162e-06,145.61332143709,102638.44339711,2.9120385696879,126265.32496674,827.91015801658,791.92343791952,7.1279511297211e-06,100.90275043772,518662.18036917,863.57168696771,636.65735953722,3.2581363933891,250000000
-240,820.04907566007,152636.0086285,636.52964881821,820.05086537479,24.117888413623,5.6719784074328,153943.19873472,800.25334258334,503.95332489105,5.1536789510911,154137.16873153,786.11410760445,129.58111944758,5.0796723038165,155396.03692781,784.45501992963,573.43162859403,4.4959393217834,159924.6501629,805.61107052476,33.196066258449,0.24967743466733,3.236919337933,1.7946985119876e-06,0.99719929865637,791.94201225946,611.91108405769,119884.38442259,636.86550227668,767.21207708492,1264.2913108075,-1259.9097967115,-0.99668847747635,767.21486022343,596.75424525931,611.90904027678,752.00821476215,1259.9086127902,-1258.5350267615,806.35276459868,839.83158911828,805.9542365506,825.24360230757,805.86241250347,820.05086537479,807.76890098616,907.7128211287,1264.2748098968,-11668.603046723,833.62154466079,767.21189387527,16.427935628247,41930.174077467,869.20667760264,611.90901991726,15.755368724453,-10212.869254673,833.62150236699,767.21207708488,16.427935628244,428709.23942639,863.56964745404,636.66630614074,5.6721830216694,331602.78447562,821.3928680192,820.05086537438,5.9634380120594,389082.55027381,863.56966363273,636.66623517078,5.1538446974236,306447.29397453,825.98143381041,800.25532042306,5.3883829701332,383650.06945811,863.5696662131,636.66622385164,5.0798215506641,303041.44469662,829.25357221259,786.11611399204,5.2900346857754,343330.02852288,863.56968954231,636.66612151492,4.4960698003209,277336.71028585,829.63717103713,784.45729789113,4.679961430598,180263.00319405,863.58129145707,636.61522803669,0.24968094225347,173054.7956427,824.68260040398,805.86241250476,0.26145852769323,217349.67103842,415100,863.56658544348,636.67973805115,26.618467605109,164755.91102082,40300,869.20667297247,611.90904027698,1.8922897162532,5.1929792315677,146588.63896729,863.56641811279,636.68047206861,3.8476733544561e-06,145.61378238836,102640.71082917,2.912073261138,126267.76726536,827.90642230375,791.93958220595,6.9382900187979e-06,100.9031375943,518664.31564396,863.56948678685,636.66701092886,3.2581434081981,250000000
-235,820.05871571381,152638.22002292,636.53906198963,820.06045780186,24.117885454258,5.6719918373168,153945.41553931,800.26301485617,503.95317457992,5.1536902545902,154139.3860589,786.12377232239,129.58108059734,5.0796834379991,155398.25885139,784.46473457645,573.43132962998,4.495948187454,159926.87903396,805.63421538238,33.196016369549,0.24967782827588,3.2360659247904,1.7471367140475e-06,0.99727337065484,791.95773579642,611.91264641203,119886.71620899,636.86961507362,767.22672286252,1264.2904694324,-1259.9096413155,-0.99677603794561,767.22951838684,596.75424578604,611.91060114286,752.02197792578,1259.9084889095,-1258.5350084097,806.36924697906,839.8412160222,805.9706958612,825.2532232694,805.87886447697,820.06045780186,807.78545158223,907.72245715081,1264.274407767,-11669.031026536,833.61816256559,767.22654453106,16.427999953041,41930.086735175,869.20632250975,611.91058132581,15.755373217673,-10213.292033655,833.6181213976,767.22672286359,16.427999953045,428711.39001227,863.5675015452,636.6757194528,5.6721964529442,331604.98930052,821.3906424162,820.06045780152,5.9634534608578,389084.61544413,863.56751729352,636.67565037076,5.1538560020515,306449.43818199,825.97920610038,800.2649400634,5.388395917905,383652.11941266,863.56751980504,636.67563935361,5.079832685861,303043.57712431,829.25134943019,786.12572531815,5.290047301561,343332.03714417,863.56754251362,636.6755397395,4.4960786668823,277338.81257271,829.63493873295,784.46695191924,4.6799716051888,180265.11067479,863.57883573215,636.62600045041,0.24968133581221,173056.93796022,824.67878842779,805.87886447712,0.26145938848687,217351.22389552,415100,863.56452101918,636.68879390886,26.618522634984,164755.84355277,40300,869.206318003,611.91060114279,1.8922902559083,5.192997958053,146590.89979485,863.56435814163,636.68950839144,3.7452971260822e-06,145.61423107495,102642.91800723,2.9121070295081,126270.14465566,827.90278602759,791.95529674219,6.7536740307173e-06,100.90351444931,518666.39418435,863.56734515355,636.67640548505,3.2581502362829,250000000
-230,820.06809924346,152640.37265052,636.54822467603,820.06979497417,24.117882572774,5.6720049097007,153947.57343296,800.27242974714,503.9530282537,5.1537012572128,154141.54446132,786.13317985843,129.58104277707,5.0796942758074,155400.42172758,784.47419071187,573.43103860745,4.495956817149,159929.04867305,805.65674344862,33.195967808788,0.24967821140946,3.2352344675951,1.7008308696098e-06,0.9973454708006,791.9730407877,611.91416717515,119888.98602402,636.87361838247,767.24097878003,1264.2896504164,-1259.9094900313,-0.99686126752297,767.24378635904,596.75424630082,611.91212045864,752.03537471382,1259.9083683007,-1258.5349905525,806.38529071444,839.85058675369,805.98671714465,825.26258821752,805.89487861951,820.06979497417,807.80156170788,907.73183675771,1264.2740163091,-11669.447626907,833.61487049515,767.24080519532,16.42806256582,41930.001709008,869.20597686952,611.91210116903,15.755377590968,-10213.703572068,833.61483042319,767.24097877981,16.428062565825,428713.48344942,863.56541273734,636.68488227561,5.672209526678,331607.1355319,821.3884760345,820.06979497439,5.9634684984427,389086.62574053,863.5654280668,636.684815031,5.1538670057728,306451.52541138,825.97703766791,800.27430372444,5.3884085210547,383654.11489868,863.56543051146,636.68480430717,5.0798435246596,303045.65288737,829.24918579462,786.13508088451,5.2900595815573,343333.99239873,863.56545261575,636.68470734391,4.4960872974426,277340.85899816,829.63276582873,784.47634905226,4.6799815089802,180267.16215691,863.57644535053,636.63648621494,0.24968171890042,173059.02335145,824.67507789259,805.89487861912,0.26146022638084,217352.73552327,415100,863.56251152948,636.6976087814,26.618576200128,164755.77786687,40300,869.2059724827,611.91212045864,1.8922907811608,5.1930161862711,146593.1005393,863.56235298629,636.69830425019,3.6456436264082e-06,145.61466782306,102645.06653016,2.9121398993625,126272.45886044,827.89924654041,791.97059297243,6.5739708486323e-06,100.90388127689,518668.41749527,863.56526050719,636.6855500523,3.2581568826204,250000000
-225,820.07723307138,152642.46807078,636.55714353047,820.07888367641,24.117879767168,5.6720176340957,153949.67397901,800.28159410019,503.95288580581,5.153711966947,154143.64550269,786.14233705239,129.58100595923,5.0797048251124,155402.5271236,784.48339521237,573.430755315,4.4959652171349,159931.16065178,805.67867127158,33.195920540766,0.24967858435072,3.2344244202131,1.6557479390029e-06,0.997415651608,791.98793837894,611.91564745353,119891.19551217,636.87751511949,767.2548552115,1264.2888531862,-1259.9093427372,-0.99694422823125,767.25767452557,596.7542468008,611.91359932679,752.04841488285,1259.9082508658,-1258.5349731619,806.40090746432,839.85970812262,806.00231203964,825.27170395656,805.91046656314,820.07888367641,807.81724308233,907.74096676424,1264.2736352326,-11669.853148642,833.61166605365,767.25468624791,16.428123511956,41929.918939714,869.20564043086,611.91358055101,15.755381847376,-10214.104165886,833.6116270484,767.25485521135,16.428123511958,428715.52125418,863.56337951373,636.69380126317,5.672222252391,331609.22472514,821.3863673003,820.07888367674,5.9634831357581,389088.58261977,863.56339443534,636.69373580772,5.1538777165748,306453.55717383,825.97492693783,800.28341820869,5.388420788732,383656.05736219,863.56339681503,636.6937253689,5.0798540749298,303047.67348929,829.24707973377,786.14418748962,5.2900715346811,343335.89570229,863.56341833104,636.69363098631,4.4960956982729,277342.8510441,829.63065074613,784.48549611676,4.6799911491641,180269.15912594,863.57411857437,636.6466929544,0.24968209179664,173061.05332665,824.67146610359,805.9104665631,0.26146104198186,217354.2070174,415100,863.56055551255,636.70618908183,26.618628339402,164755.71391566,40300,869.20563616093,611.91359932668,1.8922912923738,5.1930339294802,146595.24279529,863.56040118848,636.70686604239,3.5486418554445e-06,145.61509295035,102647.15795453,2.9121718945985,126274.71155684,827.89580126515,791.98548203541,6.3990471883847e-06,100.90423834372,518670.38704229,863.56323133445,636.69445126967,3.2581633520432,250000000
-220,820.08612383879,152644.50780193,636.56582504224,820.08773051795,24.117877035474,5.6720300197704,153951.7186994,800.29051458045,503.95274713504,5.1537223915974,154145.69070519,786.15125056522,129.5809701176,5.0797150936067,155404.57656482,784.49235477139,573.43047954863,4.4959733935354,159933.21650051,805.7000149442,33.195874531054,0.24967894736856,3.2336352437357,1.6118558078585e-06,0.99748396420988,792.00243941786,611.91708832504,119893.34627497,636.88130812022,767.26836226451,1264.2880771501,-1259.9091993371,-0.99702498049157,767.27119300063,596.75424728776,611.91503882758,752.06110792623,1259.9081365303,-1258.5349562421,806.41610864114,839.86858676192,806.01749194545,825.28057711568,805.92563970325,820.08773051795,807.83250715706,907.74985381364,1264.273264266,-11670.247887969,833.60854690728,767.26819779987,16.428182835943,41929.838365291,869.20531294836,611.91502055097,15.755385990144,-10214.494108971,833.60850894058,767.26836226435,16.428182835947,428717.50490322,863.56140039495,636.70248290577,5.6722346393492,331611.2583941,821.38431467997,820.08773051919,5.9634973834582,389090.48749908,863.56141491954,636.70241919193,5.1538881422674,306455.53494202,825.97287237476,800.29229014683,5.3884327298788,383657.94820969,863.56141723579,636.70240903145,5.0798643443627,303049.64039389,829.24502971526,786.15305176005,5.2900831696482,343337.74843348,863.56143817936,636.70231715999,4.4961038754928,277344.79015373,829.62859194636,784.49439976808,4.6800005327677,180271.10302762,863.57185371123,636.65662809376,0.24968245477247,173063.029356,824.66795042137,805.92563970225,0.26146183588721,217355.63943989,415100,863.55865154584,636.71454105096,26.618679090824,164755.65165319,40300,869.20530879201,611.91503882723,1.8922917899391,5.1930512005825,146597.32811518,863.55850132871,636.71519999543,3.4542204680475e-06,145.61550676596,102649.19379574,2.9122030384861,126276.90437762,827.8924476934,791.9999747732,6.2287775632316e-06,100.9045859095,518672.30425204,863.56125615891,636.70311561426,3.2581696492618,250000000
-215,820.09477801601,152646.49332198,636.57427553392,820.09634194097,24.117874375706,5.6720420757391,153953.70907596,800.29919767966,503.95261214104,5.1537325387605,154147.681551,786.15992688076,129.58093522623,5.0797250887652,155406.57153641,784.50107590771,573.43021110871,4.4959813523032,159935.21770921,805.7207901199,33.195829746,0.24967930073009,3.2328664196163,1.5691232551401e-06,0.99755045837345,792.01655446349,611.91849083957,119895.43987137,636.88500014586,767.28150977397,1264.2873217416,-1259.9090597279,-0.99710358313778,767.28435162778,596.75424776118,611.91644000639,752.07346308774,1259.9080252118,-1258.5349397685,806.43090526781,839.87722913654,806.03226786551,825.289214156,805.94040903702,820.09634194097,807.84736501262,907.75850437239,1264.2729031441,-11670.632132058,833.60551078574,767.28134968727,16.428240580941,41929.759926935,869.20499418377,611.9164222165,15.755390022297,-10214.873684077,833.60547382965,767.28150977372,16.428240580942,428719.43583391,863.55947394061,636.71093352248,5.6722466965658,331613.23801189,821.38231667957,820.09634194129,5.9635112519094,389092.34175763,863.55948807868,636.71087150422,5.1538982904435,306457.46014839,825.97087248329,800.30092599686,5.3884443531901,383659.78881048,863.55949033337,636.71086161375,5.079874340434,303051.55502625,829.24303424782,786.16168014473,5.2900944949195,343339.55193274,863.55951071972,636.71077218669,4.4961118350619,277346.67773146,829.62658793143,784.50306648517,4.6800096666207,180272.99527064,863.56964911415,636.66629885846,0.24968280809111,173064.95287103,824.6645282968,805.94040904005,0.26146260867181,217357.03382497,415100,863.55679824469,636.7226707633,26.618728491358,164755.5910344,40300,869.20499013806,611.91644000624,1.8922922742181,5.1930680121355,146599.3580103,863.55665202522,636.72331217105,3.3623105893312e-06,145.61590957077,102651.17552905,2.912233353679,126279.03891232,827.88918338352,792.01408173921,6.0630385893261e-06,100.90492422706,518674.17051292,863.55933354262,636.71154939438,3.2581757788626,250000000
-210,820.10320189606,152648.42606991,636.58250114256,820.10472420243,24.117871786053,5.6720538107832,153955.64655104,800.30764971114,503.95248072665,5.1537424158144,154149.61948284,786.16837230881,129.58090126019,5.0797348178623,155408.51348416,784.5095649637,573.4299498005,4.4959890992261,159937.16572799,805.74101201352,33.195786153059,0.24967964469118,3.2321174360001,1.5275196745855e-06,0.9976151825079,792.03029379379,611.91985601779,119897.47781887,636.88859388609,767.29430731249,1264.2865864198,-1259.9089238092,-0.99718009337933,767.29715998779,596.75424822171,611.91780388438,752.08548936273,1259.9079168308,-1258.5349237338,806.44530820806,839.88564152621,806.04665065527,825.2976213534,805.9547854171,820.10472420243,807.8618275382,907.76692472915,1264.2725516037,-11671.006160132,833.60255547845,767.29415148713,16.428296788982,41929.683568364,869.20468390508,611.91778656781,15.755393946786,-10215.24316778,833.60251950609,767.29430731211,16.428296788984,428721.31544518,863.55759875083,636.71915925457,5.6722584328247,331615.16501399,821.38037184686,820.10472420281,5.963524751216,389094.14673937,863.55761251281,636.71909888613,5.153908168482,306459.3341881,825.96892581026,800.30933203437,5.3884556671157,383661.58049815,863.55761470735,636.71908925952,5.0798840704197,303053.41877367,829.24109188097,786.17007891606,5.2901055187398,343341.30750767,863.55763455111,636.71900221264,4.4961195827643,277348.51514488,829.6246372443,784.51150256989,4.6800185573676,180274.83722549,863.56750317984,636.67571228221,0.24968315200998,173066.82526534,824.66119721761,805.95478542068,0.26146336090342,217358.39118185,415100,863.55499426136,636.73058413135,26.61877657692,164755.5320155,40300,869.20467996703,611.91780388414,1.8922927455672,5.1930843763654,146601.33395191,863.55485193301,636.73120846982,3.2728459437318e-06,145.61630165771,102653.10459069,2.9122628622236,126281.11670839,827.88600595893,792.02781320549,5.9017089250761e-06,100.90525354242,518675.98717735,863.55746208897,636.719758737,3.2581817453068,250000000
-205,820.11140160597,152650.30744667,636.59050785676,820.11288340108,24.11786926463,5.6720652334399,153957.53252889,800.31587682341,503.95235279732,5.1537520299528,154151.50590539,786.17659299383,129.58086819501,5.0797442879865,155410.40381562,784.51782811354,573.42969543556,4.4959966399481,159939.06196893,805.76069542838,33.19574372036,0.24967997950024,3.2313877988541,1.4870154856472e-06,0.99767818377679,792.04366741355,611.92118485463,119899.46159492,636.892091956,767.30676419895,1264.28587065,-1259.9087914798,-0.99725456694573,767.30962740893,596.75424867151,611.91913145577,752.09719550998,1259.907811306,-1258.5349081259,806.4593277953,839.89383005149,806.06065062082,825.30580482445,805.96877914134,820.11288340108,807.87590514503,907.7751210098,1264.2722093924,-11671.370243669,833.59967883332,767.30661252319,16.428351500937,41929.609234002,869.20438188574,611.9191146011,15.755397766453,-10215.602827743,833.59964381872,767.30676419914,16.428351500931,428723.14509915,863.55577346126,636.72716608746,5.6722698566619,331617.04079634,821.37847876726,820.11288340113,5.9635378911897,389095.90375204,863.55578685678,636.72710732656,5.15391778358,306461.15841929,825.96703093865,800.31751437878,5.3884666799019,383663.32457044,863.55578899308,636.72709795545,5.0798935414094,303055.23298685,829.23920120151,786.17825418524,5.290116249143,343343.01642917,863.5558083089,636.72701322452,4.4961271242435,277350.30372588,829.62273846634,784.51971415788,4.6800272114764,180276.63022649,863.56541434755,636.68487521221,0.24968348677899,173068.64789552,824.65795479809,805.96877914206,0.26146409311691,217359.71249108,415100,863.55323828333,636.73828691315,26.618823382539,164755.47455422,40300,869.20437805266,611.91913145584,1.8922932043259,5.1931003051717,146603.25737235,863.55309974282,636.73889463537,3.1857613444523e-06,145.61668331191,102654.98237885,2.9122915855805,126283.13927228,827.8829131064,792.04117917032,5.7446713969668e-06,100.90557409508,518677.75556139,863.55564043581,636.72774961793,3.2581875529361,250000000
-200,820.11938311289,152652.13881569,636.59830150152,820.12082547553,24.117866809734,5.6720763520427,153959.36837672,800.32388500187,503.95222826151,5.1537613881795,154153.34218594,786.18459491547,129.58083600678,5.0797535060276,155412.24390105,784.52587137107,573.42944782925,4.4960039799606,159940.9078066,805.7798547623,33.195702417072,0.24968030540274,3.2306770181884,1.4475817439673e-06,0.99773950804796,792.05668506115,611.92247831544,119901.39263781,636.8954969041,767.3188895037,1264.2851739097,-1259.9086626545,-0.99732705806743,767.32176296685,596.75424910722,611.92042368493,752.10859005151,1259.9077085713,-1258.5348929366,806.47297436389,839.90180067231,806.0742780963,825.31377052555,805.98240054325,820.12082547553,807.88960817229,907.78309917834,1264.271876265,-11671.724648736,833.59687875684,767.31874186533,16.428404756717,41929.53686897,869.20408790693,611.92040727854,15.755401484196,-10215.952927014,833.59684467427,767.31888950376,16.428404756716,428724.92612241,863.55399674342,636.73495984914,5.6722809764165,331618.86671966,821.37663606274,820.12082547609,5.9635506814256,389097.61406832,863.55400978269,636.73490265102,5.1539271427413,306462.93416412,825.96518649084,800.32547897941,5.3884773995605,383665.02229138,863.5540118622,636.73489352902,5.0799027602922,303056.99898028,829.2373608339,786.18621190063,5.2901266939304,343344.67993583,863.5540306639,636.73481105339,4.4961344649921,277352.04477003,829.62089021581,784.52770722519,4.6800356352556,180278.37557315,863.56338109831,636.69379431223,0.24968381264144,173070.42208231,824.65479864236,805.98240054594,0.26146480585719,217360.99870792,415100,863.55152903384,636.74578470975,26.618868942313,164755.41860877,40300,869.20408417579,611.92042368503,1.892293650843,5.1931158101382,146605.12966591,863.55139418024,636.74637625854,3.1009933218427e-06,145.61705481091,102656.81025465,2.9123195446413,126285.10807045,827.8799025743,792.05418936559,5.5918121768482e-06,100.9058861182,518679.47694663,863.55386725818,636.73552784966,3.2581932059814,250000000
-195,820.12715221955,152653.92150485,636.60588774314,820.12855619724,24.117864419535,5.6720871746642,153961.15542525,800.33168006831,503.95210702908,5.1537704972982,154155.12965577,786.19238389483,129.58080467234,5.079762478694,155414.03507439,784.53370058365,573.42920680196,4.4960111245955,159942.70457903,805.79850401603,33.195662213085,0.24968062263509,3.2299846241792,1.4091904142506e-06,0.997799199971,792.06935621268,611.9237373439,119903.27234771,636.89881120889,767.33069205487,1264.2844956939,-1259.9085372374,-0.99739761952304,767.3335754975,596.75424953252,611.92168151525,752.11968128411,1259.9076085507,-1258.5348781476,806.48625783129,839.90955918092,806.08754297875,825.32152424533,805.99565951373,820.12855619724,807.90294659458,907.79086503432,1264.2715519782,-11672.069632727,833.59415321008,767.33054834687,16.428456595076,41929.466420533,869.20380175376,611.92166554515,15.755405102715,-10216.293720027,833.59412003483,767.33069205483,16.428456595072,428726.65980566,863.55226730652,636.74254620226,5.6722918001569,331620.64410669,821.3748423946,820.12855619801,5.9635631311975,389099.2789279,863.55227999888,636.74249052597,5.1539362527711,306464.66270958,825.96339112579,800.33323162757,5.3884878338901,383666.6748913,863.55228202296,636.74248164713,5.0799117337778,303058.7180342,829.23556944008,786.19395784841,5.2901368607068,343346.2992324,863.55230032439,636.74240136606,4.4961416103436,277353.73953903,829.61909114939,784.5354875818,4.6800438348205,180280.07453008,863.56140195336,636.70247606963,0.24968412983446,173072.14911186,824.65172646177,805.99565951111,0.26146549963977,217362.2507635,415100,863.54986526943,636.75308297623,26.618913289355,164755.36413911,40300,869.20379812205,611.92168151438,1.8922940854432,5.1931309025405,146606.95219011,863.54973400475,636.75365878143,3.0184804192625e-06,145.61741642487,102658.58954323,2.9123467597408,126287.02453065,827.87697217101,792.06685326391,5.4430199458621e-06,100.90618983871,518681.15258036,863.55214126718,636.74309908663,3.2581987085526,250000000
