"BP_Line: Position[Y] (m)","BP_Line: Temperature (C)"
0.0,201.92198583376677
3.0E-4,201.92198583376677
6.0E-4,201.92198583376677
9.0E-4,201.92198583376677
0.0012,201.92198583376677
0.0015,201.92198583376677
0.0018,201.92198583376677
0.0021,201.96657085758915
0.0024,201.96657085758915
0.0026999999999999997,201.96657085758915
0.003,201.96657085758915
0.0032999999999999995,201.96657085758915
0.0036,201.96657085758915
0.0039,201.96657085758915
0.0042,201.96657085758915
0.0045,201.96657085758915
0.0048,201.96657085758915
0.0051,202.29616962485255
0.005399999999999999,202.29616962485255
0.005699999999999999,202.29616962485255
0.006,202.29616962485255
0.0063,202.29616962485255
0.006599999999999999,202.29616962485255
0.0069,203.35919257098146
0.0072,203.35919257098146
0.0075,203.35919257098146
0.0078,204.44177755460947
0.0081,205.40067981906327
0.0084,206.1746118906716
0.0087,207.75830102970548
0.009,207.75830102970548
0.0093,214.31153530887178
0.0096,214.31153530887178
0.0099,214.31153530887178
0.0102,214.31153530887178
0.0105,214.31153530887178
0.010799999999999999,214.31153530887178
0.011099999999999999,214.31153530887178
0.011399999999999999,214.31153530887178
0.0117,214.31153530887178
0.012,214.31153530887178
0.0123,214.31153530887178
0.0126,214.31153530887178
0.012899999999999998,214.31153530887178
0.013199999999999998,214.31153530887178
0.0135,214.31153530887178
0.0138,214.31153530887178
0.0141,214.31153530887178
0.0144,214.31153530887178
0.0147,219.6842963726839
0.015,219.6842963726839
0.015299999999999998,219.6842963726839
0.0156,219.6842963726839
0.015899999999999997,219.6842963726839
0.0162,219.6842963726839
0.0165,219.6842963726839
0.0168,219.6842963726839
0.0171,219.6842963726839
0.0174,219.6842963726839
0.017699999999999997,219.6842963726839
0.018,219.6842963726839
0.0183,219.6842963726839
0.0186,219.6842963726839
0.0189,219.6842963726839
0.0192,219.6842963726839
0.0195,219.6842963726839
0.0198,219.6842963726839
0.0201,219.6842963726839
0.0204,221.9691040675621
0.0207,221.9691040675621
0.021,221.9691040675621
0.021299999999999996,221.9691040675621
0.021599999999999998,221.9691040675621
0.0219,221.9691040675621
0.022199999999999998,221.9691040675621
0.0225,221.9691040675621
0.022799999999999997,221.9691040675621
0.0231,221.9691040675621
0.0234,221.9691040675621
0.0237,221.9691040675621
0.024,221.9691040675621
0.0243,221.9691040675621
0.0246,221.9691040675621
0.024900000000000002,221.9691040675621
0.0252,221.9691040675621
0.025500000000000002,221.9691040675621
0.025799999999999997,221.9691040675621
0.026099999999999998,223.55207598850683
0.026399999999999996,223.55207598850683
0.026699999999999998,223.55207598850683
0.027,223.55207598850683
0.027299999999999998,223.55207598850683
0.0276,223.55207598850683
0.027899999999999998,223.55207598850683
0.0282,223.55207598850683
0.028499999999999998,223.55207598850683
0.0288,223.55207598850683
0.0291,223.55207598850683
0.0294,223.55207598850683
0.0297,223.55207598850683
0.03,223.55207598850683
0.0303,223.55207598850683
0.030599999999999995,223.55207598850683
0.030899999999999997,223.55207598850683
0.0312,223.55207598850683
0.0315,223.55207598850683
0.031799999999999995,223.55207598850683
0.0321,224.7370290323924
0.0324,224.7370290323924
0.0327,224.7370290323924
0.033,224.7370290323924
0.033299999999999996,224.7370290323924
0.0336,224.7370290323924
0.0339,224.7370290323924
0.0342,224.7370290323924
0.0345,224.7370290323924
0.0348,224.7370290323924
0.0351,224.7370290323924
0.035399999999999994,224.7370290323924
0.035699999999999996,224.7370290323924
0.036,224.7370290323924
0.0363,224.7370290323924
0.0366,224.7370290323924
0.036899999999999995,224.7370290323924
0.0372,224.7370290323924
0.0375,224.7370290323924
0.0378,224.7370290323924
0.0381,225.61681035508803
0.0384,225.61681035508803
0.0387,225.61681035508803
0.039,225.61681035508803
0.0393,225.61681035508803
0.0396,225.61681035508803
0.0399,225.61681035508803
0.0402,225.61681035508803
0.0405,225.61681035508803
0.0408,225.61681035508803
0.041100000000000005,225.61681035508803
0.0414,225.61681035508803
0.0417,225.61681035508803
0.042,225.61681035508803
0.0423,225.61681035508803
0.04259999999999999,225.61681035508803
0.042899999999999994,225.61681035508803
0.043199999999999995,225.61681035508803
0.0435,225.61681035508803
0.0438,225.61681035508803
0.04409999999999999,226.27200826827556
0.044399999999999995,226.27200826827556
0.0447,226.27200826827556
0.045,226.27200826827556
0.0453,226.27200826827556
0.045599999999999995,226.27200826827556
0.045899999999999996,226.27200826827556
0.0462,226.27200826827556
0.0465,226.27200826827556
0.0468,226.27200826827556
0.047099999999999996,226.27200826827556
0.0474,226.27200826827556
0.0477,226.27200826827556
0.048,226.27200826827556
0.0483,226.27200826827556
0.0486,226.27200826827556
0.0489,226.27200826827556
0.0492,226.27200826827556
0.0495,226.27200826827556
0.049800000000000004,226.27200826827556
0.0501,226.7641973357545
0.0504,226.7641973357545
0.0507,226.7641973357545
0.051000000000000004,226.7641973357545
0.051300000000000005,226.7641973357545
0.05159999999999999,226.7641973357545
0.051899999999999995,226.7641973357545
0.052199999999999996,226.7641973357545
0.0525,226.7641973357545
0.05279999999999999,226.7641973357545
0.053099999999999994,226.7641973357545
0.053399999999999996,226.7641973357545
0.0537,226.7641973357545
0.054,226.7641973357545
0.054299999999999994,226.7641973357545
0.054599999999999996,226.7641973357545
0.0549,226.7641973357545
0.0552,226.7641973357545
0.0555,226.7641973357545
0.055799999999999995,226.7641973357545
0.0561,227.13883485365517
0.0564,227.13883485365517
0.0567,227.13883485365517
0.056999999999999995,227.13883485365517
0.0573,227.13883485365517
0.0576,227.13883485365517
0.0579,227.13883485365517
0.0582,227.13883485365517
0.058499999999999996,227.13883485365517
0.0588,227.13883485365517
0.0591,227.13883485365517
0.0594,227.13883485365517
0.0597,227.13883485365517
0.06,227.13883485365517
0.0603,227.13883485365517
0.0606,227.13883485365517
0.0609,227.13883485365517
0.06119999999999999,227.13883485365517
0.06149999999999999,227.13883485365517
0.061799999999999994,227.13883485365517
0.062099999999999995,227.4274831418524
0.0624,227.4274831418524
0.06269999999999999,227.4274831418524
0.063,227.4274831418524
0.0633,227.4274831418524
0.06359999999999999,227.4274831418524
0.0639,227.4274831418524
0.0642,227.4274831418524
0.0645,227.4274831418524
0.0648,227.4274831418524
0.06509999999999999,227.4274831418524
0.0654,227.4274831418524
0.0657,227.4274831418524
0.066,227.4274831418524
0.0663,227.4274831418524
0.06659999999999999,227.4274831418524
0.0669,227.4274831418524
0.0672,227.4274831418524
0.0675,227.4274831418524
0.0678,227.4274831418524
0.0681,227.65242496814
0.0684,227.65242496814
0.0687,227.65242496814
0.069,227.65242496814
0.0693,227.65242496814
0.0696,227.65242496814
0.0699,227.65242496814
0.0702,227.65242496814
0.0705,227.65242496814
0.07079999999999999,227.65242496814
0.0711,227.65242496814
0.07139999999999999,227.65242496814
0.0717,227.65242496814
0.072,227.65242496814
0.07229999999999999,227.65242496814
0.0726,227.65242496814
0.07289999999999999,227.65242496814
0.0732,227.65242496814
0.0735,227.65242496814
0.07379999999999999,227.65242496814
0.0741,227.8296426189682
0.0744,227.8296426189682
0.0747,227.8296426189682
0.075,227.8296426189682
0.07529999999999999,227.8296426189682
0.0756,227.8296426189682
0.0759,227.8296426189682
0.0762,227.8296426189682
0.0765,227.8296426189682
0.0768,227.8296426189682
0.0771,227.8296426189682
0.0774,227.8296426189682
0.0777,227.8296426189682
0.078,227.8296426189682
0.0783,227.8296426189682
0.0786,227.8296426189682
0.0789,227.8296426189682
0.0792,227.8296426189682
0.0795,227.8296426189682
0.0798,227.8296426189682
0.0801,227.97035012995093
0.0804,227.97035012995093
0.08070000000000001,227.97035012995093
0.081,227.97035012995093
0.0813,227.97035012995093
0.0816,227.97035012995093
0.0819,227.97035012995093
0.08220000000000001,227.97035012995093
0.0825,227.97035012995093
0.0828,227.97035012995093
0.08310000000000001,227.97035012995093
0.0834,227.97035012995093
0.08370000000000001,227.97035012995093
0.084,227.97035012995093
0.0843,227.97035012995093
0.0846,227.97035012995093
0.08489999999999999,227.97035012995093
0.08519999999999998,227.97035012995093
0.08549999999999999,227.97035012995093
0.08579999999999999,227.97035012995093
0.0861,228.08371836719982
0.08639999999999999,228.08371836719982
