time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,SAM_dudt,SAM_velocity,coupled_nekdP,dP_overlap,dt,du,fromNekRS_temperature,mFlow_deadend,mFlow_out2,mFlow_out6,p_in,p_inlet_interface,p_out,toNekRS_temperature,toNekRS_velocity,u,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity,junction7toOverlap:pressure,junction7toOverlap:rho,junction7toOverlap:temperature,junction7toOverlap:velocity
0,0.4706781571031,15018818.565259,547.96353193681,0.21549417997373,0.47067841971215,15018818.565258,547.96353127498,0.21549429989084,0,0.21549417997373,14.875,21.122368466109,1,0,547.96353193681,2.6048290576708e-07,0.47067842898955,0.47067815821549,15018839.687628,15018818.565258,15018818.565259,547.96353086741,0.21549417997373,0.21549417997373,14999981.937415,767.1054412056,551.12144530877,0.21700881780463,15011268.769457,767.10542207535,551.12145651424,0.21700881780463,15003735.884485,767.10543642954,551.12144810633,0.21700869782073,15011274.693912,772.49672298926,547.96352313776,0.21549417997373,15018839.687628,772.496709793,547.96353086741,0.21549417997373
0.0001,0.47046843774387,15018818.565331,547.96353226982,0.21539816271428,0.47067815710372,15024860.6399,547.96353193539,0.21549417997334,-0.96017274296367,0.21539816271428,8.2682138631569,-1041.5158725344,0.0001,-9.6017274296367e-05,547.96353193681,0.00020845188424359,0.47152225222493,0.47046843952218,15017777.049459,15024860.6399,15018818.565331,547.96353052829,0.21539816269943,0.21539816269943,15000055.475188,767.10543998088,551.12144602614,0.21739786737564,15015818.972064,767.10542085941,551.12145722647,0.2173978673746,15002685.03174,767.1054351287,551.12144886829,0.2173018499821,15009470.320953,772.49672360619,547.96352277639,0.21539816256515,15017777.049179,772.49671036616,547.96353053169,0.21539816249647
0.0002,0.48426250790636,15024860.636457,547.94468028911,0.22170437046747,0.47046843810145,15012060.860311,547.96353193539,0.21539816271879,63.062062741637,0.22170437046747,-141943.9176938,-132384.71276996,0.0001,0.0063062062741637,547.96353193681,-0.013711927619959,0.47131399679951,0.4842221551839,14892475.923687,15012060.860311,15024860.636457,547.98238373103,0.2217043689736,0.2217043689736,14995067.061679,767.07175000083,551.1411797999,0.2236081290783,15005250.129129,767.10542057581,551.12145739259,0.21730184981817,14974633.097798,767.07234180901,551.14083315057,0.22360805937409,14933626.452866,772.46424995689,547.98254408917,0.22170436338092,14892475.919137,772.46452384177,547.98238366218,0.2217043559671
0.0003,0.48514596004116,15012060.859464,547.9629714439,0.22211780969308,0.48424233328618,15144449.462329,547.96353193395,0.22170437048038,4.1344039972471,0.22211780969308,-843.54536085487,3337.3692133073,0.0001,0.00041344039972471,547.96353193681,-0.00089899376339941,0.4849917638816,0.48514475729921,15015398.228677,15144449.462329,15012060.859464,547.96409256971,0.22211780937332,0.22211780937332,15004503.649252,767.10323393691,551.12273820775,0.2240215073165,15088354.047969,767.1054204206,551.1214574835,0.22360805835243,15006671.498318,767.10385659299,551.12237348939,0.22402151117657,15011027.370093,772.49546782922,547.96425834283,0.22211782214399,15015398.229658,772.49575100274,547.96409247505,0.22211781512551
0.0004,0.47630098059233,15144449.461301,547.96423664351,0.21806885987207,0.48514535910288,15030183.157065,547.96353194237,0.22211780969968,-40.489495105177,0.21806885987207,144.92544440346,-44208.972632309,0.0001,-0.0040489495105177,547.96353193681,0.008790195035939,0.48588848697786,0.47630246407483,15100240.488668,15030183.157065,15144449.461301,547.96282731502,0.2180688598628,0.2180688598628,15003405.592028,767.10543725325,551.12144762385,0.22402149764629,15019450.317512,767.1054186697,551.12145850909,0.22402149768766,15022689.991572,767.10605246388,551.12108726663,0.21997254680943,15061397.615874,772.49763531199,547.96298874829,0.21806885944843,15100240.489202,772.4979109512,547.96282729371,0.21806885911563
0.0005,0.47525713944498,15030183.158,547.96422534138,0.217590943918,0.47630172236957,14938319.011204,547.96353194228,0.21806885986609,-4.779159405269,0.217590943918,254.37644656376,-4881.2612059135,0.0001,-0.0004779159405269,547.96353193681,0.0010375463021171,0.4771065699656,0.47525859585928,15025301.896794,14938319.011204,15030183.158,547.9628387169,0.21759094392228,0.21759094392228,14997240.363395,767.10543572045,551.12144852168,0.21997255726292,14961937.883707,767.10541745039,551.12145922329,0.21997255100315,15002827.335282,767.10604709599,551.12109041085,0.2194946328125,15014045.110273,772.49762506443,547.96299475076,0.21759094250358,15025301.893131,772.49789154104,547.96283866313,0.21759093698731
0.0006,0.48092031951346,14938319.011512,547.95642146271,0.22017996755849,0.47525786774892,15007286.703383,547.9635319264,0.21759094391505,25.890236976836,0.22017996755849,-67.121178949382,28304.86141688,0.0001,0.0025890236976836,547.96353193681,-0.0056294542974073,0.47607000043834,0.48090520457099,14966623.872929,15007286.703383,14938319.011512,547.97064311585,0.22017996761996,0.22017996761996,14997627.423493,767.09151268122,551.12960388733,0.22208365465998,15003415.737387,767.10541658395,551.1214597308,0.21949463244455,14991450.888639,767.09236388982,551.12910529523,0.22208365476058,14979059.217074,772.48419239612,547.97086288357,0.22017996815185,14966623.873408,772.48456756666,547.97064312889,0.22017996820246
0.0007,0.48188307712022,15007286.698833,547.96314536168,0.22062402570324,0.48091276234501,15070186.35719,547.96353192621,0.22017996755118,4.4405810915019,0.22062402570324,-158.3147011218,4646.2726098225,0.0001,0.00044405810915019,547.96353193681,-0.00096554383205174,0.48168542804858,0.48188225327831,15011932.971442,15070186.35719,15007286.698833,547.96391900074,0.22062402572911,0.22062402572911,15001627.759918,767.10305020029,551.12284583076,0.22252771220022,15042705.935244,767.10541435076,551.12146103889,0.22208365482816,15003678.272214,767.10393588683,551.12232704334,0.22252771213531,15007798.547216,772.4956637445,547.96414358622,0.22062402507934,15011932.9718,772.49604714729,547.96391900954,0.22062402386615
0.0008,0.47828251144485,15070186.357225,547.96450924968,0.21897621263314,0.48188266543015,15028951.48112,547.9635319378,0.2206240257032,-16.478130933098,0.21897621263314,47.449837689471,-18008.229536256,0.0001,-0.0016478130933098,547.96353193681,0.0035773836472802,0.48264856198731,0.47828457702157,15052178.127689,15028951.48112,15070186.357225,547.96255508707,0.2189762126358,0.2189762126358,15001586.087685,767.10543115882,551.12145119363,0.22252771462918,15017983.006253,767.10541271427,551.12146199746,0.2225277146233,15011660.382975,767.1063095395,551.1209366856,0.22087989908188,15031883.989722,772.49800580669,547.96277173247,0.21897621264684,15052178.127713,772.49837566926,547.96255508692,0.21897621267823
0.0009,0.47746925565933,15028951.481332,547.96449232513,0.21860386453709,0.4782835444683,14986193.982406,547.96353193778,0.21897621263051,-3.7234811937878,0.21860386453709,115.23121647517,-3920.8270257507,0.0001,-0.00037234811937878,547.96353193681,0.00080836808564495,0.47907455865196,0.47747128193065,15025030.654306,14986193.982406,15028951.481332,547.96257203449,0.21860386451642,0.21860386451642,14999002.34267,767.10542924127,551.12145231683,0.220879901118,14991328.822883,767.10541077435,551.12146313376,0.22087990277594,15004184.355945,767.10630010063,551.12094221438,0.22050754612437,15014589.426149,772.49798946026,547.96278130733,0.21860386047398,15025030.652109,772.49834677672,547.96257201062,0.21860385879889
