time,SAM_dudt,coupled_nekdP,dP_over,dt,du,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_in,p_out,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,toNekRS_velocity,u,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,junction1:pressure,junction1:rho,junction1:temperature,junction1:velocity,junction2:pressure,junction2:rho,junction2:temperature,junction2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0,0,10.61,10.606385597983,1,0,1.5053689061742,1.5053689061764,1.5053689061838,7.827640053446e-12,-3.0092639965699,-13.615649594553,-18.413521062755,-23.211392527618,1.7886074729638,-3.0092639965699,-13.615649594553,-18.413521053554,9.8994049852466e-11,0.19213818698964,0.19213818698964,9.9908305672175e-13,-18.413521062204,997.561,0.99980707143251,0.19213818698912,-3.0092639927184,997.561,0.99980727610514,0.19213818699023,-13.615649593788,997.561,0.9998071694627,0.19213818699047,1.788607473031,25,997.561,0.99980716883067,0.19213818698931
0.01,0.00073254075767804,7.6713128848925,8.4021238430184,0.01,7.3254075767804e-06,1.5054263000996,1.5054262994565,1.5054263063048,-5.9205249132428e-12,-4.4801984880828,-12.882322331101,-18.414922320213,-23.947588143674,1.0524157520082,-4.4801984880828,-12.882322331101,-18.414929851849,-1.7504905924668e-08,0.19214551239722,0.19214551239722,-7.5566787528967e-13,-18.414924625866,997.561,0.99974868583912,0.1921455123254,-4.4802038246179,997.561,0.99976803850928,0.19214551334397,-12.882315772997,997.561,0.99981318505937,0.19214551318183,1.0524087394979,25,997.561,0.99982484789988,0.19214551342669
0.02,0.52745865316764,-2094.7930376181,-1568.6208847999,0.01,0.0052745865316764,1.5467517573784,1.5467517573581,1.5467517575094,7.4211131800832e-11,-1056.8537106538,511.76717414603,-19.439818511716,-550.64673380213,-525.64673194488,-1056.8537106538,511.76717414603,-19.439816339832,1.0217227870513e-07,0.19742009892889,0.19742009892889,9.4719588402273e-12,-19.4398162909,997.561,1.0055053518026,0.19742009894598,-1056.853710639,997.561,0.9952532762238,0.19742009894478,511.76717265849,997.561,1.010187959357,0.19742009894776,-525.64673201705,25,997.561,0.9999488167864,0.19742009893049
0.03,0.0058337719789553,-13.390535406295,-7.5709919323304,0.01,5.8337719789553e-05,1.5472088231406,1.5472088231335,1.5472088231755,7.0323106278761e-11,-16.165303175493,-8.5943112431625,-19.451308532598,-30.308305877382,-5.3083060096228,-16.165303175493,-8.5943112431625,-19.451308914348,-5.1801220639358e-09,0.19747843664868,0.19747843664868,8.9757096007785e-12,-19.451309030489,997.561,0.99748756888754,0.19747843666103,-16.165303477957,997.561,0.99818211038461,0.19747843663983,-8.5943114850078,997.561,1.0007264334522,0.19747843666658,-5.3083060492428,25,997.561,0.99732524514461,0.19747843666188
0.04,-0.00070095406272119,12.685047299414,11.986341884681,0.01,-7.0095406272119e-06,1.5471538989326,1.5471539046154,1.5471539736342,6.2644781526675e-08,-3.1249471723859,-15.111289057067,-19.449841008796,-23.787515067333,1.2124609358312,-3.1249471723859,-15.111289057067,-19.449820502229,7.9672356095769e-05,0.19747142710805,0.19747142710805,7.9956844448645e-09,-19.449849887918,997.561,0.99767007211075,0.19747142041579,-3.1249126284364,997.561,0.99912172501146,0.19747142711691,-15.111295190584,997.561,1.0021782519647,0.19747142895337,1.2124744496751,25,997.561,0.99605927640341,0.19747143411769
0.05,0.0012998484242716,4.700178541766,5.9963000436792,0.01,1.2998484242716e-05,1.5472557529792,1.5472557454536,1.5472557350002,-1.9427619588169e-08,-7.1227438627032,-13.119043906382,-19.452602977375,-25.787614839583,-0.7876030942325,-7.1227438627032,-13.119043906382,-19.452593482467,-0.00010449921686245,0.1974844255923,0.1974844255923,-2.4796497322881e-09,-19.452590171955,997.561,0.99576257734064,0.19748442721379,-7.1227369499304,997.561,0.99782513210798,0.19748442307681,-13.119043082126,997.561,1.0020578486465,0.19748442349237,-0.78760293933866,25,997.561,1.0018413567785,0.19748442634404
0.06,0.00093387443905746,6.1591034933878,7.0906947862512,0.01,9.3387443905746e-06,1.5473289124312,1.5473289128736,1.5473289128757,-2.5425699856191e-11,-6.3935836588682,-13.484278445119,-19.454300951893,-25.423888487124,-0.42389133032371,-6.3935836588682,-13.484278445119,-19.45430052581,2.4703719098773e-05,0.19749376433669,0.19749376433669,-3.2452164072657e-12,-19.454300738123,997.561,1.0115056991836,0.19749376431938,-6.3935827707563,997.561,1.0019115676879,0.19749376412112,-13.484278929329,997.561,0.98973570592033,0.19749376426302,-0.42388931452819,25,997.561,0.9918140839157,0.19749376448872
0.07,0.0010371143630006,5.7458667037368,6.7804344232182,0.01,1.0371143630006e-05,1.5474101693541,1.5474101689601,1.547410169677,-7.7258144485755e-12,-6.6027311767131,-13.383165599931,-19.456345256366,-25.529528199068,-0.52952821088431,-6.6027311767131,-13.383165599931,-19.456345407544,2.248841070968e-08,0.19750413548032,0.19750413548032,-9.8608651678481e-13,-19.456345522375,997.561,1.0142464607267,0.19750413549796,-6.6027315148563,997.561,1.0173189506383,0.19750413558795,-13.383165775685,997.561,1.006446346631,0.19750413540438,-0.52952875330738,25,997.561,0.9769225169253,0.19750413545744
0.08,0.00068036769351743,7.1685400653245,7.8472350737192,0.01,6.8036769351743e-06,1.5474634769798,1.5474634745724,1.5474634698631,-4.3516245446747e-10,-5.892872325885,-13.740107399604,-19.45770946388,-25.175288034873,-0.17528659893248,-5.892872325885,-13.740107399604,-19.457707478181,-5.4422941953909e-07,0.19751093915725,0.19751093915725,-5.5542083209166e-11,-19.457710171331,997.561,0.98498767172497,0.19751093905812,-5.8928756515436,997.561,1.0082961103536,0.19751093896423,-13.740108981094,997.561,1.0070228695588,0.1975109392059,-0.17528909479967,25,997.561,1.0016347815755,0.19751093907205
0.09,0.00079049518910412,6.7278412099579,7.5164479212413,0.01,7.9049518910412e-06,1.5475254081456,1.5475254084803,1.5475254094518,1.4266540914945e-09,-6.1149531065758,-13.631401027817,-19.459253029919,-25.287110936023,-0.2871111042023,-6.1149531065758,-13.631401027817,-19.459253109609,2.370552712026e-06,0.19751884410914,0.19751884410914,1.8209139930846e-10,-19.459253149367,997.561,1.0015236977631,0.19751884389311,-6.1149531270255,997.561,1.0038201328528,0.1975188443096,-13.631401214371,997.561,0.99002744447869,0.19751884440598,-0.28711110355133,25,997.561,0.99390071528154,0.19751884391501
0.1,0.00082456409666865,6.5909574010908,7.4134859247845,0.01,8.2456409666865e-06,1.5475900116368,1.5475900116272,1.5475900110504,-2.4595621554845e-10,-6.1852442980191,-13.598730222804,-19.460884101004,-25.323066121293,-0.32306633028002,-6.1852442980191,-13.598730222804,-19.460884292853,-2.129660673337e-06,0.19752708975011,0.19752708975011,-3.1392691280136e-11,-19.460884264989,997.561,0.99988889300035,0.19752708966856,-6.185244317171,997.561,1.0130114760815,0.19752708972172,-13.598730144893,997.561,1.0070837191147,0.1975270897132,-0.32306632310659,25,997.561,0.98859848796276,0.19752708972479
0.11,0.00081399571220109,6.6319441577102,7.4439687206646,0.01,8.1399571220109e-06,1.5476537869294,1.5476537867598,1.5476537870111,1.2063198629595e-10,-6.1665112907087,-13.610480011373,-19.462497068829,-25.314504249746,-0.31450421039956,-6.1665112907087,-13.610480011373,-19.462497011753,4.6674954193473e-07,0.19753522970723,0.19753522970723,1.5396897760254e-11,-19.462496897173,997.561,0.97109577534922,0.1975352296946,-6.166511144538,997.561,0.99893066926386,0.19753522973458,-13.61047992352,997.561,1.0149777454679,0.19753522977194,-0.31450407458084,25,997.561,1.0222201590923,0.19753522970617
0.12,0.00080501761139107,6.6666689538035,7.4697400695248,0.01,8.0501761139107e-06,1.5477168603096,1.547716858474,1.5477168594557,-3.4172785410358e-10,-6.1509241289533,-13.620664198478,-19.464096107518,-25.307515608071,-0.30751538846954,-6.1509241289533,-13.620664198478,-19.464094410448,-5.8869536139957e-07,0.19754327988335,0.19754327988335,-4.36165315106e-11,-19.464095610342,997.561,1.0000860813488,0.19754328002988,-6.1509236215528,997.561,1.0017040578715,0.19754328004598,-13.620664895813,997.561,1.0089552217499,0.1975432801261,-0.30751569350205,25,997.561,1.0087531325076,0.19754327990577
0.13,0.00079712820084676,6.6972105821282,7.4923807467487,0.01,7.9712820084676e-06,1.5477793121145,1.5477793120667,1.5477793121843,9.1643642439906e-11,-6.1374071242618,-13.629787871011,-19.465656633953,-25.301528823476,-0.30152869750002,-6.1374071242618,-13.629787871011,-19.465656602275,5.5178701741268e-07,0.19755125116535,0.19755125116535,1.1696962276346e-11,-19.465656549941,997.561,0.9896754286508,0.19755125115402,-6.1374071543783,997.561,0.99559872767454,0.19755125116306,-13.629787855797,997.561,0.99854395126757,0.19755125116481,-0.30152872639508,25,997.561,1.016567438291,0.19755125117362
0.14,0.00079055174776743,6.7223359012179,7.5109620594778,0.01,7.9055174776743e-06,1.547841250504,1.5478412504059,1.5478412503291,-1.2444860627871e-10,-6.1265623645631,-13.637524424041,-19.467201443108,-25.296882777162,-0.29688276096337,-6.1265623645631,-13.637524424041,-19.467201449446,-2.7513852274247e-07,0.19755915668283,0.19755915668283,-1.5884033133455e-11,-19.467201413277,997.561,1.0122405799724,0.19755915667816,-6.1265623629234,997.561,0.98566286851521,0.19755915665406,-13.637524363184,997.561,0.97540723448819,0.19755915667354,-0.29688273798068,25,997.561,0.99780832265419,0.19755915667145
0.15,0.0007845127209305,6.7453686197119,7.5279706204303,0.01,7.845127209305e-06,1.5479027160054,1.547902715598,1.5479027156795,2.8259362343985e-10,-6.1167711646501,-13.64474178508,-19.468752187718,-25.292760019665,-0.29276038746291,-6.1167711646501,-13.64474178508,-19.468752333821,5.1826383289226e-07,0.19756700181004,0.19756700181004,3.6068917220084e-11,-19.468752266643,997.561,1.0135217929378,0.19756700173456,-6.1167708635386,997.561,0.99547084663848,0.19756700187153,-13.644741705685,997.561,1.0108719562642,0.19756700186512,-0.29276017337274,25,997.561,0.99714435564205,0.19756700182656
0.16,0.00077922667570118,6.7654354844553,7.5427601028248,0.01,7.7922667570118e-06,1.5479637665458,1.5479637666377,1.547963766691,1.1277546649324e-10,-6.1084534874186,-13.651213590243,-19.470296259799,-25.289374078149,-0.28937392909117,-6.1084534874186,-13.651213590243,-19.470296126278,-2.1621895757698e-07,0.1975747940768,0.1975747940768,1.439412862855e-11,-19.470296125313,997.561,0.99309586621835,0.19757479408111,-6.108453542843,997.561,1.010597764637,0.19757479407189,-13.651213585887,997.561,1.036162080207,0.19757479409194,-0.28937395697593,25,997.561,1.000465627448,0.19757479405227
0.17,0.00077439821075664,6.7831499052589,7.5557731244345,0.01,7.7439821075664e-06,1.5480244557027,1.5480244393757,1.5480244346945,-1.0461107573228e-12,-6.1013865571762,-13.657159681611,-19.471826615356,-25.286567610973,-0.28656763746573,-6.1013865571762,-13.657159681611,-19.471841896921,-1.4492236115556e-07,0.19758253805891,0.19758253805891,-1.3352064299833e-13,-19.471825950744,997.561,1.0266902742711,0.19758253768195,-6.1013885726792,997.561,0.99010320756374,0.19758253954315,-13.657150053963,997.561,1.0290150777818,0.19758253688914,-0.28657282103191,25,997.561,1.0356535664709,0.19758254127898
0.18,0.0007704469190517,6.7988543048725,7.5673876653217,0.01,7.704469190517e-06,1.5480848023993,1.5480848025369,1.5480848026944,2.1562609425547e-10,-6.0949594369411,-13.662347102263,-19.473334238807,-25.284202499251,-0.28420260834526,-6.0949594369411,-13.662347102263,-19.473334543526,2.7587564312717e-07,0.1975902425281,0.1975902425281,2.752149765278e-11,-19.473334329473,997.561,0.96788989277652,0.19759024252049,-6.0949593257807,997.561,0.99880046357829,0.19759024253158,-13.662346912329,997.561,0.99968203034935,0.19759024252466,-0.28420258680791,25,997.561,1.0004908700268,0.19759024250782
0.19,0.00076666990387331,6.8124390244483,7.5772393111729,0.01,7.6666990387331e-06,1.5481448695612,1.5481448697756,1.5481448696319,-1.8491883496294e-10,-6.0900238110875,-13.66726312226,-19.474848868364,-25.282437658941,-0.2824377646885,-6.0900238110875,-13.66726312226,-19.474848914188,-5.0999097794207e-07,0.19759790922714,0.19759790922714,-2.3602167909965e-11,-19.474848935119,997.561,0.99134164976239,0.19759790918948,-6.0900239001028,997.561,0.97821827890666,0.19759790924275,-13.667263172135,997.561,1.0088178190671,0.19759790921101,-0.28243773403118,25,997.561,0.98653752137651,0.19759790922702
0.2,0.00076334942842593,6.8246486336883,7.5861384564229,0.01,7.6334942842593e-06,1.5482046769288,1.5482046768609,1.5482046769467,7.9240608678073e-11,-6.0855904317319,-13.671728888155,-19.476352064868,-25.280971105946,-0.28097113310303,-6.0855904317319,-13.671728888155,-19.476352051747,3.3633842601064e-07,0.19760554272142,0.19760554272142,1.0113897546902e-11,-19.476352032237,997.561,1.0036654077541,0.19760554271868,-6.0855903996542,997.561,1.0068457433952,0.19760554272882,-13.671728871723,997.561,1.0397750257483,0.19760554273549,-0.28097109590025,25,997.561,0.99085539630142,0.19760554270602
0.21,0.00076035931722007,6.8355422394288,7.5940553761767,0.01,7.6035931722007e-06,1.5482642507106,1.5482642496763,1.5482642505898,3.1333241249605e-10,-6.0818246503052,-13.675880026482,-19.477856587186,-25.279837622224,-0.27983717371024,-6.0818246503052,-13.675880026482,-19.477856321517,2.9805550655139e-07,0.19761314631459,0.19761314631459,3.9992271273222e-11,-19.477856342303,997.561,0.98816526874943,0.19761314633862,-6.0818240104897,997.561,1.0095681326186,0.1976131462935,-13.675880203436,997.561,0.99639052861694,0.19761314625214,-0.2798371414248,25,997.561,0.99547864729022,0.19761314650771
0.22,0.00075776461703758,6.8449395574847,7.6008445586648,0.01,7.5776461703758e-06,1.548323619234,1.5483236192014,1.5483236191721,-1.2371741186542e-10,-6.0787820180031,-13.679626576668,-19.479348922964,-25.279067268155,-0.27906730337325,-6.0787820180031,-13.679626576668,-19.47934893652,-5.5647055683883e-07,0.19762072396076,0.19762072396076,-1.579070692728e-11,-19.479348897773,997.561,0.97646614354929,0.19762072395537,-6.0787819462695,997.561,1.0074660930603,0.19762072395044,-13.679626543219,997.561,1.0028779280379,0.19762072395667,-0.27906723523196,25,997.561,0.99522459244566,0.19762072395876
