sam,,overlap,,decomp,
X,Y,X,Y,X,Y
485.5305466237942,9545.454545454544,485.5305466237942,9090.909090909092,485.5305466237942,9090.909090909092
1681.6720257234724,19909.090909090908,1681.6720257234724,19000,1681.6720257234724,19000
3418.006430868167,29909.090909090908,3418.006430868167,28636.363636363636,3418.006430868167,28636.363636363636
