"BP_Line: Position[Y] (m)","BP_Line: Temperature (C)"
0.039,225.67971116068105
0.0393,225.7240275719589
0.0396,225.7240275719589
0.0399,225.79359319236573
0.0402,225.79359319236573
0.0405,225.8353842691102
0.0408,225.9010102722081
0.041100000000000005,225.9010102722081
0.0414,225.94043326971865
0.0417,225.94043326971865
0.042,226.00236100992288
0.0423,226.0395603411501
0.04259999999999999,226.0395603411501
0.042899999999999994,226.09801146300657
0.043199999999999995,226.09801146300657
0.0435,226.13311923818753
0.0438,226.18829531676977
0.04409999999999999,226.18829531676977
0.044399999999999995,226.22143341873158
0.0447,226.22143341873158
0.045,226.27352330599945
0.0453,226.30480585527664
0.045599999999999995,226.30480585527664
0.045899999999999996,226.3539869790689
0.0462,226.3539869790689
0.0465,226.3835210389962
0.0468,226.4299600899057
0.047099999999999996,226.4299600899057
0.0474,226.45784622748454
0.0477,226.45784622748454
0.048,226.50170015312165
0.0483,226.52803291778503
0.0486,226.52803291778503
0.0489,226.56944946179516
0.0492,226.56944946179516
0.0495,226.59431717548995
0.049800000000000004,226.633433294027
0.0501,226.633433294027
0.0504,226.6569181009878
0.0507,226.6569181009878
0.051000000000000004,226.69386147862218
0.051300000000000005,226.71604005298394
0.05159999999999999,226.71604005298394
0.051899999999999995,226.7509300185353
0.052199999999999996,226.7509300185353
0.0525,226.77187429363306
0.05279999999999999,226.80482336676016
0.053099999999999994,226.80482336676016
0.053399999999999996,226.82460123367377
0.0537,226.82460123367377
0.054,226.8557159901104
0.054299999999999994,226.8743914729788
0.054599999999999996,226.8743914729788
0.0549,226.90377216895314
0.0552,226.90377216895314
0.0555,226.92140516000973
0.055799999999999995,226.9491449324844
0.0561,226.9491449324844
0.0564,226.9657915378121
0.0567,226.9657915378121
0.056999999999999995,226.99197836379716
0.0573,227.0076915062122
0.0576,227.0076915062122
0.0579,227.03240839752198
0.0582,227.03240839752198
0.058499999999999996,227.04723793862905
0.0588,227.07056304771135
0.0591,227.07056304771135
0.0594,227.08455593011365
0.0597,227.08455593011365
0.06,227.10656286313537
0.0603,227.1197633277677
0.0606,227.1197633277677
0.0609,227.14052155433353
0.06119999999999999,227.14052155433353
0.06149999999999999,227.15297132420312
0.061799999999999994,227.1725463830312
0.062099999999999995,227.1725463830312
0.0624,227.1842846704107
0.06269999999999999,227.1842846704107
0.063,227.20273791963018
0.0633,227.21380141301682
0.06359999999999999,227.21380141301682
0.0639,227.23119015763803
0.0642,227.23119015763803
0.0645,227.24161317265816
0.0648,227.25799102849862
0.06509999999999999,227.25799102849862
0.0654,227.26780576143
0.0657,227.26780576143
0.066,227.2832231525333
0.0663,227.2924599833034
0.06659999999999999,227.2924599833034
0.0669,227.30696469973788
0.0672,227.30696469973788
0.0675,227.31565233541903
0.0678,227.32928944237273
0.0681,227.32928944237273
