"temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
733.38,1,0.4328,2.6501e-17,1,0.4328
733.58,1,0.4336,2.655e-17,1,0.4336
733.77,1,0.4344,2.6599e-17,1,0.4344
733.97,1,0.4352,2.6648e-17,1,0.4352
734.17,1,0.436,2.6697e-17,1,0.436
734.37,1,0.4368,2.6746e-17,1,0.4368
734.57,1,0.4376,2.6795e-17,1,0.4376
734.77,1,0.4384,2.6844e-17,1,0.4384
734.97,1,0.4392,2.6893e-17,1,0.4392
735.17,1,0.44,2.6942e-17,1,0.44
735.36,1,0.4408,2.6991e-17,1,0.4408
735.56,1,0.4416,2.704e-17,1,0.4416
735.75,1,0.4424,2.7089e-17,1,0.4424
735.95,1,0.4432,2.7138e-17,1,0.4432
736.15,1,0.444,2.7187e-17,1,0.444
736.34,1,0.4448,2.7236e-17,1,0.4448
736.54,1,0.4456,2.7285e-17,1,0.4456
736.73,1,0.4464,2.7334e-17,1,0.4464
736.93,1,0.4472,2.7383e-17,1,0.4472
737.13,1,0.448,2.7432e-17,1,0.448
737.32,1,0.4488,2.7481e-17,1,0.4488
737.52,1,0.4496,2.753e-17,1,0.4496
737.72,1,0.4504,2.7579e-17,1,0.4504
737.91,1,0.4512,2.7628e-17,1,0.4512
738.11,1,0.452,2.7677e-17,1,0.452
738.3,1,0.4528,2.7726e-17,1,0.4528
738.5,1,0.4536,2.7775e-17,1,0.4536
738.7,1,0.4544,2.7824e-17,1,0.4544
738.89,1,0.4552,2.7873e-17,1,0.4552
739.09,1,0.456,2.7922e-17,1,0.456
739.29,1,0.4568,2.7971e-17,1,0.4568
739.48,1,0.4576,2.802e-17,1,0.4576
739.68,1,0.4584,2.8069e-17,1,0.4584
739.87,1,0.4592,2.8118e-17,1,0.4592
740.07,1,0.46,2.8167e-17,1,0.46
740.27,1,0.4608,2.8216e-17,1,0.4608
740.46,1,0.4616,2.8265e-17,1,0.4616
740.66,1,0.4624,2.8314e-17,1,0.4624
740.86,1,0.4632,2.8363e-17,1,0.4632
741.05,1,0.464,2.8412e-17,1,0.464
741.25,1,0.4648,2.8461e-17,1,0.4648
741.44,1,0.4656,2.851e-17,1,0.4656
741.64,1,0.4664,2.8559e-17,1,0.4664
741.84,1,0.4672,2.8608e-17,1,0.4672
742.03,1,0.468,2.8657e-17,1,0.468
742.23,1,0.4688,2.8706e-17,1,0.4688
742.43,1,0.4696,2.8755e-17,1,0.4696
742.62,1,0.4704,2.8804e-17,1,0.4704
742.82,1,0.4712,2.8853e-17,1,0.4712
743.01,1,0.472,2.8902e-17,1,0.472
743.21,1,0.4728,2.8951e-17,1,0.4728
743.41,1,0.4736,2.9e-17,1,0.4736
743.6,1,0.4744,2.9049e-17,1,0.4744
743.8,1,0.4752,2.9098e-17,1,0.4752
743.99,1,0.476,2.9147e-17,1,0.476
744.19,1,0.4768,2.9196e-17,1,0.4768
744.39,1,0.4776,2.9245e-17,1,0.4776
744.58,1,0.4784,2.9294e-17,1,0.4784
744.78,1,0.4792,2.9343e-17,1,0.4792
744.98,1,0.48,2.9392e-17,1,0.48
745.17,1,0.4808,2.9441e-17,1,0.4808
745.36,1,0.4816,2.9489e-17,1,0.4816
745.55,1,0.4824,2.9538e-17,1,0.4824
745.74,1,0.4832,2.9587e-17,1,0.4832
745.94,1,0.484,2.9636e-17,1,0.484
746.13,1,0.4848,2.9685e-17,1,0.4848
746.32,1,0.4856,2.9734e-17,1,0.4856
746.51,1,0.4864,2.9783e-17,1,0.4864
746.71,1,0.4872,2.9832e-17,1,0.4872
746.9,1,0.488,2.9881e-17,1,0.488
747.09,1,0.4888,2.993e-17,1,0.4888
747.28,1,0.4896,2.9979e-17,1,0.4896
747.47,1,0.4904,3.0028e-17,1,0.4904
747.67,1,0.4912,3.0077e-17,1,0.4912
747.86,1,0.492,3.0126e-17,1,0.492
748.05,1,0.4928,3.0175e-17,1,0.4928
748.24,1,0.4936,3.0224e-17,1,0.4936
748.44,1,0.4944,3.0273e-17,1,0.4944
748.63,1,0.4952,3.0322e-17,1,0.4952
748.82,1,0.496,3.0371e-17,1,0.496
749.01,1,0.4968,3.042e-17,1,0.4968
749.2,1,0.4976,3.0469e-17,1,0.4976
749.4,1,0.4984,3.0518e-17,1,0.4984
749.59,1,0.4992,3.0567e-17,1,0.4992
749.78,1,0.5,3.0616e-17,1,0.5
749.97,1,0.5008,3.0665e-17,1,0.5008
750.16,1,0.5016,3.0714e-17,1,0.5016
750.36,1,0.5024,3.0763e-17,1,0.5024
750.55,1,0.5032,3.0812e-17,1,0.5032
750.74,1,0.504,3.0861e-17,1,0.504
750.93,1,0.5048,3.091e-17,1,0.5048
751.13,1,0.5056,3.0959e-17,1,0.5056
751.32,1,0.5064,3.1008e-17,1,0.5064
751.51,1,0.5072,3.1057e-17,1,0.5072
751.7,1,0.508,3.1106e-17,1,0.508
751.89,1,0.5088,3.1155e-17,1,0.5088
752.09,1,0.5096,3.1204e-17,1,0.5096
752.28,1,0.5104,3.1253e-17,1,0.5104
752.47,1,0.5112,3.1302e-17,1,0.5112
752.66,1,0.512,3.1351e-17,1,0.512
752.86,1,0.5128,3.14e-17,1,0.5128
753.05,1,0.5136,3.1449e-17,1,0.5136
753.24,1,0.5144,3.1498e-17,1,0.5144
753.43,1,0.5152,3.1547e-17,1,0.5152
753.62,1,0.516,3.1596e-17,1,0.516
753.82,1,0.5168,3.1645e-17,1,0.5168
754.01,1,0.5176,3.1694e-17,1,0.5176
754.2,1,0.5184,3.1743e-17,1,0.5184
754.39,1,0.5192,3.1792e-17,1,0.5192
754.58,1,0.52,3.1841e-17,1,0.52
754.77,1,0.5208,3.189e-17,1,0.5208
754.95,1,0.5216,3.1939e-17,1,0.5216
755.14,1,0.5224,3.1988e-17,1,0.5224
755.32,1,0.5232,3.2037e-17,1,0.5232
755.51,1,0.524,3.2086e-17,1,0.524
755.69,1,0.5248,3.2135e-17,1,0.5248
755.88,1,0.5256,3.2184e-17,1,0.5256
756.06,1,0.5264,3.2233e-17,1,0.5264
756.25,1,0.5272,3.2282e-17,1,0.5272
756.43,1,0.528,3.2331e-17,1,0.528
756.62,1,0.5288,3.238e-17,1,0.5288
756.8,1,0.5296,3.2429e-17,1,0.5296
756.99,1,0.5304,3.2478e-17,1,0.5304
757.17,1,0.5312,3.2527e-17,1,0.5312
757.36,1,0.532,3.2576e-17,1,0.532
757.54,1,0.5328,3.2625e-17,1,0.5328
757.73,1,0.5336,3.2674e-17,1,0.5336
757.91,1,0.5344,3.2723e-17,1,0.5344
758.1,1,0.5352,3.2772e-17,1,0.5352
758.28,1,0.536,3.2821e-17,1,0.536
758.47,1,0.5368,3.287e-17,1,0.5368
758.65,1,0.5376,3.2919e-17,1,0.5376
758.84,1,0.5384,3.2967e-17,1,0.5384
759.02,1,0.5392,3.3016e-17,1,0.5392
759.21,1,0.54,3.3065e-17,1,0.54
759.39,1,0.5408,3.3114e-17,1,0.5408
759.58,1,0.5416,3.3163e-17,1,0.5416
759.76,1,0.5424,3.3212e-17,1,0.5424
759.95,1,0.5432,3.3261e-17,1,0.5432
760.13,1,0.544,3.331e-17,1,0.544
760.32,1,0.5448,3.3359e-17,1,0.5448
760.51,1,0.5456,3.3408e-17,1,0.5456
760.69,1,0.5464,3.3457e-17,1,0.5464
760.88,1,0.5472,3.3506e-17,1,0.5472
761.06,1,0.548,3.3555e-17,1,0.548
761.25,1,0.5488,3.3604e-17,1,0.5488
761.43,1,0.5496,3.3653e-17,1,0.5496
761.62,1,0.5504,3.3702e-17,1,0.5504
761.8,1,0.5512,3.3751e-17,1,0.5512
761.99,1,0.552,3.38e-17,1,0.552
762.17,1,0.5528,3.3849e-17,1,0.5528
762.36,1,0.5536,3.3898e-17,1,0.5536
762.54,1,0.5544,3.3947e-17,1,0.5544
762.73,1,0.5552,3.3996e-17,1,0.5552
762.91,1,0.556,3.4045e-17,1,0.556
763.1,1,0.5568,3.4094e-17,1,0.5568
763.28,1,0.5576,3.4143e-17,1,0.5576
763.47,1,0.5584,3.4192e-17,1,0.5584
763.65,1,0.5592,3.4241e-17,1,0.5592
763.84,1,0.56,3.429e-17,1,0.56
764.01,1,0.5608,3.4339e-17,1,0.5608
764.18,1,0.5616,3.4388e-17,1,0.5616
764.36,1,0.5624,3.4437e-17,1,0.5624
764.53,1,0.5632,3.4486e-17,1,0.5632
764.71,1,0.564,3.4535e-17,1,0.564
764.88,1,0.5648,3.4584e-17,1,0.5648
765.06,1,0.5656,3.4633e-17,1,0.5656
765.23,1,0.5664,3.4682e-17,1,0.5664
765.41,1,0.5672,3.4731e-17,1,0.5672
765.58,1,0.568,3.478e-17,1,0.568
765.76,1,0.5688,3.4829e-17,1,0.5688
765.93,1,0.5696,3.4878e-17,1,0.5696
766.11,1,0.5704,3.4927e-17,1,0.5704
766.28,1,0.5712,3.4976e-17,1,0.5712
766.46,1,0.572,3.5025e-17,1,0.572
766.63,1,0.5728,3.5074e-17,1,0.5728
766.81,1,0.5736,3.5123e-17,1,0.5736
766.98,1,0.5744,3.5172e-17,1,0.5744
767.16,1,0.5752,3.5221e-17,1,0.5752
767.33,1,0.576,3.527e-17,1,0.576
767.51,1,0.5768,3.5319e-17,1,0.5768
767.68,1,0.5776,3.5368e-17,1,0.5776
767.86,1,0.5784,3.5417e-17,1,0.5784
768.03,1,0.5792,3.5466e-17,1,0.5792
768.21,1,0.58,3.5515e-17,1,0.58
768.38,1,0.5808,3.5564e-17,1,0.5808
768.56,1,0.5816,3.5613e-17,1,0.5816
768.73,1,0.5824,3.5662e-17,1,0.5824
768.91,1,0.5832,3.5711e-17,1,0.5832
769.08,1,0.584,3.576e-17,1,0.584
769.26,1,0.5848,3.5809e-17,1,0.5848
769.43,1,0.5856,3.5858e-17,1,0.5856
769.6,1,0.5864,3.5907e-17,1,0.5864
769.78,1,0.5872,3.5956e-17,1,0.5872
769.95,1,0.588,3.6005e-17,1,0.588
770.13,1,0.5888,3.6054e-17,1,0.5888
770.3,1,0.5896,3.6103e-17,1,0.5896
770.48,1,0.5904,3.6152e-17,1,0.5904
770.65,1,0.5912,3.6201e-17,1,0.5912
770.83,1,0.592,3.625e-17,1,0.592
771,1,0.5928,3.6299e-17,1,0.5928
771.18,1,0.5936,3.6348e-17,1,0.5936
771.35,1,0.5944,3.6397e-17,1,0.5944
771.53,1,0.5952,3.6445e-17,1,0.5952
771.7,1,0.596,3.6494e-17,1,0.596
771.88,1,0.5968,3.6543e-17,1,0.5968
772.05,1,0.5976,3.6592e-17,1,0.5976
772.23,1,0.5984,3.6641e-17,1,0.5984
772.4,1,0.5992,3.669e-17,1,0.5992
772.58,1,0.6,3.6739e-17,1,0.6
772.74,1,0.6008,3.6788e-17,1,0.6008
772.91,1,0.6016,3.6837e-17,1,0.6016
773.07,1,0.6024,3.6886e-17,1,0.6024
773.24,1,0.6032,3.6935e-17,1,0.6032
773.4,1,0.604,3.6984e-17,1,0.604
773.57,1,0.6048,3.7033e-17,1,0.6048
773.73,1,0.6056,3.7082e-17,1,0.6056
773.9,1,0.6064,3.7131e-17,1,0.6064
774.06,1,0.6072,3.718e-17,1,0.6072
774.23,1,0.608,3.7229e-17,1,0.608
774.39,1,0.6088,3.7278e-17,1,0.6088
774.56,1,0.6096,3.7327e-17,1,0.6096
774.72,1,0.6104,3.7376e-17,1,0.6104
774.89,1,0.6112,3.7425e-17,1,0.6112
775.05,1,0.612,3.7474e-17,1,0.612
775.22,1,0.6128,3.7523e-17,1,0.6128
775.38,1,0.6136,3.7572e-17,1,0.6136
775.54,1,0.6144,3.7621e-17,1,0.6144
775.71,1,0.6152,3.767e-17,1,0.6152
775.87,1,0.616,3.7719e-17,1,0.616
776.04,1,0.6168,3.7768e-17,1,0.6168
776.2,1,0.6176,3.7817e-17,1,0.6176
776.37,1,0.6184,3.7866e-17,1,0.6184
776.53,1,0.6192,3.7915e-17,1,0.6192
776.7,1,0.62,3.7964e-17,1,0.62
776.86,1,0.6208,3.8013e-17,1,0.6208
777.03,1,0.6216,3.8062e-17,1,0.6216
777.19,1,0.6224,3.8111e-17,1,0.6224
777.36,1,0.6232,3.816e-17,1,0.6232
777.52,1,0.624,3.8209e-17,1,0.624
777.69,1,0.6248,3.8258e-17,1,0.6248
777.85,1,0.6256,3.8307e-17,1,0.6256
778.02,1,0.6264,3.8356e-17,1,0.6264
778.18,1,0.6272,3.8405e-17,1,0.6272
778.35,1,0.628,3.8454e-17,1,0.628
778.51,1,0.6288,3.8503e-17,1,0.6288
778.68,1,0.6296,3.8552e-17,1,0.6296
778.84,1,0.6304,3.8601e-17,1,0.6304
779.01,1,0.6312,3.865e-17,1,0.6312
779.17,1,0.632,3.8699e-17,1,0.632
779.34,1,0.6328,3.8748e-17,1,0.6328
779.5,1,0.6336,3.8797e-17,1,0.6336
779.67,1,0.6344,3.8846e-17,1,0.6344
779.83,1,0.6352,3.8895e-17,1,0.6352
780,1,0.636,3.8944e-17,1,0.636
780.16,1,0.6368,3.8993e-17,1,0.6368
780.33,1,0.6376,3.9042e-17,1,0.6376
780.49,1,0.6384,3.9091e-17,1,0.6384
780.66,1,0.6392,3.914e-17,1,0.6392
780.82,1,0.64,3.9189e-17,1,0.64
780.97,1,0.6408,3.9238e-17,1,0.6408
781.13,1,0.6416,3.9287e-17,1,0.6416
781.28,1,0.6424,3.9336e-17,1,0.6424
781.44,1,0.6432,3.9385e-17,1,0.6432
781.59,1,0.644,3.9434e-17,1,0.644
781.74,1,0.6448,3.9483e-17,1,0.6448
781.9,1,0.6456,3.9532e-17,1,0.6456
782.05,1,0.6464,3.9581e-17,1,0.6464
782.21,1,0.6472,3.963e-17,1,0.6472
782.36,1,0.648,3.9679e-17,1,0.648
782.51,1,0.6488,3.9728e-17,1,0.6488
782.67,1,0.6496,3.9777e-17,1,0.6496
782.82,1,0.6504,3.9826e-17,1,0.6504
782.98,1,0.6512,3.9874e-17,1,0.6512
783.13,1,0.652,3.9923e-17,1,0.652
783.28,1,0.6528,3.9972e-17,1,0.6528
783.44,1,0.6536,4.0021e-17,1,0.6536
783.59,1,0.6544,4.007e-17,1,0.6544
783.74,1,0.6552,4.0119e-17,1,0.6552
783.9,1,0.656,4.0168e-17,1,0.656
784.05,1,0.6568,4.0217e-17,1,0.6568
784.21,1,0.6576,4.0266e-17,1,0.6576
784.36,1,0.6584,4.0315e-17,1,0.6584
784.51,1,0.6592,4.0364e-17,1,0.6592
784.67,1,0.66,4.0413e-17,1,0.66
784.82,1,0.6608,4.0462e-17,1,0.6608
784.98,1,0.6616,4.0511e-17,1,0.6616
785.13,1,0.6624,4.056e-17,1,0.6624
785.28,1,0.6632,4.0609e-17,1,0.6632
785.44,1,0.664,4.0658e-17,1,0.664
785.59,1,0.6648,4.0707e-17,1,0.6648
785.75,1,0.6656,4.0756e-17,1,0.6656
785.9,1,0.6664,4.0805e-17,1,0.6664
786.05,1,0.6672,4.0854e-17,1,0.6672
786.21,1,0.668,4.0903e-17,1,0.668
786.36,1,0.6688,4.0952e-17,1,0.6688
786.51,1,0.6696,4.1001e-17,1,0.6696
786.67,1,0.6704,4.105e-17,1,0.6704
786.82,1,0.6712,4.1099e-17,1,0.6712
786.98,1,0.672,4.1148e-17,1,0.672
787.13,1,0.6728,4.1197e-17,1,0.6728
787.28,1,0.6736,4.1246e-17,1,0.6736
787.44,1,0.6744,4.1295e-17,1,0.6744
787.59,1,0.6752,4.1344e-17,1,0.6752
787.75,1,0.676,4.1393e-17,1,0.676
787.9,1,0.6768,4.1442e-17,1,0.6768
788.05,1,0.6776,4.1491e-17,1,0.6776
788.21,1,0.6784,4.154e-17,1,0.6784
788.36,1,0.6792,4.1589e-17,1,0.6792
788.52,1,0.68,4.1638e-17,1,0.68
788.65,1,0.6808,4.1687e-17,1,0.6808
788.79,1,0.6816,4.1736e-17,1,0.6816
788.93,1,0.6824,4.1785e-17,1,0.6824
789.07,1,0.6832,4.1834e-17,1,0.6832
789.2,1,0.684,4.1883e-17,1,0.684
789.34,1,0.6848,4.1932e-17,1,0.6848
789.48,1,0.6856,4.1981e-17,1,0.6856
789.62,1,0.6864,4.203e-17,1,0.6864
789.76,1,0.6872,4.2079e-17,1,0.6872
789.89,1,0.688,4.2128e-17,1,0.688
790.03,1,0.6888,4.2177e-17,1,0.6888
790.17,1,0.6896,4.2226e-17,1,0.6896
790.31,1,0.6904,4.2275e-17,1,0.6904
790.45,1,0.6912,4.2324e-17,1,0.6912
790.58,1,0.692,4.2373e-17,1,0.692
790.72,1,0.6928,4.2422e-17,1,0.6928
790.86,1,0.6936,4.2471e-17,1,0.6936
791,1,0.6944,4.252e-17,1,0.6944
791.13,1,0.6952,4.2569e-17,1,0.6952
791.27,1,0.696,4.2618e-17,1,0.696
791.41,1,0.6968,4.2667e-17,1,0.6968
791.55,1,0.6976,4.2716e-17,1,0.6976
791.69,1,0.6984,4.2765e-17,1,0.6984
791.82,1,0.6992,4.2814e-17,1,0.6992
791.96,1,0.7,4.2863e-17,1,0.7
792.1,1,0.7008,4.2912e-17,1,0.7008
792.24,1,0.7016,4.2961e-17,1,0.7016
792.38,1,0.7024,4.301e-17,1,0.7024
792.51,1,0.7032,4.3059e-17,1,0.7032
792.65,1,0.704,4.3108e-17,1,0.704
792.79,1,0.7048,4.3157e-17,1,0.7048
792.93,1,0.7056,4.3206e-17,1,0.7056
793.06,1,0.7064,4.3255e-17,1,0.7064
793.2,1,0.7072,4.3304e-17,1,0.7072
793.34,1,0.708,4.3352e-17,1,0.708
793.48,1,0.7088,4.3401e-17,1,0.7088
793.62,1,0.7096,4.345e-17,1,0.7096
793.75,1,0.7104,4.3499e-17,1,0.7104
793.89,1,0.7112,4.3548e-17,1,0.7112
794.03,1,0.712,4.3597e-17,1,0.712
794.17,1,0.7128,4.3646e-17,1,0.7128
794.31,1,0.7136,4.3695e-17,1,0.7136
794.44,1,0.7144,4.3744e-17,1,0.7144
794.58,1,0.7152,4.3793e-17,1,0.7152
794.72,1,0.716,4.3842e-17,1,0.716
794.86,1,0.7168,4.3891e-17,1,0.7168
794.99,1,0.7176,4.394e-17,1,0.7176
795.13,1,0.7184,4.3989e-17,1,0.7184
795.27,1,0.7192,4.4038e-17,1,0.7192
795.41,1,0.72,4.4087e-17,1,0.72
795.53,1,0.7208,4.4136e-17,1,0.7208
795.65,1,0.7216,4.4185e-17,1,0.7216
795.77,1,0.7224,4.4234e-17,1,0.7224
795.89,1,0.7232,4.4283e-17,1,0.7232
796.01,1,0.724,4.4332e-17,1,0.724
796.13,1,0.7248,4.4381e-17,1,0.7248
796.25,1,0.7256,4.443e-17,1,0.7256
796.37,1,0.7264,4.4479e-17,1,0.7264
796.49,1,0.7272,4.4528e-17,1,0.7272
796.61,1,0.728,4.4577e-17,1,0.728
796.73,1,0.7288,4.4626e-17,1,0.7288
796.85,1,0.7296,4.4675e-17,1,0.7296
796.97,1,0.7304,4.4724e-17,1,0.7304
797.09,1,0.7312,4.4773e-17,1,0.7312
797.21,1,0.732,4.4822e-17,1,0.732
797.33,1,0.7328,4.4871e-17,1,0.7328
797.45,1,0.7336,4.492e-17,1,0.7336
797.57,1,0.7344,4.4969e-17,1,0.7344
797.69,1,0.7352,4.5018e-17,1,0.7352
797.81,1,0.736,4.5067e-17,1,0.736
797.93,1,0.7368,4.5116e-17,1,0.7368
798.05,1,0.7376,4.5165e-17,1,0.7376
798.17,1,0.7384,4.5214e-17,1,0.7384
798.29,1,0.7392,4.5263e-17,1,0.7392
798.41,1,0.74,4.5312e-17,1,0.74
798.53,1,0.7408,4.5361e-17,1,0.7408
798.65,1,0.7416,4.541e-17,1,0.7416
798.77,1,0.7424,4.5459e-17,1,0.7424
798.89,1,0.7432,4.5508e-17,1,0.7432
799.01,1,0.744,4.5557e-17,1,0.744
799.13,1,0.7448,4.5606e-17,1,0.7448
799.25,1,0.7456,4.5655e-17,1,0.7456
799.37,1,0.7464,4.5704e-17,1,0.7464
799.49,1,0.7472,4.5753e-17,1,0.7472
799.61,1,0.748,4.5802e-17,1,0.748
799.73,1,0.7488,4.5851e-17,1,0.7488
799.85,1,0.7496,4.59e-17,1,0.7496
799.97,1,0.7504,4.5949e-17,1,0.7504
800.09,1,0.7512,4.5998e-17,1,0.7512
800.21,1,0.752,4.6047e-17,1,0.752
800.33,1,0.7528,4.6096e-17,1,0.7528
800.45,1,0.7536,4.6145e-17,1,0.7536
800.57,1,0.7544,4.6194e-17,1,0.7544
800.69,1,0.7552,4.6243e-17,1,0.7552
800.81,1,0.756,4.6292e-17,1,0.756
800.93,1,0.7568,4.6341e-17,1,0.7568
801.05,1,0.7576,4.639e-17,1,0.7576
801.17,1,0.7584,4.6439e-17,1,0.7584
801.29,1,0.7592,4.6488e-17,1,0.7592
801.41,1,0.76,4.6537e-17,1,0.76
801.51,1,0.7608,4.6586e-17,1,0.7608
801.6,1,0.7616,4.6635e-17,1,0.7616
801.7,1,0.7624,4.6684e-17,1,0.7624
801.79,1,0.7632,4.6733e-17,1,0.7632
801.89,1,0.764,4.6782e-17,1,0.764
801.99,1,0.7648,4.683e-17,1,0.7648
802.08,1,0.7656,4.6879e-17,1,0.7656
802.18,1,0.7664,4.6928e-17,1,0.7664
802.28,1,0.7672,4.6977e-17,1,0.7672
802.37,1,0.768,4.7026e-17,1,0.768
802.47,1,0.7688,4.7075e-17,1,0.7688
802.56,1,0.7696,4.7124e-17,1,0.7696
802.66,1,0.7704,4.7173e-17,1,0.7704
802.76,1,0.7712,4.7222e-17,1,0.7712
802.85,1,0.772,4.7271e-17,1,0.772
802.95,1,0.7728,4.732e-17,1,0.7728
803.04,1,0.7736,4.7369e-17,1,0.7736
803.14,1,0.7744,4.7418e-17,1,0.7744
803.24,1,0.7752,4.7467e-17,1,0.7752
803.33,1,0.776,4.7516e-17,1,0.776
803.43,1,0.7768,4.7565e-17,1,0.7768
803.53,1,0.7776,4.7614e-17,1,0.7776
803.62,1,0.7784,4.7663e-17,1,0.7784
803.72,1,0.7792,4.7712e-17,1,0.7792
803.81,1,0.78,4.7761e-17,1,0.78
803.91,1,0.7808,4.781e-17,1,0.7808
804.01,1,0.7816,4.7859e-17,1,0.7816
804.1,1,0.7824,4.7908e-17,1,0.7824
804.2,1,0.7832,4.7957e-17,1,0.7832
804.3,1,0.784,4.8006e-17,1,0.784
804.39,1,0.7848,4.8055e-17,1,0.7848
804.49,1,0.7856,4.8104e-17,1,0.7856
804.58,1,0.7864,4.8153e-17,1,0.7864
804.68,1,0.7872,4.8202e-17,1,0.7872
804.78,1,0.788,4.8251e-17,1,0.788
804.87,1,0.7888,4.83e-17,1,0.7888
804.97,1,0.7896,4.8349e-17,1,0.7896
805.07,1,0.7904,4.8398e-17,1,0.7904
805.16,1,0.7912,4.8447e-17,1,0.7912
805.26,1,0.792,4.8496e-17,1,0.792
805.35,1,0.7928,4.8545e-17,1,0.7928
805.45,1,0.7936,4.8594e-17,1,0.7936
805.55,1,0.7944,4.8643e-17,1,0.7944
805.64,1,0.7952,4.8692e-17,1,0.7952
805.74,1,0.796,4.8741e-17,1,0.796
805.83,1,0.7968,4.879e-17,1,0.7968
805.93,1,0.7976,4.8839e-17,1,0.7976
806.03,1,0.7984,4.8888e-17,1,0.7984
806.12,1,0.7992,4.8937e-17,1,0.7992
806.22,1,0.8,4.8986e-17,1,0.8
