"temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
650.85,1,0.088,5.3884e-18,0,0.088
650.99,1,0.0888,5.4374e-18,0,0.0888
651.14,1,0.0896,5.4864e-18,0,0.0896
651.28,1,0.0904,5.5354e-18,0,0.0904
651.42,1,0.0912,5.5844e-18,0,0.0912
651.56,1,0.092,5.6334e-18,0,0.092
651.7,1,0.0928,5.6824e-18,0,0.0928
651.84,1,0.0936,5.7313e-18,0,0.0936
651.98,1,0.0944,5.7803e-18,0,0.0944
652.12,1,0.0952,5.8293e-18,0,0.0952
652.26,1,0.096,5.8783e-18,0,0.096
652.41,1,0.0968,5.9273e-18,0,0.0968
652.55,1,0.0976,5.9763e-18,0,0.0976
652.69,1,0.0984,6.0253e-18,0,0.0984
652.83,1,0.0992,6.0742e-18,0,0.0992
652.97,1,0.1,6.1232e-18,0,0.1
653.11,1,0.1008,6.1722e-18,0,0.1008
653.25,1,0.1016,6.2212e-18,0,0.1016
653.39,1,0.1024,6.2702e-18,0,0.1024
653.53,1,0.1032,6.3192e-18,0,0.1032
653.67,1,0.104,6.3682e-18,0,0.104
653.82,1,0.1048,6.4171e-18,0,0.1048
653.96,1,0.1056,6.4661e-18,0,0.1056
654.1,1,0.1064,6.5151e-18,0,0.1064
654.24,1,0.1072,6.5641e-18,0,0.1072
654.38,1,0.108,6.6131e-18,0,0.108
654.52,1,0.1088,6.6621e-18,0,0.1088
654.66,1,0.1096,6.7111e-18,0,0.1096
654.8,1,0.1104,6.7601e-18,0,0.1104
654.94,1,0.1112,6.809e-18,0,0.1112
655.09,1,0.112,6.858e-18,0,0.112
655.23,1,0.1128,6.907e-18,0,0.1128
655.37,1,0.1136,6.956e-18,0,0.1136
655.51,1,0.1144,7.005e-18,0,0.1144
655.65,1,0.1152,7.054e-18,0,0.1152
655.79,1,0.116,7.103e-18,0,0.116
655.93,1,0.1168,7.1519e-18,0,0.1168
656.07,1,0.1176,7.2009e-18,0,0.1176
656.21,1,0.1184,7.2499e-18,0,0.1184
656.36,1,0.1192,7.2989e-18,0,0.1192
656.5,1,0.12,7.3479e-18,0,0.12
656.65,1,0.1208,7.3969e-18,0,0.1208
656.8,1,0.1216,7.4459e-18,0,0.1216
656.95,1,0.1224,7.4948e-18,0,0.1224
657.1,1,0.1232,7.5438e-18,0,0.1232
657.25,1,0.124,7.5928e-18,0,0.124
657.4,1,0.1248,7.6418e-18,0,0.1248
657.55,1,0.1256,7.6908e-18,0,0.1256
657.7,1,0.1264,7.7398e-18,0,0.1264
657.85,1,0.1272,7.7888e-18,0,0.1272
658,1,0.128,7.8377e-18,0,0.128
658.15,1,0.1288,7.8867e-18,0,0.1288
658.3,1,0.1296,7.9357e-18,0,0.1296
658.45,1,0.1304,7.9847e-18,0,0.1304
658.6,1,0.1312,8.0337e-18,0,0.1312
658.75,1,0.132,8.0827e-18,0,0.132
658.9,1,0.1328,8.1317e-18,0,0.1328
659.04,1,0.1336,8.1806e-18,0,0.1336
659.19,1,0.1344,8.2296e-18,0,0.1344
659.34,1,0.1352,8.2786e-18,0,0.1352
659.49,1,0.136,8.3276e-18,0,0.136
659.64,1,0.1368,8.3766e-18,0,0.1368
659.79,1,0.1376,8.4256e-18,0,0.1376
659.94,1,0.1384,8.4746e-18,0,0.1384
660.09,1,0.1392,8.5235e-18,0,0.1392
660.24,1,0.14,8.5725e-18,0,0.14
660.39,1,0.1408,8.6215e-18,0,0.1408
660.54,1,0.1416,8.6705e-18,0,0.1416
660.69,1,0.1424,8.7195e-18,0,0.1424
660.84,1,0.1432,8.7685e-18,0,0.1432
660.99,1,0.144,8.8175e-18,0,0.144
661.14,1,0.1448,8.8664e-18,0,0.1448
661.29,1,0.1456,8.9154e-18,0,0.1456
661.44,1,0.1464,8.9644e-18,0,0.1464
661.59,1,0.1472,9.0134e-18,0,0.1472
661.74,1,0.148,9.0624e-18,0,0.148
661.89,1,0.1488,9.1114e-18,0,0.1488
662.04,1,0.1496,9.1604e-18,0,0.1496
662.19,1,0.1504,9.2093e-18,0,0.1504
662.34,1,0.1512,9.2583e-18,0,0.1512
662.49,1,0.152,9.3073e-18,0,0.152
662.64,1,0.1528,9.3563e-18,0,0.1528
662.79,1,0.1536,9.4053e-18,0,0.1536
662.94,1,0.1544,9.4543e-18,0,0.1544
663.09,1,0.1552,9.5033e-18,0,0.1552
663.24,1,0.156,9.5522e-18,0,0.156
663.39,1,0.1568,9.6012e-18,0,0.1568
663.54,1,0.1576,9.6502e-18,0,0.1576
663.69,1,0.1584,9.6992e-18,0,0.1584
663.84,1,0.1592,9.7482e-18,0,0.1592
663.99,1,0.16,9.7972e-18,0,0.16
664.15,1,0.1608,9.8462e-18,0,0.1608
664.31,1,0.1616,9.8951e-18,0,0.1616
664.46,1,0.1624,9.9441e-18,0,0.1624
664.62,1,0.1632,9.9931e-18,0,0.1632
664.78,1,0.164,1.0042e-17,0,0.164
664.93,1,0.1648,1.0091e-17,0,0.1648
665.09,1,0.1656,1.014e-17,0,0.1656
665.25,1,0.1664,1.0189e-17,0,0.1664
665.4,1,0.1672,1.0238e-17,0,0.1672
665.56,1,0.168,1.0287e-17,0,0.168
665.72,1,0.1688,1.0336e-17,0,0.1688
665.87,1,0.1696,1.0385e-17,0,0.1696
666.03,1,0.1704,1.0434e-17,0,0.1704
666.19,1,0.1712,1.0483e-17,0,0.1712
666.34,1,0.172,1.0532e-17,0,0.172
666.5,1,0.1728,1.0581e-17,0,0.1728
666.66,1,0.1736,1.063e-17,0,0.1736
666.81,1,0.1744,1.0679e-17,0,0.1744
666.97,1,0.1752,1.0728e-17,0,0.1752
667.13,1,0.176,1.0777e-17,0,0.176
667.28,1,0.1768,1.0826e-17,0,0.1768
667.44,1,0.1776,1.0875e-17,0,0.1776
667.6,1,0.1784,1.0924e-17,0,0.1784
667.75,1,0.1792,1.0973e-17,0,0.1792
667.91,1,0.18,1.1022e-17,0,0.18
668.07,1,0.1808,1.1071e-17,0,0.1808
668.22,1,0.1816,1.112e-17,0,0.1816
668.38,1,0.1824,1.1169e-17,0,0.1824
668.54,1,0.1832,1.1218e-17,0,0.1832
668.69,1,0.184,1.1267e-17,0,0.184
668.85,1,0.1848,1.1316e-17,0,0.1848
669.01,1,0.1856,1.1365e-17,0,0.1856
669.16,1,0.1864,1.1414e-17,0,0.1864
669.32,1,0.1872,1.1463e-17,0,0.1872
669.48,1,0.188,1.1512e-17,0,0.188
669.63,1,0.1888,1.1561e-17,0,0.1888
669.79,1,0.1896,1.161e-17,0,0.1896
669.95,1,0.1904,1.1659e-17,0,0.1904
670.1,1,0.1912,1.1708e-17,0,0.1912
670.26,1,0.192,1.1757e-17,0,0.192
670.42,1,0.1928,1.1806e-17,0,0.1928
670.57,1,0.1936,1.1855e-17,0,0.1936
670.73,1,0.1944,1.1904e-17,0,0.1944
670.89,1,0.1952,1.1953e-17,0,0.1952
671.04,1,0.196,1.2002e-17,0,0.196
671.2,1,0.1968,1.2051e-17,0,0.1968
671.36,1,0.1976,1.21e-17,0,0.1976
671.51,1,0.1984,1.2148e-17,0,0.1984
671.67,1,0.1992,1.2197e-17,0,0.1992
671.83,1,0.2,1.2246e-17,0,0.2
671.99,1,0.2008,1.2295e-17,0,0.2008
672.16,1,0.2016,1.2344e-17,0,0.2016
672.32,1,0.2024,1.2393e-17,0,0.2024
672.48,1,0.2032,1.2442e-17,0,0.2032
672.65,1,0.204,1.2491e-17,0,0.204
672.81,1,0.2048,1.254e-17,0,0.2048
672.98,1,0.2056,1.2589e-17,0,0.2056
673.14,1,0.2064,1.2638e-17,0,0.2064
673.3,1,0.2072,1.2687e-17,0,0.2072
673.47,1,0.208,1.2736e-17,0,0.208
673.63,1,0.2088,1.2785e-17,0,0.2088
673.79,1,0.2096,1.2834e-17,0,0.2096
673.96,1,0.2104,1.2883e-17,0,0.2104
674.12,1,0.2112,1.2932e-17,0,0.2112
674.29,1,0.212,1.2981e-17,0,0.212
674.45,1,0.2128,1.303e-17,0,0.2128
674.61,1,0.2136,1.3079e-17,0,0.2136
674.78,1,0.2144,1.3128e-17,0,0.2144
674.94,1,0.2152,1.3177e-17,0,0.2152
675.11,1,0.216,1.3226e-17,0,0.216
675.27,1,0.2168,1.3275e-17,0,0.2168
675.43,1,0.2176,1.3324e-17,0,0.2176
675.6,1,0.2184,1.3373e-17,0,0.2184
675.76,1,0.2192,1.3422e-17,0,0.2192
675.93,1,0.22,1.3471e-17,0,0.22
676.09,1,0.2208,1.352e-17,0,0.2208
676.25,1,0.2216,1.3569e-17,0,0.2216
676.42,1,0.2224,1.3618e-17,0,0.2224
676.58,1,0.2232,1.3667e-17,0,0.2232
676.75,1,0.224,1.3716e-17,0,0.224
676.91,1,0.2248,1.3765e-17,0,0.2248
677.07,1,0.2256,1.3814e-17,0,0.2256
677.24,1,0.2264,1.3863e-17,0,0.2264
677.4,1,0.2272,1.3912e-17,0,0.2272
677.56,1,0.228,1.3961e-17,0,0.228
677.73,1,0.2288,1.401e-17,0,0.2288
677.89,1,0.2296,1.4059e-17,0,0.2296
678.06,1,0.2304,1.4108e-17,0,0.2304
678.22,1,0.2312,1.4157e-17,0,0.2312
678.38,1,0.232,1.4206e-17,0,0.232
678.55,1,0.2328,1.4255e-17,0,0.2328
678.71,1,0.2336,1.4304e-17,0,0.2336
678.88,1,0.2344,1.4353e-17,0,0.2344
679.04,1,0.2352,1.4402e-17,0,0.2352
679.2,1,0.236,1.4451e-17,0,0.236
679.37,1,0.2368,1.45e-17,0,0.2368
679.53,1,0.2376,1.4549e-17,0,0.2376
679.7,1,0.2384,1.4598e-17,0,0.2384
679.86,1,0.2392,1.4647e-17,0,0.2392
680.02,1,0.24,1.4696e-17,0,0.24
680.19,1,0.2408,1.4745e-17,0,0.2408
680.36,1,0.2416,1.4794e-17,0,0.2416
680.53,1,0.2424,1.4843e-17,0,0.2424
680.7,1,0.2432,1.4892e-17,0,0.2432
680.87,1,0.244,1.4941e-17,0,0.244
681.04,1,0.2448,1.499e-17,0,0.2448
681.21,1,0.2456,1.5039e-17,0,0.2456
681.38,1,0.2464,1.5088e-17,0,0.2464
681.55,1,0.2472,1.5137e-17,0,0.2472
681.72,1,0.248,1.5186e-17,0,0.248
681.89,1,0.2488,1.5235e-17,0,0.2488
682.06,1,0.2496,1.5284e-17,0,0.2496
682.23,1,0.2504,1.5333e-17,0,0.2504
682.4,1,0.2512,1.5382e-17,0,0.2512
682.57,1,0.252,1.5431e-17,0,0.252
682.75,1,0.2528,1.548e-17,0,0.2528
682.92,1,0.2536,1.5529e-17,0,0.2536
683.09,1,0.2544,1.5578e-17,0,0.2544
683.26,1,0.2552,1.5626e-17,0,0.2552
683.43,1,0.256,1.5675e-17,0,0.256
683.6,1,0.2568,1.5724e-17,0,0.2568
683.77,1,0.2576,1.5773e-17,0,0.2576
683.94,1,0.2584,1.5822e-17,0,0.2584
684.11,1,0.2592,1.5871e-17,0,0.2592
684.28,1,0.26,1.592e-17,0,0.26
684.45,1,0.2608,1.5969e-17,0,0.2608
684.62,1,0.2616,1.6018e-17,0,0.2616
684.79,1,0.2624,1.6067e-17,0,0.2624
684.96,1,0.2632,1.6116e-17,0,0.2632
685.13,1,0.264,1.6165e-17,0,0.264
685.3,1,0.2648,1.6214e-17,0,0.2648
685.47,1,0.2656,1.6263e-17,0,0.2656
685.64,1,0.2664,1.6312e-17,0,0.2664
685.81,1,0.2672,1.6361e-17,0,0.2672
685.98,1,0.268,1.641e-17,0,0.268
686.15,1,0.2688,1.6459e-17,0,0.2688
686.32,1,0.2696,1.6508e-17,0,0.2696
686.49,1,0.2704,1.6557e-17,0,0.2704
686.66,1,0.2712,1.6606e-17,0,0.2712
686.83,1,0.272,1.6655e-17,0,0.272
687,1,0.2728,1.6704e-17,0,0.2728
687.17,1,0.2736,1.6753e-17,0,0.2736
687.34,1,0.2744,1.6802e-17,0,0.2744
687.51,1,0.2752,1.6851e-17,0,0.2752
687.68,1,0.276,1.69e-17,0,0.276
687.85,1,0.2768,1.6949e-17,0,0.2768
688.02,1,0.2776,1.6998e-17,0,0.2776
688.19,1,0.2784,1.7047e-17,0,0.2784
688.36,1,0.2792,1.7096e-17,0,0.2792
688.53,1,0.28,1.7145e-17,0,0.28
688.7,1,0.2808,1.7194e-17,0,0.2808
688.88,1,0.2816,1.7243e-17,0,0.2816
689.05,1,0.2824,1.7292e-17,0,0.2824
689.23,1,0.2832,1.7341e-17,0,0.2832
689.4,1,0.284,1.739e-17,0,0.284
689.57,1,0.2848,1.7439e-17,0,0.2848
689.75,1,0.2856,1.7488e-17,0,0.2856
689.92,1,0.2864,1.7537e-17,0,0.2864
690.1,1,0.2872,1.7586e-17,0,0.2872
690.27,1,0.288,1.7635e-17,0,0.288
690.44,1,0.2888,1.7684e-17,0,0.2888
690.62,1,0.2896,1.7733e-17,0,0.2896
690.79,1,0.2904,1.7782e-17,0,0.2904
690.97,1,0.2912,1.7831e-17,0,0.2912
691.14,1,0.292,1.788e-17,0,0.292
691.31,1,0.2928,1.7929e-17,0,0.2928
691.49,1,0.2936,1.7978e-17,0,0.2936
691.66,1,0.2944,1.8027e-17,0,0.2944
691.84,1,0.2952,1.8076e-17,0,0.2952
692.01,1,0.296,1.8125e-17,0,0.296
692.19,1,0.2968,1.8174e-17,0,0.2968
692.36,1,0.2976,1.8223e-17,0,0.2976
692.53,1,0.2984,1.8272e-17,0,0.2984
692.71,1,0.2992,1.8321e-17,0,0.2992
692.88,1,0.3,1.837e-17,0,0.3
693.06,1,0.3008,1.8419e-17,0,0.3008
693.23,1,0.3016,1.8468e-17,0,0.3016
693.4,1,0.3024,1.8517e-17,0,0.3024
693.58,1,0.3032,1.8566e-17,0,0.3032
693.75,1,0.304,1.8615e-17,0,0.304
693.93,1,0.3048,1.8664e-17,0,0.3048
694.1,1,0.3056,1.8713e-17,0,0.3056
694.27,1,0.3064,1.8762e-17,0,0.3064
694.45,1,0.3072,1.8811e-17,0,0.3072
694.62,1,0.308,1.886e-17,0,0.308
694.8,1,0.3088,1.8909e-17,0,0.3088
694.97,1,0.3096,1.8958e-17,0,0.3096
695.14,1,0.3104,1.9007e-17,0,0.3104
695.32,1,0.3112,1.9056e-17,0,0.3112
695.49,1,0.312,1.9104e-17,0,0.312
695.67,1,0.3128,1.9153e-17,0,0.3128
695.84,1,0.3136,1.9202e-17,0,0.3136
696.01,1,0.3144,1.9251e-17,0,0.3144
696.19,1,0.3152,1.93e-17,0,0.3152
696.36,1,0.316,1.9349e-17,0,0.316
696.54,1,0.3168,1.9398e-17,0,0.3168
696.71,1,0.3176,1.9447e-17,0,0.3176
696.89,1,0.3184,1.9496e-17,0,0.3184
697.06,1,0.3192,1.9545e-17,0,0.3192
697.23,1,0.32,1.9594e-17,0,0.32
697.41,1,0.3208,1.9643e-17,0,0.3208
697.59,1,0.3216,1.9692e-17,0,0.3216
697.76,1,0.3224,1.9741e-17,0,0.3224
697.94,1,0.3232,1.979e-17,0,0.3232
698.11,1,0.324,1.9839e-17,0,0.324
698.29,1,0.3248,1.9888e-17,0,0.3248
698.47,1,0.3256,1.9937e-17,0,0.3256
698.64,1,0.3264,1.9986e-17,0,0.3264
698.82,1,0.3272,2.0035e-17,0,0.3272
698.99,1,0.328,2.0084e-17,0,0.328
699.17,1,0.3288,2.0133e-17,0,0.3288
699.35,1,0.3296,2.0182e-17,0,0.3296
699.52,1,0.3304,2.0231e-17,0,0.3304
699.7,1,0.3312,2.028e-17,0,0.3312
699.87,1,0.332,2.0329e-17,0,0.332
700.05,1,0.3328,2.0378e-17,0,0.3328
700.22,1,0.3336,2.0427e-17,0,0.3336
700.4,1,0.3344,2.0476e-17,0,0.3344
700.58,1,0.3352,2.0525e-17,0,0.3352
700.75,1,0.336,2.0574e-17,0,0.336
700.93,1,0.3368,2.0623e-17,0,0.3368
701.1,1,0.3376,2.0672e-17,0,0.3376
701.28,1,0.3384,2.0721e-17,0,0.3384
701.46,1,0.3392,2.077e-17,0,0.3392
701.63,1,0.34,2.0819e-17,0,0.34
701.81,1,0.3408,2.0868e-17,0,0.3408
701.98,1,0.3416,2.0917e-17,0,0.3416
702.16,1,0.3424,2.0966e-17,0,0.3424
702.34,1,0.3432,2.1015e-17,0,0.3432
702.51,1,0.344,2.1064e-17,0,0.344
702.69,1,0.3448,2.1113e-17,0,0.3448
702.86,1,0.3456,2.1162e-17,0,0.3456
703.04,1,0.3464,2.1211e-17,0,0.3464
703.22,1,0.3472,2.126e-17,0,0.3472
703.39,1,0.348,2.1309e-17,0,0.348
703.57,1,0.3488,2.1358e-17,0,0.3488
703.74,1,0.3496,2.1407e-17,0,0.3496
703.92,1,0.3504,2.1456e-17,0,0.3504
704.1,1,0.3512,2.1505e-17,0,0.3512
704.27,1,0.352,2.1554e-17,0,0.352
704.45,1,0.3528,2.1603e-17,0,0.3528
704.62,1,0.3536,2.1652e-17,0,0.3536
704.8,1,0.3544,2.1701e-17,0,0.3544
704.98,1,0.3552,2.175e-17,0,0.3552
705.15,1,0.356,2.1799e-17,0,0.356
705.33,1,0.3568,2.1848e-17,0,0.3568
705.5,1,0.3576,2.1897e-17,0,0.3576
705.68,1,0.3584,2.1946e-17,0,0.3584
705.86,1,0.3592,2.1995e-17,0,0.3592
706.03,1,0.36,2.2044e-17,0,0.36
706.21,1,0.3608,2.2093e-17,0,0.3608
706.38,1,0.3616,2.2142e-17,0,0.3616
706.56,1,0.3624,2.2191e-17,0,0.3624
706.74,1,0.3632,2.224e-17,0,0.3632
706.91,1,0.364,2.2289e-17,0,0.364
707.09,1,0.3648,2.2338e-17,0,0.3648
707.27,1,0.3656,2.2387e-17,0,0.3656
707.44,1,0.3664,2.2436e-17,0,0.3664
707.62,1,0.3672,2.2485e-17,0,0.3672
707.8,1,0.368,2.2534e-17,0,0.368
707.97,1,0.3688,2.2582e-17,0,0.3688
708.15,1,0.3696,2.2631e-17,0,0.3696
708.33,1,0.3704,2.268e-17,0,0.3704
708.5,1,0.3712,2.2729e-17,0,0.3712
708.68,1,0.372,2.2778e-17,0,0.372
708.86,1,0.3728,2.2827e-17,0,0.3728
709.03,1,0.3736,2.2876e-17,0,0.3736
709.21,1,0.3744,2.2925e-17,0,0.3744
709.39,1,0.3752,2.2974e-17,0,0.3752
709.56,1,0.376,2.3023e-17,0,0.376
709.74,1,0.3768,2.3072e-17,0,0.3768
709.92,1,0.3776,2.3121e-17,0,0.3776
710.09,1,0.3784,2.317e-17,0,0.3784
710.27,1,0.3792,2.3219e-17,0,0.3792
710.45,1,0.38,2.3268e-17,0,0.38
710.62,1,0.3808,2.3317e-17,0,0.3808
710.8,1,0.3816,2.3366e-17,0,0.3816
710.98,1,0.3824,2.3415e-17,0,0.3824
711.15,1,0.3832,2.3464e-17,0,0.3832
711.33,1,0.384,2.3513e-17,0,0.384
711.51,1,0.3848,2.3562e-17,0,0.3848
711.68,1,0.3856,2.3611e-17,0,0.3856
711.86,1,0.3864,2.366e-17,0,0.3864
712.04,1,0.3872,2.3709e-17,0,0.3872
712.21,1,0.388,2.3758e-17,0,0.388
712.39,1,0.3888,2.3807e-17,0,0.3888
712.57,1,0.3896,2.3856e-17,0,0.3896
712.74,1,0.3904,2.3905e-17,0,0.3904
712.92,1,0.3912,2.3954e-17,0,0.3912
713.1,1,0.392,2.4003e-17,0,0.392
713.27,1,0.3928,2.4052e-17,0,0.3928
713.45,1,0.3936,2.4101e-17,0,0.3936
713.63,1,0.3944,2.415e-17,0,0.3944
713.8,1,0.3952,2.4199e-17,0,0.3952
713.98,1,0.396,2.4248e-17,0,0.396
714.16,1,0.3968,2.4297e-17,0,0.3968
714.33,1,0.3976,2.4346e-17,0,0.3976
714.51,1,0.3984,2.4395e-17,0,0.3984
714.69,1,0.3992,2.4444e-17,0,0.3992
714.86,1,0.4,2.4493e-17,0,0.4
715.04,1,0.4008,2.4542e-17,0,0.4008
715.21,1,0.4016,2.4591e-17,0,0.4016
715.39,1,0.4024,2.464e-17,0,0.4024
715.56,1,0.4032,2.4689e-17,0,0.4032
715.74,1,0.404,2.4738e-17,0,0.404
715.91,1,0.4048,2.4787e-17,0,0.4048
716.09,1,0.4056,2.4836e-17,0,0.4056
716.26,1,0.4064,2.4885e-17,0,0.4064
716.44,1,0.4072,2.4934e-17,0,0.4072
716.61,1,0.408,2.4983e-17,0,0.408
716.79,1,0.4088,2.5032e-17,0,0.4088
716.97,1,0.4096,2.5081e-17,0,0.4096
717.14,1,0.4104,2.513e-17,0,0.4104
717.32,1,0.4112,2.5179e-17,0,0.4112
717.49,1,0.412,2.5228e-17,0,0.412
717.67,1,0.4128,2.5277e-17,0,0.4128
717.84,1,0.4136,2.5326e-17,0,0.4136
718.02,1,0.4144,2.5375e-17,0,0.4144
718.19,1,0.4152,2.5424e-17,0,0.4152
718.37,1,0.416,2.5473e-17,0,0.416
718.54,1,0.4168,2.5522e-17,0,0.4168
718.72,1,0.4176,2.5571e-17,0,0.4176
718.89,1,0.4184,2.562e-17,0,0.4184
719.07,1,0.4192,2.5669e-17,0,0.4192
719.24,1,0.42,2.5718e-17,0,0.42
719.42,1,0.4208,2.5767e-17,0,0.4208
719.6,1,0.4216,2.5816e-17,0,0.4216
719.77,1,0.4224,2.5865e-17,0,0.4224
719.95,1,0.4232,2.5914e-17,0,0.4232
720.12,1,0.424,2.5963e-17,0,0.424
720.3,1,0.4248,2.6011e-17,0,0.4248
720.47,1,0.4256,2.606e-17,0,0.4256
720.65,1,0.4264,2.6109e-17,0,0.4264
720.82,1,0.4272,2.6158e-17,0,0.4272
721,1,0.428,2.6207e-17,0,0.428
721.17,1,0.4288,2.6256e-17,0,0.4288
721.35,1,0.4296,2.6305e-17,0,0.4296
721.52,1,0.4304,2.6354e-17,0,0.4304
721.7,1,0.4312,2.6403e-17,0,0.4312
721.87,1,0.432,2.6452e-17,0,0.432
722.05,1,0.4328,2.6501e-17,0,0.4328
722.22,1,0.4336,2.655e-17,0,0.4336
722.4,1,0.4344,2.6599e-17,0,0.4344
722.58,1,0.4352,2.6648e-17,0,0.4352
722.75,1,0.436,2.6697e-17,0,0.436
