time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,SAM_dudt,SAM_velocity,coupled_nekdP,dP_overlap,mFlow_deadend,mFlow_out2,mFlow_out6,p_in,p_inlet_interface,p_out,toNekRS_temperature,toNekRS_velocity,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity,junction7toOverlap:pressure,junction7toOverlap:rho,junction7toOverlap:temperature,junction7toOverlap:velocity
10,1.6757461908159,15019321.329028,549.48946593167,0.76981576381159,2.2637542021825,15018855.374552,549.46886781186,1.0398914137226,-0.13783727767634,0.76981576381159,6.375,-286.21832003072,0.58700860838209,2.26343772945,1.6758774707703,15019035.110708,15018855.374552,15019321.329028,549.45413711578,0.76981576382056,14999636.760508,768.59104833248,550.25125675776,1.041407699934,15011182.553788,768.69827187093,550.18845099043,1.0414077000589,15003641.057823,768.62596827211,550.23080254001,0.77133202097311,15011335.346827,770.03917334631,549.40302320755,0.76981576386095,15019035.10994,769.95191041096,549.45413712986,0.76981576374084
11,1.4494939933157,15018855.374649,549.47381009972,0.66585536328755,1.6758774707302,15018243.551212,549.45413712131,0.76981576381161,-0.16860813023182,0.66585536328755,6.375,-104.61491302215,0.22593642098836,1.6761308542019,1.4497016863717,15018750.759735,15018243.551212,15018855.374649,549.40919127384,0.66585536340633,14999762.890497,768.59613421975,550.24827771923,0.77133246573403,15010857.821523,768.55410707217,550.27289495618,0.77133246539828,15003585.575084,768.60338502023,550.24403059127,0.66737128456888,15011165.203485,770.22484033983,549.2942694939,0.6658553633034,15018750.761333,770.02864308087,549.40919126925,0.66585536334932
12,1.6137487413933,15018243.551187,549.43961170289,0.74125300449193,1.4497016861125,15018577.292638,549.40919127357,0.66585536328691,0.0027181994761243,0.74125300449193,6.375,91.497663507238,-0.16393888137454,1.4498863684814,1.6140560670993,15018335.04885,15018577.292638,15018243.551187,549.3537202487,0.74125300449024,14999776.29514,768.58966908237,550.25206464811,0.74276906575914,15011076.957054,768.37619046248,550.37710891288,0.6673723448815,15003463.326979,768.5940183847,550.24951706132,0.74276906576186,15010895.826627,770.21419495065,549.30050498888,0.74125300449182,15018335.048816,770.12334455865,549.35372024987,0.74125300449195
13,1.5658583710348,15018577.292647,549.39618390083,0.71918597962337,1.614056067103,15018927.780739,549.3537202487,0.74125300449195,0.017137592857031,0.71918597962337,6.375,-15.079162837937,0.047976792351626,1.613785822483,1.5661167079772,15018562.213484,15018927.780739,15018577.292647,549.32176849819,0.71918597962223,14999795.690421,768.52076094214,550.29242732113,0.7427696133747,15011279.591507,768.42220401769,550.35015665328,0.7427696133745,15003535.126856,768.55635329393,550.27157924059,0.72070212418782,15011045.056527,770.20594999733,549.30533443797,0.71918597962098,15018562.213474,770.17789336863,549.32176849826,0.7191859796211
14,1.3337519329056,15018927.780739,549.36357853015,0.61253710702552,1.5661167079797,15018748.623158,549.32176849818,0.71918597962339,-0.071284310326903,0.61253710702552,6.375,-107.58217587136,0.2317845559387,1.5659468948392,1.3339502100868,15018820.198563,15018748.623158,15018927.780739,549.2965194083,0.61253710702558,14999811.446514,768.47730559676,550.31788111934,0.7207023513206,15011177.51758,768.4740899072,550.3197646969,0.72070235128298,15003637.849912,768.51372975085,550.29654581387,0.61405303089099,15011225.27938,770.32410902895,549.23612324838,0.61253710701518,15018820.198615,770.22099923087,549.29651940842,0.61253710717617
15,1.243525172207,15018748.62296,549.3376441087,0.57106685460636,1.3339502100867,15018588.100511,549.29651940824,0.61253710702545,-0.066825656848895,0.57106685460636,6.375,-36.303930031136,0.090120829594058,1.3340642812928,1.2437391493024,15018712.31903,15018588.100511,15018748.62296,549.26001978249,0.57106685461084,14999850.804463,768.453328605,550.33192554827,0.61405366082648,15011094.577223,768.3844544237,550.37226832999,0.61405366077273,15003620.563339,768.47948090756,550.31660693957,0.57258260611929,15011162.469106,770.44238889282,549.16684128178,0.57106685461461,15018712.319116,770.28331228867,549.26001977908,0.57106685460454
16,1.2645804941275,15018588.100511,549.30711460095,0.58069683809229,1.2437391492927,15018718.794724,549.26001978249,0.57106685460636,-0.01089509471109,0.58069683809229,6.375,19.585763154551,-0.020937142054899,1.2438089994163,1.2648354266847,15018607.686274,15018718.794724,15018588.100511,549.21616655413,0.58069683809057,14999865.868303,768.42847529738,550.34648327579,0.58221263256854,15011179.665229,768.28617189674,550.42983693489,0.57258348366777,15003595.974945,768.45098225121,550.33329991581,0.58221263256853,15011097.500326,770.47561898716,549.14737688428,0.58069683809052,15018607.686272,770.35817958433,549.21616655413,0.58069683809055
17,1.2098768577282,15018718.794725,549.27177700276,0.55553335008179,1.2648354266888,15018822.258054,549.21616655408,0.58069683809235,-0.010902912094225,0.55553335008179,6.375,-18.473505608737,0.054690787461017,1.2647122492911,1.2101267324864,15018700.321219,15018822.258054,15018718.794725,549.17859548348,0.55553335007998,14999872.697885,768.39019755053,550.36890431596,0.58221329600272,15011242.414679,768.27684462776,550.43530034613,0.58221329598448,15003629.558794,768.42036453826,550.35123412115,0.55704913389695,15011160.347968,770.51206298097,549.12602995777,0.555533350082,15018700.321217,770.4223218329,549.17859548347,0.55553335006842
18,1.1049777949962,15018822.258054,549.2383897915,0.50732980850564,1.2101267324904,15018758.498857,549.17859548348,0.55553335008179,-0.038276542349561,0.50732980850564,6.375,-43.680574692786,0.10474213897632,1.2100391191271,1.105204343524,15018778.577479,15018758.498857,15018822.258054,549.14587985138,0.50732980850401,14999883.490269,768.34964511819,550.39265774424,0.55704968572043,15011207.640917,768.26954124702,550.43957827277,0.55704968572104,15003662.319361,768.38631862221,550.37117638302,0.50884543724913,15011215.697045,770.60409291015,549.0721237875,0.50732980850435,15018778.577478,770.47817475826,549.14587985138,0.50732980850428
19,1.0543908613767,15018758.498846,549.20763714762,0.4840707755585,1.1052043435256,15018715.221893,549.14587985207,0.50732980850553,-0.032849509335627,0.4840707755585,6.375,-16.393984885886,0.05053796450519,1.1052388946081,1.054618523891,15018742.104862,15018715.221893,15018758.498846,549.11020546622,0.48407077555743,14999898.83415,768.31413022119,550.41346045594,0.50884619132095,15011186.793014,768.2061327979,550.47671952328,0.50884619131117,15003659.124316,768.35108135408,550.39181647469,0.48558628690837,15011195.639666,770.69483691324,549.01897084341,0.48407077555631,15018742.104849,770.53907893802,549.11020546683,0.48407077555611
20,1.0389916326984,15018715.221885,549.17622235428,0.47696778495439,1.0546185238932,15018765.590193,549.11020546642,0.48407077555867,-0.013436649588242,0.47696778495439,6.375,1.2808846812695,0.015434740961955,1.0546312248784,1.0392343492194,15018716.502769,15018765.590193,15018715.221885,549.07080118534,0.47696778495254,14999908.201098,768.28004825608,550.4334238334,0.48558717836834,15011220.108712,768.14207256284,550.51424255485,0.48558717836724,15003656.476697,768.31619368485,550.41225179019,0.47848328132681,15011181.204734,770.74928682666,548.98707702007,0.47696778495371,15018716.502777,770.60635088862,549.07080118547,0.47696778495226
21,0.99767263484103,15018765.590198,549.14312044025,0.4579659635085,1.0392343492231,15018799.326226,549.0708011854,0.47696778495432,-0.013965494500635,0.4579659635085,6.375,-11.739665471017,0.041285889174029,1.0391661567182,0.99791685455922,15018753.850532,15018799.326226,15018765.590198,549.03264517345,0.45796596350691,14999913.116918,768.2430813555,550.4550770505,0.4784840937972,15011241.802842,768.11390561488,550.53074123421,0.47848409379905,15003671.61272,768.28166761115,550.43247530251,0.45948142314512,15011207.178879,770.80347543542,548.95533625491,0.45796596350856,15018753.85055,770.67149176378,549.0326451732,0.45796596350593
22,0.94291200811228,15018799.32621,549.10992443793,0.43279712285369,0.99791685456258,15018777.784675,549.03264517363,0.45796596350863,-0.022323622199648,0.43279712285369,6.375,-18.489819345996,0.05468202924908,0.99786216584546,0.94314788864081,15018780.83639,15018777.784675,15018799.32621,548.99701629579,0.43279712285246,14999919.636181,768.20477593475,550.47751430055,0.45948219803515,15011230.859325,768.08627533863,550.54692556021,0.4594821980367,15003684.15474,768.2467752327,550.45291337641,0.43431248411958,15011226.736878,770.87872876325,548.91125691312,0.43279712285027,15018780.836379,770.73231825262,548.9970162958,0.43279712285248
23,0.90941905251385,15018777.784696,549.077340619,0.41739370499666,0.94314788864405,15018766.484587,548.99701629553,0.4327971228537,-0.019061381643606,0.41739370499666,6.375,-7.8047843277454,0.033465454053537,0.94314258301671,0.90965244477747,15018769.979911,15018766.484587,15018777.784696,548.96150074019,0.41739370499566,14999926.897091,768.16780802503,550.49916810876,0.43431334696202,15011226.36799,768.03730689462,550.57560863433,0.4343133469589,15003685.089967,768.21127048571,550.47371014278,0.41890898742308,15011221.546759,770.9519489269,548.86836848929,0.41739370499674,15018769.979908,770.79295127616,548.96150073994,0.41739370499424
24,0.88844511170915,15018766.484589,549.04489451062,0.40773804027406,0.90965244477925,15018786.385892,548.96150074038,0.41739370499665,-0.011799641860489,0.40773804027406,6.375,-1.5153196472675,0.020978261745763,0.90963675517778,0.88868064697514,15018764.969269,15018786.385892,15018766.484589,548.9252225926,0.40773804027112,14999932.19853,768.1318955837,550.52020368049,0.41890990898431,15011239.930414,767.98989412855,550.6033804762,0.41890990898436,15003686.761774,768.17570524691,550.494542342,0.40925328955927,15011219.60817,771.00957801106,548.83461247915,0.40773804027106,15018764.969266,770.8548862143,548.92522259271,0.40773804027065
25,0.85919356891006,15018786.385895,549.01234655673,0.39428507114093,0.88868064698139,15018798.660999,548.92522259256,0.40773804027395,-0.011732410292748,0.39428507114093,6.375,-5.6724614538252,0.029226686058805,0.88863256359549,0.8594271574683,15018780.713434,15018798.660999,15018786.385895,548.88961428526,0.39428507113837,14999936.041556,768.09591105211,550.54128147881,0.40925417540274,15011248.368854,767.95760065675,550.62229625072,0.40925417540349,15003693.969601,768.14068064158,550.51505786727,0.39580027959982,15011230.834612,771.06607683815,548.80151851265,0.3942850711389,15018780.713429,770.91567758577,548.88961428517,0.39428507113802
26,0.82688412165454,15018798.661,548.97997895771,0.37943101806453,0.85942715747394,15018791.955363,548.88961428535,0.39428507114103,-0.014067552680154,0.37943101806453,6.375,-7.2072229553014,0.032269232154199,0.85938572934017,0.82711226795265,15018791.453777,15018791.955363,15018798.661,548.8554133549,0.37943101806219,14999940.035656,768.06007343693,550.56227322142,0.3958011487778,15011245.466044,767.92574123746,550.64095778067,0.39580114877831,15003699.661518,768.10617499159,550.53526941649,0.38094616153657,15011238.833367,771.1296273247,548.76429406427,0.37943101806263,15018791.453772,770.97406624795,548.85541335518,0.3794310180632
27,0.80336545711336,15018791.955369,548.94799087464,0.36861292803961,0.82711226795749,15018789.548653,548.85541335506,0.37943101806455,-0.012261627788167,0.36861292803961,6.375,-2.7901865206659,0.023501417627956,0.82709101224009,0.8035896690643,15018789.165182,15018789.548653,15018791.955369,548.82198066464,0.36861292803694,14999944.00957,768.02507513344,550.58277334049,0.38094706787382,15011245.163905,767.88609716852,550.66417913865,0.38094706787376,15003701.354136,768.07192646849,550.55533035464,0.37012801675524,15011238.312141,771.19090072393,548.72840341086,0.3686129280375,15018789.165177,771.03114335268,548.82198066483,0.36861292803882
28,0.7849757890203,15018789.548653,548.91638951395,0.3601498803234,0.80358966907001,15018797.811373,548.8219806647,0.36861292803961,-0.0092723993420056,0.3601498803234,6.375,-0.21275688894093,0.018385333552339,0.80356359392389,0.78519737938509,15018789.335897,15018797.811373,15018789.548653,548.78892621983,0.36014988032077,14999947.242802,767.99093526979,550.6027706318,0.37012894135224,15011251.0112,767.84815614416,550.68640294494,0.37012894135348,15003703.346811,768.03803724381,550.57518083515,0.36166493498931,15011239.15631,771.24470154597,548.69688979025,0.36014988032163,15018789.335896,771.08757470795,548.78892621969,0.36014988032013
29,0.76439014691645,15018797.811377,548.88518294374,0.35068087298718,0.78519737939087,15018802.86147,548.78892621979,0.36014988032339,-0.008922658689757,0.35068087298718,6.375,-1.3147938884795,0.020569897106016,0.78515814763076,0.76460772674791,15018796.496583,15018802.86147,15018797.811377,548.75664714579,0.35068087298445,14999949.888667,767.95742612313,550.6223984831,0.36166583950433,15011254.711294,767.81711736144,550.70458379025,0.3616658395045,15003707.059452,768.00480168217,550.59464843511,0.35219589217364,15011244.366606,771.2967986165,548.66637413541,0.35068087298462,15018796.496577,771.14268233053,548.75664714578,0.35068087298438
30,0.74363572520291,15018802.861466,548.85441100767,0.34113607661781,0.76460772675382,15018801.178681,548.75664714584,0.35068087298721,-0.0093682117332021,0.34113607661781,6.375,-1.3984944559634,0.020733943571637,0.76457140734876,0.74384806117726,15018801.462972,15018801.178681,15018802.861466,548.72546334608,0.34113607661498,14999952.415381,767.92459150764,550.64163123041,0.35219678221719,15011254.332806,767.78709322034,550.7221703132,0.35219678221716,15003710.022611,767.97227315761,550.61370189085,0.34265105242018,15011248.122367,771.35024127869,548.63507030552,0.34113607661464,15018801.462974,771.1959200744,548.725463346,0.34113607661463
31,0.72682532488766,15018801.178684,548.82411580437,0.33340209327734,0.74384806118339,15018801.159358,548.72546334607,0.34113607661778,-0.0083374936608577,0.33340209327734,6.375,0.58367040753365,0.016800349173728,0.74381977459117,0.72703272817178,15018801.762354,15018801.159358,15018801.178684,548.69524194074,0.33340209327449,14999954.80617,767.89260523214,550.6603670659,0.34265194664193,15011254.921228,767.75500244059,550.74096736165,0.34265194664191,15003711.515308,767.94035149574,550.63239987916,0.33491703201236,15011248.810886,771.40126088171,548.60518577305,0.33340209327443,15018801.762351,771.24751479488,548.69524194073,0.33340209327438
32,0.71246385927704,15018801.159358,548.79435374455,0.32679280886637,0.72703272817787,15018804.846395,548.69524194081,0.33340209327734,-0.006956439554023,0.32679280886637,6.375,1.8147620335221,0.014357165360847,0.72700223975674,0.71266654574046,15018802.97412,15018804.846395,15018801.159358,548.66586360644,0.32679280886357,14999956.866057,767.86151163828,550.67858001662,0.33491792194516,15011257.623614,767.7246750133,550.7587315333,0.33491792194509,15003713.070805,767.90906318076,550.65072688701,0.32830772096834,15011249.984771,771.44787896672,548.5778794125,0.32679280886336,15018802.974118,771.29767020422,548.66586360632,0.32679280886299
33,0.69788622990063,15018804.846395,548.76517932605,0.32008566844259,0.71266654574674,15018807.215127,548.66586360637,0.3267928088664,-0.0065652751745852,0.32008566844259,6.375,1.7071335148066,0.014569346338649,0.7126307635244,0.69808356865759,15018806.553528,15018807.215127,15018804.846395,548.63745791712,0.32008566843993,14999958.645066,767.83132635005,550.69626093087,0.32830858737131,15011259.435083,767.69809388232,550.77430132658,0.32830858737226,15003715.137182,767.8785449109,550.66860284395,0.32160055526594,15011252.606356,771.49239143174,548.55180641061,0.32008566844014,15018806.553528,771.34616508999,548.63745791708,0.32008566843969
34,0.68383363787003,15018807.21513,548.7366201595,0.31362061449419,0.6980835686634,15018807.123117,548.63745791707,0.32008566844256,-0.0064624606452106,0.31362061449419,6.375,1.9718141835183,0.014043213174759,0.69804913989549,0.68402508966266,15018809.186944,15018807.123117,15018807.21513,548.61015456849,0.31362061449156,14999960.292673,767.80212064588,550.7133680576,0.32160139935532,15011259.730657,767.67289149802,550.78906352439,0.32160139935572,15003716.840454,767.84886507829,550.68598768956,0.3151354747499,15011254.584732,771.53595623782,548.52628849622,0.3136206144918,15018809.186943,771.39277803279,548.61015456856,0.31362061449171
35,0.6717374321801,15018807.123118,548.708701281,0.30805399817424,0.68402508966839,15018807.63542,548.61015456847,0.31362061449417,-0.0058395353308546,0.30805399817424,6.375,2.9554425179958,0.01209164281853,0.6839940789406,0.6719229467308,15018810.078561,15018807.63542,15018807.123118,548.58394320423,0.3080539981717,14999961.819487,767.77396555523,550.72985979158,0.31513630265309,15011260.358621,767.64786288352,550.80372393721,0.31513630265312,15003717.964075,767.82003206526,550.70287651391,0.30956883616124,15011255.407449,771.57710297067,548.50218695875,0.30805399817178,15018810.078558,771.43752671364,548.58394320416,0.30805399817232
36,0.66098234845509,15018807.635423,548.6814748903,0.30310352544868,0.67192294673629,15018809.439678,548.58394320425,0.30805399817423,-0.005120269721471,0.30310352544868,6.375,3.629983836785,0.010753233289751,0.67189134359444,0.66116183776074,15018811.265407,15018809.439678,15018807.635423,548.5587973296,0.30310352544622,14999963.174709,767.74690026406,550.74571317979,0.30956964270526,15011261.709248,767.62448355908,550.81741828486,0.30956964270562,15003719.06637,767.79209131273,550.71924270018,0.3046183468764,15011256.370792,771.61513822303,548.47990795877,0.30310352544632,15018811.265402,771.4804563642,548.55879732963,0.30310352544615
37,0.65056437138425,15018809.439677,548.65499684497,0.29830871956752,0.66116183776617,15018810.700692,548.5587973296,0.3031035254487,-0.0047833649151312,0.29830871956752,6.375,3.8002011924982,0.010414909842441,0.66112859275232,0.65073751431575,15018813.239879,15018810.700692,15018809.439677,548.53475479834,0.29830871956528,14999964.37783,767.72096040487,550.76090735063,0.3046191238719,15011262.685615,767.60344240443,550.82974305872,0.30461912387171,15003720.298646,767.76511931993,550.73504143924,0.299823526293,15011257.800967,771.65103302633,548.45888271845,0.29830871956521,15018813.239878,771.52150236024,548.53475479835,0.29830871956522
38,0.64073355633748,15018810.700693,548.62930000166,0.29378420415213,0.65073751432061,15018811.033581,548.53475479833,0.29830871956751,-0.0045629278960163,0.29378420415213,6.375,4.096014726907,0.0098276760203085,0.65070540750647,0.64090010760728,15018814.796708,15018811.033581,15018810.700693,548.51185432145,0.29378420415008,14999965.481623,767.69618850783,550.77541739221,0.299824273453,15011263.078866,767.58373617056,550.84128590796,0.29982427345299,15003721.349739,767.73916854594,550.75024200337,0.29529899678527,15011258.941068,771.68529136512,548.43881603079,0.29378420415004,15018814.796706,771.56059861317,548.51185432145,0.29378420415008
39,0.63197979925891,15018811.03358,548.60441129427,0.28975453781245,0.6409001076118,15018811.568278,548.51185432145,0.29378420415215,-0.0041652148344855,0.28975453781245,6.375,4.6378814838827,0.0087528017443244,0.64087003684229,0.63213970246234,15018815.671462,15018811.568278,15018811.03358,548.49008543915,0.28975453781057,14999966.497321,767.6726016522,550.78923330044,0.29529971645004,15011263.573027,767.56484486929,550.85235141362,0.29529971644996,15003722.153905,767.71426178622,550.76483104024,0.29126931897634,15011259.623506,771.7174138632,548.42000040346,0.28975453781058,15018815.67146,771.59776298019,548.49008543916,0.28975453781064
40,0.62404150169518,15018811.568277,548.58036701108,0.28609970703123,0.63213970246647,15018812.546258,548.49008543912,0.28975453781245,-0.0037482691457239,0.28609970703123,6.375,5.0483265258372,0.0079385910212916,0.63211015454192,0.62419471677112,15018816.616603,15018812.546258,15018811.568277,548.4694235712,0.28609970702953,14999967.413622,767.65019973534,550.80235513542,0.29127000924068,15011264.307,767.54727793354,550.86264117738,0.29127000924068,15003722.918205,767.69042469725,550.77879352167,0.28761447970186,15011260.327405,771.74722065332,548.40254119299,0.28609970702954,15018816.616604,771.63303742537,548.46942357117,0.28609970702952
41,0.61652443395127,15018812.546258,548.5572022734,0.28263892315094,0.62419471677485,15018813.293057,548.46942357119,0.28609970703124,-0.0034851042424521,0.28263892315094,6.375,5.2607416659594,0.0075170111450194,0.62416535194605,0.61667089054836,15018817.806999,15018813.293057,15018812.546258,548.44985413723,0.2826389231494,14999968.239914,767.62897767828,550.81478587216,0.28761513775246,15011264.878281,767.53122930859,550.87204159653,0.28761513775245,15003723.697361,767.66768327149,550.79211422266,0.2841536886072,15011261.169178,771.77517237907,548.3861685792,0.28263892314942,15018817.806998,771.66644684046,548.44985413724,0.28263892314938
42,0.60950050801224,15018813.293056,548.53493555918,0.2794051131911,0.61667089055165,15018813.675566,548.44985413726,0.28263892315093,-0.0032747409267715,0.2794051131911,6.375,5.5092617440969,0.0070239464825838,0.61664284083625,0.60964020035438,15018818.802318,15018813.675566,15018813.293056,548.4313603574,0.27940511318971,14999968.99708,767.60892213449,550.82653332831,0.28415431504231,15011265.215599,767.51624540636,550.88081835852,0.28415431504235,15003724.380636,767.6460463821,550.8047879458,0.28091987208111,15011261.873666,771.80153899668,548.37072443629,0.2794051131897,15018818.802319,771.69801987262,548.43136035742,0.27940511318965
43,0.60312884764982,15018813.675566,548.51357657554,0.27647117178371,0.60964020035742,15018814.113928,548.43136035739,0.27940511319109,-0.0030085388228542,0.27647117178371,6.375,5.8376855142415,0.0063726064008583,0.60961382156411,0.60326185940949,15018819.513252,15018814.113928,15018813.675566,548.41390812115,0.27647117178251,14999969.692847,767.59000384804,550.83761464044,0.28092046853657,15011265.574272,767.50207670602,550.88911761921,0.28092046853652,15003724.948535,767.62550567663,550.81681958351,0.27798592543088,15011262.385305,771.82619703759,548.35628108549,0.27647117178248,15018819.513252,771.7278147562,548.41390812116,0.27647117178241
44,0.59729179369557,15018814.113927,548.49313417648,0.2737831121809,0.60326185941213,15018814.696369,548.41390812116,0.27647117178372,-0.0027448988109737,0.2737831121809,6.375,6.1069866120815,0.0058385214021348,0.60323654733687,0.59741824020299,15018820.220914,15018814.696369,15018814.113927,548.39745493594,0.27378311217982,14999970.326484,767.57218290172,550.84805318989,0.27798649208426,15011266.005881,767.48887803149,550.89684869108,0.27798649208431,15003725.479461,767.60604607748,550.82821796744,0.27529786195506,15011262.883382,771.84914494796,548.34283943695,0.27378311217983,15018820.220913,771.75590403549,548.39745493593,0.27378311217977
