time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,SAM_dudt,SAM_velocity,coupled_nekdP,dP_overlap,mFlow_deadend,mFlow_out2,mFlow_out6,p_in,p_inlet_interface,p_out,toNekRS_temperature,toNekRS_velocity,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity,junction7toOverlap:pressure,junction7toOverlap:rho,junction7toOverlap:temperature,junction7toOverlap:velocity
78,0.51052942609109,15018819.262269,548.13090307182,0.23382608151601,0.51100009871672,15018819.292405,548.11891387167,0.23403544954846,-0.00021262056033814,0.23382608151601,9.35,13.047407737002,0.00045472120839351,0.51099684492655,0.51054496796477,15018832.309677,15018819.292405,15018819.262269,548.11713340829,0.23382608159179,14999978.713209,767.27043756682,551.02479933697,0.23555018730247,15011269.326971,767.26061059155,551.03055544921,0.23555018737496,15003732.791026,767.27486616883,551.0222053007,0.23534075132253,15011270.531617,772.24561899052,548.11060632069,0.23382608117918,15018832.309871,772.23447578632,548.11713340887,0.23382608207667
79,0.51010823971836,15018819.292392,548.12833100831,0.23363184666285,0.51054496777709,15018819.320859,548.1171334082,0.23382608150579,-0.00019729168623487,0.23363184666285,9.35,13.064016174525,0.00042185668710171,0.51054190757445,0.51012273823573,15018832.356408,15018819.320859,15018819.292392,548.11547504432,0.23363184673063,14999978.751321,767.26863891284,551.02585289149,0.23534081679892,15011269.342912,767.25950875586,551.03120084515,0.23534081692488,15003732.819881,767.27277176663,551.02343208858,0.23514651717235,15011270.557049,772.24767695284,548.10940087733,0.23363184705667,15018832.356744,772.23730698355,548.11547504619,0.23363184767608
80,0.50971683784284,15018819.32085,548.12592745572,0.23345134234445,0.51012273810652,15018819.347714,548.11547504454,0.23363184667157,-0.00018321378560464,0.23345134234445,9.35,13.079063827172,0.00039203046424231,0.5101198617854,0.50973035143436,15018832.399914,15018819.347714,15018819.32085,548.11393556227,0.23345134240402,14999978.78652,767.2669570421,551.02683804068,0.23514657557991,15011269.357625,767.25850910879,551.0317863845,0.23514657522853,15003732.846639,767.27081953935,551.02457559806,0.23496601358714,15011270.580587,772.24955999561,548.10829789241,0.23345134322464,15018832.399996,772.23993522768,548.11393556249,0.23345134258856
81,0.50935289362935,15018819.347679,548.12368877626,0.23328350057409,0.50973035131434,15018819.372052,548.11393556213,0.23345134234898,-0.00017031858085627,0.23328350057409,9.35,13.092958422378,0.00036452768599871,0.50972765656094,0.5093654966132,15018832.440637,15018819.372052,15018819.347679,548.11249690757,0.23328350063096,14999978.818884,767.26539394106,551.02775362099,0.23496606636172,15011269.371536,767.25758216187,551.03232934003,0.23496606829121,15003732.871478,767.26899464775,551.02564452116,0.23479817210013,15011270.602058,772.25131454793,548.10727017027,0.23328350027479,15018832.44082,772.24239133254,548.1124969087,0.23328350110616
82,0.50901465008231,15018819.372041,548.12159204427,0.23312750446462,0.50936549651929,15018819.394659,548.11249690778,0.23328350058806,-0.00015832797539193,0.23312750446462,9.35,13.105936195701,0.00033880286878691,0.50936297877064,0.50902637572326,15018832.477977,15018819.394659,15018819.372041,548.11117230375,0.23312750451039,14999978.849509,767.26394885454,551.02860007475,0.23479822330302,15011269.383606,767.25673432123,551.03282595936,0.23479822323124,15003732.894237,767.26729574612,551.02663964613,0.23464217566332,15011270.621941,772.25292339761,548.10632779287,0.23312750369899,15018832.478097,772.24465272962,548.11117230422,0.23312750478771
83,0.50870028144989,15018819.394647,548.11964171709,0.23298251981388,0.50902637568039,15018819.415982,548.11117230405,0.2331275044909,-0.00014715427561649,0.23298251981388,9.35,13.118020636961,0.00031488200496127,0.5090240349906,0.5087111939001,15018832.512668,15018819.415982,15018819.394647,548.10993857104,0.23298251985873,14999978.877464,767.26260318169,551.02938829735,0.2346422210322,15011269.395308,767.25595133202,551.03328459222,0.23464222120658,15003732.915863,767.26571349181,551.02756644539,0.23449719208862,15011270.641037,772.25443020071,548.10544518886,0.23298252045555,15018832.512235,772.2467589931,548.10993856865,0.23298251860144
84,0.50840775124532,15018819.415991,548.11782391313,0.23284760649446,0.50871119383202,15018819.435858,548.10993857118,0.23298251982763,-0.00013686076575139,0.23284760649446,9.35,13.129056446254,0.00029301149395804,0.50870902624619,0.50841789907066,15018832.545047,15018819.435858,15018819.415991,548.10879541406,0.23284760652845,14999978.903932,767.26136889941,551.03011127336,0.2344972359177,15011269.406545,767.25522480257,551.03371015399,0.23449723568882,15003732.935932,767.26425300857,551.02842191772,0.23436227960724,15011270.658295,772.2558032194,548.10464094855,0.23284760660541,15018832.545281,772.24871061207,548.10879541549,0.23284760723963
85,0.50813560490752,15018819.43585,548.11613063275,0.23272209397311,0.50841789896242,15018819.454086,548.1087954138,0.23284760647875,-0.00012733709302018,0.23272209397311,9.35,13.139366924763,0.00027259497757543,0.50841589514223,0.50814503337175,15018832.575217,15018819.454086,15018819.43585,548.10773764137,0.23272209401381,14999978.928493,767.26022167414,551.03078325606,0.23436232100508,15011269.416647,767.25454462017,551.03410856817,0.23436231975325,15003732.954471,767.26288837583,551.029221246,0.23423676717247,15011270.674974,772.25709908901,548.10388189801,0.23272209523391,15018832.575263,772.25051646943,548.10773764162,0.23272209414946
86,0.50788250225393,15018819.45408,548.11455685369,0.23260536566709,0.50814503326423,15018819.470983,548.1077376414,0.23272209396459,-0.00011844166768907,0.23260536566709,9.35,13.148997686803,0.00025351735915068,0.50814319240462,0.50789126153977,15018832.603078,15018819.470983,15018819.45408,548.10675561282,0.23260536569307,14999978.950721,767.25916685762,551.0314011107,0.23423680520258,15011269.426414,767.25391580872,551.03447689201,0.23423680575612,15003732.971704,767.26163029138,551.02995816403,0.23412003905251,15011270.689487,772.25828907681,548.10318486731,0.23260536509375,15018832.603098,772.25219301268,548.10675561298,0.23260536573813
87,0.50764720965458,15018819.470979,548.11309123877,0.23249685057602,0.50789126146951,15018819.486816,548.10675561279,0.23260536566087,-0.00011012739148615,0.23249685057602,9.35,13.158001862466,0.00023567658993119,0.50788956591367,0.50765533637713,15018832.628981,15018819.486816,15018819.470979,548.10584999499,0.23249685059932,14999978.971647,767.25818848176,551.03197419053,0.23412007303246,15011269.435374,767.25332141855,551.03482505372,0.23412007374146,15003732.98793,767.26046919421,551.03063827215,0.23401152469198,15011270.703819,772.25940646381,548.10253036226,0.23249685085688,15018832.628752,772.25373910802,548.1058499937,0.23249684993993
88,0.50742841509651,15018819.486808,548.1117324737,0.23239594698123,0.50765533630727,15018819.50153,548.10584999479,0.23249685056723,-0.00010239206003153,0.23239594698123,9.35,13.166350182146,0.00021914563102341,0.50765378289967,0.50743595907503,15018832.653158,15018819.50153,15018819.486808,548.10500755888,0.23239594700219,14999978.991309,767.2572913454,551.03249968463,0.23401155622531,15011269.443777,767.25276096067,551.03515333973,0.23401155663821,15003733.002779,767.25939544086,551.03126721896,0.2339106210199,15011270.71701,772.2604412753,548.10192422548,0.23239594725804,15018832.652956,772.25517733546,548.10500755761,0.23239594640074
89,0.50722504416097,15018819.501526,548.1104707007,0.23230215761095,0.5074359590524,15018819.515089,548.10500755913,0.23239594699195,-9.5188815993892e-05,0.23230215761095,9.35,13.174150843173,0.00020369448095796,0.50743453101553,0.50723204637346,15018832.675677,15018819.515089,15018819.501526,548.10422620924,0.23230215762938,14999979.009671,767.25646537944,551.03298349096,0.23391065113046,15011269.451287,767.25222887949,551.0354650042,0.23391065023813,15003733.016933,767.25840442189,551.03184770444,0.2338168323525,15011270.7295,772.26141492327,548.101353915,0.23230215840027,15018832.675574,772.25651127369,548.10422620852,0.2323021573334
90,0.50703621127308,15018819.515084,548.10929957491,0.23221507350791,0.50723204633534,15018819.527631,548.10422620926,0.23230215761193,-8.842260378369e-05,0.23221507350791,9.35,13.18150119856,0.00018913345682472,0.50723073491396,0.5070427113157,15018832.696585,15018819.527631,15018819.515084,548.10350073683,0.23221507352398,14999979.026357,767.25569309933,551.03343585101,0.23381686011793,15011269.458667,767.25172720967,551.03575885533,0.23381686036597,15003733.029917,767.25748935871,551.03238369912,0.23372974860521,15011270.740726,772.2623178003,548.10082505832,0.23221507370445,15018832.696532,772.25774981729,548.10350073646,0.23221507335298
91,0.50686089047407,15018819.527627,548.10821250406,0.23213422131186,0.50704271130193,15018819.539292,548.10350073691,0.23221507351771,-8.2098368225865e-05,0.23213422131186,9.35,13.18833993189,0.00017559719407872,0.5070415048408,0.50686692507966,15018832.715967,15018819.539292,15018819.527627,548.10282701513,0.2321342213253,14999979.042183,767.25497898897,551.03385413835,0.23372977400887,15011269.465328,767.25126004401,551.03603249578,0.23372977379642,15003733.041769,767.25664465908,551.03287847861,0.23364889621831,15011270.751193,772.2631739319,548.10032358259,0.23213422116505,15018832.716092,772.25890000957,548.10282701585,0.23213422166581
92,0.5066982367566,15018819.539294,548.10720497956,0.23205921162074,0.50686692503179,15018819.550092,548.10282701515,0.23213422130339,-7.6189320155017e-05,0.23205921162074,9.35,13.194742571563,0.0001629100479861,0.50686581178788,0.50670384536493,15018832.734037,15018819.550092,15018819.539294,548.10219804585,0.2320592116325,14999979.056732,767.25430897538,551.03424659618,0.23364892094799,15011269.471505,767.2508141101,551.03629369982,0.23364892085046,15003733.052906,767.2558591936,551.03333856194,0.23357388667857,15011270.761231,772.2639663284,548.09985943945,0.2320592120485,15018832.73402,772.2599738025,548.10219804585,0.23205921158691
93,0.50654735087336,15018819.550093,548.10627037536,0.23198962911853,0.50670384534196,15018819.560112,548.10219804579,0.23205921162195,-7.0680357559009e-05,0.23198962911853,9.35,13.200692802668,0.00015112242799176,0.50670281104778,0.50655256990595,15018832.750785,15018819.560112,15018819.550093,548.10160982711,0.23198962912931,14999979.070227,767.25368815724,551.03461023798,0.23357390941143,15011269.477197,767.25039837187,551.03653721686,0.23357390938152,15003733.063062,767.25513045319,551.03376541878,0.23350430397449,15011270.770072,772.264712845,548.09942217028,0.231989628814,15018832.750875,772.26097802299,548.10160982763,0.2319896293807
94,0.5064074364472,15018819.560108,548.10540126233,0.23192510520307,0.50655256989528,15018819.569342,548.10160982714,0.23198962912444,-6.5551963545064e-05,0.23192510520307,9.35,13.206241160631,0.00014013664315832,0.50655160262343,0.5064122951816,15018832.766349,15018819.569342,15018819.560108,548.10106124588,0.23192510521101,14999979.082713,767.25310245152,551.0349533128,0.23350432569194,15011269.482195,767.25000866164,551.0367654881,0.23350432528845,15003733.072719,767.25445216497,551.03416272344,0.23343978070372,15011270.778575,772.26540943544,548.09901414516,0.23192510518176,15018832.766441,772.26191457434,548.10106124635,0.23192510546472
95,0.50627774208911,15018819.569343,548.10459292201,0.23186529327712,0.5064122951732,15018819.577914,548.10106124589,0.23192510520717,-6.0773908220037e-05,0.23186529327712,9.35,13.211407765746,0.00012990428683129,0.50641138808995,0.50628226824991,15018832.780751,15018819.577914,15018819.569343,548.10054893115,0.23186529328474,14999979.094271,767.25255303435,551.03527513176,0.233439800866,15011269.486837,767.24964778656,551.03697686926,0.23343980037989,15003733.081517,767.25381691694,551.03453481749,0.23337996891788,15011270.786226,772.26606078453,548.09863261998,0.23186529306001,15018832.780787,772.26278921107,548.10054893131,0.23186529339751
96,0.506157502755,15018819.577915,548.10384130832,0.23180984084322,0.50628226822668,15018819.585883,548.10054893118,0.23186529327411,-5.634096246081e-05,0.23180984084322,9.35,13.216186353937,0.00012043609193222,0.50628141472997,0.50616172398087,15018832.794102,15018819.585883,15018819.577915,548.10006886476,0.2318098408499,14999979.104992,767.25203473398,551.03557872417,0.2333799875366,15011269.491283,767.24931765017,551.03717024536,0.23337998739043,15003733.089501,767.25322315407,551.03488261176,0.23332451632589,15011270.793348,772.26666540599,548.09827846533,0.23180984072161,15018832.794038,772.263608793,548.10006886441,0.23180984066602
97,0.50604600396632,15018819.585879,548.10314137347,0.23175841805642,0.50616172397638,15018819.593288,548.10006886486,0.23180984084789,-5.2241637850053e-05,0.23175841805642,9.35,13.220608415082,0.00011168360581396,0.50616091473553,0.50604994446263,15018832.806488,15018819.593288,15018819.585879,548.09961903004,0.23175841806157,14999979.115016,767.25154797404,551.03586384189,0.23332453376877,15011269.495364,767.2490124383,551.03734902202,0.2333245337288,15003733.096951,767.25266570895,551.03520913305,0.23327309359392,15011270.799872,772.26722419342,548.09795115778,0.2317584178345,15018832.80656,772.2643767604,548.09961903052,0.23175841825841
98,0.50594255182445,15018819.593289,548.1024872212,0.23171070406959,0.50604994446647,15018819.600151,548.0996190301,0.23175841806336,-4.8461368149758e-05,0.23171070406959,9.35,13.224675502628,0.00010362960980681,0.50604917459156,0.50594622789132,15018832.817965,15018819.600151,15018819.593289,548.09920057134,0.231710704075,14999979.124264,767.25109157605,551.03613117523,0.23327311038409,15011269.498935,767.2487317576,551.03751342963,0.23327311006088,15003733.103929,767.25214075955,551.0355166201,0.23322537996327,15011270.806066,772.2677415181,548.09764813688,0.23171070442265,15018832.817933,772.26509116423,548.09920057127,0.23171070398631
99,0.50584651091161,15018819.600147,548.10187746787,0.23166640713637,0.50594622788228,15018819.606559,548.09920057137,0.23171070407087,-4.4980691314088e-05,0.23166640713637,9.35,13.228424903005,9.6207488400387e-05,0.5059454972939,0.50584994210687,15018832.828572,15018819.606559,15018819.600147,548.09880916139,0.23166640714058,14999979.132771,767.25066123811,551.03638324399,0.23322539488159,15011269.502452,767.24847933756,551.03766128368,0.23322539516073,15003733.110284,767.25164970143,551.03580425548,0.2331810830444,15011270.81153,772.26821788077,548.09736910932,0.23166640729538,15018832.828549,772.26575938898,548.09880916124,0.23166640707077
100,0.50575728146522,15018819.60656,548.10130798513,0.23162525043845,0.50584994209315,15018819.612544,548.09880916138,0.23166640713428,-4.1777976304662e-05,0.23162525043845,9.35,13.231865556911,8.9387703751809e-05,0.50584924809313,0.50576048308107,15018832.838426,15018819.612544,15018819.60656,548.0984444682,0.23162525044214,14999979.14076,767.25026222985,551.03661696151,0.23318109732207,15011269.505443,767.24824805039,551.03779675924,0.23318109706736,15003733.116245,767.25118625058,551.03607572,0.2331399265412,15011270.81655,772.26865745899,548.0971116281,0.23162525029329,15018832.83844,772.2663820017,548.09844446829,0.23162525048186
101,0.50567430671652,15018819.612548,548.1007751354,0.23158697710363,0.50576048306973,15018819.618114,548.09844446815,0.23162525043693,-3.8836508957216e-05,0.23158697710363,9.35,13.235027525574,8.3125028478041e-05,0.50575982871277,0.5056772893476,15018832.847575,15018819.618114,15018819.612548,548.09810703911,0.23158697710815,14999979.148245,767.24989005453,551.03683496175,0.23313993990746,15011269.508438,767.24804423478,551.03791614343,0.23313993956911,15003733.121726,767.25075305854,551.03632946053,0.23310165320787,15011270.821363,772.26905983211,548.09687593962,0.2315869771284,15018832.847653,772.26695806818,548.0981070396,0.2315869773256
102,0.50559709615261,15018819.618115,548.10027799664,0.23155136199728,0.50567728933841,15018819.62332,548.09810703911,0.23158697710394,-3.6129300170348e-05,0.23155136199728,9.35,13.237941699103,7.7350938376187e-05,0.50567667397774,0.50559987242888,15018832.856057,15018819.62332,15018819.618115,548.09779410981,0.2315513620004,14999979.155054,767.24954383183,551.03703776034,0.2331016653222,15011269.51117,767.24785530185,551.03802681016,0.2331016651098,15003733.12693,767.25034839555,551.03656649029,0.23306603842456,15011270.825812,772.26943100953,548.0966585239,0.2315513621451,15018832.856072,772.2674923095,548.09779410984,0.2315513620429
103,0.50552517210162,15018819.623323,548.09981378073,0.23151818491315,0.50559987242965,15018819.628191,548.09779410982,0.23155136200076,-3.3640629562414e-05,0.23151818491315,9.35,13.240615721792,7.2056098359937e-05,0.50559929841877,0.5055277515077,15018832.863939,15018819.628191,15018819.623323,548.09750570211,0.23151818491735,14999979.161354,767.24922538114,551.03722429158,0.23306604938251,15011269.513751,767.24768365753,551.03812735014,0.23306604939216,15003733.131749,767.24997143568,551.03678729306,0.23303286150443,15011270.829887,772.26977013342,548.09645988341,0.23151818495843,15018832.863839,772.26798468711,548.09750570159,0.23151818463378
104,0.50545814758704,15018819.62819,548.09938210514,0.23148726841513,0.50552775151117,15018819.632696,548.09750570214,0.23151818491895,-3.1344059712538e-05,0.23148726841513,9.35,13.243095574901,6.7146106393289e-05,0.50552722210733,0.50546054289774,15018832.871285,15018819.632696,15018819.62819,548.0972384684,0.23148726841785,14999979.167406,767.24893379212,551.0373950887,0.23303287184982,15011269.516199,767.24752828083,551.03821836143,0.23303287160213,15003733.136186,767.24962099518,551.03699256221,0.23300194492453,15011270.833774,772.27008227587,548.0962770472,0.23148726849112,15018832.871231,772.26844091459,548.09723846813,0.23148726826223
105,0.50539567889369,15018819.6327,548.09898012182,0.23145845361988,0.50546054286991,15018819.636917,548.09723846831,0.23148726840507,-2.9211290370979e-05,0.23145845361988,9.35,13.245398987085,6.2580933682269e-05,0.5054600563298,0.50539789961349,15018832.878099,15018819.636917,15018819.6327,548.09699248544,0.23145845362295,14999979.17287,767.24866523223,551.03755239661,0.23300195431114,15011269.518615,767.24738307251,551.03830341664,0.2330019545627,15003733.140447,767.24929884001,551.03718126334,0.23297313042225,15011270.837401,772.27037186464,548.09610742171,0.23145845374095,15018832.878033,772.26886086286,548.09699248508,0.23145845343502
106,0.50533744196063,15018819.636916,548.09860652411,0.23143159143605,0.50539789958546,15018819.640858,548.09699248531,0.23145845361005,-2.722897743769e-05,0.23143159143605,9.35,13.247543392703,5.834038046407e-05,0.50539745514688,0.50533949783664,15018832.884459,15018819.640858,15018819.636916,548.09676621423,0.23143159143789,14999979.178113,767.24842020979,551.03769591754,0.23297313932255,15011269.520767,767.24724451308,551.03838457728,0.23297313919844,15003733.144432,767.2490021988,551.03735501976,0.23294626845169,15011270.840759,772.27063910611,548.09595088607,0.23143159139549,15018832.884523,772.26924715736,548.09676621459,0.23143159162027
107,0.50528315582021,15018819.640858,548.09825974406,0.23140655237574,0.50533949783091,15018819.644499,548.09676621422,0.23143159143526,-2.5382256576329e-05,0.23140655237574,9.35,13.249541360885,5.4380740134634e-05,0.50533909501266,0.50528505610675,15018832.890399,15018819.644499,15018819.640858,548.09655852438,0.23140655237689,14999979.182919,767.24819928372,551.03782532412,0.23294627657316,15011269.522864,767.24711417355,551.03846092315,0.23294627654497,15003733.148131,767.24872831274,551.03751544745,0.23292122944905,15011270.843961,772.27088832436,548.09580490745,0.23140655226304,15018832.890454,772.26960173066,548.09655852466,0.23140655253164
108,0.50523260523226,15018819.644501,548.09793882948,0.23138323736892,0.50528505610159,15018819.647862,548.09655852439,0.23140655237453,-2.3645126868832e-05,0.23138323736892,9.35,13.251431757584,5.0636180788865e-05,0.50528469426947,0.5052343604934,15018832.895933,15018819.647862,15018819.644501,548.09636728518,0.2313832373703,14999979.187393,767.24799484234,551.03794507486,0.23292123693707,15011269.524768,767.24699061005,551.03853329999,0.23292123681541,15003733.151565,767.24847939886,551.03766124778,0.23289791443124,15011270.846997,772.27112362285,548.09566708228,0.23138323727786,15018832.895914,772.26992821957,548.09636728507,0.23138323731516
109,0.50518558642825,15018819.647861,548.09764284741,0.23136155261018,0.50523436048938,15018819.651007,548.09636728517,0.23138323736845,-2.2002468607641e-05,0.23136155261018,9.35,13.25322073698,4.7095389947014e-05,0.505234035781,0.50518720923027,15018832.901082,15018819.651007,15018819.647861,548.09618976245,0.23136155261167,14999979.191542,767.2478086622,551.03805412915,0.2328979213214,15011269.526623,767.24687027115,551.03860378803,0.23289792133244,15003733.154818,767.24825139716,551.03779479888,0.23287622982059,15011270.849864,772.27134258059,548.09553882865,0.23136155260325,15018832.901042,772.27023129089,548.09618976223,0.23136155249456
110,0.50514187924622,15018819.651007,548.09736921233,0.23134139594219,0.5051872092267,15018819.653913,548.09618976246,0.23136155261004,-2.0457090446464e-05,0.23134139594219,9.35,13.254895221442,4.3776570609961e-05,0.50518691719315,0.50514337965134,15018832.905902,15018819.653913,15018819.651007,548.09602560555,0.23134139594303,14999979.195446,767.24763900169,551.03815350712,0.23287623615308,15011269.528358,767.2467547924,551.03867142925,0.23287623617415,15003733.157841,767.24804356612,551.0379165351,0.23285607321292,15011270.852557,772.27154981719,548.09541744062,0.23134139598563,15018832.905891,772.27051154326,548.0960256055,0.23134139590872
111,0.50510130675375,15018819.653912,548.0971164894,0.23132268559521,0.50514337963849,15018819.656577,548.0960256055,0.23134139593712,-1.9000275194977e-05,0.23132268559521,9.35,13.256482368335,4.0635556709349e-05,0.50514311572313,0.50510269493127,15018832.910394,15018819.656577,15018819.653912,548.09587328297,0.23132268559677,14999979.199054,767.24748102483,551.03824604145,0.2328560791088,15011269.529988,767.24664224367,551.03873735423,0.23285607931579,15003733.160607,767.2478529439,551.03802819131,0.23283736281746,15011270.855031,772.27174596646,548.09530254695,0.23132268558379,15018832.910397,772.27077159194,548.09587328301,0.23132268560678
112,0.50506368954395,15018819.656576,548.09688361513,0.23130533885698,0.50510269492602,15018819.659038,548.09587328297,0.23132268559437,-1.7624517345999e-05,0.23130533885698,9.35,13.257976558059,3.7674658254084e-05,0.5051024548987,0.50506497703913,15018832.914553,15018819.659038,15018819.656576,548.09573048891,0.23130533885785,14999979.202438,767.24733333025,551.03833255297,0.23283736872965,15011269.531379,767.24653360259,551.03880099032,0.23283736868633,15003733.163205,767.24767845758,551.03813039599,0.23282001616201,15011270.857362,772.27193116219,548.09519406928,0.23130533891921,15018832.914565,772.27101537342,548.09573048896,0.23130533889205
113,0.50502886613707,15018819.659038,548.09666813634,0.23128928051552,0.50506497704056,15018819.661305,548.09573048893,0.23130533885851,-1.6326011320037e-05,0.23128928051552,9.35,13.259390095249,3.4876337279673e-05,0.50506475629314,0.50503006194822,15018832.918428,15018819.661305,15018819.659038,548.09559705088,0.23128928051615,14999979.205517,767.24719496538,551.03841359966,0.23282002143848,15011269.532695,767.24643228294,551.0388603379,0.23282002148586,15003733.1656,767.24751561071,551.03822578291,0.23280395786673,15011270.859441,772.27210624336,548.09509151617,0.23128928042739,15018832.918452,772.27124318193,548.09559705102,0.23128928058733
114,0.50499665716634,15018819.661303,548.09646866294,0.23127442771143,0.50503006194586,15018819.663414,548.09559705089,0.23128928051507,-1.5105876501868e-05,0.23127442771143,9.35,13.260712459683,3.2258243380445e-05,0.50502985553151,0.50499777002826,15018832.922016,15018819.663414,15018819.661303,548.09547181097,0.23127442771205,14999979.208398,767.24706436768,551.03849009674,0.23280396278443,15011269.533863,767.24633484632,551.03891741102,0.23280396275489,15003733.167768,767.24736529788,551.03831382806,0.23278910502653,15011270.861412,772.27227221726,548.09499429761,0.23127442766753,15018832.922005,772.2714569949,548.09547181091,0.23127442767818
115,0.5049668666619,15018819.663414,548.09628388587,0.2312606900236,0.50499777003305,15018819.665359,548.09547181101,0.23127442771426,-1.3971785065006e-05,0.2312606900236,9.35,13.261935546994,2.9836566403034e-05,0.50499757471778,0.50496790518973,15018832.925349,15018819.665359,15018819.663414,548.09535356405,0.2312606900243,14999979.21105,767.24693917738,551.03856342647,0.2327891096772,15011269.534932,767.24624444138,551.03897036536,0.23278910965895,15003733.16978,767.24722397624,551.03839660665,0.23277536736435,15011270.863217,772.27242718412,548.09490352638,0.23126069002435,15018832.925318,772.27165886913,548.09535356387,0.23126068993507
116,0.50493933022976,15018819.665359,548.09611207435,0.23124799127669,0.50496790518756,15018819.667144,548.09535356403,0.2312606900233,-1.2918408514884e-05,0.23124799127669,9.35,13.263074047863,2.7580229110332e-05,0.50496771762214,0.50494030146432,15018832.928433,15018819.667144,15018819.665359,548.09524198618,0.23124799127713,14999979.213535,767.24682044675,551.03863297247,0.23277537175444,15011269.535898,767.24616116469,551.03901914435,0.23277537169735,15003733.171612,767.24709060205,551.03847473007,0.23276266860326,15011270.864853,772.27257176517,548.0948188386,0.23124799127479,15018832.928427,772.27184935733,548.09524198616,0.23124799126034
117,0.50491387012865,15018819.667144,548.09595176792,0.23123624932142,0.5049403014638,15018819.668812,548.09524198619,0.23124799127689,-1.1943447172679e-05,0.23123624932142,9.35,13.264123704284,2.5502679144158e-05,0.50494011977977,0.50491477967482,15018832.931268,15018819.668812,15018819.667144,548.09513690337,0.23123624932232,14999979.215822,767.24670638945,551.03869978109,0.23276267294962,15011269.536736,767.24608547979,551.03906347649,0.23276267276953,15003733.173291,767.24696407315,551.03854884387,0.23275092666128,15011270.86633,772.27270628132,548.09474004629,0.23123624933985,15018832.931254,772.27202875736,548.09513690329,0.23123624928416
118,0.50489031137299,15018819.668812,548.0958018866,0.23122538346542,0.50491477967049,15018819.670372,548.09513690336,0.23123624932033,-1.1048745379916e-05,0.23122538346542,9.35,13.265084207058,2.3599636923849e-05,0.50491460258785,0.5048911639613,15018832.933896,15018819.670372,15018819.668812,548.09503801427,0.23122538346597,14999979.217917,767.24659764846,551.03876347569,0.23275093056319,15011269.537549,767.24601847512,551.03910272421,0.23275093049175,15003733.174859,767.24684359748,551.03861941202,0.23274006089039,15011270.867658,772.27283037353,548.09466735976,0.23122538342565,15018832.933922,772.27219758284,548.09503801443,0.2312253835388
119,0.50486847451233,15018819.670371,548.09566125349,0.23121531092232,0.50489116396199,15018819.671827,548.09503801428,0.23122538346629,-1.0234508898581e-05,0.23121531092232,9.35,13.265954552218,2.1876602389676e-05,0.50489099131938,0.50486927326217,15018832.936326,15018819.671827,15018819.670371,548.09494558676,0.23121531092307,14999979.219858,767.24649383374,551.03882428476,0.23274006441369,15011269.538271,767.24595919043,551.03913744999,0.23274006437253,15003733.176252,767.24672841551,551.03868687941,0.23272998827972,15011270.868893,772.2729432708,548.09460123063,0.23121531092061,15018832.9363,772.27235537784,548.09494558662,0.23121531085195
120,0.50484819848158,15018819.671826,548.09552959998,0.23120595779031,0.50486927326072,15018819.673183,548.09494558675,0.23121531092241,-9.4966451591988e-06,0.23120595779031,9.35,13.266743492335,2.0314073385962e-05,0.50486910515194,0.50484894712597,15018832.93857,15018819.673183,15018819.671826,548.09485879875,0.23120595779049,14999979.221673,767.24639629097,551.03888142006,0.23272999165958,15011269.538945,767.24590608168,551.03916855823,0.23272999163128,15003733.177578,767.24661922147,551.03875083939,0.23272063521674,15011270.870007,772.27304610457,548.09454099615,0.23120595777517,15018832.938577,772.27250354417,548.09485879878,0.23120595780794
121,0.50482933847446,15018819.673183,548.09540577321,0.23119725716188,0.50484894712968,15018819.674452,548.09485879877,0.2312059577922,-8.82747157876e-06,0.23119725716188,9.35,13.267458258197,1.8896878682818e-05,0.50484878508684,0.50483003873456,15018832.940641,15018819.674452,15018819.673183,548.0947783021,0.23119725716225,14999979.223351,767.24630518356,551.03893478587,0.23272063833369,15011269.539541,767.24586113771,551.03919488398,0.23272063824396,15003733.178806,767.24651510754,551.03881182372,0.23271193464574,15011270.871045,772.2731400565,548.09448596418,0.23119725718895,15018832.940633,772.27264097014,548.09477830206,0.23119725713891
122,0.50481176169408,15018819.674452,548.09528967572,0.23118914816911,0.50483003873372,15018819.675649,548.0947783021,0.23119725716186,-8.2206066486075e-06,0.23118914816911,9.35,13.268107455224,1.7611871037646e-05,0.50482988403112,0.50481241579594,15018832.942559,15018819.675649,15018819.674452,548.09470354417,0.23118914816936,14999979.2249,767.24621973994,551.03898483413,0.23271193749726,15011269.540151,767.24582145267,551.03921812934,0.23271193750267,15003733.17995,767.24641693191,551.03886932971,0.23270382569642,15011270.871992,772.27322405689,548.09443676128,0.23118914817921,15018832.942548,772.27276859873,548.09470354411,0.23118914813474
