time,dP,inlet_P,inlet_V,outlet_P,outlet_V
7.3799999999999,-58.41092973289,-58.41092973289,0.18338583421258,0,0.18235131222682
7.3899999999999,204.93124855641,204.93124855641,0.18539257992348,0,0.18433037747412
7.3999999999999,92.903399828226,92.903399828226,0.18624932260694,0,0.18519182079941
7.4099999999999,-179.43647182246,-179.43647182246,0.18437157528427,0,0.18334189961822
7.4199999999999,-95.994542707204,-95.994542707204,0.18335657651492,0,0.18232499412295
7.4299999999999,182.37064164664,182.37064164664,0.18513907731705,0,0.18407965819278
7.4399999999999,127.86622172777,127.86622172777,0.18634985107041,0,0.18528945738211
7.4499999999999,-153.53680485055,-153.53680485055,0.184730154884,0,0.18369719281364
7.4599999999999,-128.02253699432,-128.02253699432,0.18339036944252,0,0.18236111450527
7.4699999999999,153.45714923362,153.45714923362,0.1848841724956,0,0.18382804397599
7.4799999999999,156.68048763689,156.68048763689,0.18638755116246,0,0.1853249795829
7.4899999999999,-121.962383136,-121.962383136,0.18508357188495,0,0.1840469047679
7.4999999999999,-153.38035438308,-153.38035438308,0.18348573493941,0,0.18245800738962
7.5099999999999,119.59648822982,119.59648822982,0.18464045802786,0,0.18358786570628
7.5199999999999,178.38467606231,178.38467606231,0.18636521431988,0,0.1853011523384
7.5299999999999,-86.204350077215,-86.204350077215,0.18541967801368,0,0.18437897882928
7.5399999999999,-171.26692861896,-171.26692861896,0.18363871470319,0,0.18261164372648
7.5499999999999,82.346769724325,82.346769724325,0.18441960672143,0,0.18337062978635
7.5599999999999,192.34048532528,192.34048532528,0.18628795868732,0,0.18522313985755
7.5699999999999,-47.872189939944,-47.872189939944,0.18572742456018,0,0.18468257037643
7.5799999999999,-181.21412302254,-181.21412302254,0.18384310716071,0,0.18281585023538
