sam,,nek,,overlap,,decomp,
X,Y,X,Y,X,Y,X,Y
1.9947207084468668,27.165580493834096,1.930347411444142,32.70699317396556,1.9162657527247957,31.021341891626168,1.9162657527247957,31.021341891626168
2.0430006811989103,27.192126183319754,1.9786273841961854,32.77335739767971,1.9654078678474116,31.10382314109947,1.9654078678474116,31.10382314109947
2.091280653950954,27.258490407033904,2.0269073569482288,32.82644877665103,2.006790701634878,31.130842860754512,2.006790701634878,31.130842860754512
2.1395606267029974,27.29830894126239,2.075187329700273,32.89281300036518,2.0590940054495914,31.19057066209725,2.0590940054495914,31.19057066209725
2.187840599455041,27.338127475490882,2.1234673024523163,32.96581364645074,2.1113973092643055,31.250298463439982,2.1113973092643055,31.250298463439982
2.236120572207085,27.404491699205032,2.1717472752043596,33.03881429253631,2.1527801430517712,31.319980898339843,2.1527801430517712,31.319980898339843
2.2844005449591283,27.43103738869069,2.2200272479564034,33.105178516250454,2.2019222581743874,31.369754066125452,2.2019222581743874,31.369754066125452
2.332680517711172,27.497401612404843,2.268307220708447,33.17154273996461,2.256237227520436,31.474277718475236,2.256237227520436,31.474277718475236
2.3809604904632153,27.557129413747575,2.3165871934604905,33.23790696367875,2.297620061307902,31.558892103710775,2.297620061307902,31.558892103710775
2.429240463215259,27.610220792718895,2.3648671662125342,33.29099834265007,2.344750510899183,31.585437793196437,2.344750510899183,31.585437793196437
2.477520435967303,27.6566757493188,2.413147138964578,33.35736256636422,2.401077145776567,31.638529172167758,2.401077145776567,31.638529172167758
2.525800408719346,27.72967639540436,2.4614271117166213,33.417090367706955,2.4482075953678475,31.7409196887553,2.4482075953678475,31.7409196887553
2.57408038147139,27.76285850726144,2.509707084468665,33.49009101379252,2.4895904291553137,31.76793940841035,2.4895904291553137,31.76793940841035
2.6223603542234333,27.815949886232758,2.557987057220709,33.549818815135254,2.5418937329700273,31.82766720975308,2.5418937329700273,31.82766720975308
2.670640326975477,27.882314109946908,2.606267029972752,33.61618303884941,2.5941970367847413,31.88739501109582,2.5941970367847413,31.88739501109582
2.718920299727521,27.908859799432566,2.654547002724796,33.68918368493497,2.6355798705722076,31.957077445995672,2.6355798705722076,31.957077445995672
2.767200272479564,27.975224023146716,2.7028269754768397,33.762184331020535,2.682710320163488,31.99247169864322,2.682710320163488,31.99247169864322
2.815480245231608,28.015042557375207,2.751106948228883,33.82854855473468,2.739036955040872,32.1030787381668,2.739036955040872,32.1030787381668
2.8637602179836517,28.061497513975112,2.799386920980927,33.88827635607742,2.7861674046321525,32.21874209949718,2.7861674046321525,32.21874209949718
2.912040190735695,28.134498160060673,2.84766689373297,33.954640579791565,2.8275502384196187,32.22253434085227,2.8275502384196187,32.22253434085227
2.9603201634877387,28.187589539031993,2.895946866485014,34.02100480350572,2.8811946525885563,32.28447428298548,2.8811946525885563,32.28447428298548
3.0086001362397825,28.240680918003314,2.9442268392370576,34.09400544959128,2.932156846049047,32.36521742183769,2.932156846049047,32.36521742183769
3.056880108991826,28.29377229697463,2.992506811989101,34.16700609567685,2.9735396798365126,32.434899856737545,2.9735396798365126,32.434899856737545
3.1051600817438696,28.360136520688783,3.0407867847411447,34.24000674176241,3.0206701294277933,32.46144554622321,3.0206701294277933,32.46144554622321
3.153440054495913,28.39995505491727,3.0890667574931885,34.31964381021939,3.076192098092643,32.506573218348834,3.076192098092643,32.506573218348834
3.2017200272479567,28.45304643388859,3.137346730245232,34.386008033933535,3.1212534059945507,32.6804474844799,3.1212534059945507,32.6804474844799
3.2500000000000004,28.50613781285991,3.1856267029972756,34.445735835276274,3.165510047683924,32.7235842298941,3.165510047683924,32.7235842298941
3.2982799727520438,28.5459563470884,3.233906675749319,34.51210005899042,3.217813351498638,32.78331203123683,3.217813351498638,32.78331203123683
3.3465599455040875,28.61232057080255,3.2821866485013627,34.57846428270457,3.270116655313352,32.843039832579564,3.270116655313352,32.843039832579564
3.3948399182561313,28.66541194977387,3.3304666212534064,34.64482850641872,3.311499489100818,32.912722267479424,3.311499489100818,32.912722267479424
3.4431198910081746,28.71186690637377,3.3787465940054497,34.71782915250429,3.3586299386920984,32.93926795696508,3.3586299386920984,32.93926795696508
3.4913998637602184,28.77159470771651,3.4270265667574935,34.79082979858985,3.412274352861036,33.00120789909829,3.412274352861036,33.00120789909829
3.539679836512262,28.84459535380207,3.4753065395095373,34.87046686704683,3.4632365463215264,33.0819510379505,3.4632365463215264,33.0819510379505
3.5879598092643055,28.891050310401976,3.5235865122615806,34.936831090760975,3.504619380108992,33.151633472850364,3.504619380108992,33.151633472850364
3.6362397820163492,28.93750526700188,3.5718664850136244,35.00983173684654,3.551749829700273,33.187027725497906,3.551749829700273,33.187027725497906
3.6845197547683926,29.003869490716028,3.620146457765668,35.07619596056069,3.608076464577657,33.30205904660243,3.608076464577657,33.30205904660243
3.7327997275204363,29.050324447315937,3.6684264305177114,35.13592376190343,3.6552069141689376,33.41329812635186,3.6552069141689376,33.41329812635186
3.78107970027248,29.09677940391584,3.716706403269755,35.20228798561757,3.696589747956404,33.44031784600691,3.696589747956404,33.44031784600691
3.8293596730245234,29.163143627629985,3.7649863760217985,35.275288631703134,3.747551941416894,33.48787887300205,3.747551941416894,33.48787887300205
3.877639645776567,29.209598584229894,3.8132663487738423,35.3482892777887,3.8011963555858315,33.549818815135254,3.8011963555858315,33.549818815135254
3.925919618528611,29.256053540829797,3.861546321525886,35.4345627686171,3.848326805177112,33.6522093317228,3.848326805177112,33.6522093317228
3.9741995912806543,29.329054186915364,3.9098262942779294,35.514199837074074,3.889709638964578,33.679229051377845,3.889709638964578,33.679229051377845
4.0224795640326985,29.388781988258096,3.958106267029973,35.58056406078823,3.938794277929156,33.72103851231776,3.938794277929156,33.72103851231776
4.070759536784742,29.44850978960083,4.006386239782017,35.64692828450237,3.9943162465940056,33.868367088963176,3.9943162465940056,33.868367088963176
4.119039509536785,29.494964746200736,4.054666212534061,35.71992893058794,4.041446696185286,33.970757605550716,4.041446696185286,33.970757605550716
4.167319482288828,29.567965392286297,4.102946185286104,35.786293154302086,4.082829529972752,33.99777732520576,4.082829529972752,33.99777732520576
4.215599455040872,29.607783926514788,4.151226158038147,35.85265737801624,4.133791723433243,34.04533835220091,4.133791723433243,34.04533835220091
4.263879427792916,29.654238883114694,4.199506130790191,35.9256580241018,4.18743613760218,34.10727829433411,4.18743613760218,34.10727829433411
4.312159400544959,29.72060310682884,4.247786103542235,35.99865867018737,4.234566587193461,34.209668810921656,4.234566587193461,34.209668810921656
4.3604393732970035,29.76705806342875,4.296066076294278,36.07829573864434,4.275949420980927,34.2366885305767,4.275949420980927,34.2366885305767
4.408719346049047,29.820149442400066,4.344346049046322,36.15129638472991,4.326911614441417,34.28424955757184,4.326911614441417,34.28424955757184
4.45699931880109,29.8798772437428,4.392626021798366,36.22429703081547,4.378544363079019,34.36609876681929,4.378544363079019,34.36609876681929
4.505279291553134,29.952877889828365,4.440905994550409,36.28402483215821,4.424812670299728,34.505463636619005,4.424812670299728,34.505463636619005
4.553559264305178,30.0126056911711,4.489185967302452,36.35702547824377,4.469069311989101,34.532009326104664,4.469069311989101,34.532009326104664
4.601839237057221,30.06569707014242,4.5374659400544965,36.42338970195792,4.520031505449592,34.602797831399755,4.520031505449592,34.602797831399755
4.650119209809265,30.12542487148515,4.58574591280654,36.496390348043484,4.5736759196185295,34.66473777353296,4.5736759196185295,34.66473777353296
4.6983991825613085,30.191789095199304,4.634025885558583,36.576027416500466,4.621955892370573,34.75432947554707,4.621955892370573,34.75432947554707
4.746679155313352,30.231607629427792,4.682305858310627,36.64902806258603,4.662189202997276,34.794148009775554,4.662189202997276,34.794148009775554
4.794959128065395,30.28469900839911,4.730585831062671,36.722028708671594,4.710469175749319,34.850557599932586,4.710469175749319,34.850557599932586
4.843239100817439,30.351063232113262,4.778865803814714,36.795029354757155,4.7641135899182565,34.912497542065786,4.7641135899182565,34.912497542065786
4.891519073569483,30.39088176634175,4.827145776566758,36.87466642321414,4.813926260217984,35.06292311581786,4.813926260217984,35.06292311581786
4.939799046321526,30.44397314531307,4.875425749318802,36.94103064692828,4.85530909400545,35.11269628360347,4.85530909400545,35.11269628360347
4.98807901907357,30.516973791398634,4.923705722070845,37.01403129301385,4.903589066757494,35.1691058737605,4.903589066757494,35.1691058737605
5.0363589918256135,30.583338015112783,4.971985694822889,37.080395516728,4.957233480926431,35.23104581589371,4.957233480926431,35.23104581589371
5.084638964577657,30.649702238826933,5.020265667574932,37.16003258518498,5.008195674386921,35.3018343211888,5.008195674386921,35.3018343211888
5.132918937329701,30.70279361779825,5.068545640326976,37.239669653641954,5.052452316076295,35.37151675608865,5.052452316076295,35.37151675608865
5.181198910081744,30.762521419140988,5.11682561307902,37.319306722098936,5.096708957765668,35.43124455743139,5.096708957765668,35.43124455743139
5.229478882833788,30.828885642855134,5.165105585831063,37.3923073681845,5.145793596730246,35.46907216494845,5.145793596730246,35.46907216494845
5.277758855585832,30.868704177083625,5.213385558583107,37.47194443664148,5.1972922343324255,35.570609427231105,5.1972922343324255,35.570609427231105
5.326038828337875,30.921795556054946,5.261665531335151,37.538308660355625,5.248446014986377,35.70570802550633,5.248446014986377,35.70570802550633
5.3743188010899186,30.988159779769095,5.309945504087194,37.60467288406978,5.290978371934605,35.77965673193067,5.290978371934605,35.77965673193067
5.422598773841963,31.041251158740415,5.3582254768392374,37.67767353015534,5.3381088215258865,35.80620242141633,5.3381088215258865,35.80620242141633
5.470878746594006,31.087706115340318,5.406505449591281,37.75731059861232,5.391753235694823,35.86814236354954,5.391753235694823,35.86814236354954
5.519158719346049,31.167343183797296,5.454785422343325,37.83031124469788,5.442715429155314,35.93893086884463,5.442715429155314,35.93893086884463
5.567438692098094,31.233707407511446,5.503065395095368,37.909948313154864,5.490995401907358,36.02852257085873,5.490995401907358,36.02852257085873
5.615718664850137,31.30670805359701,5.551345367847412,37.98294895924043,5.531228712534061,36.06834110508722,5.531228712534061,36.06834110508722
5.66399863760218,31.35979943256833,5.599625340599456,38.06258602769741,5.579508685286104,36.13802353998708,5.579508685286104,36.13802353998708
5.712278610354224,31.406254389168232,5.647905313351499,38.12895025141156,5.631811989100818,36.29729767690104,5.631811989100818,36.29729767690104
5.760558583106268,31.472618612882385,5.6961852861035425,38.195314475125706,5.684115292915532,36.33213889435096,5.684115292915532,36.33213889435096
5.808838555858311,31.525709991853702,5.744465258855587,38.26831512121127,5.728371934604906,36.40679864602939,5.728371934604906,36.40679864602939
5.857118528610354,31.572164948453608,5.79274523160763,38.341315767296834,5.772628576294278,36.46652644737212,5.772628576294278,36.46652644737212
5.905398501362399,31.638529172167758,5.841025204359673,38.420952835753816,5.8235907697547695,36.51408747436726,5.8235907697547695,36.51408747436726
5.953678474114442,31.704893395881903,5.8893051771117175,38.50058990421079,5.874552963215259,36.58487597966235,5.874552963215259,36.58487597966235
5.985865122615804,31.718166240624736,5.937585149863761,38.57359055029636,5.92551515667575,36.65566448495744,5.92551515667575,36.65566448495744
6.018051771117166,14.091828422146687,5.985865122615804,38.57359055029636,5.973795129427794,36.745256186971545,5.973795129427794,36.745256186971545
6.066331743869211,14.038737043175367,6.0163274863760225,20.910278378606137,6.001958446866485,19.09569089019354,6.001958446866485,19.082418045450712
6.098518392370573,14.038737043175367,6.066331743869211,20.847706396247084,6.0502384196185295,19.09569089019354,6.007322888283379,36.77512008764291
0.984375,8.376288659793815,6.098518392370573,20.847706396247084,6.095836171662126,19.082418045450712,6.0502384196185295,19.09569089019354
0.9375,8.376288659793815,0.9375,13.6340206185567,,,6.095836171662126,19.075781623079298
,,,,,,1,18.04123711340206
,,,,,,6.0078125,30.95360824742268
