time,SAM_dudt,coupled_nekdP,dP_over,dt,du,mFlow_pipe1out,mFlow_pipe2out,mFlow_pipe4out,mFlow_pipe5out,p_in,p_out,p_pipe1in,p_pipe1out,p_pipe2in,p_pipe2out,p_pipe4in,p_pipe4out,p_pipe5in,toNekRS_velocity,u,vel_pipe5out,branch1:pressure,branch1:rho,branch1:temperature,branch1:velocity,junction1:pressure,junction1:rho,junction1:temperature,junction1:velocity,junction2:pressure,junction2:rho,junction2:temperature,junction2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0.05,-0.0047111271241129,14.268205615245,9.5686199824781,0.005,-2.3555635620565e-05,2.2958648573468,2.2958648564125,2.295864856694,-1.0385940075351e-09,-28.117074384363,-37.685694366842,-42.829570972088,-47.973308537284,-22.973308204171,-28.117074384363,-37.685694366842,-42.829571218686,6.9181712946979e-06,0.29303336163942,0.29303336163942,-1.3256124050878e-10,-42.829570951048,997.561,0.99081395445076,0.29303336188814,-28.117074145305,997.561,1.0057775555993,0.29303336168318,-37.685694230347,997.561,1.0099990526541,0.29303336166159,-22.97330814897,25,997.561,1.0058148156135,0.2930333619354
0.055,-0.0046866624286102,14.175328144113,9.5000570936471,0.005,-2.3433312143051e-05,2.2956812607001,2.2956812605328,2.2956812606251,2.3544349764719e-11,-28.15599736438,-37.656054458027,-42.822703979778,-47.989352817518,-22.989353527159,-28.15599736438,-37.656054458027,-42.822704113588,2.7047307238673e-06,0.29300992832728,0.29300992832728,3.0050897551307e-12,-42.822703911333,997.561,1.0127683680863,0.29300992834493,-28.155996530341,997.561,0.97606710264332,0.29300992832666,-37.656054169596,997.561,0.94179099722392,0.29300992840056,-22.989352685845,25,997.561,1.00694862833,0.29300992834373
0.06,-0.0046468247097642,14.020404623659,9.3849077415449,0.005,-2.3234123548821e-05,2.2954992254909,2.2954992252607,2.2954992258533,3.5850765205503e-12,-28.225980888898,-37.610888630443,-42.815910259398,-48.020940261384,-23.020938432953,-28.225980888898,-37.610888630443,-42.815910487835,-5.0827283053152e-08,0.29298669420373,0.29298669420373,4.5758225777843e-13,-42.815909353199,997.561,1.0432847683325,0.29298669414104,-28.225981549314,997.561,1.0278012871733,0.29298669432377,-37.610887630439,997.561,1.0113544799292,0.29298669405867,-23.020938990001,25,997.561,0.94868140036095,0.29298669415248
0.065,-0.0046059269815379,13.86124635678,9.2666171111025,0.005,-2.302963490769e-05,2.295318799726,2.2953187921211,2.2953187973301,-1.3189846937352e-11,-28.298110256375,-37.564727367478,-42.809199162448,-48.053696623428,-23.053696868904,-28.298110256375,-37.564727367478,-42.809200306137,-4.2716970343479e-08,0.29296366456882,0.29296366456882,-1.6834898520992e-12,-42.809197646944,997.561,1.0057035920696,0.29296366497183,-28.298109008701,997.561,1.0117937918876,0.29296366505388,-37.564724485839,997.561,0.98425907690867,0.29296366421528,-23.053694685102,25,997.561,0.97922235219774,0.29296366491911
0.07,-0.0045689492081058,13.718161614343,9.1603273085937,0.005,-2.2844746040529e-05,2.2951398075895,2.2951398075533,2.2951398075305,3.5607622001366e-11,-28.362327904544,-37.522655213138,-42.802531941739,-48.082393391688,-23.082393254452,-28.362327904544,-37.522655213138,-42.80253089682,1.24261826775e-07,0.29294081982278,0.29294081982278,4.5447889260131e-12,-42.802531277906,997.561,0.97488579277315,0.29294081984071,-28.362327275934,997.561,1.0094412273472,0.29294081981397,-37.52265540471,997.561,1.0139621283009,0.29294081979492,-23.082392700068,25,997.561,0.99712977166736,0.29294081985249
0.075,-0.004534525276656,13.584731291588,9.0612654254348,0.005,-2.267262638328e-05,2.294962171541,2.2949621715127,2.2949621703882,-1.1977366108365e-09,-28.421721341341,-37.482986766776,-42.795889412386,-48.108813141784,-23.108816527705,-28.421721341341,-37.482986766776,-42.795890341865,-3.1406864095504e-06,0.2929181471964,0.2929181471964,-1.5287345178516e-10,-42.795889885026,997.561,1.0159522154764,0.29291814719063,-28.42172030316,997.561,1.0419077622332,0.29291814719595,-37.48298659421,997.561,1.0266275969513,0.29291814718852,-23.108814454664,25,997.561,0.96753547535066,0.29291814733774
0.08,-0.0045021922118305,13.459822425895,8.9686249491769,0.005,-2.2510961059152e-05,2.2947858060423,2.2947858020916,2.294785803126,-1.794218123355e-09,-28.476887144174,-37.445512093351,-42.789313781228,-48.13310678503,-23.133107524952,-28.476887144174,-37.445512093351,-42.789317044681,-1.5189546073408e-06,0.29289563623534,0.29289563623534,-2.2900553868952e-10,-42.789315451566,997.561,0.98895157865373,0.29289563667842,-28.47688631267,997.561,1.0032547251812,0.29289563674191,-37.445511573727,997.561,0.9687141739664,0.29289563628289,-23.133107946578,25,997.561,0.9966222154173,0.29289563644152
0.085,-0.00447160849254,13.341945045356,8.8811948135077,0.005,-2.23580424627e-05,2.2946106308862,2.2946106307607,2.2946106308491,2.1306010350372e-11,-28.528675170355,-37.409869983863,-42.782799336791,-48.155734171836,-23.155734342562,-28.528675170355,-37.409869983863,-42.782799684053,4.6232230944122e-06,0.29287327819288,0.29287327819288,2.7193986695932e-12,-42.782799317138,997.561,1.0341951754852,0.29287327815873,-28.528675455848,997.561,0.99855324651047,0.29287327824609,-37.40986976533,997.561,0.94224439160532,0.29287327817526,-23.15573430605,25,997.561,0.96978974961954,0.2928732782756
0.09,-0.0044428222929271,13.231045592748,8.7990437683998,0.005,-2.2214111464636e-05,2.2944365860844,2.2944365871039,2.2944365863997,-4.4068892148327e-11,-28.576935988109,-37.375979756509,-42.776287935608,-48.17663292512,-23.176633170347,-28.576935988109,-37.375979756509,-42.77628760006,-1.6650151024287e-07,0.29285106408141,0.29285106408141,-5.6247455393032e-12,-42.776286633372,997.561,1.0122351701564,0.29285106427156,-28.576935254159,997.561,1.0171229019514,0.29285106407176,-37.375978846652,997.561,0.98575566384136,0.29285106431727,-23.17663271044,25,997.561,0.999695057536,0.29285106407129
0.095,-0.0044160572955199,13.128204501369,8.7229286203045,0.005,-2.2080286477599e-05,2.294263591956,2.2942635919423,2.2942635916106,1.4104810763145e-11,-28.62120750902,-37.344136129325,-42.769835849435,-48.195501799358,-23.195501470083,-28.62120750902,-37.344136129325,-42.769835761875,1.4813804099374e-07,0.29282898379494,0.29282898379494,1.8002715193222e-12,-42.769835532199,997.561,1.0257110816082,0.29282898381525,-28.621207570739,997.561,1.0174543105391,0.29282898380461,-37.344135986178,997.561,0.97241033724314,0.29282898380603,-23.195501491598,25,997.561,0.99029356755266,0.29282898380378
0.1,-0.0043911773918048,13.032935711622,8.6524490096926,0.005,-2.1955886959024e-05,2.2940915710478,2.2940915714291,2.2940915713661,-3.5395886726334e-10,-28.661848387738,-37.314297397431,-42.763467261419,-48.212654954708,-23.212654661396,-28.661848387738,-37.314297397431,-42.763467494927,-9.372667942627e-07,0.29280702790798,0.29280702790798,-4.5177640341746e-11,-42.763467014167,997.561,0.95344756152376,0.29280702783772,-28.66184842435,997.561,1.0181245535911,0.29280702789839,-37.31429697383,997.561,1.0394434517759,0.29280702784227,-23.212654629503,25,997.561,1.0240137335945,0.29280702794735
0.105,-0.0043676199413145,12.943030490586,8.5860212648239,0.005,-2.1838099706573e-05,2.2939204770623,2.2939204737583,2.2939204713883,-3.2697693021032e-09,-28.699755198699,-37.285776463523,-42.757032359549,-48.228398100668,-23.228414672678,-28.699755198699,-37.285776463523,-42.757044933948,-7.4250680338593e-06,0.29278518980827,0.29278518980827,-4.1733793158796e-10,-42.757042186201,997.561,1.0032889190904,0.29278519055254,-28.69974739683,997.561,0.99101104028177,0.29278518978198,-37.285770880791,997.561,0.98402740480288,0.29278518793061,-23.228404224924,25,997.561,1.0215527278537,0.29278518882076
0.11,-0.0043456869581071,12.85908745233,8.5241141060012,0.005,-2.1728434790536e-05,2.2937502349583,2.2937502352928,2.2937502354766,9.5554391047894e-11,-28.734588345963,-37.258702451964,-42.750711938222,-48.242618033102,-23.24261772679,-28.734588345963,-37.258702451964,-42.750711855479,8.5698225781931e-06,0.29276346137348,0.29276346137348,1.2196111783307e-11,-42.750711581334,997.561,1.0447800102452,0.2927634614126,-28.734588072558,997.561,1.0234615910274,0.29276346138875,-37.258702189462,997.561,0.98767317303101,0.29276346134642,-23.242617670585,25,997.561,0.95944516425381,0.29276346144861
0.115,-0.0043252356655366,12.781582255753,8.466904851038,0.005,-2.1626178327683e-05,2.2935807991101,2.2935807979887,2.2935808004394,-3.7953055187174e-12,-28.766451233258,-37.233356084296,-42.744381212497,-48.255423554437,-23.255424142753,-28.766451233258,-37.233356084296,-42.744382320089,-2.5297403787984e-07,0.29274183519515,0.29274183519515,-4.8441489554234e-13,-42.744381901398,997.561,0.99265432854098,0.2927418354565,-28.766449533429,997.561,0.98284667757074,0.29274183546273,-37.233355796373,997.561,0.99708884673897,0.29274183523092,-23.255423723488,25,997.561,1.0226134619353,0.29274183533246
0.12,-0.0043062463250032,12.709926763206,8.4141386450924,0.005,-2.1531231625016e-05,2.2934121040199,2.2934121045753,2.2934121035078,-5.3670670905154e-10,-28.795330711741,-37.209469356833,-42.7380706813,-48.26667891812,-23.266680381802,-28.795330711741,-37.209469356833,-42.738070983475,-1.3570479609824e-06,0.29272030396353,0.29272030396353,-6.8502712922552e-11,-42.738071244157,997.561,0.98884045335099,0.29272030396175,-28.795329729217,997.561,0.99293274158855,0.29272030390777,-37.209469756553,997.561,1.0153916461582,0.29272030382957,-23.26667957518,25,997.561,1.0093862211445,0.29272030390477
0.125,-0.0042883772313762,12.642205654091,8.3643119966225,0.005,-2.1441886156881e-05,2.2932441114738,2.293244111168,2.2932441112361,-3.2156015744181e-10,-28.822344285264,-37.186656281887,-42.731894442542,-48.277123771841,-23.277123445666,-28.822344285264,-37.186656281887,-42.731894409381,5.4786951098118e-07,0.29269886207737,0.29269886207737,-4.1042421831272e-11,-42.731894113166,997.561,1.0227835087815,0.29269886212254,-28.822344218332,997.561,0.94938811826773,0.29269886203833,-37.186656047315,997.561,0.9508123969638,0.29269886207851,-23.277123319059,25,997.561,1.0249538510841,0.29269886209988
0.13,-0.0042715657845083,12.579152068843,8.3179891291512,0.005,-2.1357828922541e-05,2.2930767759954,2.2930767763343,2.293076776014,-3.2723010475717e-10,-28.846935104841,-37.164924233992,-42.725599883193,-48.286266201177,-23.286264940613,-28.846935104841,-37.164924233992,-42.725599712597,-1.4412470061649e-08,0.29267750424845,0.29267750424845,-4.1766107163838e-11,-42.725599789254,997.561,1.0609517758914,0.29267750425514,-28.846934464608,997.561,1.0004450595557,0.29267750421643,-37.164923271881,997.561,1.0381345287155,0.29267750424685,-23.286265832986,25,997.561,1.0377872272328,0.29267750418644
0.135,-0.0042559845711998,12.520783568357,8.2751813811104,0.005,-2.1279922855999e-05,2.2929100515315,2.292910051881,2.2929100516234,-1.4462261977987e-10,-28.86927796824,-37.14445934935,-42.719393678058,-48.294334136034,-23.294333915453,-28.86927796824,-37.14445934935,-42.719393740507,4.6500638793791e-07,0.29265622432559,0.29265622432559,-1.8458949064369e-11,-42.719393324904,997.561,0.98879363893955,0.29265622430263,-28.869277770389,997.561,1.009936141014,0.29265622430199,-37.14445908259,997.561,1.007167286245,0.29265622428686,-23.294333799799,25,997.561,1.0301853606912,0.29265622434403
0.14,-0.0042416602211381,12.467536829951,8.2362117256164,0.005,-2.1208301105691e-05,2.2927438883885,2.2927438885714,2.2927438882192,9.0932778612898e-12,-28.889066751029,-37.125278476645,-42.713217387583,-48.301146283682,-23.301145764905,-28.889066751029,-37.125278476645,-42.713217060498,3.9143518896828e-07,0.29263501602449,0.29263501602449,1.1606230970314e-12,-42.713217106688,997.561,0.97801787216457,0.29263501599383,-28.889067426549,997.561,0.96816455721154,0.29263501597514,-37.125278505891,997.561,1.0085236825562,0.292635015876,-23.301146127709,25,997.561,0.98176710099186,0.29263501598858
0.145,-0.0042278917848804,12.416314949534,8.1987424027531,0.005,-2.1139458924402e-05,2.2925782648105,2.2925782646283,2.2925782642898,-1.9883072014059e-10,-28.907864930871,-37.106607333624,-42.707019587038,-48.307436242848,-23.307436394923,-28.907864930871,-37.106607333624,-42.707019642332,-5.2947451184184e-07,0.29261387656556,0.29261387656556,-2.5377815317504e-11,-42.707019371845,997.561,0.99828822607965,0.29261387653681,-28.907864575797,997.561,0.94658053175242,0.29261387655748,-37.106607126597,997.561,1.0335647668882,0.29261387650954,-23.307436073134,25,997.561,0.99243632520438,0.29261387654392
0.15,-0.0042148743896298,12.368255228584,8.1636502600067,0.005,-2.1074371948149e-05,2.2924131507281,2.2924131506302,2.2924131506937,2.6478291632654e-11,-28.925115013824,-37.08876527383,-42.700887909445,-48.313004248192,-23.31300411523,-28.925115013824,-37.08876527383,-42.700888137797,5.737451792456e-07,0.29259280219361,0.29259280219361,3.3795642569788e-12,-42.700887695482,997.561,1.026415218468,0.29259280217488,-28.925114959943,997.561,1.0062743497085,0.29259280216731,-37.08876483367,997.561,1.0725981622408,0.29259280214289,-23.31300404069,25,997.561,0.98329116253141,0.29259280221653
0.155,-0.0042031396367603,12.325311178774,8.1324187929334,0.005,-2.1015698183802e-05,2.2922484948349,2.2922484963307,2.2922484948824,4.7785712471005e-12,-28.939762312717,-37.072181105651,-42.694704013095,-48.317222323958,-23.317223243974,-28.939762312717,-37.072181105651,-42.694703685718,-5.5258837064235e-08,0.29257178649543,0.29257178649543,6.0991429546049e-13,-42.694703413108,997.561,0.95111646351114,0.29257178651965,-28.939761908365,997.561,1.0014517707939,0.29257178631653,-37.072181417789,997.561,0.98772020719809,0.29257178651625,-23.317222145125,25,997.561,1.0264287329918,0.29257178655359
0.16,-0.0041919625192732,12.284958341506,8.1031250489956,0.005,-2.0959812596366e-05,2.2920842780896,2.2920842798849,2.2920842778357,1.1112357962781e-09,-28.953110414464,-37.056235463459,-42.688596385692,-48.320855260452,-23.320850206024,-28.953110414464,-37.056235463459,-42.688593126587,2.8175707046167e-06,0.29255082668283,0.29255082668283,1.4183289580304e-10,-42.688590072972,997.561,1.0187214060688,0.29255082642097,-28.953107395108,997.561,1.0157689793138,0.29255082641639,-37.056231673208,997.561,1.0286687079168,0.2925508264502,-23.320849512195,25,997.561,1.0065197186176,0.29255082620986
0.165,-0.004181721458274,12.246674838986,8.0752920049588,0.005,-2.090860729137e-05,2.2919204644426,2.2919204646237,2.291920465109,4.9074694065292e-10,-28.965692328303,-37.040984333262,-42.682506812678,-48.324108395084,-23.324108446746,-28.965692328303,-37.040984333262,-42.682507084746,-1.5800643989107e-06,0.29252991807554,0.29252991807554,6.2636624857133e-11,-42.682506837134,997.561,0.9882220106748,0.29252991813808,-28.965692363495,997.561,1.0173043302159,0.29252991813532,-37.040984039152,997.561,0.98946127205664,0.29252991813337,-23.324108550579,25,997.561,1.0006872026975,0.29252991809578
0.17,-0.0041718165208149,12.2116378101,8.049991560599,0.005,-2.0859082604074e-05,2.2917570373531,2.2917570373797,2.2917570374245,2.1716984963171e-10,-28.976458146733,-37.026449707332,-42.676443873532,-48.326448331636,-23.326448083562,-28.976458146733,-37.026449707332,-42.676443744201,-6.9665976188974e-07,0.29250905899294,0.29250905899294,2.7718535307757e-11,-42.676443551718,997.561,0.95246429476302,0.29250905899784,-28.97645801803,997.561,1.0161054815203,0.29250905898111,-37.026449483281,997.561,1.02987305987,0.29250905900325,-23.326447957161,25,997.561,0.99112426325823,0.29250905901824
0.175,-0.0041628501309954,12.179618843971,8.026901630729,0.005,-2.0814250654977e-05,2.2915939613666,2.2915939613862,2.2915939614207,6.0188414168313e-10,-28.985797688883,-37.012699319612,-42.670394697639,-48.328088402309,-23.328089226633,-28.985797688883,-37.012699319612,-42.670394489814,9.7966905770817e-07,0.29248824474228,0.29248824474228,7.6821653008994e-11,-42.67039517237,997.561,1.0006009667959,0.29248824474615,-28.98579750842,997.561,1.000751333029,0.29248824453064,-37.012700213372,997.561,1.0265288053928,0.29248824483618,-23.328089381896,25,997.561,1.0135880479179,0.29248824461828
0.18,-0.0041543379043496,12.149397526223,8.0051981294814,0.005,-2.0771689521748e-05,2.2914312188703,2.2914312188516,2.2914312189736,2.5751532868848e-11,-28.994171876309,-36.999370005791,-42.664301598141,-48.329243550061,-23.329243773555,-28.994171876309,-36.999370005791,-42.664301763003,-1.4671122098894e-06,0.29246747305276,0.29246747305276,3.2868041961834e-12,-42.664301519857,997.561,0.99988485474197,0.29246747306889,-28.994171602454,997.561,1.0155131814243,0.29246747305372,-36.999369765613,997.561,0.99660734095943,0.29246747305266,-23.329243486675,25,997.561,1.0278281100816,0.29246747306174
0.185,-0.0041462030722528,12.120710227774,7.9846053339731,0.005,-2.0731015361264e-05,2.2912687951468,2.291268794992,2.2912687952227,2.4948047578553e-11,-29.00187190173,-36.986477235703,-42.658276957929,-48.330075567084,-23.330075571969,-29.00187190173,-36.986477235703,-42.658276946607,-2.0473246330183e-09,0.2924467420374,0.2924467420374,3.1842511234337e-12,-42.658276684706,997.561,0.98664027235656,0.29244674206631,-29.001871793362,997.561,1.0399236091484,0.29244674205809,-36.986476921635,997.561,0.99985448068164,0.29244674203664,-23.330075400125,25,997.561,0.99217471795958,0.29244674202899
0.19,-0.0041388142652643,12.09541777666,7.9665764038062,0.005,-2.0694071326322e-05,2.2911066590904,2.2911066605823,2.2911066584141,9.6045078347633e-12,-29.00786140295,-36.974437806756,-42.652255620483,-48.330038012098,-23.330033955347,-29.00786140295,-36.974437806756,-42.652252171986,-3.9072014887496e-08,0.29242604796607,0.29242604796607,1.2258740795879e-12,-42.652248183385,997.561,0.98418690816012,0.29242604769446,-29.007859490408,997.561,1.0188983134924,0.2924260477704,-36.974435796786,997.561,0.98141484501287,0.29242604819574,-23.330030943852,25,997.561,1.0170901435965,0.29242604804215
0.195,-0.0041321989998178,12.072042543624,7.9498731139524,0.005,-2.0660994999089e-05,2.2909447853785,2.2909447853199,2.2909447853088,1.7880571007615e-10,-29.012892642337,-36.962765756289,-42.646172324326,-48.329562299859,-23.329562180587,-29.012892642337,-36.962765756289,-42.64617237005,4.308673595779e-07,0.29240538697107,0.29240538697107,2.2821917482465e-11,-42.646171974646,997.561,1.0094259964756,0.29240538698057,-29.01289237031,997.561,1.0169064905988,0.29240538695877,-36.962765352752,997.561,0.9770832141667,0.29240538698506,-23.329561924849,25,997.561,0.98150554130783,0.29240538698403
0.2,-0.0041254339632757,12.049162693475,7.9337626541307,0.005,-2.0627169816378e-05,2.2907831749447,2.2907831750718,2.2907831742373,8.2729454349361e-12,-29.01767275295,-36.951435407081,-42.640177844669,-48.328929109751,-23.328928650774,-29.01767275295,-36.951435407081,-42.640177590755,-4.3425742745122e-07,0.29238475980126,0.29238475980126,1.0559197352961e-12,-42.640177463462,997.561,1.0093889112229,0.29238475967123,-29.017672725783,997.561,0.98918556530111,0.29238475970014,-36.951435549597,997.561,0.9884123746541,0.29238475977049,-23.328928786966,25,997.561,1.024428856321,0.29238475966521
0.205,-0.0041193331278278,12.028339785172,7.9190595573825,0.005,-2.0596665639139e-05,2.2906218036952,2.2906218038186,2.2906218044096,4.2566486521558e-10,-29.021440214244,-36.940499771626,-42.634157312866,-48.327789542296,-23.327790435511,-29.021440214244,-36.940499771626,-42.634157933232,1.0628801231584e-06,0.29236416313562,0.29236416313562,5.4329855713206e-11,-42.634157442993,997.561,1.0178084674997,0.29236416317198,-29.021439331002,997.561,1.0096015445231,0.29236416313244,-36.940499285755,997.561,0.99189801188442,0.29236416321389,-23.327789686704,25,997.561,1.0146003036881,0.2923641631797
0.21,-0.0041138790917827,12.010394904927,7.9065498531683,0.005,-2.0569395458914e-05,2.290460646117,2.2904606462225,2.2904606462413,2.5067517655805e-11,-29.023807434524,-36.930357287692,-42.62816547,-48.325991638346,-23.325991706582,-29.023807434524,-36.930357287692,-42.628165467888,-1.0201147553698e-06,0.29234359374016,0.29234359374016,3.1994997206038e-12,-42.628165308339,997.561,1.0194134143975,0.29234359373468,-29.023807230282,997.561,1.0171668275187,0.29234359373396,-36.9303571143,997.561,0.9971703498809,0.29234359372676,-23.325991477852,25,997.561,0.99804980295375,0.29234359373264
0.215,-0.004108637615452,11.993167059667,7.8945500442778,0.005,-2.054318807726e-05,2.2902996938014,2.2902996939565,2.2902996939378,2.2981246363373e-10,-29.025834872907,-36.920384917185,-42.622204184212,-48.324017646122,-23.324017672748,-29.025834872907,-36.920384917185,-42.622204282413,5.2138063087024e-07,0.29232305055208,0.29232305055208,2.9332178929058e-11,-42.622204080011,997.561,0.97611273558545,0.29232305057943,-29.025834710787,997.561,1.0020422421086,0.2923230505795,-36.920384732729,997.561,1.0271761434322,0.2923230505703,-23.324017537743,25,997.561,1.0218931172209,0.29232305058038
0.22,-0.0041033515073008,11.976740997142,7.8832078206937,0.005,-2.0516757536504e-05,2.2901389455817,2.2901389487693,2.2901389507193,6.4388895299292e-10,-29.027529687007,-36.9107375077,-42.616180548361,-48.321886454526,-23.321885200061,-29.027529687007,-36.9107375077,-42.616196078066,1.0544385142834e-06,0.29230253379455,0.29230253379455,8.2182949005471e-11,-42.616184404893,997.561,1.0075550662883,0.29230253400662,-29.027524455811,997.561,0.98722891282558,0.29230253361539,-36.910727093549,997.561,0.99603892534475,0.29230253367954,-23.321881294141,25,997.561,1.0102853638268,0.29230253360035
