time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,SAM_dudt,SAM_velocity,coupled_nekdP,dP_overlap,mFlow_deadend,mFlow_out2,mFlow_out6,p_in,p_inlet_interface,p_out,toNekRS_temperature,toNekRS_velocity,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity,junction7toOverlap:pressure,junction7toOverlap:rho,junction7toOverlap:temperature,junction7toOverlap:velocity
0,0.510972301371,15000000,550,0.235,0.510972301371,15000000,550,0.235,0,0.235,7.65,0,0,0.510972301371,0.510972301371,15000000,15000000,15000000,550,0.235,15000000,769.02,550,0.235,15000000,769.02,550,0.235,15000000,769.02,550,0.235,15000000,769.02,550,0.235,15000000,769.02,550,0.235
1,10.038237917318,14999999.998238,549.92140510578,4.6158556513021,0.510972301371,15025748.381002,550,0.235,2.5673967918781,4.6158556513021,7.65,4795.7798292097,-9.5255060746152,0.51350856645078,10.038874565554,15004795.778067,15025748.381002,14999999.998238,549.89283162888,4.6158556524888,14998721.350196,769.0199465775,550.00003129202,4.6173727652341,15018213.514466,767.86780495548,550.67489373073,0.23652081793019,14999166.994749,769.01994233291,550.00003377827,4.6173727679972,15001983.414704,769.24721282314,549.86691097952,4.6158556538735,15004795.779976,769.20296038446,549.89283167201,4.615855652394
2,4.8437456883282,15025748.381023,549.86538182574,2.2270094829334,10.03887456279,15026172.445538,549.89283163778,4.6158556513089,0.34736596825773,2.2270094829334,7.65,-2598.6699154619,5.1926917329039,10.036420704012,4.8441656647261,15023149.711108,15026172.445538,15025748.381023,549.8263139123,2.2270094829914,14994560.10857,768.7888120179,550.13541745426,4.6173733373924,15013905.86747,768.76217201036,550.15102173425,4.6173733374809,15005125.777092,768.83526875547,550.10820560234,2.2285266905048,15014137.580209,769.36973591897,549.79514355642,2.2270094832683,15023149.711118,769.31652113172,549.82631390945,2.2270094829431
3,0.58267374901837,15026172.449096,549.86423562894,0.26789529160752,4.8441656645819,15014947.502607,549.82631390788,2.2270094829033,-2.1004321509394,0.26789529160752,7.65,-2129.2930395957,4.2584034045406,4.8440267378302,0.58275013707142,15024043.156056,15014947.502607,15026172.449096,549.80516064944,0.26789528953019,14999562.295951,768.76493505428,550.14940329211,2.228527597232,15008880.047768,768.77040005866,550.14620218721,2.2285275979753,15005956.154409,768.81141773772,550.12217624249,0.26940973614336,15015001.202258,770.37640702412,549.20548990272,0.267895362709,15024043.15893,769.35263443342,549.80516068455,0.26789528913447
4,2.7614538736987,15014947.502485,549.75080486712,1.2693111818099,0.58275014158672,15015208.993176,549.8051606506,0.2678952916066,-0.19452193168828,1.2693111818099,7.65,1105.2816592269,-2.1774186787134,0.58485244264669,2.7627614777481,15016052.784144,15015208.993176,15014947.502485,549.53738947985,1.2693111817424,14999528.329744,768.94589250985,550.04340817186,1.2708269090082,15009176.448359,767.77066017314,550.73179590619,0.26941572123572,15002771.868839,768.89494213438,550.07325215456,1.2708269089999,15009410.823343,770.10392009608,549.36509805267,1.269311181839,15016052.784115,769.80977996764,549.53738947989,1.2693111817494
5,3.9861421623155,15015208.993107,549.61470174073,1.831689967476,2.7627614778959,15020694.306834,549.53738947956,1.2693111818095,0.72882874973134,1.831689967476,7.65,625.53602299094,-1.2228079884968,2.7606413714775,3.9864710230545,15015834.52913,15020694.306834,15015208.993107,549.57750734,1.8316899674847,14998860.660892,768.68731476496,550.1948690723,1.8332070812574,15012253.154197,768.30053021111,550.42142660853,1.270828651064,15002131.513836,768.74194302037,550.16287078584,1.8332070812584,15008981.567481,769.57076661448,549.67739061457,1.83168996749,15015834.529236,769.74128977744,549.57750734031,1.8316899674865
6,2.3432497074348,15020694.29672,549.5980943544,1.0767174635495,3.9864710227282,15019751.5979,549.57750734963,1.8316899673739,-0.21806982599655,1.0767174635495,7.65,-814.30292999558,1.6408526682703,3.9855608687671,2.3432096451753,15019879.99379,15019751.5979,15020694.29672,549.60580283682,1.0767174642987,14999033.96608,768.63571891315,550.22509114024,1.8332053035114,15011519.813873,768.92942268331,550.05305530819,1.8332053064172,15003833.562617,768.66663819975,550.20698028932,1.0782343479986,15011854.791741,769.69561227718,549.60426275703,1.0767174623414,15019880.000547,769.69298298266,549.60580285599,1.0767174635577
7,1.486953377573,15019751.597901,549.60275172538,0.68325846923986,2.3432096435446,15017275.076255,549.60580283682,1.0767174635494,-0.53158574373937,0.68325846923986,7.65,-419.19676170684,0.8551720462921,2.3436450379861,1.4870939097254,15019332.401139,15017275.076255,15019751.597901,549.56014205195,0.68325846923953,14999586.471246,768.72147000465,550.17486277454,1.0782342759357,15010217.401655,768.75302923596,550.15637707851,1.0782342759356,15003728.012333,768.68551832879,550.19592132775,0.68477447863031,15011528.201832,770.06583035369,549.38740896997,0.68325846924081,15019332.401135,769.77093622118,549.56014205211,0.6832584692398
8,2.1487476830074,15017275.076619,549.56497992384,0.9872717492159,1.4870939097048,15018010.305599,549.56014205194,0.68325846923003,0.021217678632081,0.9872717492159,7.65,343.19948212802,-0.66102826251183,1.487669439322,2.1491496253647,15017618.276101,15018010.305599,15017275.076619,549.48063779887,0.98727174923965,14999605.068199,768.77973064418,550.14073683332,0.98878799467239,15010732.155255,768.36213694447,550.38534070596,0.68477614678893,15003168.857854,768.74731190023,550.1597259855,0.98878799479758,15010391.234974,769.98873071867,549.43256977895,0.98727174926623,15017618.276271,769.90666779166,549.48063781676,0.98727174926019
9,2.2607891263628,15018010.306373,549.51251265407,1.0386298750339,2.1491496252213,15019321.464441,549.48063782085,0.98727174922188,0.15132231972139,1.0386298750339,7.65,67.010296422988,-0.11167033820459,2.1485763732435,2.2610121832396,15018077.316669,15019321.464441,15018010.306373,549.46802168158,1.038629875137,14999604.601276,768.63374422068,550.22624780862,1.0401464347185,15011463.59692,768.52041827142,550.29262803916,0.98878876571629,15003256.293463,768.68287775827,550.19746803158,1.0401464353753,15010664.267297,769.88205744899,549.49505322851,1.0386298752715,15018077.315692,769.92820640331,549.46802165942,1.0386298750964
